Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079412300,cpk100,1020,42.78,QB Daniel Jones RB Jonathan Taylor RB Breece Hall WR Davante Adams WR Jakobi Meyers WR Tyreek Hill TE Darren Waller FLEX DK Metcalf BN Jerry Jeudy BN Javonte Williams BN Pat Freiermuth BN Jared Goff BN Romeo Doubs BN Kendre Miller BN Tyjae Spears BN Jimmy Garoppolo BN Kareem Hunt BN Jake Ferguson BN Tank Dell BN Skylar Thompson,,Brian Robinson Jr.,BN,41.67%,0
2,4079403666,csnider60,1172.47,12.8,QB Jalen Hurts RB Ty Chandler RB Rachaad White WR Tyreek Hill WR Calvin Ridley WR DeAndre Hopkins TE Darren Waller FLEX Alvin Kamara BN Rashaad Penny BN Khalil Herbert BN Dalton Kincaid BN Rashid Shaheed BN Kenneth Gainwell BN Rondale Moore BN Jonathan Mingo BN Sam Howell BN Isaiah Likely BN Cedric Tillman BN Tank Dell BN Marcus Mariota,,Tyreek Hill,WR,33.33%,0
3,4079422419,DeepSeaMike,1140,10.3,QB Jalen Hurts RB Breece Hall RB Najee Harris WR Quentin Johnston WR DK Metcalf WR Mike Evans TE Travis Kelce FLEX Miles Sanders BN David Njoku BN Geno Smith BN Rashid Shaheed BN Jaylen Warren BN Nico Collins BN Jonathan Mingo BN Trey McBride BN Marvin Mims Jr. BN Chuba Hubbard BN Parris Campbell BN Clyde Edwards-Helaire BN Pierre Strong Jr.,,Darren Waller,TE,33.33%,0
3,4079403664,Bowen995,1113.3,10.3,QB Jared Goff RB Breece Hall RB Javonte Williams WR Quentin Johnston WR A.J. Brown WR Amon-Ra St. Brown TE George Kittle FLEX Jerry Jeudy BN Michael Pittman Jr. BN Jahan Dotson BN Brian Robinson Jr. BN Jordan Love BN Tyjae Spears BN Jaylen Warren BN Sam Howell BN Sam LaPorta BN Chase Claypool BN DeWayne McBride BN Luke Musgrave BN Josh Reynolds,,Dalton Kincaid,TE,33.33%,0
5,4079397612,Stevo236,1052.47,9.1,QB Mac Jones RB Christian McCaffrey RB Tony Pollard WR DeAndre Hopkins WR Terry McLaurin WR Mike Evans TE Gerald Everett FLEX Josh Jacobs BN Diontae Johnson BN James Cook BN Rashod Bateman BN Tyler Boyd BN Elijah Mitchell BN DJ Chark Jr. BN Michael Gallup BN Hayden Hurst BN Trey McBride BN Jayden Reed BN Baker Mayfield BN Russell Gage,,Breece Hall,RB,33.33%,0
6,4079412299,curlingw,1145.77,6.1,QB C.J. Stroud RB Chase Brown RB David Montgomery WR Tyreek Hill WR Deebo Samuel WR Calvin Ridley TE Dalton Kincaid FLEX Christian Kirk BN Jaxon Smith-Njigba BN Diontae Johnson BN Zach Charbonnet BN Zay Flowers BN Brian Robinson Jr. BN Roschon Johnson BN Kenny Pickett BN Jake Ferguson BN Brock Purdy BN Desmond Ridder BN Hunter Henry BN Chris Evans,,Christian McCaffrey,RB,25.00%,0
7,4079403667,cbn180,1145.77,4.4,QB Jalen Hurts RB Breece Hall RB AJ Dillon WR Ja'Marr Chase WR DeVonta Smith WR Michael Pittman Jr. TE Darren Waller FLEX Tyler Lockett BN Brian Robinson Jr. BN Tyler Allgeier BN C.J. Stroud BN Marquez Valdes-Scantling BN Jaylen Warren BN Nico Collins BN Kareem Hunt BN Jayden Reed BN Van Jefferson BN Cade Otton BN Chris Evans BN Evan Hull,,DeAndre Hopkins,WR,25.00%,0
8,4079422420,funnyman5,1172.47,1.4,QB Lamar Jackson RB Dameon Pierce RB James Cook WR A.J. Brown WR Garrett Wilson WR Deebo Samuel TE Irv Smith Jr. FLEX Kyle Pitts BN Mike Evans BN Rashod Bateman BN Aaron Rodgers BN Elijah Mitchell BN Raheem Mostert BN Isaiah Hodgins BN Tyler Conklin BN Baker Mayfield BN Kyren Williams BN Deon Jackson BN Puka Nacua BN Zack Moss,,Mike Evans,BN,25.00%,0
9,4079397614,CLOUDxCITY,1200,0,QB Kyler Murray RB Christian McCaffrey RB Travis Etienne Jr. WR Chris Olave WR Christian Kirk WR Chris Godwin TE Dalton Kincaid FLEX Dameon Pierce BN Javonte Williams BN Odell Beckham Jr. BN Khalil Herbert BN JuJu Smith-Schuster BN Darnell Mooney BN Bryce Young BN C.J. Stroud BN Nico Collins BN Sam Howell BN Noah Fant BN Kyren Williams BN Cade Otton,,James Cook,BN,25.00%,0
9,4079412297,Ru4sure2000,1173.3,0,QB Anthony Richardson RB Christian McCaffrey RB Tony Pollard WR Calvin Ridley WR DJ Moore WR Jaxon Smith-Njigba TE Dalton Schultz FLEX D'Andre Swift BN Brandin Cooks BN James Conner BN Kyler Murray BN Jordan Love BN Dalton Kincaid BN Taysom Hill BN Trey McBride BN Marvin Mims Jr. BN Brock Purdy BN DeWayne McBride BN Richie James Jr. BN DeVante Parker,,Trey McBride,BN,25.00%,0
