Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079417764,karatesbadboy,992.47,70.5,QB Lamar Jackson RB Zamir White RB Joe Mixon WR Davante Adams WR Joshua Palmer WR A.J. Brown TE George Kittle FLEX Brandon Aiyuk BN Alvin Kamara BN Odell Beckham Jr. BN Rashod Bateman BN Zay Flowers BN Damien Harris BN Jalin Hyatt BN Kendre Miller BN Brock Purdy BN Sam LaPorta BN Hunter Henry BN Terrace Marshall Jr. BN Malik Davis,,Brandon Aiyuk,WR,41.67%,0
2,4079408941,DeepSeaMike,960,51.4,QB Justin Herbert RB Jonathan Taylor RB Rachaad White WR Davante Adams WR Joshua Palmer WR Cooper Kupp TE Dallas Goedert FLEX Keenan Allen BN Tyler Lockett BN Geno Smith BN Tyler Allgeier BN Antonio Gibson BN Dawson Knox BN Dalton Kincaid BN Rashid Shaheed BN Matthew Stafford BN Chuba Hubbard BN Jayden Reed BN Clyde Edwards-Helaire BN Mack Hollins,,Isiah Pacheco,RB,41.67%,0
3,4079428012,Con5212,1112.47,39.9,QB Daniel Jones RB Ty Chandler RB Bijan Robinson WR Davante Adams WR Deebo Samuel WR Amari Cooper TE George Kittle FLEX D'Andre Swift BN Isiah Pacheco BN Michael Thomas BN Odell Beckham Jr. BN Tyler Allgeier BN C.J. Stroud BN Tank Bigsby BN Isaiah Hodgins BN Brock Purdy BN Jayden Reed BN Luke Musgrave BN Nelson Agholor BN Latavius Murray,,Rachaad White,RB,33.33%,0
4,4079433039,Dev.Setoguchi,970.70996,37.7,QB Kirk Cousins RB Ty Chandler RB Dameon Pierce WR Tre Tucker WR Jordan Addison WR K.J. Osborn TE Mark Andrews FLEX Tyreek Hill BN DeVonta Smith BN Christian Watson BN Terry McLaurin BN Isiah Pacheco BN De'Von Achane BN Devin Singletary BN Jonathan Mingo BN Tank Bigsby BN Jimmy Garoppolo BN Sam Howell BN Sam LaPorta BN Logan Thomas,,Jalen Hurts,QB,25.00%,0
5,4079417765,SouthernDraft,964.93994,27.68,QB Jalen Hurts RB Najee Harris RB Isiah Pacheco WR Jakobi Meyers WR Jordan Addison WR DeVonta Smith TE Gerald Everett FLEX Travis Kelce BN Brandon Aiyuk BN Courtland Sutton BN AJ Dillon BN Brian Robinson Jr. BN Tyler Boyd BN D'Onta Foreman BN Tyjae Spears BN Jonathan Mingo BN Isaiah Likely BN DeVante Parker BN Nick Westbrook-Ikhine BN Colt McCoy,,Keenan Allen,WR,25.00%,0
6,4079408939,marktins,900,23.48,QB Jalen Hurts RB Austin Ekeler RB Aaron Jones WR Jakobi Meyers WR Keenan Allen WR Christian Kirk TE Evan Engram FLEX Chris Godwin BN David Montgomery BN JuJu Smith-Schuster BN DJ Chark Jr. BN Kendre Miller BN Jaylen Warren BN Nico Collins BN Josh Downs BN Jimmy Garoppolo BN Kareem Hunt BN Hunter Renfrow BN Jelani Woods BN Jarrett Stidham,,Kendre Miller,BN,25.00%,0
7,4079428014,kostgard,1112.47,18.9,QB Lamar Jackson RB Zamir White RB Bijan Robinson WR DJ Moore WR Michael Pittman Jr. WR Brandon Aiyuk TE Irv Smith Jr. FLEX Nick Chubb BN David Montgomery BN James Cook BN Jameson Williams BN Rashod Bateman BN Aaron Rodgers BN Kyler Murray BN Juwan Johnson BN Desmond Ridder BN Gus Edwards BN Jelani Woods BN Hunter Henry BN Puka Nacua,,Davante Adams,WR,25.00%,27.1
8,4079408942,jkbassslayer,1144.94,7.8,QB Patrick Mahomes RB D'Andre Swift RB Rachaad White WR K.J. Osborn WR Tyreek Hill WR Calvin Ridley TE T.J. Hockenson FLEX George Kittle BN Christian Kirk BN Kadarius Toney BN Jameson Williams BN Samaje Perine BN C.J. Stroud BN Marquez Valdes-Scantling BN Devin Singletary BN Gus Edwards BN Robert Woods BN Richie James Jr. BN Keaontay Ingram BN Michael Wilson,,George Kittle,BN,25.00%,0
9,4079417763,BrianWhitford,1052.47,2.7,QB Josh Allen RB Josh Jacobs RB James Conner WR Justin Jefferson WR DJ Moore WR Drake London TE Luke Musgrave FLEX Marquise Brown BN Javonte Williams BN Courtland Sutton BN Rashaad Penny BN Jordan Love BN Romeo Doubs BN Jaylen Warren BN Devin Singletary BN Curtis Samuel BN Khalil Shakir BN Marvin Jones Jr. BN Cade Otton BN Logan Thomas,,Devin Singletary,BN,25.00%,0
10,4079428015,licporb,1200,0,QB Lamar Jackson RB Christian McCaffrey RB Rachaad White WR Calvin Ridley WR Drake London WR George Pickens TE David Njoku FLEX Alvin Kamara BN Khalil Herbert BN Elijah Moore BN Chig Okonkwo BN Dalton Kincaid BN Juwan Johnson BN Kendre Miller BN Rashid Shaheed BN Kareem Hunt BN John Metchie III BN Brock Purdy BN Parris Campbell BN Josh Reynolds,,Gus Edwards,BN,25.00%,0
