Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079260871,nickealvarez,950,26.499998,QB Patrick Mahomes RB Ty Chandler RB Joshua Kelley WR Ja'Marr Chase WR Keenan Allen WR Michael Pittman Jr. TE T.J. Hockenson FLEX Kyle Pitts BN Cam Akers BN Kadarius Toney BN Diontae Johnson BN Zach Charbonnet BN AJ Dillon BN Jordan Love BN Raheem Mostert BN Marquez Valdes-Scantling BN Leonard Fournette BN Jayden Reed BN Justyn Ross BN Chris Evans,,Cole Kmet,TE,41.67%,0
2,4079235707,DeepSeaMike,1114,22.18,QB Jalen Hurts RB Dameon Pierce RB James Cook WR Jakobi Meyers WR A.J. Brown WR DeVonta Smith TE T.J. Hockenson FLEX Marquise Brown BN Courtland Sutton BN Skyy Moore BN Ezekiel Elliott BN Jaylen Warren BN Michael Gallup BN Tank Bigsby BN Mac Jones BN Kyren Williams BN DeVante Parker BN Kendrick Bourne BN Noah Gray BN Salvon Ahmed,,DeVonta Smith,WR,33.33%,0
3,4079235706,NateDogg444,994,17.5,QB Kirk Cousins RB Zamir White RB Travis Etienne Jr. WR DeVonta Smith WR Keenan Allen WR Diontae Johnson TE Travis Kelce FLEX James Conner BN Courtland Sutton BN Alvin Kamara BN Odell Beckham Jr. BN Russell Wilson BN Ezekiel Elliott BN C.J. Stroud BN Tyjae Spears BN Hunter Renfrow BN Isaiah Hodgins BN Hayden Hurst BN Mack Hollins BN Deon Jackson,,Michael Pittman Jr.,BN,33.33%,0
4,4079235705,BWSCUBS19,1174,12.8,QB Deshaun Watson RB Ty Chandler RB Christian McCaffrey WR Christian Kirk WR Terry McLaurin WR Michael Pittman Jr. TE Cole Kmet FLEX Saquon Barkley BN Tony Pollard BN Mike Evans BN Javonte Williams BN AJ Dillon BN Taysom Hill BN Nico Collins BN Wan'Dale Robinson BN Rondale Moore BN Brock Purdy BN Jayden Reed BN Desmond Ridder BN Cade Otton,,Brandin Cooks,BN,25.00%,0
5,4079235703,CylonNumber13,1114,8.9,QB Dak Prescott RB Chase Brown RB Joshua Kelley WR CeeDee Lamb WR DeVonta Smith WR Calvin Ridley TE Cole Kmet FLEX Bijan Robinson BN DJ Moore BN Chris Godwin BN Brandin Cooks BN Daniel Jones BN Jameson Williams BN De'Von Achane BN DJ Chark Jr. BN Mike Gesicki BN Sam LaPorta BN Jerome Ford BN Darius Slayton BN Keaontay Ingram,,Jameson Williams,BN,25.00%,0
6,4079251459,MichaelJordan23,1088,6.5,QB Lamar Jackson RB Tony Pollard RB Kenneth Walker III WR Tyreek Hill WR Michael Pittman Jr. WR Brandon Aiyuk TE T.J. Hockenson FLEX Javonte Williams BN David Njoku BN Jameson Williams BN Tyler Boyd BN Elijah Mitchell BN Darnell Mooney BN Alec Pierce BN Michael Gallup BN Jimmy Garoppolo BN Isaiah Hodgins BN Will Levis BN Zack Moss BN Noah Brown,,De'Von Achane,RB,25.00%,0
7,4079251461,Tyslice,1062,5.6000004,QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley WR Jordan Addison WR K.J. Osborn WR Deebo Samuel TE Irv Smith Jr. FLEX Jaxon Smith-Njigba BN Darren Waller BN George Pickens BN Rashaad Penny BN Brian Robinson Jr. BN De'Von Achane BN Romeo Doubs BN Taysom Hill BN Jimmy Garoppolo BN Sam Howell BN Tank Dell BN Evan Hull BN Calvin Austin III,,Sam LaPorta,BN,25.00%,0
8,4079241640,mikek430,1002,4.6000004,QB Josh Allen RB Joe Mixon RB Derrick Henry WR Jordan Addison WR Stefon Diggs WR Diontae Johnson TE Cole Kmet FLEX James Conner BN Courtland Sutton BN Jameson Williams BN Samaje Perine BN Tyler Boyd BN Bryce Young BN Juwan Johnson BN C.J. Stroud BN Jaylen Warren BN Jimmy Garoppolo BN Hunter Renfrow BN Hunter Henry BN Zack Moss,,AJ Dillon,BN,25.00%,0
9,4079241641,MIGORBLOO,1088,4.4,QB Lamar Jackson RB Derrick Henry RB Alexander Mattison WR Ja'Marr Chase WR Chris Godwin WR Brandin Cooks TE Tyler Higbee FLEX Roschon Johnson BN Deshaun Watson BN Raheem Mostert BN Jaylen Warren BN Nico Collins BN Jonathan Mingo BN Jake Ferguson BN Parris Campbell BN Clyde Edwards-Helaire BN Baker Mayfield BN Marvin Jones Jr. BN Puka Nacua BN Michael Wilson,,Diontae Johnson,WR,25.00%,0
10,4079251460,mili1427,1200,0,QB Geno Smith RB Jonathan Taylor RB Kenneth Walker III WR Cooper Kupp WR DK Metcalf WR Marquise Brown TE Cole Kmet FLEX Travis Etienne Jr. BN Gabe Davis BN Jahan Dotson BN Zay Flowers BN De'Von Achane BN Kendre Miller BN Matthew Stafford BN Jake Ferguson BN Tyquan Thornton BN Sam Howell BN Sam LaPorta BN Ryan Tannehill BN Logan Thomas,,Courtland Sutton,BN,25.00%,0
10,4079260870,Bigphillystyle88,1200,0,QB Dak Prescott RB Najee Harris RB Jahmyr Gibbs WR CeeDee Lamb WR Amon-Ra St. Brown WR Michael Pittman Jr. TE Pat Freiermuth FLEX Marquise Brown BN Brandin Cooks BN Rashod Bateman BN Jamaal Williams BN Adam Thielen BN Trey Lance BN Josh Downs BN Jake Ferguson BN Isaiah Hodgins BN Tyquan Thornton BN Michael Carter BN Sam LaPorta BN Ryan Tannehill,,Hunter Renfrow,BN,25.00%,0
10,4079241639,MRTFOX,1114,0,QB Josh Allen RB Christian McCaffrey RB Alvin Kamara WR DeVonta Smith WR Christian Kirk WR Brandon Aiyuk TE George Kittle FLEX AJ Dillon BN Russell Wilson BN Tyler Boyd BN Cole Kmet BN Jeff Wilson Jr. BN Marquez Valdes-Scantling BN Tank Bigsby BN Curtis Samuel BN Hunter Renfrow BN Tyquan Thornton BN Tyler Conklin BN Desmond Ridder BN Ryan Tannehill,,Isaiah Hodgins,BN,25.00%,0
,,,,,,,T.J. Hockenson,TE,25.00%,6.5
,,,,,,,Marquise Brown,BN,25.00%,0
,,,,,,,Jaylen Warren,BN,25.00%,0
,,,,,,,Tyler Boyd,BN,25.00%,0
,,,,,,,Tyquan Thornton,BN,25.00%,0
,,,,,,,Ryan Tannehill,BN,25.00%,0
,,,,,,,Jimmy Garoppolo,BN,25.00%,0
,,,,,,,Lamar Jackson,QB,25.00%,0
,,,,,,,Jake Ferguson,BN,25.00%,0
,,,,,,,Bijan Robinson,RB,16.67%,0
,,,,,,,CeeDee Lamb,WR,16.67%,0
,,,,,,,Chris Godwin,BN,16.67%,0
,,,,,,,Dak Prescott,QB,16.67%,0
,,,,,,,Joshua Kelley,BN,16.67%,2.8
,,,,,,,Christian McCaffrey,RB,16.67%,0
