Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079575418,matforte88,1053.3,38.199997,QB Lamar Jackson RB Travis Etienne Jr. RB Cam Akers WR Joshua Palmer WR A.J. Brown WR Amon-Ra St. Brown TE Michael Mayer FLEX Evan Engram BN Gabe Davis BN Zay Flowers BN Khalil Herbert BN JuJu Smith-Schuster BN Samaje Perine BN Dalton Schultz BN D'Onta Foreman BN C.J. Stroud BN Marquez Valdes-Scantling BN Josh Downs BN Chuba Hubbard BN Gardner Minshew II,,Raheem Mostert,BN,41.67%,0
2,4079558883,tpc123,1140,24.3,QB Geno Smith RB Najee Harris RB Miles Sanders WR Joshua Palmer WR Cooper Kupp WR Chris Olave TE Darren Waller FLEX Calvin Ridley BN Tyler Lockett BN David Montgomery BN Jamaal Williams BN Bryce Young BN Raheem Mostert BN Kenneth Gainwell BN Michael Gallup BN Kenny Pickett BN Noah Fant BN Tank Dell BN Darius Slayton BN Puka Nacua,,Christian McCaffrey,RB,41.67%,0
3,4079584388,readytostoppickingan,900,18.48,QB Patrick Mahomes RB Joshua Kelley RB Jonathan Taylor WR Jakobi Meyers WR Tyreek Hill WR Keenan Allen TE Darren Waller FLEX Evan Engram BN James Conner BN Jahan Dotson BN Alvin Kamara BN Tyler Allgeier BN Zay Jones BN Adam Thielen BN Curtis Samuel BN Kareem Hunt BN Hunter Renfrow BN Mac Jones BN Darius Slayton BN Cole Beasley,,Chris Olave,WR,33.33%,0
4,4079565198,DeepSeaMike,1118.24,14.400001,QB Jared Goff RB Ty Chandler RB Joe Mixon WR A.J. Brown WR Amon-Ra St. Brown WR Terry McLaurin TE Pat Freiermuth FLEX Travis Etienne Jr. BN David Montgomery BN Mike Evans BN Diontae Johnson BN Rashaad Penny BN Jonathan Mingo BN Kenny Pickett BN Jake Ferguson BN Sam Howell BN Chris Evans BN Josh Reynolds BN Cole Turner BN Dyami Brown,,Mike Evans,BN,33.33%,0
5,4079575417,camlyle,1080,13.9,QB Jordan Love RB Christian McCaffrey RB Jonathan Taylor WR DeVonta Smith WR DeAndre Hopkins WR Christian Watson TE Michael Mayer FLEX Dameon Pierce BN Isiah Pacheco BN Mike Evans BN Jameson Williams BN Zay Flowers BN Brian Robinson Jr. BN Jalin Hyatt BN Taysom Hill BN Matthew Stafford BN Mike Gesicki BN Jimmy Garoppolo BN Luke Musgrave BN Justyn Ross,,Evan Engram,TE,33.33%,0
6,4079565197,DaGuzzYoDollaz,1172.47,2.9,QB Trevor Lawrence RB Derrick Henry RB Jahmyr Gibbs WR Jordan Addison WR Stefon Diggs WR DeAndre Hopkins TE David Njoku FLEX Isiah Pacheco BN Gabe Davis BN JuJu Smith-Schuster BN Raheem Mostert BN Taysom Hill BN Tyler Higbee BN Kareem Hunt BN Hayden Hurst BN Sam Howell BN Parris Campbell BN Jerick McKinnon BN Darius Slayton BN Malik Davis,,Darius Slayton,BN,33.33%,0
6,4079584387,shawn11678,1112.47,2.9,QB Jared Goff RB Christian McCaffrey RB Breece Hall WR Jordan Addison WR Drake London WR Jameson Williams TE Cole Kmet FLEX Derrick Henry BN Travis Etienne Jr. BN Javonte Williams BN Elijah Moore BN Kyler Murray BN Allen Lazard BN Adam Thielen BN Bryce Young BN Jonathan Mingo BN Jake Ferguson BN Hayden Hurst BN Robert Woods BN Zach Ertz,,Travis Etienne Jr.,RB,33.33%,0
8,4079558882,jdeeds,1080,2.8,QB Justin Herbert RB Joshua Kelley RB Christian McCaffrey WR Chris Olave WR Christian Watson WR Jameson Williams TE Kyle Pitts FLEX Rhamondre Stevenson BN Rachaad White BN Dak Prescott BN Zay Flowers BN AJ Dillon BN Jalin Hyatt BN Marquez Valdes-Scantling BN Trey McBride BN Marvin Mims Jr. BN Van Jefferson BN Gus Edwards BN Luke Musgrave BN Michael Wilson,,Calvin Ridley,WR,25.00%,0
9,4079558881,mikecapp12,1112.47,2.7,QB Justin Fields RB Rachaad White RB Zach Charbonnet WR Justin Jefferson WR Chris Olave WR Calvin Ridley TE Evan Engram FLEX DJ Moore BN Mike Evans BN Khalil Herbert BN Brian Robinson Jr. BN Derek Carr BN Raheem Mostert BN Taysom Hill BN Kenneth Gainwell BN Mecole Hardman Jr. BN Sam Howell BN Chase Claypool BN Isaiah Likely BN Corey Davis,,Taysom Hill,BN,25.00%,0
10,4079575419,clmabrey,1200,0,QB Anthony Richardson RB Christian McCaffrey RB Isiah Pacheco WR Deebo Samuel WR Calvin Ridley WR Christian Watson TE George Kittle FLEX Christian Kirk BN Michael Pittman Jr. BN Kadarius Toney BN Roschon Johnson BN Raheem Mostert BN Kenneth Gainwell BN Jonathan Mingo BN Hayden Hurst BN Brock Purdy BN Clyde Edwards-Helaire BN Hunter Henry BN Kyren Williams BN JaMycal Hasty,,Kenneth Gainwell,BN,25.00%,0
