Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079161671,BigNash,916.2,29.999998,QB Joe Burrow RB Derrick Henry RB Alexander Mattison WR Joshua Palmer WR Ja'Marr Chase WR K.J. Osborn TE Darren Waller FLEX Keenan Allen BN Evan Engram BN Brandin Cooks BN Jameson Williams BN Elijah Moore BN Romeo Doubs BN Tyjae Spears BN Devin Singletary BN Brock Purdy BN Jerome Ford BN Deuce Vaughn BN Marvin Jones Jr. BN Zack Moss,,Breece Hall,RB,33.33%,0
2,4079171013,Nicellio,1062,29.2,QB Lamar Jackson RB Ty Chandler RB Breece Hall WR Ja'Marr Chase WR Jordan Addison WR DeAndre Hopkins TE Gerald Everett FLEX Derrick Henry BN Deshaun Watson BN Zach Charbonnet BN Alvin Kamara BN Pat Freiermuth BN Zay Flowers BN Darnell Mooney BN Zay Jones BN Trey McBride BN Chuba Hubbard BN Jayden Reed BN Cedric Tillman BN DeVante Parker,,T.J. Hockenson,TE,33.33%,6.5
3,4079171011,DeepSeaMike,1054,28.800001,QB Josh Allen RB Joe Mixon RB Aaron Jones WR Davante Adams WR Cooper Kupp WR Tyler Lockett TE Dalton Kincaid FLEX David Montgomery BN Courtland Sutton BN Alvin Kamara BN Allen Lazard BN Jeff Wilson Jr. BN Tyler Higbee BN Jaylen Warren BN Matthew Stafford BN Jimmy Garoppolo BN Van Jefferson BN Noah Fant BN Parris Campbell BN Puka Nacua,,Jaylen Warren,BN,33.33%,0
4,4079180571,mtrapisardo1s,1140,24.3,QB Tua Tagovailoa RB Breece Hall RB Brian Robinson Jr. WR Joshua Palmer WR Tyreek Hill WR Amon-Ra St. Brown TE Dallas Goedert FLEX Amari Cooper BN Terry McLaurin BN Gabe Davis BN Jared Goff BN Antonio Gibson BN Derek Carr BN DJ Chark Jr. BN Marquez Valdes-Scantling BN Michael Gallup BN Mike Gesicki BN Jake Ferguson BN Chuba Hubbard BN Nyheim Hines,,Ja'Marr Chase,WR,33.33%,4.4
5,4079180572,draft_sundrop,1036,16.599998,QB C.J. Stroud RB Joshua Kelley RB Damien Harris WR Ja'Marr Chase WR Jordan Addison WR DeVonta Smith TE T.J. Hockenson FLEX Tee Higgins BN Christian Watson BN Mike Evans BN AJ Dillon BN Samaje Perine BN Jaylen Warren BN Nico Collins BN Sam Howell BN Desmond Ridder BN Jerick McKinnon BN Jerome Ford BN Tank Dell BN Logan Thomas,,Jaylen Waddle,WR,25.00%,0
6,4079156040,DiscAce_29,1114,12.8,QB Dak Prescott RB Ty Chandler RB Jahmyr Gibbs WR Chris Olave WR Drake London WR Brandin Cooks TE Travis Kelce FLEX Rachaad White BN James Cook BN Khalil Herbert BN Tyler Allgeier BN Dalton Schultz BN Allen Lazard BN Adam Thielen BN Greg Dulcich BN Jimmy Garoppolo BN Tyquan Thornton BN Deon Jackson BN Puka Nacua BN Michael Wilson,,Tyquan Thornton,BN,25.00%,0
7,4079161670,rfoley17,1070.2,11.8,QB Joe Burrow RB Chase Brown RB Damien Harris WR Ja'Marr Chase WR K.J. Osborn WR Jaylen Waddle TE Dalton Schultz FLEX DJ Moore BN Lamar Jackson BN Brandon Aiyuk BN Diontae Johnson BN Jahan Dotson BN Courtland Sutton BN Devin Singletary BN Jonathan Mingo BN Chuba Hubbard BN Isaiah Likely BN Gus Edwards BN DeWayne McBride BN Hunter Henry,,Keenan Allen,WR,25.00%,0
8,4079180574,keng914,1088,7.9,QB Geno Smith RB Christian McCaffrey RB Tony Pollard WR DK Metcalf WR Terry McLaurin WR Jaxon Smith-Njigba TE T.J. Hockenson FLEX Irv Smith Jr. BN Dalvin Cook BN Brandon Aiyuk BN Jordan Love BN Jaylen Warren BN Kareem Hunt BN Hunter Renfrow BN Marvin Mims Jr. BN Brock Purdy BN Isaiah Likely BN Jayden Reed BN Darius Slayton BN Justin Watson,,Brandin Cooks,BN,25.00%,0
9,4079156038,werawolf,1174,6.5,QB Geno Smith RB Christian McCaffrey RB Breece Hall WR Jaylen Waddle WR Mike Evans WR Treylon Burks TE T.J. Hockenson FLEX Dalvin Cook BN J.K. Dobbins BN Jahan Dotson BN Khalil Herbert BN Bryce Young BN Juwan Johnson BN Matthew Stafford BN Nico Collins BN Curtis Samuel BN Tyquan Thornton BN Gus Edwards BN Noah Fant BN DeVante Parker,,Romeo Doubs,BN,25.00%,0
9,4079156039,Radin682,1114,6.5,QB Dak Prescott RB Travis Etienne Jr. RB Javonte Williams WR Garrett Wilson WR Amon-Ra St. Brown WR Keenan Allen TE T.J. Hockenson FLEX Chris Godwin BN Brandin Cooks BN Elijah Mitchell BN Antonio Gibson BN Jordan Love BN Romeo Doubs BN Jaylen Warren BN Hayden Hurst BN Tyquan Thornton BN Jayden Reed BN Baker Mayfield BN Pierre Strong Jr. BN Cade Otton,,Jayden Reed,BN,25.00%,0
11,4079171010,hyside,1088,3,QB Tua Tagovailoa RB Joe Mixon RB Breece Hall WR K.J. Osborn WR Tyreek Hill WR Jaylen Waddle TE George Kittle FLEX James Conner BN Alvin Kamara BN Kyler Murray BN De'Von Achane BN Derek Carr BN Zay Jones BN Jalin Hyatt BN Taysom Hill BN Wan'Dale Robinson BN Sam Howell BN Zach Ertz BN Allen Robinson II BN Sam Darnold,,K.J. Osborn,BN,25.00%,1.3
12,4079161673,almoney1972,1020,0,QB Tua Tagovailoa RB Josh Jacobs RB Javonte Williams WR Tyreek Hill WR DeAndre Hopkins WR Keenan Allen TE Dallas Goedert FLEX Diontae Johnson BN Odell Beckham Jr. BN Anthony Richardson BN Cole Kmet BN Romeo Doubs BN Taysom Hill BN Ezekiel Elliott BN Devin Singletary BN Robert Woods BN Zach Ertz BN Deuce Vaughn BN Ryan Tannehill BN Quez Watkins,,Devin Singletary,RB,25.00%,0
,,,,,,,Chuba Hubbard,BN,25.00%,0
,,,,,,,Tyreek Hill,WR,25.00%,0
,,,,,,,Tua Tagovailoa,QB,25.00%,0
,,,,,,,Alvin Kamara,BN,25.00%,0
,,,,,,,Christian McCaffrey,RB,16.67%,0
,,,,,,,Dalvin Cook,FLEX,16.67%,0
,,,,,,,Mike Evans,WR,16.67%,0
,,,,,,,Jahan Dotson,BN,16.67%,0
,,,,,,,Khalil Herbert,BN,16.67%,0
,,,,,,,Geno Smith,QB,16.67%,0
,,,,,,,Matthew Stafford,BN,16.67%,0
,,,,,,,Nico Collins,BN,16.67%,0
