Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079453049,jmball00,1112.47,30.3,QB Dak Prescott RB Zamir White RB Ty Chandler WR CeeDee Lamb WR Amari Cooper WR Marquise Brown TE Cole Kmet FLEX Tony Pollard BN Travis Etienne Jr. BN Rachaad White BN Gabe Davis BN Khalil Herbert BN Russell Wilson BN Greg Dulcich BN C.J. Stroud BN Kendre Miller BN Wan'Dale Robinson BN Josh Downs BN Tim Patrick BN Tyler Conklin,,Cole Kmet,BN,41.67%,0
2,4079443724,DeepSeaMike,1020,27.1,QB Lamar Jackson RB D'Andre Swift RB David Montgomery WR Davante Adams WR Amon-Ra St. Brown WR Drake London TE Sam LaPorta FLEX Keenan Allen BN Javonte Williams BN Rashod Bateman BN Aaron Rodgers BN Zay Jones BN Devin Singletary BN Tank Bigsby BN Michael Carter BN Isaiah Likely BN Jayden Reed BN Tyler Conklin BN Corey Davis BN C.J. Uzomah,,Travis Etienne Jr.,RB,41.67%,0
3,4079437993,thedlmatt,1140,17.5,QB Justin Fields RB Zamir White RB Miles Sanders WR Tyreek Hill WR Chris Olave WR DK Metcalf TE Cole Kmet FLEX DJ Moore BN Isiah Pacheco BN Zach Charbonnet BN Zay Flowers BN Antonio Gibson BN Bryce Young BN Tyjae Spears BN Wan'Dale Robinson BN Jonathan Mingo BN Chuba Hubbard BN Tank Dell BN Luke Musgrave BN Cade Otton,,Christian McCaffrey,RB,33.33%,0
3,4079443719,xwmw,1020,17.5,QB Dak Prescott RB Zamir White RB Travis Etienne Jr. WR A.J. Brown WR CeeDee Lamb WR Calvin Ridley TE Dallas Goedert FLEX D'Andre Swift BN Brandin Cooks BN Jameson Williams BN Zay Flowers BN Tyler Allgeier BN Cole Kmet BN Raheem Mostert BN Jimmy Garoppolo BN Hunter Renfrow BN Cordarrelle Patterson BN Israel Abanikanda BN Clyde Edwards-Helaire BN Ryan Tannehill,,Lamar Jackson,QB,33.33%,0
5,4079437990,oychtim,1112.47,17.28,QB Lamar Jackson RB Joe Mixon RB Christian McCaffrey WR Jakobi Meyers WR DeVonta Smith WR Tyler Lockett TE Darren Waller FLEX Aaron Jones BN Aaron Rodgers BN Elijah Moore BN Allen Lazard BN Cole Kmet BN Bryce Young BN C.J. Stroud BN Devin Singletary BN Jake Ferguson BN Deuce Vaughn BN Tank Dell BN Laviska Shenault Jr. BN KaVontae Turpin,,C.J. Stroud,BN,33.33%,0
6,4079462622,Michaelmef,1024.94,16.8,QB Anthony Richardson RB Travis Etienne Jr. RB Javonte Williams WR Jordan Addison WR Jaylen Waddle WR Marquise Brown TE Michael Mayer FLEX Travis Kelce BN Mark Andrews BN Rashaad Penny BN Alexander Mattison BN JuJu Smith-Schuster BN Adam Thielen BN Raheem Mostert BN Donovan Peoples-Jones BN Nico Collins BN Cordarrelle Patterson BN Sam Howell BN Richie James Jr. BN Marvin Jones Jr.,,Wan'Dale Robinson,BN,33.33%,0
7,4079453050,harrypro,1140,15.68,QB Dak Prescott RB Breece Hall RB Jahmyr Gibbs WR Jakobi Meyers WR Garrett Wilson WR Amon-Ra St. Brown TE Dallas Goedert FLEX DJ Moore BN Alvin Kamara BN Brian Robinson Jr. BN Donovan Peoples-Jones BN Jeff Wilson Jr. BN Matthew Stafford BN Wan'Dale Robinson BN Michael Gallup BN Josh Downs BN Isaiah Hodgins BN Trey McBride BN Richie James Jr. BN Deuce Vaughn,,Hunter Renfrow,BN,33.33%,0
8,4079462625,Lukejim113062,1020,13.9,QB Deshaun Watson RB Christian McCaffrey RB Travis Etienne Jr. WR DK Metcalf WR Keenan Allen WR Michael Pittman Jr. TE Michael Mayer FLEX George Pickens BN Marquise Brown BN Khalil Herbert BN AJ Dillon BN Russell Wilson BN Kyler Murray BN Devin Singletary BN Hunter Renfrow BN Sam LaPorta BN Noah Fant BN Cade Otton BN DeVante Parker BN JaMycal Hasty,,Dak Prescott,QB,33.33%,0
9,4079443723,snapdowncv,1112.47,2.8,QB Lamar Jackson RB Joshua Kelley RB Christian McCaffrey WR DeAndre Hopkins WR Mike Evans WR Elijah Moore TE Dallas Goedert FLEX Derrick Henry BN Kenneth Walker III BN Dak Prescott BN Tyler Boyd BN Zay Jones BN DJ Chark Jr. BN C.J. Stroud BN Tyler Higbee BN Jaylen Warren BN Wan'Dale Robinson BN Cordarrelle Patterson BN Tyler Conklin BN Clyde Edwards-Helaire,,Aaron Rodgers,BN,25.00%,0
10,4079437994,twinnetwork1,1140,0,QB Justin Fields RB Christian McCaffrey RB Dameon Pierce WR Chris Olave WR Deebo Samuel WR Odell Beckham Jr. TE George Kittle FLEX Kyle Pitts BN De'Von Achane BN Cole Kmet BN Roschon Johnson BN Trey Lance BN C.J. Stroud BN Nico Collins BN Hunter Renfrow BN John Metchie III BN Brock Purdy BN Robert Woods BN Jerick McKinnon BN Tank Dell,,Devin Singletary,BN,25.00%,0
