Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079411576,Dagoposse,1140,27.1,QB Jared Goff RB Javonte Williams RB James Cook WR Davante Adams WR Jaylen Waddle WR DJ Moore TE Travis Kelce FLEX Jaxon Smith-Njigba BN Mike Evans BN Zach Charbonnet BN Jameson Williams BN De'Von Achane BN DJ Chark Jr. BN C.J. Stroud BN Kendre Miller BN Jaylen Warren BN Wan'Dale Robinson BN Kenny Pickett BN Trey McBride BN Puka Nacua,,Zach Charbonnet,BN,33.33%,0
2,4079421694,chuckface8,1140,24.3,QB Justin Fields RB Miles Sanders RB D'Andre Swift WR Joshua Palmer WR Garrett Wilson WR Amon-Ra St. Brown TE Cole Kmet FLEX Deebo Samuel BN Chris Godwin BN Tyler Lockett BN Zach Charbonnet BN De'Von Achane BN Raheem Mostert BN Ezekiel Elliott BN Hayden Hurst BN Sam Howell BN Van Jefferson BN Tank Dell BN Puka Nacua BN Noah Gray,,Samaje Perine,BN,33.33%,0
2,4079402811,wallywalrus,1080,24.3,QB Lamar Jackson RB Tony Pollard RB Damien Harris WR Joshua Palmer WR CeeDee Lamb WR Amari Cooper TE Dallas Goedert FLEX Chris Godwin BN Justin Herbert BN Dak Prescott BN Brandin Cooks BN Samaje Perine BN Raheem Mostert BN Alec Pierce BN Tyler Higbee BN Michael Gallup BN Cordarrelle Patterson BN Isaiah Likely BN Gus Edwards BN Robert Woods,,Trey McBride,BN,33.33%,0
4,4079396873,DeepSeaMike,999.07,22.18,QB Dak Prescott RB Rhamondre Stevenson RB Dameon Pierce WR Jakobi Meyers WR A.J. Brown WR CeeDee Lamb TE T.J. Hockenson FLEX Keenan Allen BN David Montgomery BN Kirk Cousins BN JuJu Smith-Schuster BN Antonio Gibson BN Tyjae Spears BN Jake Ferguson BN Jayden Reed BN Mac Jones BN Luke Musgrave BN Chris Evans BN Kendrick Bourne BN Josh Reynolds,,Dak Prescott,QB,33.33%,0
5,4079421692,schrist4,1117.41,14.400001,QB Dak Prescott RB Ty Chandler RB Joe Mixon WR Tyreek Hill WR Chris Olave WR DeAndre Hopkins TE Kyle Pitts FLEX Rhamondre Stevenson BN Marquise Brown BN Jameson Williams BN Samaje Perine BN Kyler Murray BN Tyler Boyd BN Bryce Young BN Ezekiel Elliott BN Michael Gallup BN Jake Ferguson BN Trey McBride BN Cordarrelle Patterson BN Parris Campbell,,Tyreek Hill,WR,33.33%,0
6,4079396871,Jerryfish11,960,9.1,QB Jalen Hurts RB J.K. Dobbins RB Isiah Pacheco WR A.J. Brown WR Mike Williams WR Keenan Allen TE Gerald Everett FLEX Brandin Cooks BN Justin Herbert BN Zach Charbonnet BN Samaje Perine BN Dalton Schultz BN Skyy Moore BN Trey McBride BN Marvin Mims Jr. BN Chuba Hubbard BN Sam LaPorta BN Robert Woods BN DeVante Parker BN Greg Dortch,,Javonte Williams,FLEX,33.33%,0
7,4079402810,TheProfessor284,1085.77,1.6,QB Dak Prescott RB Joe Mixon RB Saquon Barkley WR CeeDee Lamb WR Keenan Allen WR Tyler Lockett TE Jake Ferguson FLEX David Montgomery BN Mike Evans BN Jahan Dotson BN Geno Smith BN Elijah Mitchell BN Alec Pierce BN Marquez Valdes-Scantling BN Baker Mayfield BN Tank Dell BN Luke Musgrave BN Cade Otton BN Chase Edmonds BN Myles Gaskin,,Chris Olave,WR,33.33%,0
8,4079396875,FanKnowItAll,1200,0,QB Patrick Mahomes RB Najee Harris RB Miles Sanders WR Tyreek Hill WR DK Metcalf WR Chris Godwin TE Pat Freiermuth FLEX Brandin Cooks BN Javonte Williams BN Jameson Williams BN Jamaal Williams BN Kyler Murray BN Dalton Schultz BN Chig Okonkwo BN Adam Thielen BN Rashee Rice BN Trey McBride BN Chuba Hubbard BN Kyren Williams BN Clayton Tune,,Alec Pierce,BN,33.33%,0
8,4079402808,Josh_ua86,1200,0,QB Trevor Lawrence RB Kenneth Walker III RB Rachaad White WR Tyreek Hill WR Chris Olave WR DK Metcalf TE Dalton Kincaid FLEX Christian Kirk BN Mike Evans BN Javonte Williams BN Zach Charbonnet BN Tyler Allgeier BN Tyler Higbee BN Tyjae Spears BN Rashid Shaheed BN Matthew Stafford BN Leonard Fournette BN Khalil Shakir BN Baker Mayfield BN Terrace Marshall Jr.,,Justin Herbert,BN,25.00%,0
8,4079402809,Cheng79,1200,0,QB Derek Carr RB Christian McCaffrey RB Jonathan Taylor WR Terry McLaurin WR Kadarius Toney WR Michael Thomas TE Dallas Goedert FLEX Derrick Henry BN Najee Harris BN D'Andre Swift BN Zay Jones BN Bryce Young BN Taysom Hill BN Alec Pierce BN Nico Collins BN Rondale Moore BN Hayden Hurst BN Sam Howell BN Robert Woods BN Tank Dell,,Keenan Allen,WR,25.00%,0
8,4079411575,SEAFOODMAVEN,1172.47,0,QB Geno Smith RB Christian McCaffrey RB David Montgomery WR Chris Olave WR Tee Higgins WR DJ Moore TE George Kittle FLEX Kadarius Toney BN James Conner BN Elijah Moore BN Russell Wilson BN Cole Kmet BN Derek Carr BN Jalin Hyatt BN Curtis Samuel BN Mecole Hardman Jr. BN Parris Campbell BN Jerome Ford BN Deuce Vaughn BN Terrace Marshall Jr.,,Brandin Cooks,FLEX,25.00%,0
8,4079421693,rocklaw,993.3,0,QB Justin Herbert RB Isiah Pacheco RB Javonte Williams WR Tyreek Hill WR Chris Olave WR DK Metcalf TE Dalton Schultz FLEX Gabe Davis BN Alexander Mattison BN Samaje Perine BN Anthony Richardson BN Roschon Johnson BN Alec Pierce BN Rondale Moore BN Jimmy Garoppolo BN Jayden Reed BN Zach Ertz BN Kyren Williams BN Cade Otton BN Evan Hull,,Dalton Schultz,TE,25.00%,0
,,,,,,,Robert Woods,BN,25.00%,0
,,,,,,,CeeDee Lamb,WR,25.00%,0
,,,,,,,David Montgomery,FLEX,25.00%,0
,,,,,,,Jake Ferguson,BN,25.00%,0
,,,,,,,DK Metcalf,WR,25.00%,0
,,,,,,,Chris Godwin,WR,25.00%,0
,,,,,,,Jameson Williams,BN,25.00%,0
,,,,,,,Mike Evans,BN,25.00%,0
,,,,,,,Tank Dell,BN,25.00%,0
,,,,,,,A.J. Brown,WR,16.67%,0
,,,,,,,Isiah Pacheco,RB,16.67%,0
,,,,,,,Chuba Hubbard,BN,16.67%,0
,,,,,,,Rhamondre Stevenson,RB,16.67%,0
,,,,,,,Tyjae Spears,BN,16.67%,0
,,,,,,,Jayden Reed,BN,16.67%,0
,,,,,,,Luke Musgrave,BN,16.67%,0
,,,,,,,Najee Harris,RB,16.67%,0
,,,,,,,Miles Sanders,RB,16.67%,0
,,,,,,,Kyler Murray,BN,16.67%,0
,,,,,,,Kyren Williams,BN,16.67%,0
,,,,,,,Tyler Higbee,BN,16.67%,0
,,,,,,,Baker Mayfield,BN,16.67%,0
,,,,,,,Terrace Marshall Jr.,BN,16.67%,0
,,,,,,,Christian McCaffrey,RB,16.67%,0
,,,,,,,D'Andre Swift,BN,16.67%,0
,,,,,,,Dallas Goedert,TE,16.67%,0
,,,,,,,Kadarius Toney,WR,16.67%,0
,,,,,,,Derek Carr,QB,16.67%,0
,,,,,,,Bryce Young,BN,16.67%,0
,,,,,,,Rondale Moore,BN,16.67%,0
,,,,,,,Hayden Hurst,BN,16.67%,0
,,,,,,,Sam Howell,BN,16.67%,0
,,,,,,,Tyler Lockett,WR,16.67%,0
,,,,,,,Joe Mixon,RB,16.67%,1.6
,,,,,,,Geno Smith,BN,16.67%,0
,,,,,,,Cade Otton,BN,16.67%,0
,,,,,,,Raheem Mostert,RB,16.67%,0
,,,,,,,Michael Gallup,BN,16.67%,0
,,,,,,,Joshua Palmer,BN,16.67%,24.3
,,,,,,,Cordarrelle Patterson,BN,16.67%,0
,,,,,,,DJ Moore,WR,16.67%,0
,,,,,,,Cole Kmet,BN,16.67%,0
,,,,,,,Parris Campbell,BN,16.67%,0
,,,,,,,De'Von Achane,BN,16.67%,0
,,,,,,,Puka Nacua,BN,16.67%,0
,,,,,,,Ezekiel Elliott,BN,16.67%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,J.K. Dobbins,RB,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,9.1
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,6.5
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Kirk Cousins,BN,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,15.68
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
,,,,,,,Kendrick Bourne,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,0
,,,,,,,Clayton Tune,BN,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Christian Kirk,FLEX,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Jonathan Taylor,FLEX,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Terry McLaurin,WR,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Jahan Dotson,FLEX,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,0
,,,,,,,Chase Edmonds,BN,8.33%,0
,,,,,,,Myles Gaskin,BN,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,James Conner,RB,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Mecole Hardman Jr.,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,27.1
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Jaxon Smith-Njigba,BN,8.33%,0
,,,,,,,James Cook,RB,8.33%,0
,,,,,,,Jared Goff,QB,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,Marquise Brown,FLEX,8.33%,0
,,,,,,,Tyler Boyd,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,12.8
,,,,,,,Gabe Davis,FLEX,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Noah Gray,BN,8.33%,0
