Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079343028,SenorBlanco777,933.3,43.699997,QB Deshaun Watson RB Christian McCaffrey RB Rhamondre Stevenson WR Joshua Palmer WR Quentin Johnston WR DJ Moore TE Gerald Everett FLEX George Kittle BN Keenan Allen BN Rachaad White BN Kirk Cousins BN Skyy Moore BN Marquez Valdes-Scantling BN Jonathan Mingo BN Hayden Hurst BN Brock Purdy BN Chase Claypool BN Richie James Jr. BN Pierre Strong Jr. BN Chase Edmonds,,Rashee Rice,BN,41.67%,0
2,4079333135,DeepSeaMike,1025.46,38.699997,QB Dak Prescott RB Ty Chandler RB Joe Mixon WR Joshua Palmer WR CeeDee Lamb WR Keenan Allen TE Jake Ferguson FLEX Saquon Barkley BN Dameon Pierce BN Diontae Johnson BN Brandin Cooks BN Zach Charbonnet BN Jordan Love BN Romeo Doubs BN Rashid Shaheed BN Devin Singletary BN Rashee Rice BN Luke Musgrave BN Josh Reynolds BN Cole Turner,,Keenan Allen,WR,41.67%,0
3,4079323645,beaker913,966.02997,37.800003,QB Justin Fields RB Derrick Henry RB Rhamondre Stevenson WR Joshua Palmer WR Ja'Marr Chase WR Chris Olave TE Gerald Everett FLEX Kadarius Toney BN Justin Herbert BN Javonte Williams BN Kirk Cousins BN Alvin Kamara BN Cole Kmet BN Adam Thielen BN Marvin Mims Jr. BN Chase Claypool BN Tank Dell BN Luke Musgrave BN Deon Jackson BN Michael Wilson,,C.J. Stroud,BN,41.67%,0
4,4079333134,Spikedawg5,1085.46,33.2,QB Josh Allen RB Zamir White RB Ty Chandler WR Jordan Addison WR Tyreek Hill WR DeAndre Hopkins TE Mark Andrews FLEX Terry McLaurin BN Jaxon Smith-Njigba BN Treylon Burks BN Rashaad Penny BN Brian Robinson Jr. BN Dalton Schultz BN Jordan Love BN Dalton Kincaid BN Ezekiel Elliott BN Kareem Hunt BN Leonard Fournette BN Marvin Mims Jr. BN Jerome Ford,,Dalton Schultz,TE,33.33%,0
5,4079318203,Elogic88,1140,17.5,QB Daniel Jones RB Zamir White RB Tony Pollard WR Cooper Kupp WR Brandon Aiyuk WR Gabe Davis TE Dallas Goedert FLEX Travis Etienne Jr. BN Jahmyr Gibbs BN Michael Thomas BN Geno Smith BN Elijah Mitchell BN C.J. Stroud BN Nico Collins BN Curtis Samuel BN Jake Ferguson BN Isaiah Hodgins BN Noah Fant BN Darius Slayton BN Justice Hill,,Tony Pollard,RB,33.33%,0
6,4079318200,gwc09,1080,13.9,QB Jared Goff RB Bijan Robinson RB Najee Harris WR Amon-Ra St. Brown WR DK Metcalf WR Michael Pittman Jr. TE Michael Mayer FLEX Brandon Aiyuk BN George Pickens BN Courtland Sutton BN De'Von Achane BN Derek Carr BN DJ Chark Jr. BN Matthew Stafford BN Rashee Rice BN Kareem Hunt BN Michael Carter BN Sam LaPorta BN Zach Ertz BN Deuce Vaughn,,Nico Collins,BN,33.33%,0
7,4079323646,lWITTSl,1053.3,10.3,QB C.J. Stroud RB Tony Pollard RB Breece Hall WR Quentin Johnston WR Garrett Wilson WR Keenan Allen TE Kyle Pitts FLEX Cam Akers BN James Cook BN Rashod Bateman BN Dalton Schultz BN Nico Collins BN Devin Singletary BN Jonathan Mingo BN Josh Downs BN Rashee Rice BN Mike Gesicki BN Mecole Hardman Jr. BN Brock Purdy BN Desmond Ridder,,DK Metcalf,WR,25.00%,0
8,4079343031,OVO_TAYDA,1146.03,6.5,QB Tua Tagovailoa RB Rhamondre Stevenson RB Najee Harris WR Tyreek Hill WR Chris Olave WR Jahan Dotson TE T.J. Hockenson FLEX Dalvin Cook BN Rachaad White BN Tyler Allgeier BN Darnell Mooney BN Donovan Peoples-Jones BN Dalton Kincaid BN Romeo Doubs BN C.J. Stroud BN John Metchie III BN Isaiah Likely BN Desmond Ridder BN Gus Edwards BN Chris Evans,,Kareem Hunt,BN,25.00%,0
9,4079343029,Eggs24,1172.73,6.1,QB Josh Allen RB Chase Brown RB Christian McCaffrey WR DK Metcalf WR Christian Kirk WR Gabe Davis TE Dallas Goedert FLEX Rachaad White BN Michael Thomas BN Odell Beckham Jr. BN Cole Kmet BN Dawson Knox BN Adam Thielen BN C.J. Stroud BN Nico Collins BN Mike Gesicki BN Leonard Fournette BN Cordarrelle Patterson BN Jerick McKinnon BN Zack Moss,,Christian McCaffrey,RB,25.00%,0
10,4079333133,eGoTheDK,1172.73,4.4,QB Dak Prescott RB Tony Pollard RB Kenneth Walker III WR Ja'Marr Chase WR DK Metcalf WR Drake London TE Evan Engram FLEX Michael Pittman Jr. BN Dameon Pierce BN Anthony Richardson BN Dalton Schultz BN Adam Thielen BN D'Onta Foreman BN C.J. Stroud BN Devin Singletary BN Michael Gallup BN John Metchie III BN Robert Woods BN Deuce Vaughn BN Chase Edmonds,,Chris Olave,WR,25.00%,0
11,4079318201,HansDoodledorf,1052.73,1.6,QB Justin Herbert RB Joe Mixon RB Christian McCaffrey WR Chris Olave WR Keenan Allen WR Kadarius Toney TE Dalton Schultz FLEX Jahan Dotson BN Zach Charbonnet BN Michael Thomas BN Rashaad Penny BN Jordan Love BN Jonathan Mingo BN Rashee Rice BN Kareem Hunt BN Cordarrelle Patterson BN John Metchie III BN Sam LaPorta BN Baker Mayfield BN Luke Schoonmaker,,Michael Thomas,BN,25.00%,0
12,4079318204,fosterbd,1113.3,0,QB Dak Prescott RB Tony Pollard RB Kenneth Walker III WR Stefon Diggs WR DJ Moore WR Keenan Allen TE Kyle Pitts FLEX Courtland Sutton BN Rashaad Penny BN Alexander Mattison BN Tyler Allgeier BN Russell Wilson BN Kyler Murray BN Nico Collins BN Rashee Rice BN Chase Claypool BN Isaiah Likely BN Tyler Conklin BN Darius Slayton BN Michael Wilson,,Rashaad Penny,BN,25.00%,0
,,,,,,,Jordan Love,BN,25.00%,0
,,,,,,,Jonathan Mingo,BN,25.00%,0
,,,,,,,John Metchie III,BN,25.00%,0
,,,,,,,Dak Prescott,QB,25.00%,0
,,,,,,,Chase Claypool,BN,25.00%,0
,,,,,,,Rhamondre Stevenson,RB,25.00%,0
,,,,,,,Adam Thielen,BN,25.00%,0
,,,,,,,Joshua Palmer,BN,25.00%,24.3
,,,,,,,Devin Singletary,BN,25.00%,0
,,,,,,,Rachaad White,FLEX,25.00%,0
,,,,,,,Najee Harris,RB,16.67%,0
,,,,,,,Michael Pittman Jr.,WR,16.67%,0
,,,,,,,Brandon Aiyuk,BN,16.67%,0
,,,,,,,Courtland Sutton,BN,16.67%,0
,,,,,,,Sam LaPorta,TE,16.67%,0
,,,,,,,Deuce Vaughn,BN,16.67%,0
,,,,,,,Justin Herbert,QB,16.67%,0
,,,,,,,Kadarius Toney,WR,16.67%,0
,,,,,,,Joe Mixon,RB,16.67%,1.6
,,,,,,,Jahan Dotson,FLEX,16.67%,0
,,,,,,,Zach Charbonnet,BN,16.67%,0
,,,,,,,Cordarrelle Patterson,BN,16.67%,0
,,,,,,,Dallas Goedert,TE,16.67%,0
,,,,,,,Gabe Davis,WR,16.67%,0
,,,,,,,Jake Ferguson,BN,16.67%,0
,,,,,,,Darius Slayton,BN,16.67%,0
,,,,,,,Zamir White,BN,16.67%,17.5
,,,,,,,Kenneth Walker III,RB,16.67%,0
,,,,,,,DJ Moore,WR,16.67%,0
,,,,,,,Kyle Pitts,TE,16.67%,0
,,,,,,,Tyler Allgeier,BN,16.67%,0
,,,,,,,Isaiah Likely,BN,16.67%,0
,,,,,,,Michael Wilson,BN,16.67%,0
,,,,,,,Ja'Marr Chase,WR,16.67%,4.4
,,,,,,,Kirk Cousins,BN,16.67%,0
,,,,,,,Cole Kmet,TE,16.67%,0
,,,,,,,Gerald Everett,BN,16.67%,9.1
,,,,,,,Marvin Mims Jr.,BN,16.67%,0
,,,,,,,Luke Musgrave,BN,16.67%,0
,,,,,,,Quentin Johnston,WR,16.67%,10.3
,,,,,,,Mike Gesicki,BN,16.67%,0
,,,,,,,Brock Purdy,QB,16.67%,0
,,,,,,,Desmond Ridder,BN,16.67%,0
,,,,,,,Dameon Pierce,BN,16.67%,0
,,,,,,,Chase Edmonds,BN,16.67%,0
,,,,,,,Tyreek Hill,WR,16.67%,0
,,,,,,,Josh Allen,QB,16.67%,0
,,,,,,,Dalton Kincaid,BN,16.67%,0
,,,,,,,Leonard Fournette,BN,16.67%,0
,,,,,,,Ty Chandler,BN,16.67%,12.8
,,,,,,,Romeo Doubs,BN,16.67%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,0
,,,,,,,George Pickens,FLEX,8.33%,0
,,,,,,,Jared Goff,QB,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,13.9
,,,,,,,Michael Carter,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,Luke Schoonmaker,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Travis Etienne Jr.,FLEX,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,0
,,,,,,,Daniel Jones,QB,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Justice Hill,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Alexander Mattison,FLEX,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Cam Akers,BN,8.33%,0
,,,,,,,James Cook,FLEX,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Mecole Hardman Jr.,BN,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Terry McLaurin,WR,8.33%,0
,,,,,,,Jaxon Smith-Njigba,FLEX,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Jordan Addison,BN,8.33%,2.9
,,,,,,,Brian Robinson Jr.,RB,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Brandin Cooks,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,0
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,0
,,,,,,,Pierre Strong Jr.,BN,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Odell Beckham Jr.,BN,8.33%,0
,,,,,,,Dawson Knox,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,6.1
,,,,,,,Jerick McKinnon,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,6.5
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
