Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079411860,DeepSeaMike,1020,33.4,QB Geno Smith RB Tony Pollard RB J.K. Dobbins WR Joshua Palmer WR A.J. Brown WR Deebo Samuel TE Gerald Everett FLEX Mike Williams BN Jaxon Smith-Njigba BN Dallas Goedert BN Tyler Lockett BN Zach Charbonnet BN Alec Pierce BN Jaylen Warren BN Brock Purdy BN Jayden Reed BN Baker Mayfield BN Jerome Ford BN Kyren Williams BN Rico Dowdle,,Brock Purdy,QB,41.67%,0
2,4079422010,LegionofBoom2013,1112.47,30.4,QB Jalen Hurts RB Chase Brown RB D'Andre Swift WR Joshua Palmer WR A.J. Brown WR Calvin Ridley TE Evan Engram FLEX DJ Moore BN Trevor Lawrence BN Odell Beckham Jr. BN Elijah Moore BN Tyler Allgeier BN Zay Jones BN Kenneth Gainwell BN Jaylen Warren BN Devin Singletary BN Trey McBride BN Desmond Ridder BN Justyn Ross BN Darnell Washington,,Christian McCaffrey,RB,33.33%,0
3,4079397161,gogogadetgo,1020,27.1,QB Trevor Lawrence RB Bijan Robinson RB Isiah Pacheco WR Davante Adams WR Deebo Samuel WR DeAndre Hopkins TE Pat Freiermuth FLEX Rachaad White BN Zay Flowers BN Darnell Mooney BN Adam Thielen BN Greg Dulcich BN Bryce Young BN Jonathan Mingo BN Josh Downs BN Jimmy Garoppolo BN Hunter Renfrow BN Sam LaPorta BN Gus Edwards BN Evan Hull,,Drake London,WR,33.33%,0
4,4079403089,Standish,1084.94,26.58,QB Josh Allen RB Breece Hall RB James Cook WR Jakobi Meyers WR Ja'Marr Chase WR Jaylen Waddle TE T.J. Hockenson FLEX Tyler Lockett BN Treylon Burks BN Tua Tagovailoa BN Damien Harris BN JuJu Smith-Schuster BN Darnell Mooney BN Kendre Miller BN Devin Singletary BN Curtis Samuel BN Trey McBride BN Robert Woods BN Jerome Ford BN Allen Robinson II,,Josh Jacobs,RB,25.00%,0
5,4079403090,loosehead,1020,18.1,QB Matthew Stafford RB Austin Ekeler RB Rachaad White WR Quentin Johnston WR Chris Olave WR Christian Watson TE Dalton Kincaid FLEX Drake London BN Keenan Allen BN Marquise Brown BN Javonte Williams BN Elijah Mitchell BN Trey McBride BN Brock Purdy BN Tyler Conklin BN Jerick McKinnon BN Pierre Strong Jr. BN Tutu Atwell BN Evan Hull BN Puka Nacua,,Brandon Aiyuk,WR,25.00%,0
6,4079397162,Jack101007,1020,7.8,QB Sam Howell RB Austin Ekeler RB Brian Robinson Jr. WR Mike Williams WR Drake London WR Keenan Allen TE Greg Dulcich FLEX Brandon Aiyuk BN Jahan Dotson BN Michael Thomas BN Samaje Perine BN Tyler Allgeier BN Raheem Mostert BN Brock Purdy BN Desmond Ridder BN Jerick McKinnon BN Cade Otton BN Durham Smythe BN Jauan Jennings BN Ronnie Bell,,Mike Evans,WR,25.00%,0
7,4079422011,SSKILLZ1,1112.47,4.4,QB Daniel Jones RB Josh Jacobs RB Kenneth Walker III WR Ja'Marr Chase WR DK Metcalf WR Drake London TE Mike Gesicki FLEX Michael Pittman Jr. BN Rachaad White BN Khalil Herbert BN Kyler Murray BN Adam Thielen BN Raheem Mostert BN Rondale Moore BN Kenny Pickett BN Isaiah Hodgins BN Brock Purdy BN Robert Woods BN Cade Otton BN Durham Smythe,,Michael Thomas,BN,25.00%,0
8,4079422012,Cfannunc,1172.47,2.9,QB Justin Fields RB Christian McCaffrey RB Derrick Henry WR Jordan Addison WR Jaylen Waddle WR DJ Moore TE George Kittle FLEX Jaxon Smith-Njigba BN Khalil Herbert BN Dalton Schultz BN Juwan Johnson BN Tyjae Spears BN Nico Collins BN Mecole Hardman Jr. BN Brock Purdy BN Clyde Edwards-Helaire BN Ryan Tannehill BN Sam Darnold BN Deon Jackson BN Puka Nacua,,Geno Smith,QB,25.00%,0
9,4079403088,mncheetah,1112.47,1.6,QB Josh Allen RB Joe Mixon RB Christian McCaffrey WR DK Metcalf WR Terry McLaurin WR Mike Evans TE Pat Freiermuth FLEX Gabe Davis BN Michael Thomas BN Damien Harris BN Geno Smith BN Dalton Kincaid BN Kendre Miller BN Devin Singletary BN Michael Gallup BN Khalil Shakir BN Noah Fant BN Clyde Edwards-Helaire BN Marvin Jones Jr. BN Trent Sherfield,,Raheem Mostert,BN,25.00%,0
10,4079411859,neasterboytellem,1200,0,QB Josh Allen RB Christian McCaffrey RB Rhamondre Stevenson WR Drake London WR Brandon Aiyuk WR Gabe Davis TE Evan Engram FLEX Courtland Sutton BN Dalton Schultz BN Dawson Knox BN Romeo Doubs BN Alec Pierce BN John Metchie III BN Isaiah Likely BN Desmond Ridder BN Baker Mayfield BN Darius Slayton BN Daniel Bellinger BN Devin Duvernay BN Melvin Gordon III,,Deebo Samuel,WR,25.00%,0
