Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079152486,B_Heals152,960,42.78,QB Jimmy Garoppolo RB Jonathan Taylor RB Josh Jacobs WR Davante Adams WR Jakobi Meyers WR CeeDee Lamb TE Pat Freiermuth FLEX Michael Pittman Jr. BN Dameon Pierce BN Rachaad White BN Diontae Johnson BN Tyler Higbee BN Devin Singletary BN Rondale Moore BN Curtis Samuel BN Sam Howell BN Baker Mayfield BN Russell Gage BN Chase Edmonds BN Logan Thomas,,Rachaad White,FLEX,50.00%,0
2,4079137290,Raw502,1020,34.6,QB Trevor Lawrence RB Saquon Barkley RB Travis Etienne Jr. WR Joshua Palmer WR Quentin Johnston WR Stefon Diggs TE Darren Waller FLEX Keenan Allen BN Terry McLaurin BN AJ Dillon BN Jared Goff BN Elijah Mitchell BN Cole Kmet BN Zay Jones BN Isaiah Hodgins BN Khalil Shakir BN Tyquan Thornton BN Sam Howell BN Pierre Strong Jr. BN Logan Thomas,,Keenan Allen,WR,33.33%,0
3,4079146338,Black-eyed_God,1054,29.98,QB Lamar Jackson RB Austin Ekeler RB Tony Pollard WR Jakobi Meyers WR Deebo Samuel WR George Pickens TE T.J. Hockenson FLEX D'Andre Swift BN Alvin Kamara BN Aaron Rodgers BN Kyler Murray BN Allen Lazard BN DJ Chark Jr. BN Rashid Shaheed BN Nico Collins BN Wan'Dale Robinson BN Khalil Shakir BN Trey McBride BN Mecole Hardman Jr. BN DeVante Parker,,Sam Howell,BN,33.33%,0
4,4079127928,Arpackers,1114,28.48,QB Deshaun Watson RB Ty Chandler RB Breece Hall WR Jakobi Meyers WR Tyreek Hill WR Chris Olave TE Mark Andrews FLEX Christian Watson BN Rachaad White BN Treylon Burks BN Javonte Williams BN David Njoku BN Jordan Love BN Roschon Johnson BN Jeff Wilson Jr. BN Nico Collins BN Cedric Tillman BN Robert Woods BN Ryan Tannehill BN Justyn Ross,,Jakobi Meyers,BN,33.33%,15.68
5,4079127927,napd2501,1088,21.5,QB Josh Allen RB Zamir White RB Najee Harris WR Justin Jefferson WR K.J. Osborn WR Michael Pittman Jr. TE Sam LaPorta FLEX Aaron Jones BN Justin Fields BN Rachaad White BN Treylon Burks BN Courtland Sutton BN JuJu Smith-Schuster BN Raheem Mostert BN Devin Singletary BN Gus Edwards BN Noah Fant BN Parris Campbell BN Clyde Edwards-Helaire BN Gardner Minshew II,,Saquon Barkley,RB,25.00%,0
6,4079152483,MTKloset,1088,19.78,QB Tua Tagovailoa RB Joe Mixon RB Rachaad White WR Jakobi Meyers WR Jordan Addison WR Tyreek Hill TE Taysom Hill FLEX Jaylen Waddle BN Chris Olave BN Samaje Perine BN De'Von Achane BN Mike Gesicki BN Sam LaPorta BN Jerick McKinnon BN Baker Mayfield BN Ryan Tannehill BN Russell Gage BN Chase Edmonds BN Olamide Zaccheaus BN Nick Westbrook-Ikhine,,D'Andre Swift,BN,25.00%,0
7,4079152484,joeyfreddy,1002,10.2,QB Justin Fields RB Chase Brown RB Josh Jacobs WR Justin Jefferson WR Chris Olave WR Tyler Lockett TE Irv Smith Jr. FLEX Aaron Jones BN Rachaad White BN David Njoku BN AJ Dillon BN Geno Smith BN Dalton Schultz BN Adam Thielen BN Josh Downs BN Rashee Rice BN Leonard Fournette BN Brock Purdy BN Jayden Reed BN Marvin Jones Jr.,,Rondale Moore,BN,25.00%,0
8,4079137289,nam6641,1140,9.1,QB Dak Prescott RB Saquon Barkley RB Dameon Pierce WR CeeDee Lamb WR Deebo Samuel WR Calvin Ridley TE Gerald Everett FLEX David Montgomery BN Marquise Brown BN JuJu Smith-Schuster BN Russell Wilson BN Elijah Mitchell BN Raheem Mostert BN Taysom Hill BN Rondale Moore BN Leonard Fournette BN Hayden Hurst BN Brock Purdy BN DeVante Parker BN Keaontay Ingram,,Marvin Jones Jr.,BN,25.00%,0
8,4079137291,DeepSeaMike,960,9.1,QB Justin Herbert RB Bijan Robinson RB D'Andre Swift WR A.J. Brown WR Amari Cooper WR Keenan Allen TE Gerald Everett FLEX Brandon Aiyuk BN Jahan Dotson BN AJ Dillon BN Elijah Moore BN Ezekiel Elliott BN C.J. Stroud BN Jaylen Warren BN Nico Collins BN Jonathan Mingo BN Mac Jones BN Zach Ertz BN Hunter Henry BN Durham Smythe,,Logan Thomas,BN,25.00%,0
10,4079127924,hyside,1054,1.3,QB Kyler Murray RB Saquon Barkley RB Derrick Henry WR K.J. Osborn WR DeAndre Hopkins WR Keenan Allen TE Dalton Schultz FLEX D'Andre Swift BN James Conner BN Alvin Kamara BN Odell Beckham Jr. BN Dawson Knox BN Jeff Wilson Jr. BN Wan'Dale Robinson BN Rondale Moore BN Curtis Samuel BN Sam Howell BN Desmond Ridder BN Marvin Jones Jr. BN Logan Thomas,,Sam LaPorta,BN,25.00%,0
