Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079084662,DeepSeaMike,1088,32,QB Lamar Jackson RB Joe Mixon RB David Montgomery WR Joshua Palmer WR A.J. Brown WR CeeDee Lamb TE T.J. Hockenson FLEX Jaxon Smith-Njigba BN Tyler Lockett BN Odell Beckham Jr. BN Rashaad Penny BN Damien Harris BN Geno Smith BN Ezekiel Elliott BN Tyjae Spears BN Hunter Henry BN Kendrick Bourne BN Josh Reynolds BN Justice Hill BN Salvon Ahmed,,George Kittle,TE,33.33%,0
2,4079094234,jacobstubbs,1088,31.699999,QB Dak Prescott RB Chase Brown RB Kenneth Walker III WR Joshua Palmer WR K.J. Osborn WR Jaylen Waddle TE Travis Kelce FLEX Deebo Samuel BN Najee Harris BN Mike Evans BN Tua Tagovailoa BN Brian Robinson Jr. BN Zay Jones BN Donovan Peoples-Jones BN Taysom Hill BN Michael Gallup BN Mike Gesicki BN DeVante Parker BN Deon Jackson BN Kenyan Drake,,Taysom Hill,BN,33.33%,0
3,4079084659,Taye13,1054,28.48,QB Deshaun Watson RB Ty Chandler RB Christian McCaffrey WR Jakobi Meyers WR DK Metcalf WR Christian Kirk TE George Kittle FLEX Derrick Henry BN George Pickens BN Kadarius Toney BN James Conner BN Antonio Gibson BN Jordan Love BN Donovan Peoples-Jones BN Tyjae Spears BN Jake Ferguson BN Jerome Ford BN Marvin Jones Jr. BN Deon Jackson BN Zack Moss,,Deebo Samuel,WR,33.33%,0
4,4079084658,lisa00smith,968.1,23.48,QB Patrick Mahomes RB Austin Ekeler RB D'Andre Swift WR Jakobi Meyers WR Keenan Allen WR Michael Pittman Jr. TE George Kittle FLEX Brandon Aiyuk BN JuJu Smith-Schuster BN Tyler Boyd BN Dawson Knox BN Taysom Hill BN C.J. Stroud BN Marquez Valdes-Scantling BN Matthew Stafford BN Kareem Hunt BN Michael Carter BN Jerick McKinnon BN Ryan Tannehill BN Chris Evans,,Mark Andrews,TE,25.00%,0
5,4079084657,medorad,1114,20.2,QB Lamar Jackson RB Zamir White RB Kenneth Walker III WR Justin Jefferson WR Terry McLaurin WR Rashod Bateman TE Mark Andrews FLEX Isiah Pacheco BN Rachaad White BN Zay Flowers BN Jamaal Williams BN Darnell Mooney BN Kendre Miller BN Nico Collins BN Curtis Samuel BN Trey McBride BN John Metchie III BN Sam Howell BN Tank Dell BN Logan Thomas,,Rachaad White,RB,25.00%,0
6,4079094232,napaguy2020,1080,13.9,QB Justin Herbert RB Rachaad White RB James Cook WR Stefon Diggs WR A.J. Brown WR Deebo Samuel TE Michael Mayer FLEX Mark Andrews BN Trevor Lawrence BN Zay Flowers BN Geno Smith BN D'Onta Foreman BN Jordan Love BN Tyjae Spears BN Tim Patrick BN Brock Purdy BN Jayden Reed BN Luke Musgrave BN Terrace Marshall Jr. BN Justyn Ross,,D'Andre Swift,RB,25.00%,0
7,4079103228,Avalanche3124,1174,6.5,QB Josh Allen RB Derrick Henry RB Dalvin Cook WR Stefon Diggs WR Tyler Lockett WR Kadarius Toney TE T.J. Hockenson FLEX Gabe Davis BN Alvin Kamara BN Jalin Hyatt BN Raheem Mostert BN Donovan Peoples-Jones BN Ezekiel Elliott BN Nico Collins BN Rondale Moore BN Khalil Shakir BN Mac Jones BN Hunter Henry BN Evan Hull BN Calvin Austin III,,Derrick Henry,RB,25.00%,0
8,4079094233,wdd2,1174,4.4,QB Deshaun Watson RB Jonathan Taylor RB Jahmyr Gibbs WR Ja'Marr Chase WR DJ Moore WR DeAndre Hopkins TE David Njoku FLEX Dalvin Cook BN Michael Pittman Jr. BN Treylon Burks BN Damien Harris BN De'Von Achane BN Adam Thielen BN Kenneth Gainwell BN Rondale Moore BN Sam Howell BN Brock Purdy BN Isaiah Likely BN Ryan Tannehill BN Cade Otton,,Donovan Peoples-Jones,BN,25.00%,0
9,4079094236,styntru2u,1114,1.3,QB Justin Fields RB Derrick Henry RB Rachaad White WR K.J. Osborn WR Tyreek Hill WR DeAndre Hopkins TE Mark Andrews FLEX Gabe Davis BN Samaje Perine BN Russell Wilson BN Skyy Moore BN Antonio Gibson BN Adam Thielen BN Greg Dulcich BN Jeff Wilson Jr. BN Jonathan Mingo BN Jimmy Garoppolo BN Isaiah Likely BN Kendrick Bourne BN Michael Wilson,,Tyjae Spears,BN,25.00%,0
10,4079103229,wmirrer,1200,0,QB Josh Allen RB Jonathan Taylor RB Zach Charbonnet WR Stefon Diggs WR DJ Moore WR Brandon Aiyuk TE Kyle Pitts FLEX Gabe Davis BN Khalil Herbert BN Damien Harris BN Roschon Johnson BN Dalton Kincaid BN Trey Lance BN Ezekiel Elliott BN Kendre Miller BN Rashid Shaheed BN Michael Gallup BN Mike Gesicki BN Mac Jones BN Tank Dell,,A.J. Brown,WR,25.00%,0
