Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079217797,KDC5594,900,42.78,QB Jordan Love RB Aaron Jones RB D'Andre Swift WR Davante Adams WR Jakobi Meyers WR A.J. Brown TE Darren Waller FLEX Jerry Jeudy BN Keenan Allen BN Courtland Sutton BN Jameson Williams BN Brian Robinson Jr. BN C.J. Stroud BN Tank Bigsby BN Jimmy Garoppolo BN Kareem Hunt BN Hunter Renfrow BN Jake Ferguson BN Tank Dell BN Luke Musgrave,,Taysom Hill,BN,41.67%,0
2,4079231647,bklynox22,976,40.999996,QB Joe Burrow RB Chase Brown RB D'Andre Swift WR Davante Adams WR K.J. Osborn WR A.J. Brown TE T.J. Hockenson FLEX Isiah Pacheco BN George Pickens BN Rachaad White BN Odell Beckham Jr. BN JuJu Smith-Schuster BN Kyler Murray BN D'Onta Foreman BN Raheem Mostert BN Jeff Wilson Jr. BN Khalil Shakir BN Robert Woods BN Kendrick Bourne BN Austin Hooper,,A.J. Brown,WR,41.67%,0
3,4079207988,Stritch13,1088,21.900002,QB Lamar Jackson RB Zamir White RB Joe Mixon WR Justin Jefferson WR Jerry Jeudy WR Courtland Sutton TE Trey McBride FLEX Tony Pollard BN Alvin Kamara BN Odell Beckham Jr. BN Zay Flowers BN Russell Wilson BN Antonio Gibson BN Darnell Mooney BN Adam Thielen BN Devin Singletary BN Tyquan Thornton BN Marvin Mims Jr. BN Sam LaPorta BN Jelani Woods,,Alvin Kamara,FLEX,33.33%,0
4,4079231648,DaBizzle,934,19.800001,QB Justin Herbert RB Austin Ekeler RB Rachaad White WR Jordan Addison WR Garrett Wilson WR Mike Williams TE Gerald Everett FLEX Jerry Jeudy BN Mike Evans BN Kyler Murray BN Antonio Gibson BN Raheem Mostert BN Taysom Hill BN Jeff Wilson Jr. BN C.J. Stroud BN Tyler Conklin BN Jerick McKinnon BN Richie James Jr. BN Puka Nacua BN Calvin Austin III,,Keenan Allen,WR,33.33%,0
5,4079217798,DeepSeaMike,1088,15.5,QB Patrick Mahomes RB Ty Chandler RB Breece Hall WR Justin Jefferson WR DeAndre Hopkins WR Keenan Allen TE Hunter Henry FLEX Tyler Lockett BN David Montgomery BN Elijah Moore BN Brian Robinson Jr. BN Elijah Mitchell BN Jordan Love BN Ezekiel Elliott BN Jaylen Warren BN Jayden Reed BN Luke Musgrave BN Justyn Ross BN Daniel Bellinger BN Noah Gray,,David Njoku,TE,33.33%,0
6,4079227353,ziebo22,1122,3,QB Kirk Cousins RB Joe Mixon RB Javonte Williams WR K.J. Osborn WR Tyreek Hill WR Jaylen Waddle TE David Njoku FLEX DeVonta Smith BN Calvin Ridley BN Alvin Kamara BN AJ Dillon BN Chig Okonkwo BN Rondale Moore BN Kenny Pickett BN Jake Ferguson BN John Metchie III BN Sam Howell BN Chuba Hubbard BN Jayden Reed BN Cedric Tillman,,Brian Robinson Jr.,BN,33.33%,0
7,4079217800,jamesrgray,1200,0,QB Deshaun Watson RB James Cook RB Jamaal Williams WR Stefon Diggs WR Amon-Ra St. Brown WR Amari Cooper TE Taysom Hill FLEX Christian Watson BN Michael Pittman Jr. BN Jahan Dotson BN Anthony Richardson BN Adam Thielen BN Ezekiel Elliott BN Jaylen Warren BN Devin Singletary BN Jake Ferguson BN Ryan Tannehill BN Kyren Williams BN Keaontay Ingram BN Cole Turner,,Jerry Jeudy,WR,25.00%,0
7,4079227355,VTsanddollar,1200,0,QB Jalen Hurts RB Dameon Pierce RB Khalil Herbert WR A.J. Brown WR Deebo Samuel WR Jahan Dotson TE Taysom Hill FLEX Michael Thomas BN Brian Robinson Jr. BN Jamaal Williams BN Adam Thielen BN Raheem Mostert BN Tyler Higbee BN Matthew Stafford BN Brock Purdy BN Darius Slayton BN DeVante Parker BN Chase Edmonds BN Logan Thomas BN Cole Turner,,Adam Thielen,BN,25.00%,0
7,4079207990,wetstar,1140,0,QB Patrick Mahomes RB Josh Jacobs RB Najee Harris WR Tyreek Hill WR Christian Kirk WR Chris Godwin TE David Njoku FLEX Marquise Brown BN Zach Charbonnet BN Elijah Moore BN Kyler Murray BN Greg Dulcich BN Taysom Hill BN Ezekiel Elliott BN Nico Collins BN Rashee Rice BN Leonard Fournette BN Cordarrelle Patterson BN Gus Edwards BN Justyn Ross,,Rachaad White,RB,25.00%,0
7,4079207989,Cheng79,1114,0,QB Joe Burrow RB Nick Chubb RB Rachaad White WR CeeDee Lamb WR Drake London WR Keenan Allen TE David Njoku FLEX Diontae Johnson BN Alvin Kamara BN Pat Freiermuth BN Tyler Allgeier BN Dalton Schultz BN Zay Jones BN Trey Lance BN C.J. Stroud BN Tyjae Spears BN Isaiah Hodgins BN John Metchie III BN Mac Jones BN Deuce Vaughn,,C.J. Stroud,BN,25.00%,0
7,4079227354,hawks01,1080,0,QB Jalen Hurts RB Josh Jacobs RB Travis Etienne Jr. WR A.J. Brown WR Brandin Cooks WR Darnell Mooney TE George Kittle FLEX Alvin Kamara BN Trevor Lawrence BN Dak Prescott BN Brian Robinson Jr. BN Dalton Schultz BN Taysom Hill BN Kenneth Gainwell BN Jaylen Warren BN Hunter Renfrow BN Parris Campbell BN Allen Robinson II BN Deuce Vaughn BN DeVante Parker,,Kyler Murray,BN,25.00%,0
7,4079231652,sd1325,1054,0,QB Derek Carr RB Tony Pollard RB Kenneth Walker III WR A.J. Brown WR Mike Williams WR Keenan Allen TE David Njoku FLEX Miles Sanders BN D'Andre Swift BN Brandon Aiyuk BN Zach Charbonnet BN Juwan Johnson BN Matthew Stafford BN Jonathan Mingo BN Trey McBride BN Van Jefferson BN Ryan Tannehill BN Puka Nacua BN Joshua Dobbs BN Michael Wilson,,Ezekiel Elliott,BN,25.00%,0
,,,,,,,D'Andre Swift,RB,25.00%,0
,,,,,,,Jake Ferguson,BN,25.00%,0
,,,,,,,Jaylen Warren,BN,25.00%,0
,,,,,,,Raheem Mostert,BN,25.00%,0
,,,,,,,Justin Jefferson,WR,16.67%,2.7
,,,,,,,Tony Pollard,RB,16.67%,0
,,,,,,,Joe Mixon,RB,16.67%,1.7
,,,,,,,Courtland Sutton,BN,16.67%,0
,,,,,,,Odell Beckham Jr.,WR,16.67%,0
,,,,,,,Antonio Gibson,BN,16.67%,0
,,,,,,,Darnell Mooney,BN,16.67%,0
,,,,,,,Devin Singletary,BN,16.67%,0
,,,,,,,Trey McBride,BN,16.67%,0
,,,,,,,Joe Burrow,QB,16.67%,0
,,,,,,,Dalton Schultz,BN,16.67%,0
,,,,,,,John Metchie III,BN,16.67%,0
,,,,,,,Deuce Vaughn,BN,16.67%,0
,,,,,,,Tyreek Hill,WR,16.67%,0
,,,,,,,Patrick Mahomes,QB,16.67%,0
,,,,,,,Josh Jacobs,RB,16.67%,0
,,,,,,,Zach Charbonnet,BN,16.67%,0
,,,,,,,Elijah Moore,BN,16.67%,0
,,,,,,,Justyn Ross,BN,16.67%,0
,,,,,,,Davante Adams,WR,16.67%,27.1
,,,,,,,Jordan Love,QB,16.67%,0
,,,,,,,Hunter Renfrow,BN,16.67%,0
,,,,,,,Luke Musgrave,BN,16.67%,0
,,,,,,,Jayden Reed,BN,16.67%,0
,,,,,,,Jahan Dotson,BN,16.67%,0
,,,,,,,Jamaal Williams,RB,16.67%,0
,,,,,,,Ryan Tannehill,BN,16.67%,0
,,,,,,,Cole Turner,BN,16.67%,0
,,,,,,,K.J. Osborn,BN,16.67%,1.3
,,,,,,,Jalen Hurts,QB,16.67%,0
,,,,,,,DeVante Parker,BN,16.67%,0
,,,,,,,Matthew Stafford,BN,16.67%,0
,,,,,,,Jeff Wilson Jr.,BN,16.67%,0
,,,,,,,Mike Williams,WR,16.67%,0
,,,,,,,Puka Nacua,BN,16.67%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Zay Flowers,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Tyquan Thornton,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Sam LaPorta,TE,8.33%,0
,,,,,,,Jelani Woods,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,17.5
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Diontae Johnson,FLEX,8.33%,0
,,,,,,,Pat Freiermuth,BN,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,Marquise Brown,FLEX,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,15.68
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,David Montgomery,RB,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Daniel Bellinger,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,12.8
,,,,,,,Noah Gray,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Christian Watson,FLEX,8.33%,0
,,,,,,,Michael Pittman Jr.,BN,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,James Cook,RB,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Kyren Williams,BN,8.33%,0
,,,,,,,Keaontay Ingram,BN,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Calvin Ridley,FLEX,8.33%,0
,,,,,,,Javonte Williams,BN,8.33%,0
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Cedric Tillman,BN,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Trevor Lawrence,BN,8.33%,0
,,,,,,,Dak Prescott,BN,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Allen Robinson II,BN,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Michael Thomas,FLEX,8.33%,0
,,,,,,,Khalil Herbert,RB,8.33%,0
,,,,,,,Tyler Higbee,TE,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Chase Edmonds,BN,8.33%,0
,,,,,,,Logan Thomas,BN,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,6.5
,,,,,,,Isiah Pacheco,RB,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,6.1
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Kendrick Bourne,BN,8.33%,0
,,,,,,,Austin Hooper,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,7.8
,,,,,,,Garrett Wilson,WR,8.33%,0
