Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079264570,mfitalia,1026.6,54.4,QB Dak Prescott RB Joe Mixon RB Kenneth Walker III WR Davante Adams WR Joshua Palmer WR K.J. Osborn TE Greg Dulcich FLEX CeeDee Lamb BN Travis Etienne Jr. BN Diontae Johnson BN Alvin Kamara BN Rashaad Penny BN Elijah Moore BN Russell Wilson BN Jake Ferguson BN Marvin Mims Jr. BN Isaiah Likely BN Keaontay Ingram BN Cedrick Wilson Jr. BN Trey Palmer,,Rashaad Penny,BN,41.67%,0
2,4079264566,Badgerfan11,906.6,42.6,QB Justin Herbert RB Tony Pollard RB Rhamondre Stevenson WR Joshua Palmer WR Ja'Marr Chase WR Keenan Allen TE Michael Mayer FLEX Isiah Pacheco BN Deshaun Watson BN Cam Akers BN Jahan Dotson BN Rashod Bateman BN Elijah Moore BN Chig Okonkwo BN D'Onta Foreman BN DJ Chark Jr. BN Josh Downs BN Jake Ferguson BN Michael Carter BN Desmond Ridder,,Justin Herbert,QB,33.33%,0
3,4079269554,shawno53,1053.3,35.899998,QB Lamar Jackson RB Travis Etienne Jr. RB James Cook WR Joshua Palmer WR Quentin Johnston WR K.J. Osborn TE Kyle Pitts FLEX Tyreek Hill BN Jaylen Waddle BN DJ Moore BN Diontae Johnson BN Zay Flowers BN De'Von Achane BN Cole Kmet BN Bryce Young BN Kareem Hunt BN Michael Carter BN Marvin Mims Jr. BN Mac Jones BN Jerome Ford,,Keenan Allen,WR,33.33%,0
4,4079264567,ak05lp,999.89996,26.500002,QB Aaron Rodgers RB Ty Chandler RB Joe Mixon WR Jordan Addison WR CeeDee Lamb WR Garrett Wilson TE Gerald Everett FLEX Calvin Ridley BN Brandon Aiyuk BN Chris Godwin BN George Pickens BN Damien Harris BN Samaje Perine BN Trey Lance BN Tyjae Spears BN Nico Collins BN Mike Gesicki BN Jake Ferguson BN Brock Purdy BN Corey Davis,,Mac Jones,BN,33.33%,0
5,4079245441,Timboslice003,960,25.98,QB Justin Herbert RB Christian McCaffrey RB Breece Hall WR Jakobi Meyers WR Quentin Johnston WR Jaylen Waddle TE Evan Engram FLEX Keenan Allen BN Michael Pittman Jr. BN D'Andre Swift BN Rashaad Penny BN Kyler Murray BN Dalton Kincaid BN Kendre Miller BN Michael Gallup BN John Metchie III BN Marvin Mims Jr. BN Richie James Jr. BN Zack Kuntz BN Latavius Murray,,Travis Etienne Jr.,RB,33.33%,0
6,4079245442,throckdaddy63,906.6,21.199999,QB Justin Herbert RB Josh Jacobs RB Travis Etienne Jr. WR Quentin Johnston WR Ja'Marr Chase WR Mike Evans TE T.J. Hockenson FLEX Zay Flowers BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Jalin Hyatt BN Raheem Mostert BN Taysom Hill BN Juwan Johnson BN Jonathan Mingo BN John Metchie III BN Brock Purdy BN Richie James Jr. BN Marvin Jones Jr. BN C.J. Uzomah,,Brian Robinson Jr.,BN,33.33%,0
7,4079269557,dahladino,1119.9,14.1,QB Josh Allen RB Ty Chandler RB Isiah Pacheco WR K.J. Osborn WR Tyreek Hill WR Cooper Kupp TE George Kittle FLEX DJ Moore BN Drake London BN Cam Akers BN Brian Robinson Jr. BN Elijah Mitchell BN Dalton Kincaid BN Nico Collins BN Jonathan Mingo BN Kareem Hunt BN Trey McBride BN Mecole Hardman Jr. BN Brock Purdy BN Deonte Harty,,K.J. Osborn,BN,33.33%,1.3
8,4079264569,fireflytime,1080,9.1,QB Jalen Hurts RB Miles Sanders RB Rashaad Penny WR Tyreek Hill WR DeAndre Hopkins WR Keenan Allen TE Gerald Everett FLEX Michael Pittman Jr. BN George Pickens BN AJ Dillon BN Brian Robinson Jr. BN C.J. Stroud BN Nico Collins BN Kareem Hunt BN Isaiah Hodgins BN Hayden Hurst BN Mac Jones BN Jerick McKinnon BN Justyn Ross BN Logan Thomas,,Nico Collins,BN,33.33%,0
8,4079245439,derekdemanes,1020,9.1,QB Justin Herbert RB Miles Sanders RB David Montgomery WR CeeDee Lamb WR Amon-Ra St. Brown WR DeAndre Hopkins TE Gerald Everett FLEX Keenan Allen BN Mike Evans BN Javonte Williams BN Courtland Sutton BN Rashaad Penny BN Damien Harris BN DJ Chark Jr. BN Mike Gesicki BN Mac Jones BN Israel Abanikanda BN Clyde Edwards-Helaire BN Hunter Henry BN Justyn Ross,,CeeDee Lamb,WR,25.00%,0
10,4079269555,MikeSGallagher,1119.9,7.3,QB Derek Carr RB Kenneth Walker III RB Dalvin Cook WR Ja'Marr Chase WR Jordan Addison WR Tee Higgins TE Dallas Goedert FLEX Calvin Ridley BN Christian Watson BN Isiah Pacheco BN Bryce Young BN Jaylen Warren BN Matthew Stafford BN Nico Collins BN Trey McBride BN Jayden Reed BN Luke Musgrave BN Kyren Williams BN Zack Moss BN Michael Wilson,,DJ Chark Jr.,BN,25.00%,0
