Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079425120,Abadgerfan2,1052.47,33.6,QB Jalen Hurts RB James Conner RB Zach Charbonnet WR Davante Adams WR Brandon Aiyuk WR Mike Evans TE T.J. Hockenson FLEX Mark Andrews BN Alvin Kamara BN Jalin Hyatt BN Raheem Mostert BN Taysom Hill BN Alec Pierce BN Jeff Wilson Jr. BN DJ Chark Jr. BN Jimmy Garoppolo BN Leonard Fournette BN Mecole Hardman Jr. BN Ryan Tannehill BN DeVante Parker,,Christian McCaffrey,RB,50.00%,0
2,4079414852,gritcoin,1113.3,24.3,QB Jared Goff RB Breece Hall RB Jahmyr Gibbs WR Joshua Palmer WR Tyreek Hill WR DeVonta Smith TE Evan Engram FLEX Aaron Jones BN Jaxon Smith-Njigba BN Mike Evans BN Cam Akers BN Jameson Williams BN Jalin Hyatt BN Jordan Love BN Kendre Miller BN Rashee Rice BN Leonard Fournette BN Sam LaPorta BN Gus Edwards BN Cade Otton,,Jahmyr Gibbs,RB,41.67%,0
3,4079406162,mrjames2122,1020,24.2,QB Josh Allen RB Breece Hall RB Jahmyr Gibbs WR Quentin Johnston WR Stefon Diggs WR Drake London TE Michael Mayer FLEX Michael Pittman Jr. BN Alvin Kamara BN Anthony Richardson BN Dalton Schultz BN Raheem Mostert BN Jeff Wilson Jr. BN DJ Chark Jr. BN Nico Collins BN Tim Patrick BN Isaiah Hodgins BN Jelani Woods BN Zach Ertz BN Greg Dortch,,Raheem Mostert,BN,33.33%,0
4,4079430239,wingtguru,1085.77,18.58,QB Patrick Mahomes RB Christian McCaffrey RB Breece Hall WR Jakobi Meyers WR Jordan Addison WR Terry McLaurin TE Jake Ferguson FLEX Jahmyr Gibbs BN Marquise Brown BN Brandin Cooks BN Geno Smith BN Jamaal Williams BN Bryce Young BN Rashee Rice BN Isaiah Hodgins BN Trey McBride BN John Metchie III BN Cade Otton BN Chris Evans BN Puka Nacua,,Jalin Hyatt,BN,33.33%,0
5,4079430238,osbucks2820,1084.94,16.9,QB Josh Allen RB Christian McCaffrey RB Tony Pollard WR K.J. Osborn WR Drake London WR Jaxon Smith-Njigba TE Gerald Everett FLEX T.J. Hockenson BN George Pickens BN Rashaad Penny BN Elijah Moore BN Anthony Richardson BN De'Von Achane BN Rashee Rice BN Cordarrelle Patterson BN Isaiah Likely BN Tyler Conklin BN Ryan Tannehill BN Terrace Marshall Jr. BN Zack Moss,,Breece Hall,RB,25.00%,0
6,4079430240,BostonStrong1980,1020,10.3,QB Justin Herbert RB Christian McCaffrey RB Josh Jacobs WR Quentin Johnston WR Jaylen Waddle WR Terry McLaurin TE Dalton Kincaid FLEX Najee Harris BN Marquise Brown BN Treylon Burks BN De'Von Achane BN Jalin Hyatt BN Raheem Mostert BN Alec Pierce BN C.J. Stroud BN Tyler Higbee BN Isaiah Likely BN Desmond Ridder BN Evan Hull BN Puka Nacua,,Drake London,WR,25.00%,0
7,4079425123,eppy12588,998.2399,9.1,QB Jalen Hurts RB Christian McCaffrey RB Kenneth Walker III WR Tee Higgins WR DeAndre Hopkins WR Mike Evans TE Gerald Everett FLEX D'Andre Swift BN Evan Engram BN Skyy Moore BN Tyler Boyd BN Adam Thielen BN Bryce Young BN Raheem Mostert BN DJ Chark Jr. BN Hunter Renfrow BN Gus Edwards BN Chris Evans BN Chase Edmonds BN Michael Wilson,,Alvin Kamara,FLEX,25.00%,0
8,4079414851,DeepSeaMike,1080,7.8,QB Geno Smith RB Austin Ekeler RB Travis Etienne Jr. WR CeeDee Lamb WR Keenan Allen WR Brandon Aiyuk TE Dalton Kincaid FLEX D'Andre Swift BN Chris Godwin BN David Montgomery BN Elijah Moore BN Elijah Mitchell BN Ezekiel Elliott BN John Metchie III BN Brock Purdy BN Van Jefferson BN Noah Fant BN Luke Musgrave BN Darius Slayton BN Kyle Trask,,DJ Chark Jr.,BN,25.00%,0
9,4079406163,jefferyjordan,1172.47,6.1,QB Jared Goff RB Chase Brown RB Christian McCaffrey WR Jaylen Waddle WR Drake London WR Christian Kirk TE Kyle Pitts FLEX Jahmyr Gibbs BN David Montgomery BN Jahan Dotson BN Elijah Moore BN Russell Wilson BN D'Onta Foreman BN Nico Collins BN Devin Singletary BN Kenny Pickett BN Tyler Conklin BN DeVante Parker BN Kendrick Bourne BN Jonnu Smith,,Nico Collins,BN,25.00%,0
10,4079406164,Faulk425,1085.77,1.6,QB Patrick Mahomes RB Joe Mixon RB Cam Akers WR A.J. Brown WR Keenan Allen WR Michael Pittman Jr. TE Evan Engram FLEX George Pickens BN Alvin Kamara BN Aaron Rodgers BN Elijah Mitchell BN Adam Thielen BN Donovan Peoples-Jones BN Juwan Johnson BN Tyler Higbee BN Mecole Hardman Jr. BN Isaiah Likely BN Robert Woods BN Clyde Edwards-Helaire BN Richie James Jr.,,Elijah Moore,BN,25.00%,0
