Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079226529,jmolms,1114,28.800001,QB Deshaun Watson RB Joe Mixon RB Saquon Barkley WR Davante Adams WR Mike Evans WR Treylon Burks TE George Kittle FLEX Travis Etienne Jr. BN Michael Thomas BN Romeo Doubs BN Rashid Shaheed BN Jaylen Warren BN Rondale Moore BN Trey McBride BN Cordarrelle Patterson BN Sam Howell BN Brock Purdy BN Jelani Woods BN Jerick McKinnon BN Chase Edmonds,,Tank Dell,BN,50.00%,0
2,4079226530,DiirtE,968,25.3,QB Justin Fields RB Zamir White RB Derrick Henry WR K.J. Osborn WR Cooper Kupp WR Keenan Allen TE T.J. Hockenson FLEX George Kittle BN Dalvin Cook BN James Conner BN Javonte Williams BN Cole Kmet BN Derek Carr BN Jordan Love BN Tank Bigsby BN John Metchie III BN Brock Purdy BN Parris Campbell BN Tank Dell BN Marvin Jones Jr.,,Keenan Allen,WR,41.67%,0
3,4079230914,Steve_Dona,1080,15.68,QB Jalen Hurts RB Breece Hall RB Jahmyr Gibbs WR Jakobi Meyers WR Tyreek Hill WR Terry McLaurin TE Evan Engram FLEX Miles Sanders BN Dalvin Cook BN Rashod Bateman BN Darnell Mooney BN Adam Thielen BN Taysom Hill BN Michael Gallup BN Kenny Pickett BN Trey McBride BN John Metchie III BN Marvin Mims Jr. BN Tank Dell BN Corey Davis,,Brock Purdy,BN,41.67%,0
4,4079230918,markgp1200r,1140,13.9,QB Trevor Lawrence RB Jahmyr Gibbs RB Khalil Herbert WR Tyreek Hill WR Calvin Ridley WR Mike Evans TE Michael Mayer FLEX Darren Waller BN Michael Thomas BN Odell Beckham Jr. BN Jared Goff BN Raheem Mostert BN Taysom Hill BN Trey Lance BN Ezekiel Elliott BN Rashid Shaheed BN Gus Edwards BN Baker Mayfield BN Tank Dell BN Deon Jackson,,Jahmyr Gibbs,RB,41.67%,0
5,4079216878,Arrowhead_Red,1122,4.3,QB Kirk Cousins RB Christian McCaffrey RB Breece Hall WR Jordan Addison WR Chris Olave WR Brandon Aiyuk TE Irv Smith Jr. FLEX Jahmyr Gibbs BN Dalvin Cook BN Jameson Williams BN Elijah Moore BN Derek Carr BN Roschon Johnson BN Taysom Hill BN Trey Lance BN Rashid Shaheed BN Brock Purdy BN Sam LaPorta BN Chase Claypool BN Cedric Tillman,,Jaylen Warren,BN,33.33%,0
6,4079207293,maskedraider,1174,1.7,QB Josh Allen RB Joe Mixon RB David Montgomery WR A.J. Brown WR DeVonta Smith WR Mike Evans TE David Njoku FLEX Jamaal Williams BN Allen Lazard BN Dawson Knox BN Adam Thielen BN Marquez Valdes-Scantling BN Matthew Stafford BN Devin Singletary BN Tyquan Thornton BN Jerick McKinnon BN Allen Robinson II BN Tank Dell BN Mack Hollins BN Kayshon Boutte,,Rashid Shaheed,BN,33.33%,0
7,4079226528,polarva,1028,1.3,QB Justin Herbert RB Jahmyr Gibbs RB James Cook WR K.J. Osborn WR Garrett Wilson WR Amon-Ra St. Brown TE Sam LaPorta FLEX Keenan Allen BN Jahan Dotson BN Jameson Williams BN Alexander Mattison BN Jared Goff BN Rashid Shaheed BN Tank Bigsby BN Cordarrelle Patterson BN Sam Howell BN Jelani Woods BN Deuce Vaughn BN Logan Thomas BN Chris Rodriguez Jr.,,Mike Evans,WR,25.00%,0
8,4079226531,jawill3267,1148,0,QB Tua Tagovailoa RB Christian McCaffrey RB Rachaad White WR Jaylen Waddle WR Calvin Ridley WR Christian Watson TE Chig Okonkwo FLEX Drake London BN Tyler Lockett BN Brian Robinson Jr. BN Tyler Boyd BN Jeff Wilson Jr. BN Jaylen Warren BN Sam Howell BN Desmond Ridder BN Noah Fant BN Allen Robinson II BN Tank Dell BN Luke Musgrave BN Chris Evans,,David Njoku,TE,25.00%,0
8,4079216873,gid_33,1140,0,QB Deshaun Watson RB Breece Hall RB Derrick Henry WR Cooper Kupp WR Keenan Allen WR Tyler Lockett TE David Njoku FLEX D'Andre Swift BN Pat Freiermuth BN Brian Robinson Jr. BN Samaje Perine BN Adam Thielen BN DJ Chark Jr. BN Tyjae Spears BN Devin Singletary BN Michael Gallup BN Jake Ferguson BN Brock Purdy BN Tank Dell BN Ryan Tannehill,,Adam Thielen,BN,25.00%,0
8,4079216875,ajuno,1140,0,QB Patrick Mahomes RB Travis Etienne Jr. RB J.K. Dobbins WR Tyreek Hill WR Drake London WR Keenan Allen TE Kyle Pitts FLEX Javonte Williams BN Daniel Jones BN Rashod Bateman BN Jeff Wilson Jr. BN Marquez Valdes-Scantling BN Jaylen Warren BN Nico Collins BN Curtis Samuel BN Tyquan Thornton BN Tyler Conklin BN Clyde Edwards-Helaire BN Richie James Jr. BN Cade Otton,,Breece Hall,RB,25.00%,0
8,4079216876,DeepSeaMike,1140,0,QB Dak Prescott RB Travis Etienne Jr. RB David Montgomery WR Stefon Diggs WR CeeDee Lamb WR DeAndre Hopkins TE George Kittle FLEX Brandon Aiyuk BN Rashod Bateman BN Antonio Gibson BN Jordan Love BN Raheem Mostert BN Romeo Doubs BN Tyjae Spears BN Chuba Hubbard BN Brock Purdy BN Zach Ertz BN Ryan Tannehill BN Luke Musgrave BN Puka Nacua,,Michael Gallup,BN,25.00%,0
8,4079230917,GoatMeatKing,1080,0,QB Justin Herbert RB Saquon Barkley RB Tony Pollard WR Drake London WR Keenan Allen WR Michael Pittman Jr. TE David Njoku FLEX Jahmyr Gibbs BN Zay Flowers BN Elijah Moore BN De'Von Achane BN Dawson Knox BN Jeff Wilson Jr. BN Jaylen Warren BN Matthew Stafford BN Michael Gallup BN Hunter Henry BN Puka Nacua BN Cole Turner BN Michael Wilson,,Tyreek Hill,WR,25.00%,0
,,,,,,,Travis Etienne Jr.,RB,25.00%,0
,,,,,,,Drake London,WR,25.00%,0
,,,,,,,Rashod Bateman,BN,25.00%,0
,,,,,,,Jeff Wilson Jr.,BN,25.00%,0
,,,,,,,George Kittle,TE,25.00%,0
,,,,,,,Dalvin Cook,BN,25.00%,0
,,,,,,,Taysom Hill,BN,25.00%,0
,,,,,,,Sam Howell,BN,25.00%,0
,,,,,,,David Montgomery,RB,16.67%,0
,,,,,,,Joe Mixon,RB,16.67%,1.7
,,,,,,,Dawson Knox,BN,16.67%,0
,,,,,,,Marquez Valdes-Scantling,BN,16.67%,0
,,,,,,,Matthew Stafford,BN,16.67%,0
,,,,,,,Devin Singletary,BN,16.67%,0
,,,,,,,Tyquan Thornton,BN,16.67%,0
,,,,,,,Jerick McKinnon,FLEX,16.67%,0
,,,,,,,Allen Robinson II,BN,16.67%,0
,,,,,,,Cooper Kupp,WR,16.67%,0
,,,,,,,Derrick Henry,RB,16.67%,0
,,,,,,,Tyler Lockett,WR,16.67%,0
,,,,,,,Deshaun Watson,QB,16.67%,0
,,,,,,,Brian Robinson Jr.,BN,16.67%,0
,,,,,,,Tyjae Spears,BN,16.67%,0
,,,,,,,Ryan Tannehill,BN,16.67%,0
,,,,,,,Javonte Williams,FLEX,16.67%,0
,,,,,,,Brandon Aiyuk,FLEX,16.67%,0
,,,,,,,Jordan Love,BN,16.67%,0
,,,,,,,Raheem Mostert,BN,16.67%,0
,,,,,,,Romeo Doubs,BN,16.67%,0
,,,,,,,Luke Musgrave,BN,16.67%,0
,,,,,,,Puka Nacua,BN,16.67%,0
,,,,,,,Christian McCaffrey,RB,16.67%,0
,,,,,,,Jameson Williams,BN,16.67%,0
,,,,,,,Elijah Moore,BN,16.67%,0
,,,,,,,Derek Carr,BN,16.67%,0
,,,,,,,Trey Lance,BN,16.67%,0
,,,,,,,Sam LaPorta,TE,16.67%,0
,,,,,,,Justin Herbert,QB,16.67%,0
,,,,,,,Jared Goff,BN,16.67%,0
,,,,,,,K.J. Osborn,BN,16.67%,1.3
,,,,,,,Tank Bigsby,BN,16.67%,0
,,,,,,,Cordarrelle Patterson,BN,16.67%,0
,,,,,,,Jelani Woods,BN,16.67%,0
,,,,,,,Saquon Barkley,RB,16.67%,0
,,,,,,,Michael Thomas,WR,16.67%,0
,,,,,,,Trey McBride,BN,16.67%,0
,,,,,,,John Metchie III,BN,16.67%,0
,,,,,,,Calvin Ridley,WR,16.67%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Josh Allen,QB,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Kayshon Boutte,BN,8.33%,0
