Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079421013,DeepSeaMike,1020,39.98,QB Aaron Rodgers RB Breece Hall RB Rhamondre Stevenson WR Joshua Palmer WR Jakobi Meyers WR Garrett Wilson TE Dalton Schultz FLEX Amon-Ra St. Brown BN Keenan Allen BN David Montgomery BN Diontae Johnson BN Javonte Williams BN Damien Harris BN Jared Goff BN Elijah Mitchell BN Juwan Johnson BN C.J. Stroud BN Tyler Conklin BN Robert Woods BN Randall Cobb,,Keenan Allen,WR,41.67%,0
2,4079411023,stuckathumbin,999.07,30.8,QB Geno Smith RB Saquon Barkley RB David Montgomery WR Joshua Palmer WR A.J. Brown WR Keenan Allen TE T.J. Hockenson FLEX Cam Akers BN Treylon Burks BN Rashod Bateman BN Alexander Mattison BN Damien Harris BN Dawson Knox BN Adam Thielen BN C.J. Stroud BN Kendre Miller BN Jonathan Mingo BN Jelani Woods BN Baker Mayfield BN Will Levis,,T.J. Hockenson,TE,41.67%,6.5
3,4079396252,215reese,933.3,16.900002,QB Justin Fields RB Austin Ekeler RB Dalvin Cook WR Jaylen Waddle WR DJ Moore WR Keenan Allen TE Gerald Everett FLEX Diontae Johnson BN Evan Engram BN Michael Thomas BN Khalil Herbert BN De'Von Achane BN Jalin Hyatt BN Jordan Love BN Raheem Mostert BN Trey McBride BN Desmond Ridder BN DeWayne McBride BN Corey Davis BN Boston Scott,,Dalvin Cook,RB,33.33%,0
4,4079396253,ValPik77,1058.24,15.700001,QB Josh Allen RB Ty Chandler RB Kenneth Walker III WR Jordan Addison WR Cooper Kupp WR Chris Olave TE Dalton Kincaid FLEX D'Andre Swift BN Gabe Davis BN Zay Flowers BN Alexander Mattison BN Skyy Moore BN Derek Carr BN Raheem Mostert BN Tyjae Spears BN Matthew Stafford BN Wan'Dale Robinson BN Hunter Renfrow BN Noah Fant BN Luke Musgrave,,Jalin Hyatt,BN,33.33%,0
5,4079421011,jester13k,1118.24,12.6,QB Tua Tagovailoa RB Chase Brown RB Nick Chubb WR Tyreek Hill WR DeVonta Smith WR Tyler Lockett TE T.J. Hockenson FLEX Dameon Pierce BN Courtland Sutton BN Alexander Mattison BN Russell Wilson BN Greg Dulcich BN Romeo Doubs BN Kenneth Gainwell BN Rashee Rice BN Tim Patrick BN Sam LaPorta BN Gus Edwards BN Noah Fant BN Will Levis,,Raheem Mostert,BN,33.33%,0
6,4079396254,anton962001,1084.94,10.9,QB Tua Tagovailoa RB Josh Jacobs RB Travis Etienne Jr. WR Ja'Marr Chase WR DeVonta Smith WR Marquise Brown TE T.J. Hockenson FLEX Dalvin Cook BN Brandin Cooks BN JuJu Smith-Schuster BN Allen Lazard BN Jordan Love BN Raheem Mostert BN Josh Downs BN Jayden Reed BN Mac Jones BN Hunter Henry BN Luke Musgrave BN Kyren Williams BN Calvin Austin III,,Marquise Brown,WR,33.33%,0
7,4079411022,MrAzSportsFan12,1090.71,10.7,QB Kirk Cousins RB Christian McCaffrey RB Nick Chubb WR Jordan Addison WR K.J. Osborn WR Drake London TE T.J. Hockenson FLEX Tony Pollard BN George Pickens BN Zach Charbonnet BN Jameson Williams BN Cole Kmet BN Jalin Hyatt BN Bryce Young BN Romeo Doubs BN Trey McBride BN Brock Purdy BN Parris Campbell BN Deuce Vaughn BN Noah Brown,,Jordan Love,BN,25.00%,0
8,4079401986,justinjanss,1140,10.3,QB Jalen Hurts RB David Montgomery RB Zach Charbonnet WR Quentin Johnston WR A.J. Brown WR Deebo Samuel TE Dallas Goedert FLEX Calvin Ridley BN Brandon Aiyuk BN Pat Freiermuth BN Rashaad Penny BN Zay Jones BN Jeff Wilson Jr. BN Kenneth Gainwell BN Kareem Hunt BN Marvin Mims Jr. BN Brock Purdy BN Jayden Reed BN Noah Fant BN Latavius Murray,,Trey McBride,BN,25.00%,0
9,4079411024,tk84,1058.24,8.1,QB Russell Wilson RB Joe Mixon RB Dalvin Cook WR Cooper Kupp WR Chris Olave WR Keenan Allen TE T.J. Hockenson FLEX Dallas Goedert BN Marquise Brown BN JuJu Smith-Schuster BN Kyler Murray BN Antonio Gibson BN Adam Thielen BN Bryce Young BN Devin Singletary BN Trey McBride BN Chuba Hubbard BN Gus Edwards BN Chris Evans BN Chase Edmonds,,Alexander Mattison,RB,25.00%,0
10,4079401989,tylerfox0227,1020,2.8,QB Justin Herbert RB Joshua Kelley RB Christian McCaffrey WR Mike Evans WR Marquise Brown WR Jahan Dotson TE Pat Freiermuth FLEX Derrick Henry BN Josh Jacobs BN Aaron Jones BN Cole Kmet BN Jalin Hyatt BN Jordan Love BN Donovan Peoples-Jones BN Ezekiel Elliott BN Josh Downs BN Rashee Rice BN Mecole Hardman Jr. BN Marvin Mims Jr. BN Puka Nacua,,Noah Fant,BN,25.00%,0
