Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079126130,whodey85,908,41.28,QB Josh Allen RB Christian McCaffrey RB Kenneth Walker III WR Joshua Palmer WR Jakobi Meyers WR K.J. Osborn TE George Kittle FLEX Jaylen Waddle BN Cam Akers BN Evan Engram BN James Conner BN Odell Beckham Jr. BN Geno Smith BN DJ Chark Jr. BN Rashid Shaheed BN Isaiah Hodgins BN Jayden Reed BN Zach Ertz BN Marvin Jones Jr. BN Michael Wilson,,Nico Collins,BN,33.33%,0
2,4079144694,sgilbertson,908,19.98,QB Jalen Hurts RB Josh Jacobs RB James Cook WR Jakobi Meyers WR Jordan Addison WR Tyreek Hill TE Irv Smith Jr. FLEX DeAndre Hopkins BN Drake London BN Dallas Goedert BN Samaje Perine BN Skyy Moore BN De'Von Achane BN Donovan Peoples-Jones BN Alec Pierce BN Ezekiel Elliott BN Jimmy Garoppolo BN Hunter Renfrow BN Hayden Hurst BN Jelani Woods,,Sam Howell,BN,33.33%,0
3,4079126127,eyesee,1140,10.3,QB Daniel Jones RB Bijan Robinson RB Jahmyr Gibbs WR Quentin Johnston WR CeeDee Lamb WR Amari Cooper TE Darren Waller FLEX Marquise Brown BN Diontae Johnson BN Zach Charbonnet BN Jordan Love BN Kendre Miller BN Jaylen Warren BN Nico Collins BN Wan'Dale Robinson BN Sam Howell BN Tyler Conklin BN Jerome Ford BN Logan Thomas BN Puka Nacua,,A.J. Brown,WR,33.33%,0
4,4079126129,minuteman79ieu,1020,9.1,QB Justin Herbert RB Christian McCaffrey RB Derrick Henry WR Calvin Ridley WR Mike Williams WR Zay Flowers TE Gerald Everett FLEX Rachaad White BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Dalton Kincaid BN Marquez Valdes-Scantling BN Marvin Mims Jr. BN Sam Howell BN Jayden Reed BN Mac Jones BN Robert Woods BN Keaontay Ingram BN Kendrick Bourne BN Cole Turner,,Christian McCaffrey,RB,25.00%,0
5,4079150887,socrdave,1140,2.8,QB Jalen Hurts RB Joshua Kelley RB Zach Charbonnet WR A.J. Brown WR Amari Cooper WR Jerry Jeudy TE George Kittle FLEX Kyle Pitts BN Marquise Brown BN Dak Prescott BN Alvin Kamara BN Antonio Gibson BN Roschon Johnson BN DJ Chark Jr. BN Michael Gallup BN Jonathan Mingo BN Curtis Samuel BN Jake Ferguson BN Clyde Edwards-Helaire BN Ryan Tannehill,,Amari Cooper,WR,25.00%,0
6,4079144695,grahamflakes,1028,1.4,QB Daniel Jones RB Nick Chubb RB Khalil Herbert WR A.J. Brown WR Keenan Allen WR Mike Evans TE Irv Smith Jr. FLEX Darren Waller BN Courtland Sutton BN Alexander Mattison BN Jamaal Williams BN Ezekiel Elliott BN Nico Collins BN Jake Ferguson BN Sam Howell BN Chase Claypool BN Richie James Jr. BN Marvin Jones Jr. BN Kyren Williams BN Zack Moss,,Evan Engram,TE,25.00%,0
7,4079135717,SARrUS,1174,1.3,QB Lamar Jackson RB Kenneth Walker III RB Isiah Pacheco WR K.J. Osborn WR Cooper Kupp WR CeeDee Lamb TE Evan Engram FLEX Terry McLaurin BN Courtland Sutton BN Odell Beckham Jr. BN Rashaad Penny BN Zay Flowers BN Skyy Moore BN C.J. Stroud BN Jaylen Warren BN Tank Bigsby BN Tyler Conklin BN Deuce Vaughn BN Luke Musgrave BN Eric Gray,,Courtland Sutton,WR,25.00%,0
8,4079135718,Scsc4,1200,0,QB Sam Howell RB Saquon Barkley RB Jahmyr Gibbs WR Amon-Ra St. Brown WR Deebo Samuel WR Drake London TE Dalton Schultz FLEX Jaxon Smith-Njigba BN Chris Godwin BN Brandin Cooks BN Jameson Williams BN AJ Dillon BN Tyler Allgeier BN Roschon Johnson BN Nico Collins BN Curtis Samuel BN Brock Purdy BN Mac Jones BN Cade Otton BN Daniel Bellinger,,Alvin Kamara,FLEX,25.00%,0
8,4079150888,DeepSeaMike,1174,0,QB Dak Prescott RB Breece Hall RB Travis Etienne Jr. WR A.J. Brown WR CeeDee Lamb WR DK Metcalf TE Darren Waller FLEX Jaxon Smith-Njigba BN D'Andre Swift BN Geno Smith BN Marquez Valdes-Scantling BN Tyjae Spears BN Michael Gallup BN Tank Bigsby BN Josh Downs BN Hunter Henry BN Luke Schoonmaker BN Puka Nacua BN Myles Gaskin BN Rico Dowdle,,Odell Beckham Jr.,BN,25.00%,0
8,4079126125,Jwood_3,1114,0,QB Trevor Lawrence RB Christian McCaffrey RB Josh Jacobs WR Jaylen Waddle WR Amari Cooper WR Courtland Sutton TE Evan Engram FLEX Alvin Kamara BN Kirk Cousins BN Odell Beckham Jr. BN Rashod Bateman BN D'Onta Foreman BN Juwan Johnson BN Nico Collins BN Rashee Rice BN Tim Patrick BN John Metchie III BN Chase Claypool BN Tank Dell BN Robert Tonyan,,CeeDee Lamb,WR,25.00%,0
8,4079135720,onemoh,1114,0,QB Josh Allen RB Alvin Kamara RB Brian Robinson Jr. WR Stefon Diggs WR DeAndre Hopkins WR Drake London TE David Njoku FLEX Keenan Allen BN Gabe Davis BN Tyler Allgeier BN Dalton Schultz BN Tyler Boyd BN Adam Thielen BN Alec Pierce BN Mike Gesicki BN Robert Woods BN Jerick McKinnon BN Jerome Ford BN Ryan Tannehill BN Latavius Murray,,Darren Waller,TE,25.00%,0
8,4079150885,clw1985,1020,0,QB Dak Prescott RB Tony Pollard RB Rachaad White WR A.J. Brown WR Mike Williams WR Keenan Allen TE David Njoku FLEX Tyler Lockett BN James Conner BN Rashaad Penny BN Rashod Bateman BN Derek Carr BN Juwan Johnson BN Ezekiel Elliott BN Jaylen Warren BN Hunter Renfrow BN Hayden Hurst BN Tank Dell BN Ryan Tannehill BN Greg Dortch,,Jaylen Warren,BN,25.00%,0
,,,,,,,Drake London,WR,25.00%,0
,,,,,,,Keenan Allen,WR,25.00%,0
,,,,,,,Ryan Tannehill,BN,25.00%,0
,,,,,,,Ezekiel Elliott,BN,25.00%,0
,,,,,,,Dak Prescott,QB,25.00%,0
,,,,,,,Jaylen Waddle,WR,16.67%,0
,,,,,,,Josh Jacobs,RB,16.67%,0
,,,,,,,Rashod Bateman,BN,16.67%,0
,,,,,,,Juwan Johnson,BN,16.67%,0
,,,,,,,Chase Claypool,BN,16.67%,0
,,,,,,,Tank Dell,BN,16.67%,0
,,,,,,,Jahmyr Gibbs,RB,16.67%,0
,,,,,,,Marquise Brown,FLEX,16.67%,0
,,,,,,,Daniel Jones,QB,16.67%,0
,,,,,,,Zach Charbonnet,BN,16.67%,0
,,,,,,,Tyler Conklin,BN,16.67%,0
,,,,,,,Jerome Ford,BN,16.67%,0
,,,,,,,Puka Nacua,BN,16.67%,0
,,,,,,,Mike Williams,WR,16.67%,0
,,,,,,,Rachaad White,FLEX,16.67%,0
,,,,,,,Zay Flowers,WR,16.67%,0
,,,,,,,Brian Robinson Jr.,BN,16.67%,0
,,,,,,,Marquez Valdes-Scantling,BN,16.67%,0
,,,,,,,Jayden Reed,BN,16.67%,0
,,,,,,,Mac Jones,BN,16.67%,0
,,,,,,,Robert Woods,BN,16.67%,0
,,,,,,,Josh Allen,QB,16.67%,0
,,,,,,,Kenneth Walker III,RB,16.67%,0
,,,,,,,George Kittle,TE,16.67%,0
,,,,,,,James Conner,BN,16.67%,0
,,,,,,,Geno Smith,BN,16.67%,0
,,,,,,,Jakobi Meyers,WR,16.67%,15.68
,,,,,,,K.J. Osborn,BN,16.67%,1.3
,,,,,,,DJ Chark Jr.,BN,16.67%,0
,,,,,,,Marvin Jones Jr.,BN,16.67%,0
,,,,,,,Rashaad Penny,BN,16.67%,0
,,,,,,,Skyy Moore,BN,16.67%,0
,,,,,,,Tank Bigsby,BN,16.67%,0
,,,,,,,Jaxon Smith-Njigba,BN,16.67%,0
,,,,,,,Tyler Allgeier,BN,16.67%,0
,,,,,,,Dalton Schultz,TE,16.67%,0
,,,,,,,Roschon Johnson,BN,16.67%,0
,,,,,,,Curtis Samuel,BN,16.67%,0
,,,,,,,DeAndre Hopkins,WR,16.67%,0
,,,,,,,David Njoku,TE,16.67%,0
,,,,,,,Alec Pierce,BN,16.67%,0
,,,,,,,Jalen Hurts,QB,16.67%,0
,,,,,,,Hunter Renfrow,BN,16.67%,0
,,,,,,,Hayden Hurst,BN,16.67%,0
,,,,,,,Irv Smith Jr.,BN,16.67%,1.4
,,,,,,,Jake Ferguson,BN,16.67%,0
,,,,,,,Michael Gallup,BN,16.67%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Kirk Cousins,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,0
,,,,,,,Tim Patrick,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Robert Tonyan,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Quentin Johnston,BN,8.33%,10.3
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Logan Thomas,BN,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,9.1
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Keaontay Ingram,BN,8.33%,0
,,,,,,,Kendrick Bourne,BN,8.33%,0
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,Cam Akers,FLEX,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,24.3
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Terry McLaurin,WR,8.33%,0
,,,,,,,Isiah Pacheco,RB,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Eric Gray,BN,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Chris Godwin,FLEX,8.33%,0
,,,,,,,Brandin Cooks,BN,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Brock Purdy,QB,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Daniel Bellinger,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Gabe Davis,BN,8.33%,0
,,,,,,,Tyler Boyd,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,0
,,,,,,,Latavius Murray,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Jordan Addison,FLEX,8.33%,2.9
,,,,,,,James Cook,RB,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Jelani Woods,BN,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Mike Evans,WR,8.33%,0
,,,,,,,Khalil Herbert,BN,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,0
,,,,,,,Kyren Williams,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Kyle Pitts,BN,8.33%,0
,,,,,,,Antonio Gibson,RB,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,0
,,,,,,,Joshua Kelley,BN,8.33%,2.8
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,D'Andre Swift,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Luke Schoonmaker,BN,8.33%,0
