Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079447647,maddogg1007,1052.47,44.379997,QB Dak Prescott RB Joe Mixon RB Rhamondre Stevenson WR Davante Adams WR Jakobi Meyers WR CeeDee Lamb TE Pat Freiermuth FLEX Miles Sanders BN Diontae Johnson BN Brandin Cooks BN Geno Smith BN D'Onta Foreman BN Roschon Johnson BN Romeo Doubs BN Mike Gesicki BN Trey McBride BN Gus Edwards BN Tank Dell BN Ryan Tannehill BN Cade Otton,,Brian Robinson Jr.,BN,33.33%,0
2,4079456892,liquorsharks,964.94,36.300003,QB Justin Fields RB Christian McCaffrey RB Derrick Henry WR Joshua Palmer WR Jordan Addison WR DJ Moore TE Gerald Everett FLEX Keenan Allen BN Jaxon Smith-Njigba BN Treylon Burks BN Kirk Cousins BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Cole Kmet BN Tyjae Spears BN Josh Downs BN Curtis Samuel BN Desmond Ridder BN Ryan Tannehill BN Luke Musgrave,,Keenan Allen,WR,25.00%,0
3,4079466427,Tbomb5489,1052.47,34.9,QB Lamar Jackson RB Austin Ekeler RB Jahmyr Gibbs WR Davante Adams WR Jerry Jeudy WR Chris Godwin TE Cole Kmet FLEX Brian Robinson Jr. BN Deshaun Watson BN Dak Prescott BN JuJu Smith-Schuster BN Tyler Allgeier BN Tyler Boyd BN Greg Dulcich BN Raheem Mostert BN Alec Pierce BN Rashid Shaheed BN Wan'Dale Robinson BN Tyler Conklin BN Darius Slayton,,Brandon Aiyuk,WR,25.00%,0
4,4079447648,jperjak,1080,24.3,QB Lamar Jackson RB Kenneth Walker III RB David Montgomery WR Joshua Palmer WR A.J. Brown WR Garrett Wilson TE Pat Freiermuth FLEX Amari Cooper BN Michael Pittman Jr. BN Zay Flowers BN Brian Robinson Jr. BN Romeo Doubs BN Taysom Hill BN DJ Chark Jr. BN Tyjae Spears BN Kareem Hunt BN Desmond Ridder BN Zach Ertz BN Tank Dell BN Josh Reynolds,,Treylon Burks,BN,25.00%,0
5,4079471764,FantasyGod94,1140,15.68,QB Lamar Jackson RB Dalvin Cook RB Isiah Pacheco WR Jakobi Meyers WR Tyreek Hill WR Jaylen Waddle TE George Kittle FLEX Brandon Aiyuk BN Tua Tagovailoa BN Javonte Williams BN Rashod Bateman BN Elijah Mitchell BN Raheem Mostert BN Juwan Johnson BN DJ Chark Jr. BN Kareem Hunt BN Michael Carter BN Van Jefferson BN Robert Woods BN Isaiah McKenzie,,Zay Jones,BN,25.00%,0
6,4079471765,msp515252,1112.47,14.700001,QB Justin Fields RB Tony Pollard RB Jahmyr Gibbs WR Quentin Johnston WR Ja'Marr Chase WR Chris Olave TE Kyle Pitts FLEX Diontae Johnson BN Pat Freiermuth BN Samaje Perine BN Antonio Gibson BN C.J. Stroud BN Tyjae Spears BN Nico Collins BN Rondale Moore BN John Metchie III BN Jayden Reed BN Parris Campbell BN Hunter Henry BN Kyren Williams,,Ezekiel Elliott,BN,25.00%,0
7,4079466429,DeepSeaMike,1020,9.1,QB Justin Herbert RB D'Andre Swift RB David Montgomery WR Stefon Diggs WR Amon-Ra St. Brown WR Keenan Allen TE Gerald Everett FLEX Brandon Aiyuk BN James Cook BN Elijah Moore BN Jared Goff BN Dawson Knox BN Devin Singletary BN Rashee Rice BN Brock Purdy BN Parris Campbell BN Hunter Henry BN Deonte Harty BN Evan Hull BN Latavius Murray,,Jaylen Warren,BN,25.00%,0
8,4079456890,Xzayvair,1084.94,8.1,QB Patrick Mahomes RB Joe Mixon RB D'Andre Swift WR A.J. Brown WR Deebo Samuel WR Gabe Davis TE T.J. Hockenson FLEX Brandin Cooks BN Odell Beckham Jr. BN Russell Wilson BN Zay Jones BN Ezekiel Elliott BN Michael Gallup BN Kenny Pickett BN Rashee Rice BN Hayden Hurst BN Clyde Edwards-Helaire BN Baker Mayfield BN Zach Ertz BN Kevin Harris,,Pat Freiermuth,TE,25.00%,0
9,4079471766,DotStomper,1080,7.8,QB Russell Wilson RB Austin Ekeler RB Dameon Pierce WR Jaylen Waddle WR Deebo Samuel WR DeAndre Hopkins TE Chig Okonkwo FLEX Drake London BN David Montgomery BN Treylon Burks BN Courtland Sutton BN Raheem Mostert BN DJ Chark Jr. BN Ezekiel Elliott BN Nico Collins BN Hayden Hurst BN Chuba Hubbard BN Mac Jones BN Zach Ertz BN Ryan Tannehill,,Tank Dell,BN,25.00%,0
10,4079466428,RanceC,1200,0,QB Jalen Hurts RB Christian McCaffrey RB Dalvin Cook WR Chris Olave WR DeAndre Hopkins WR Terry McLaurin TE Dallas Goedert FLEX Courtland Sutton BN Michael Thomas BN Rashaad Penny BN Khalil Herbert BN Chig Okonkwo BN C.J. Stroud BN Jaylen Warren BN Michael Gallup BN Leonard Fournette BN Trey McBride BN Tyquan Thornton BN John Metchie III BN Tank Dell,,Ryan Tannehill,BN,25.00%,0
