Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079242984,Ron_Darousey,1122,19.3,QB Tua Tagovailoa RB Ty Chandler RB Tony Pollard WR Tyreek Hill WR Tee Higgins WR Christian Watson TE T.J. Hockenson FLEX Brandon Aiyuk BN Rachaad White BN Jahan Dotson BN Zach Charbonnet BN Skyy Moore BN Bryce Young BN Romeo Doubs BN DJ Chark Jr. BN Kendre Miller BN Mac Jones BN Hunter Henry BN Pierre Strong Jr. BN Chris Rodriguez Jr.,,Puka Nacua,BN,41.67%,0
2,4079262121,supremelink,1002,18.3,QB Joe Burrow RB Miles Sanders RB Rachaad White WR Ja'Marr Chase WR Tee Higgins WR Tyler Lockett TE Michael Mayer FLEX Diontae Johnson BN Brian Robinson Jr. BN Jamaal Williams BN Raheem Mostert BN Tyler Higbee BN Matthew Stafford BN Curtis Samuel BN Hunter Renfrow BN Hayden Hurst BN Brock Purdy BN Parris Campbell BN Tutu Atwell BN Puka Nacua,,Tyreek Hill,WR,33.33%,0
3,4079237029,KickinWing101,994,17.380001,QB Tua Tagovailoa RB Joe Mixon RB Breece Hall WR Jakobi Meyers WR Tyreek Hill WR Jaylen Waddle TE Sam LaPorta FLEX Dalvin Cook BN Isiah Pacheco BN Brandin Cooks BN De'Von Achane BN Derek Carr BN Marquez Valdes-Scantling BN Rashid Shaheed BN Curtis Samuel BN Jerick McKinnon BN Zach Ertz BN Marvin Jones Jr. BN DeVante Parker BN Logan Thomas,,Tua Tagovailoa,QB,33.33%,0
4,4079237033,bernack6,1062,10.9,QB Josh Allen RB Alvin Kamara RB Khalil Herbert WR Ja'Marr Chase WR DeVonta Smith WR Courtland Sutton TE T.J. Hockenson FLEX Alexander Mattison BN Damien Harris BN Samaje Perine BN Russell Wilson BN Skyy Moore BN Tyler Higbee BN Matthew Stafford BN Hunter Renfrow BN Khalil Shakir BN Jayden Reed BN Kyren Williams BN Cade Otton BN Keaontay Ingram,,Tyler Lockett,BN,33.33%,0
5,4079262120,JakeyV,1174,4.4,QB Jalen Hurts RB Isiah Pacheco RB James Cook WR Ja'Marr Chase WR DK Metcalf WR DeAndre Hopkins TE Dallas Goedert FLEX Drake London BN Jamaal Williams BN Antonio Gibson BN Raheem Mostert BN Donovan Peoples-Jones BN Nico Collins BN Sam Howell BN Chuba Hubbard BN Jayden Reed BN Cole Turner BN Adam Trautman BN Dyami Brown BN Michael Wilson,,James Cook,RB,33.33%,0
6,4079252780,wallybirdiu,1080,2.8,QB Patrick Mahomes RB Joshua Kelley RB Saquon Barkley WR Amari Cooper WR Keenan Allen WR Jahan Dotson TE Juwan Johnson FLEX Courtland Sutton BN James Cook BN Skyy Moore BN Derek Carr BN Jordan Love BN Rashid Shaheed BN Nico Collins BN Jayden Reed BN Jerick McKinnon BN Cade Otton BN Chase Edmonds BN Puka Nacua BN Noah Gray,,Jamaal Williams,BN,33.33%,0
7,4079237031,brodd4,1122,2.6999998,QB Justin Fields RB Nick Chubb RB Travis Etienne Jr. WR K.J. Osborn WR Amon-Ra St. Brown WR Tyler Lockett TE Irv Smith Jr. FLEX D'Andre Swift BN Tua Tagovailoa BN Brandin Cooks BN Jahan Dotson BN David Njoku BN Tyler Boyd BN Cole Kmet BN D'Onta Foreman BN Tyjae Spears BN Tank Dell BN Ryan Tannehill BN Puka Nacua BN Elijah Higgins,,Jaylen Waddle,WR,25.00%,0
8,4079242986,DeepSeaMike,1114,1.7,QB Jared Goff RB Joe Mixon RB Dameon Pierce WR Stefon Diggs WR Amon-Ra St. Brown WR Keenan Allen TE Dawson Knox FLEX Tyler Lockett BN David Montgomery BN Alvin Kamara BN Rashaad Penny BN Geno Smith BN Samaje Perine BN Kenny Pickett BN Josh Downs BN Tyler Conklin BN Luke Musgrave BN Darius Slayton BN Puka Nacua BN Josh Reynolds,,Brandon Aiyuk,BN,25.00%,0
9,4079237030,Steampunk_Corgi,1200,0,QB Tua Tagovailoa RB James Cook RB Tyler Allgeier WR Tyreek Hill WR Jaylen Waddle WR DK Metcalf TE Tyler Higbee FLEX DeAndre Hopkins BN Brandon Aiyuk BN Tyler Lockett BN De'Von Achane BN Antonio Gibson BN Jeff Wilson Jr. BN DJ Chark Jr. BN Kenneth Gainwell BN Hayden Hurst BN Clyde Edwards-Helaire BN Tank Dell BN Mike White BN Michael Wilson,,Tyler Higbee,TE,25.00%,0
9,4079252779,kevinfiederer1985,1200,0,QB Lamar Jackson RB Javonte Williams RB James Cook WR Tyreek Hill WR Jaylen Waddle WR Christian Watson TE Dalton Kincaid FLEX Terry McLaurin BN Courtland Sutton BN Rashod Bateman BN Elijah Mitchell BN Jalin Hyatt BN Roschon Johnson BN C.J. Stroud BN Tyjae Spears BN Nico Collins BN Sam LaPorta BN Isaiah Likely BN Tank Dell BN Jordan Mason,,Tank Dell,BN,25.00%,0
9,4079262119,MrAzSportsFan12,1200,0,QB Justin Fields RB Bijan Robinson RB Rachaad White WR Stefon Diggs WR Brandon Aiyuk WR Elijah Moore TE Mark Andrews FLEX George Kittle BN Samaje Perine BN Jamaal Williams BN Darnell Mooney BN Donovan Peoples-Jones BN Jaylen Warren BN Jake Ferguson BN Tyquan Thornton BN Marvin Mims Jr. BN Brock Purdy BN Zach Evans BN Parris Campbell BN Puka Nacua,,Justin Fields,QB,25.00%,0
9,4079262117,Csurcek,1140,0,QB Justin Fields RB Jonathan Taylor RB Khalil Herbert WR CeeDee Lamb WR Deebo Samuel WR Mike Williams TE Jake Ferguson FLEX Michael Pittman Jr. BN Dak Prescott BN Diontae Johnson BN Brian Robinson Jr. BN Jamaal Williams BN Allen Lazard BN Darnell Mooney BN C.J. Stroud BN Tank Bigsby BN John Metchie III BN Chuba Hubbard BN Gus Edwards BN Hunter Henry,,Jahan Dotson,WR,25.00%,0
,,,,,,,Ja'Marr Chase,WR,25.00%,4.4
,,,,,,,Courtland Sutton,BN,25.00%,0
,,,,,,,Samaje Perine,BN,25.00%,0
,,,,,,,Skyy Moore,WR,25.00%,0
,,,,,,,Jayden Reed,BN,25.00%,0
,,,,,,,Rachaad White,RB,25.00%,0
,,,,,,,Nico Collins,BN,25.00%,0
