Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
,,,,,,,Bijan Robinson,RB,16.67%,0
,,,,,,,Marquise Brown,WR,16.67%,0
,,,,,,,Joe Mixon,RB,16.67%,1.2
,,,,,,,Tua Tagovailoa,QB,16.67%,0
,,,,,,,Courtland Sutton,BN,16.67%,0
,,,,,,,Adam Thielen,BN,16.67%,0
,,,,,,,Jaylen Waddle,WR,16.67%,0
,,,,,,,T.J. Hockenson,TE,16.67%,6.5
,,,,,,,Keenan Allen,WR,16.67%,0
,,,,,,,Michael Thomas,BN,16.67%,0
,,,,,,,Jeff Wilson Jr.,BN,16.67%,0
,,,,,,,Devin Singletary,BN,16.67%,0
,,,,,,,Sam Darnold,BN,16.67%,0
,,,,,,,Jahan Dotson,WR,16.67%,0
,,,,,,,Jamaal Williams,RB,16.67%,0
,,,,,,,K.J. Osborn,BN,16.67%,1.3
,,,,,,,Cole Kmet,BN,16.67%,0
,,,,,,,Juwan Johnson,BN,16.67%,0
,,,,,,,Desmond Ridder,BN,16.67%,0
,,,,,,,Justin Fields,QB,16.67%,0
,,,,,,,George Pickens,FLEX,16.67%,0
,,,,,,,David Njoku,TE,16.67%,0
,,,,,,,Chig Okonkwo,BN,16.67%,0
,,,,,,,Kendre Miller,BN,16.67%,0
,,,,,,,Nico Collins,BN,16.67%,0
,,,,,,,Mike Gesicki,BN,16.67%,0
,,,,,,,Jaylen Warren,BN,16.67%,0
,,,,,,,Curtis Samuel,BN,16.67%,0
,,,,,,,Brock Purdy,BN,16.67%,0
,,,,,,,Jahmyr Gibbs,RB,16.67%,0
,,,,,,,David Montgomery,BN,16.67%,0
,,,,,,,Dalton Schultz,TE,16.67%,0
,,,,,,,Robert Woods,BN,16.67%,0
,,,,,,,Hunter Henry,BN,16.67%,0
,,,,,,,Jerry Jeudy,WR,16.67%,0
,,,,,,,Alvin Kamara,BN,16.67%,0
,,,,,,,Chase Claypool,BN,16.67%,0
,,,,,,,Parris Campbell,BN,16.67%,0
,,,,,,,Kirk Cousins,QB,16.67%,0
,,,,,,,Quentin Johnston,BN,16.67%,10.3
,,,,,,,Khalil Shakir,BN,16.67%,0
,,,,,,,Logan Thomas,BN,16.67%,0
,,,,,,,Tyler Lockett,BN,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Geno Smith,QB,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Sam LaPorta,TE,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,24.3
,,,,,,,Irv Smith Jr.,BN,8.33%,1.4
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,12.8
,,,,,,,Sterling Shepard,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,2.7
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Darren Waller,FLEX,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,4.4
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,15.68
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Zach Evans,BN,8.33%,0
,,,,,,,Joshua Kelley,BN,8.33%,2.8
,,,,,,,Isaiah McKenzie,BN,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Denzel Mims,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,7.8
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,J.K. Dobbins,FLEX,8.33%,0
,,,,,,,Odell Beckham Jr.,BN,8.33%,0
,,,,,,,Zay Flowers,WR,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Isiah Pacheco,RB,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Jordan Addison,BN,8.33%,2.9
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Allen Robinson II,BN,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Miles Sanders,FLEX,8.33%,0
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Derek Carr,QB,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Trenton Irwin,BN,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Kyren Williams,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,0
,,,,,,,Justice Hill,BN,8.33%,0
,,,,,,,Salvon Ahmed,BN,8.33%,0
,,,,,,,Myles Gaskin,BN,8.33%,0
