Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4079409114,Vavs99,1057.4099,46.5,QB Jalen Hurts RB Ty Chandler RB Jahmyr Gibbs WR Joshua Palmer WR Jordan Addison WR Tyreek Hill TE T.J. Hockenson FLEX Christian Kirk BN D'Andre Swift BN Tyler Allgeier BN Jamaal Williams BN Skyy Moore BN Cole Kmet BN Antonio Gibson BN Adam Thielen BN Curtis Samuel BN Isaiah Hodgins BN Sam Howell BN Desmond Ridder BN Noah Fant,,Curtis Samuel,BN,50.00%,0
2,4079394221,ski1711,992.47,28.7,QB Lamar Jackson RB Joe Mixon RB David Montgomery WR Davante Adams WR CeeDee Lamb WR Chris Godwin TE George Kittle FLEX Javonte Williams BN Dak Prescott BN Rashod Bateman BN Dalton Schultz BN Raheem Mostert BN Kendre Miller BN Rondale Moore BN Rashee Rice BN Curtis Samuel BN Leonard Fournette BN Baker Mayfield BN Zach Ertz BN Marvin Jones Jr.,,Rachaad White,BN,33.33%,0
3,4079409115,DeepSeaMike,1080,27.1,QB Jordan Love RB Travis Etienne Jr. RB Dameon Pierce WR Davante Adams WR Amon-Ra St. Brown WR Keenan Allen TE George Kittle FLEX Diontae Johnson BN Alvin Kamara BN Pat Freiermuth BN AJ Dillon BN C.J. Stroud BN Nico Collins BN Brock Purdy BN Jayden Reed BN Clyde Edwards-Helaire BN DeVante Parker BN Mack Hollins BN Justice Hill BN Salvon Ahmed,,Deebo Samuel,WR,33.33%,0
4,4079394222,Payner66,1020,17.5,QB Justin Herbert RB Zamir White RB Travis Etienne Jr. WR Cooper Kupp WR Garrett Wilson WR Amari Cooper TE David Njoku FLEX Michael Pittman Jr. BN David Montgomery BN Rachaad White BN Geno Smith BN De'Von Achane BN Darnell Mooney BN Chig Okonkwo BN Trey Lance BN Rashid Shaheed BN Jaylen Warren BN Trey McBride BN Parris Campbell BN Colt McCoy,,Alvin Kamara,FLEX,33.33%,0
5,4079399932,wilsonty50,1112.47,12.8,QB Tua Tagovailoa RB Ty Chandler RB Kenneth Walker III WR Tyreek Hill WR Jaylen Waddle WR Deebo Samuel TE Kyle Pitts FLEX D'Andre Swift BN Alvin Kamara BN AJ Dillon BN JuJu Smith-Schuster BN De'Von Achane BN Tyler Higbee BN Michael Gallup BN Kenny Pickett BN Curtis Samuel BN Jimmy Garoppolo BN Chase Claypool BN Isaiah Likely BN DeVante Parker,,Amon-Ra St. Brown,WR,25.00%,0
6,4079409113,monsterkilla81,1030.71,10.7,QB Dak Prescott RB Christian McCaffrey RB Derrick Henry WR Jordan Addison WR K.J. Osborn WR Keenan Allen TE T.J. Hockenson FLEX J.K. Dobbins BN Brandin Cooks BN Alexander Mattison BN Jared Goff BN Allen Lazard BN Trey Lance BN Marquez Valdes-Scantling BN Curtis Samuel BN Mike Gesicki BN Tyler Conklin BN Gus Edwards BN Terrace Marshall Jr. BN Dorian Thompson-Robinson,,Keenan Allen,WR,25.00%,0
7,4079378923,cd79,1144.94,7.8,QB Jalen Hurts RB Christian McCaffrey RB Aaron Jones WR K.J. Osborn WR Deebo Samuel WR Mike Evans TE T.J. Hockenson FLEX Alvin Kamara BN Pat Freiermuth BN Brian Robinson Jr. BN Anthony Richardson BN Jamaal Williams BN Bryce Young BN Jeff Wilson Jr. BN Jonathan Mingo BN Isaiah Hodgins BN Isaiah Likely BN Richie James Jr. BN Luke Musgrave BN Terrace Marshall Jr.,,Jared Goff,BN,25.00%,0
8,4079378924,CrYpTo_Cowboy,1200,0,QB Dak Prescott RB Tony Pollard RB Travis Etienne Jr. WR CeeDee Lamb WR Deebo Samuel WR Terry McLaurin TE Tyler Higbee FLEX Brandon Aiyuk BN David Montgomery BN Antonio Gibson BN Nico Collins BN Devin Singletary BN Michael Gallup BN Jake Ferguson BN Leonard Fournette BN Brock Purdy BN Jayden Reed BN Noah Fant BN Darius Slayton BN Mack Hollins,,Raheem Mostert,BN,25.00%,0
8,4079399933,hurley1660,1200,0,QB Aaron Rodgers RB Jonathan Taylor RB Dalvin Cook WR Stefon Diggs WR Garrett Wilson WR Deebo Samuel TE Pat Freiermuth FLEX Terry McLaurin BN Chris Godwin BN Rachaad White BN JuJu Smith-Schuster BN Dalton Schultz BN C.J. Stroud BN Rashid Shaheed BN Devin Singletary BN Curtis Samuel BN Brock Purdy BN Tyler Conklin BN Pierre Strong Jr. BN Malik Davis,,Tyler Higbee,BN,25.00%,0
8,4079399934,mouzbeard,1173.3,0,QB Aaron Rodgers RB Bijan Robinson RB Derrick Henry WR Amari Cooper WR DeAndre Hopkins WR Marquise Brown TE Sam LaPorta FLEX Cam Akers BN Rachaad White BN Michael Thomas BN Adam Thielen BN Tyjae Spears BN Curtis Samuel BN Kareem Hunt BN Sam Howell BN Robert Woods BN Baker Mayfield BN Hunter Henry BN Puka Nacua BN Albert Okwuegbunam,,Jayden Reed,BN,25.00%,0
8,4079394223,mattdunbar12,1146.6001,0,QB Lamar Jackson RB Alvin Kamara RB Alexander Mattison WR A.J. Brown WR Amon-Ra St. Brown WR George Pickens TE Darren Waller FLEX Michael Thomas BN Jared Goff BN Jamaal Williams BN Raheem Mostert BN Romeo Doubs BN Taysom Hill BN Trey Lance BN Rondale Moore BN Mecole Hardman Jr. BN Chuba Hubbard BN Luke Musgrave BN Deon Jackson BN Joshua Dobbs,,T.J. Hockenson,TE,25.00%,6.5
8,4079378922,cdug,1140,0,QB Trevor Lawrence RB Saquon Barkley RB J.K. Dobbins WR Amon-Ra St. Brown WR Jerry Jeudy WR Keenan Allen TE Dalton Kincaid FLEX Rachaad White BN Daniel Jones BN Jahan Dotson BN Jared Goff BN Bryce Young BN Raheem Mostert BN Tyler Higbee BN Wan'Dale Robinson BN Cordarrelle Patterson BN Chase Claypool BN Jayden Reed BN Hunter Henry BN Daniel Bellinger,,Pat Freiermuth,BN,25.00%,0
,,,,,,,Jamaal Williams,BN,25.00%,0
,,,,,,,Travis Etienne Jr.,RB,25.00%,0
,,,,,,,David Montgomery,BN,25.00%,0
,,,,,,,Dak Prescott,QB,25.00%,0
,,,,,,,Brock Purdy,BN,25.00%,0
,,,,,,,Trey Lance,BN,25.00%,0
,,,,,,,J.K. Dobbins,RB,16.67%,0
,,,,,,,Bryce Young,BN,16.67%,0
,,,,,,,Chase Claypool,BN,16.67%,0
,,,,,,,Hunter Henry,BN,16.67%,0
,,,,,,,Christian McCaffrey,RB,16.67%,0
,,,,,,,Jalen Hurts,QB,16.67%,0
,,,,,,,K.J. Osborn,WR,16.67%,1.3
,,,,,,,Isaiah Hodgins,BN,16.67%,0
,,,,,,,Isaiah Likely,BN,16.67%,0
,,,,,,,Luke Musgrave,BN,16.67%,0
,,,,,,,Terrace Marshall Jr.,BN,16.67%,0
,,,,,,,CeeDee Lamb,WR,16.67%,0
,,,,,,,Terry McLaurin,WR,16.67%,0
,,,,,,,Antonio Gibson,BN,16.67%,0
,,,,,,,Nico Collins,BN,16.67%,0
,,,,,,,Devin Singletary,BN,16.67%,0
,,,,,,,Michael Gallup,BN,16.67%,0
,,,,,,,Leonard Fournette,BN,16.67%,0
,,,,,,,Noah Fant,BN,16.67%,0
,,,,,,,Mack Hollins,BN,16.67%,0
,,,,,,,Davante Adams,WR,16.67%,27.1
,,,,,,,Lamar Jackson,QB,16.67%,0
,,,,,,,George Kittle,TE,16.67%,0
,,,,,,,Chris Godwin,WR,16.67%,0
,,,,,,,Dalton Schultz,BN,16.67%,0
,,,,,,,Rondale Moore,BN,16.67%,0
,,,,,,,Baker Mayfield,BN,16.67%,0
,,,,,,,Garrett Wilson,WR,16.67%,0
,,,,,,,Amari Cooper,WR,16.67%,0
,,,,,,,De'Von Achane,BN,16.67%,0
,,,,,,,Rashid Shaheed,BN,16.67%,0
,,,,,,,Michael Thomas,FLEX,16.67%,0
,,,,,,,Alexander Mattison,RB,16.67%,0
,,,,,,,Tyreek Hill,WR,16.67%,0
,,,,,,,D'Andre Swift,RB,16.67%,0
,,,,,,,AJ Dillon,BN,16.67%,0
,,,,,,,JuJu Smith-Schuster,BN,16.67%,0
,,,,,,,DeVante Parker,BN,16.67%,0
,,,,,,,Ty Chandler,BN,16.67%,12.8
,,,,,,,Aaron Rodgers,QB,16.67%,0
,,,,,,,C.J. Stroud,BN,16.67%,0
,,,,,,,Tyler Conklin,BN,16.67%,0
,,,,,,,Derrick Henry,RB,16.67%,0
,,,,,,,Adam Thielen,BN,16.67%,0
,,,,,,,Sam Howell,BN,16.67%,0
,,,,,,,Jordan Addison,WR,16.67%,2.9
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,Jahan Dotson,FLEX,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Daniel Bellinger,BN,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Mike Evans,WR,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Brandon Aiyuk,FLEX,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Joe Mixon,RB,8.33%,1.6
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Michael Pittman Jr.,FLEX,8.33%,0
,,,,,,,David Njoku,TE,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,17.5
,,,,,,,Colt McCoy,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
