player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,6,4,5.8,0,0,3,61.8,73.2,85.2,67.6,68.5,51.1,0.0,0,0,79,80,3.8,3,9
Tyson Alualu,5535,DI,PIT,6,0,2.2,0,0,25,60.0,32.0,11.3,54.2,35.7,45.2,0.0,0,2,65,65,4.6,3,5
Brandon Graham,5538,ED,PHI,6,1,1.6,0,0,24,72.3,90.0,85.5,85.0,73.4,66.2,14.3,1,0,47,48,10.6,5,5
Jason Pierre-Paul,5540,ED,BLT,3,1,4.0,0,0,3,37.8,49.4,82.7,60.2,42.4,56.1,25.0,1,0,48,48,2.1,1,2
Kareem Jackson,5545,S,DEN,6,11,7.8,0,0,10,69.2,70.0,45.6,,67.9,57.3,17.9,5,1,137,147,2.2,3,12
Devin McCourty,5552,S,NE,6,4,12.6,0,0,19,60.7,61.8,82.1,58.3,62.1,81.9,14.3,2,0,144,146,0.7,1,8
Jerry Hughes,5556,ED,HST,5,2,5.3,1,0,13,68.2,76.6,40.1,67.1,66.2,49.6,0.0,0,2,86,86,1.2,1,4
Carlos Dunlap,5579,ED,KC,6,1,3.5,0,0,16,56.2,59.2,85.8,57.4,63.6,42.2,12.5,1,0,52,53,9.6,5,6
Corey Peters,5607,DI,JAX,2,1,1.5,0,0,15,60.0,58.9,79.1,54.8,60.6,71.3,0.0,0,0,21,21,4.8,1,2
Al Woods,5646,DI,SEA,5,4,1.8,0,0,29,60.5,63.0,42.5,62.5,63.3,64.6,5.9,1,1,90,93,11.1,10,12
Von Miller,6154,ED,BUF,6,0,0.3,0,0,4,78.7,89.5,28.5,81.9,82.9,66.9,0.0,0,2,57,58,7.0,4,4
Patrick Peterson,6157,CB,MIN,6,0,2.4,0,0,18,70.3,73.0,83.9,60.0,81.0,81.1,0.0,0,1,143,145,3.5,5,5
J.J. Watt,6163,ED,ARZ,5,0,-1.7,0,0,1,63.2,67.0,85.3,64.5,58.3,53.7,0.0,0,1,73,76,4.1,3,3
Robert Quinn,6166,ED,CHI,6,2,2.6,1,0,6,56.9,40.4,47.9,55.6,36.4,48.4,12.5,1,2,118,120,1.7,2,5
Cameron Jordan,6176,ED,NO,6,6,1.6,0,0,20,75.0,72.5,87.2,57.2,77.4,57.8,12.0,3,0,116,120,10.3,12,16
Cameron Heyward,6183,DI,PIT,6,5,3.9,0,0,25,68.3,89.8,83.8,69.0,83.0,67.5,0.0,0,0,111,113,9.0,10,14
Justin Houston,6222,ED,BLT,3,1,0.0,0,0,3,66.8,76.3,81.1,72.7,62.0,55.9,0.0,0,0,15,16,6.7,1,1
Lawrence Guy,6385,DI,NE,3,3,1.5,0,0,19,,50.4,79.5,58.7,47.6,72.5,0.0,0,0,39,40,10.3,4,4
Chris Harris Jr.,6457,CB,NO,2,0,5.0,0,0,20,59.6,63.0,77.6,69.2,68.6,81.1,0.0,0,0,14,14,0.0,0,2
Josh Bynes,6503,LB,BLT,6,1,4.2,0,0,3,70.8,57.4,80.8,60.0,41.5,63.7,13.3,2,0,104,105,5.8,6,12
Nick Bellore,6515,LB,SEA,3,1,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0.0,0,0,8,8,0.0,0,0
Mario Addison,6558,ED,HST,1,2,,0,0,13,,57.0,80.0,58.5,54.8,71.9,0.0,0,0,12,12,0.0,0,0
Stephon Gilmore,7016,CB,IND,6,0,3.0,0,0,14,74.0,73.8,84.1,,65.5,66.8,33.3,1,2,159,162,0.0,0,2
Fletcher Cox,7018,DI,PHI,6,4,5.0,0,0,24,,58.8,58.4,67.4,46.7,74.1,0.0,0,1,74,75,2.7,2,4
Michael Brockers,7020,DI,DET,5,0,2.3,0,0,11,,50.1,80.9,55.8,48.4,37.2,0.0,0,0,55,55,5.5,3,4
Melvin Ingram III,7024,ED,MIA,6,1,1.0,0,0,17,36.7,62.2,0.0,75.9,74.9,44.8,0.0,0,4,66,68,4.5,3,3
Chandler Jones,7027,ED,LV,5,3,1.9,1,0,23,72.7,59.8,62.0,60.5,54.0,28.7,26.7,4,1,96,98,5.2,5,8
Bobby Wagner,7050,LB,LA,6,9,3.2,0,0,26,75.3,89.8,84.0,79.5,85.5,86.7,0.0,0,0,139,145,7.9,11,18
Lavonte David,7060,LB,TB,6,9,4.4,0,0,30,89.6,80.0,38.7,69.7,58.4,84.9,5.0,1,1,150,156,3.3,5,10
Vinny Curry,7061,ED,NYJ,1,0,3.0,0,0,22,,47.7,76.6,53.6,51.1,73.0,0.0,0,0,7,7,28.6,2,3
Casey Hayward Jr.,7064,CB,ATL,6,0,24.0,0,0,2,65.6,64.7,83.4,,55.2,33.7,25.0,1,0,115,119,0.9,1,3
Demario Davis,7079,LB,NO,6,9,5.9,0,0,20,77.3,86.3,40.2,92.3,73.7,54.7,12.5,3,1,149,154,4.7,7,12
Akiem Hicks,7090,DI,TB,2,0,3.2,0,0,30,,48.0,78.9,53.5,49.0,71.4,0.0,0,0,22,23,18.2,4,5
