player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Joe Burrow,28022,QB,CIN,13,77.3,459,490,8.0,2.69,5,26,5.0,68.4,335,1,189,5.6,543,20,198,7,59.5,92.0,91.2,68.6,7,6,581,7,16.9,107.9,5.9,32,18,0,19,33,10,1.7,3706,7.6
Geno Smith,7820,QB,SEA,13,78.2,432,466,7.7,2.83,10,25,4.9,69.5,324,1,200,4.1,526,14,177,29,73.0,83.3,83.1,60.9,3,12,573,10,20.0,90.4,7.6,40,20,2,19,14,12,2.1,3474,7.5
Patrick Mahomes,11765,QB,KC,13,78.4,422,464,6.8,2.81,7,16,3.3,68.1,316,1,175,4.5,536,15,192,16,90.0,84.6,79.0,89.0,6,11,571,2,20.0,92.0,6.5,35,32,2,27,20,12,2.1,3189,6.9
Aaron Rodgers,2241,QB,NYJ,13,74.6,429,458,7.3,2.57,8,21,4.3,63.1,289,0,135,9.7,500,31,155,22,79.2,78.1,76.7,67.8,6,8,528,6,23.0,88.9,6.2,31,10,0,15,20,10,1.9,2966,6.5
Matthew Stafford,4924,QB,LA,13,73.2,414,439,8.3,2.61,7,20,4.2,66.7,293,0,146,3.3,468,10,157,26,62.6,76.6,75.1,55.8,6,7,501,1,19.2,96.8,6.0,28,1,1,11,19,15,3.0,3303,7.5
Kirk Cousins,7102,QB,ATL,13,76.6,397,436,8.0,2.53,15,12,2.6,67.0,292,0,147,3.9,464,12,157,2,44.3,74.5,72.1,71.5,7,15,499,2,16.3,89.0,5.2,24,2,4,13,17,23,4.6,3396,7.8
Baker Mayfield,46518,QB,TB,13,78.3,415,436,6.7,2.7,10,16,3.5,70.2,306,0,122,5.8,500,19,183,30,40.6,76.6,74.9,66.7,5,13,529,3,26.2,101.4,6.4,32,29,1,5,28,20,3.8,3329,7.6
Caleb Williams,144622,QB,CHI,13,72.6,390,434,8.4,2.99,10,16,3.3,62.2,270,1,177,4.6,528,13,148,6,82.5,66.1,62.0,81.0,4,5,577,8,31.6,87.8,10.6,56,37,3,27,16,15,2.6,2746,6.3
Bo Nix,97790,QB,DEN,13,74.8,397,434,8.4,3.01,12,15,3.2,63.8,277,0,147,6.7,493,20,143,10,90.8,74.5,72.1,71.4,4,8,525,7,12.9,87.9,3.9,19,35,1,20,17,9,1.7,2842,6.5
C.J. Stroud,129759,QB,HST,13,72.3,401,430,8.3,2.97,5,20,4.4,63.3,272,0,187,6.2,504,18,165,13,73.8,75.9,75.2,60.2,6,9,534,2,21.9,87.9,8.1,41,32,1,17,15,14,2.6,3117,7.2
Kyler Murray,38334,QB,ARZ,13,75.7,370,396,7.7,2.86,9,19,4.5,68.4,271,0,138,3.2,448,9,152,1,54.2,79.7,76.4,77.8,2,8,474,5,16.7,93.4,5.1,23,27,1,14,15,14,3.0,2862,7.2
Josh Allen,46601,QB,BUF,13,73.4,361,393,8.3,2.79,8,29,6.9,64.1,252,0,143,4.9,443,13,153,4,43.4,89.3,77.8,93.5,4,5,478,2,9.1,101.9,2.9,13,34,1,19,23,13,2.7,3033,7.7
Sam Darnold,29048,QB,MIN,13,79.2,351,386,9.5,3.11,5,29,6.9,68.4,264,0,169,5.0,451,14,165,18,55.2,86.4,84.4,72.8,5,10,489,6,23.7,108.1,8.9,40,24,1,24,28,18,3.7,3299,8.5
Jared Goff,10635,QB,DET,13,79.5,352,381,7.2,2.66,4,10,2.5,72.4,276,0,135,1.4,418,4,169,11,67.4,78.2,76.2,62.9,3,10,431,2,17.0,109.1,5.5,23,12,1,21,25,14,3.2,3265,8.6
Lamar Jackson,46416,QB,BLT,13,77.1,345,379,9.3,3.2,11,17,4.2,67.0,254,0,159,4.5,435,12,169,3,43.6,91.7,90.4,81.6,8,3,468,4,11.9,116.3,4.4,19,34,4,11,29,7,1.5,3290,8.7
Justin Herbert,28237,QB,LAC,13,75.1,341,366,9.3,2.93,7,26,6.7,63.9,234,0,145,8.6,429,22,130,27,42.5,89.8,88.2,66.7,5,1,459,0,24.1,98.4,8.2,35,24,2,11,14,11,2.4,2764,7.6
Jayden Daniels,97993,QB,WAS,13,79.2,336,362,7.8,2.94,8,14,3.6,69.6,252,1,149,5.3,447,14,154,32,65.0,87.9,83.1,81.4,1,6,475,1,19.5,99.4,6.5,29,54,1,16,15,8,1.7,2819,7.8
Brock Purdy,77672,QB,SF,12,74.2,330,349,9.2,3.07,7,14,3.8,66.8,233,0,156,4.9,419,12,157,28,53.9,82.2,76.4,86.8,2,8,443,1,14.7,98.7,5.5,23,40,2,8,15,13,2.9,3032,8.7
Daniel Jones,39395,QB,NYG,10,77.7,309,341,7.5,2.71,5,7,1.9,63.3,216,0,145,10.0,389,24,110,21,80.1,72.0,67.5,79.0,3,7,418,5,20.0,79.4,7.5,29,16,4,20,8,9,2.2,2070,6.1
Jordan Love,40306,QB,GB,11,75.5,302,328,9.5,2.75,5,14,4.0,62.8,206,1,119,9.6,353,22,124,12,66.2,76.8,75.8,55.9,8,11,378,3,9.2,96.4,3.1,11,10,0,13,21,13,3.4,2724,8.3
Jalen Hurts,40291,QB,PHI,13,79.9,289,325,8.5,3.2,7,14,4.1,68.3,222,0,157,3.9,397,9,141,24,56.7,76.6,66.5,90.1,1,5,420,3,22.3,102.4,8.8,35,33,1,27,16,14,3.3,2602,8.0
Tua Tagovailoa,60326,QB,MIA,9,80.5,313,325,6.1,2.29,6,9,2.6,73.8,240,1,81,4.8,355,12,142,17,50.0,75.8,74.8,62.9,0,4,373,3,22.2,107.4,5.1,18,7,2,4,17,8,2.1,2456,7.6
Gardner Minshew,41401,QB,LV,10,76.8,271,306,6.2,2.63,9,5,1.5,66.3,203,0,121,2.4,346,5,110,23,47.7,60.7,61.7,46.1,2,10,370,1,24.0,81.0,8.4,29,11,3,21,9,9,2.4,2013,6.6
Dak Prescott,10769,QB,DAL,8,72.4,268,286,8.3,2.63,6,14,4.5,64.7,185,0,98,4.6,317,9,88,9,56.0,67.9,67.2,59.6,4,8,344,3,21.4,86.0,6.6,21,6,2,6,11,16,4.7,1978,6.9
Trevor Lawrence,77632,QB,JAX,10,70.0,270,284,9.9,2.63,2,13,4.4,60.6,172,0,90,9.0,317,17,103,15,70.7,76.8,73.8,75.6,1,7,332,1,20.0,85.2,5.7,18,13,1,10,11,13,3.9,2045,7.2
Derek Carr,8671,QB,NO,10,78.7,253,279,8.6,2.64,3,16,5.4,67.7,189,0,94,5.0,300,10,94,20,60.6,85.6,86.7,48.6,3,5,319,4,8.5,101.0,2.7,8,8,0,20,15,8,2.5,2145,7.7
Will Levis,83542,QB,TEN,10,73.8,252,272,8.8,2.77,3,14,4.8,63.6,173,0,126,7.0,330,13,86,31,46.8,59.3,56.2,73.1,3,9,349,3,31.0,84.0,11.8,39,19,0,14,12,14,4.0,1827,6.7
Jameis Winston,9434,QB,CLV,8,70.3,249,271,9.9,2.67,10,12,4.2,60.9,165,1,94,5.7,299,10,100,8,81.8,77.8,73.4,86.9,4,9,316,4,20.2,85.3,6.4,19,8,1,7,13,15,4.7,1975,7.3
