player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Puka Nacua,100632,WR,LA,5,9.8,4,75.4,50.0,4,8,0,9.8,5,30,26,1,56.2,36.3,84.7,55.6,82.8,0.0,0,1,37,0.9,2,222,1,46,94.6,210,34.2,76,108.1,61,2,65.8,146,572,175,3.8,12.4,2.72
Ja'Marr Chase,84270,WR,CIN,5,7.9,6,74.6,50.0,2,4,0,4.3,2,30,7,0,76.3,78.9,86.8,,86.3,0.0,0,0,63,0.0,0,221,0,44,95.5,211,23.1,51,114.8,59,3,76.0,168,476,237,5.4,10.8,2.26
Davante Adams,8688,WR,LV,5,10.7,3,68.5,36.4,4,11,0,2.6,1,26,23,0,90.0,77.7,86.5,,86.8,0.0,0,1,32,0.0,0,188,0,37,94.1,177,13.3,25,104.1,54,3,86.2,162,442,107,2.9,11.9,2.5
Justin Jefferson,61398,WR,MIN,5,11.8,5,69.2,33.3,3,9,1,2.7,1,28,18,1,81.3,29.1,89.9,,89.5,0.0,0,0,52,0.0,0,213,1,36,93.4,199,31.5,67,124.8,52,3,68.1,145,571,186,5.2,15.9,2.87
Stefon Diggs,9579,WR,BUF,5,11.7,4,79.6,40.0,4,10,0,2.5,1,24,4,1,82.8,78.1,84.0,,83.9,0.0,0,2,55,0.0,0,191,2,39,93.7,179,31.9,61,127.9,49,5,66.0,126,520,133,3.4,13.3,2.91
A.J. Brown,48327,WR,PHI,5,13.7,5,71.4,30.0,3,10,0,2.8,1,26,24,0,81.3,77.7,90.3,,90.3,0.0,0,1,59,0.0,0,191,1,35,94.8,181,18.8,36,112.7,49,2,81.2,155,541,194,5.5,15.5,2.99
Tyreek Hill,10799,WR,MIA,5,12.6,6,75.0,50.0,3,6,0,2.7,1,29,17,0,80.8,77.8,93.8,,93.9,0.7,1,1,69,0.0,0,143,1,36,96.5,138,35.0,50,142.7,48,5,62.9,90,651,277,7.7,18.1,4.72
Travis Kelce,7844,TE,KC,5,7.0,5,78.3,40.0,4,10,1,5.3,2,17,16,0,73.2,77.9,83.1,69.4,89.1,24.7,39,1,40,4.4,7,158,4,36,91.1,144,55.1,87,110.7,46,3,19.0,30,346,149,4.1,9.6,2.4
Adam Thielen,8288,WR,CAR,5,7.7,1,82.6,33.3,1,3,0,0.0,0,25,5,0,90.1,78.0,81.3,28.5,82.6,0.0,0,0,30,0.4,1,229,1,38,91.7,210,71.6,164,124.1,46,3,27.9,64,394,153,4.0,10.4,1.88
Chris Olave,84355,WR,NO,5,14.7,0,58.1,33.3,3,9,0,0.0,0,16,20,0,85.7,75.5,76.6,,77.9,0.0,0,2,45,0.0,0,178,1,25,96.1,171,43.3,77,69.7,43,1,55.1,98,318,124,5.0,12.7,1.86
Marquise Brown,61568,WR,ARZ,5,12.0,3,58.1,33.3,3,9,0,7.4,2,19,1,0,64.3,76.0,75.4,,76.9,0.0,0,1,41,0.0,0,179,1,25,91.6,164,18.4,33,93.2,43,3,81.0,145,300,93,3.7,12.0,1.83
Michael Pittman Jr.,29049,WR,IND,5,7.7,0,72.1,50.0,5,10,0,3.1,1,14,14,1,78.9,28.0,67.2,66.3,69.2,1.5,3,0,39,0.5,1,198,3,31,93.4,185,25.8,51,98.7,43,1,72.7,144,297,141,4.5,9.6,1.61
Keenan Allen,7857,WR,LAC,4,9.2,1,81.4,50.0,3,6,0,0.0,0,19,27,1,89.7,28.8,80.2,71.8,82.3,0.0,0,0,42,1.2,2,171,1,35,93.6,160,64.3,110,132.0,43,3,35.1,60,434,167,4.8,12.4,2.71
Garrett Wilson,97405,WR,NYJ,5,10.9,3,60.0,42.9,3,7,0,7.7,2,12,22,0,51.6,75.3,73.4,,72.1,0.0,0,3,68,0.0,0,180,0,24,95.6,172,28.3,51,66.6,40,2,71.7,129,279,101,4.2,11.6,1.62
Christian Kirk,47546,WR,JAX,5,7.8,4,75.0,50.0,2,4,0,6.3,2,15,15,0,67.3,78.2,69.2,75.7,69.6,0.0,0,0,45,0.5,1,198,0,30,94.4,187,71.2,141,107.8,40,1,27.3,54,335,106,3.5,11.2,1.79
DeAndre Hopkins,7808,WR,TEN,5,14.5,0,65.0,42.9,3,7,0,7.1,2,19,31,0,64.3,75.7,80.2,,80.4,0.0,0,3,38,0.0,0,150,1,26,93.3,140,24.0,36,62.1,40,0,74.0,111,356,63,2.4,13.7,2.54
Tutu Atwell,77965,WR,LA,5,11.7,0,61.5,50.0,3,6,0,4.0,1,17,26,0,74.2,76.4,71.0,,69.2,0.0,0,1,44,0.0,0,219,0,24,95.9,210,45.2,99,89.6,39,2,54.8,120,279,64,2.7,11.6,1.33
George Pickens,99229,WR,PIT,5,13.6,1,56.4,18.2,2,11,1,0.0,0,14,25,1,84.9,25.6,73.5,,74.5,0.0,0,1,71,0.0,0,183,3,22,95.6,175,12.0,22,97.5,39,2,88.0,161,393,138,6.3,17.9,2.25
Zay Flowers,97268,WR,BLT,5,8.8,7,74.4,25.0,1,4,1,6.5,2,13,3,0,66.6,78.0,71.7,,72.3,0.0,0,1,52,0.0,0,185,1,29,93.0,172,30.3,56,87.2,39,0,69.7,129,317,130,4.5,10.9,1.84
Michael Thomas,10681,WR,NO,5,11.0,1,68.4,66.7,6,9,0,0.0,0,15,20,0,86.1,75.7,71.5,,71.3,0.0,0,0,26,0.0,0,175,1,26,98.3,172,32.0,56,90.2,38,0,68.0,119,284,49,1.9,10.9,1.65
T.J. Hockenson,40912,TE,MIN,5,6.4,1,78.9,40.0,4,10,0,9.1,3,14,18,1,60.0,27.7,66.9,69.0,66.2,53.3,106,1,24,5.5,11,199,0,30,87.9,175,35.7,71,101.1,38,2,11.1,22,254,116,3.9,8.5,1.45
Robert Woods,7822,WR,HST,5,10.1,1,56.8,41.7,5,12,1,16.0,4,14,13,0,38.7,78.9,64.4,36.3,64.3,0.6,1,0,25,0.6,1,176,1,21,94.3,166,47.2,83,74.3,37,0,48.9,86,221,59,2.8,10.5,1.33
Nico Collins,61441,WR,HST,5,11.9,10,69.4,66.7,2,3,0,3.8,1,19,13,0,74.9,75.7,87.6,,85.9,0.0,0,0,52,0.0,0,166,0,25,95.8,159,17.5,29,139.8,36,3,82.5,137,467,216,8.6,18.7,2.94
