player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Christian McCaffrey,11763,HB,SF,5,99,23,5,32.7,167,0,510,0,2,23,357,75.8,14,28,28,2,37,46.9,82.9,85.4,,23.8,88.6,78.4,37.3,65,0,168,20,114,124,0,0,23,119,7,510,357,3.61,5.2,1.47,60
Travis Etienne Jr.,57185,HB,JAX,5,95,27,4,27.3,108,0,396,1,7,27,308,97.6,7,17,15,0,48,87.9,68.3,30.6,,61.5,67.9,67.3,70.4,35,1,144,18,136,108,0,0,20,113,3,396,308,3.24,4.2,1.06,46
Zack Moss,40341,HB,IND,4,89,20,4,27.9,124,0,445,2,1,20,255,62.0,13,24,14,0,21,87.2,66.6,86.4,,53.7,47.6,70.9,58.2,56,0,72,8,84,103,0,0,10,97,3,445,255,2.87,5.0,0.86,68
David Montgomery,45719,HB,DET,4,88,21,4,24.0,89,0,371,1,2,21,235,66.0,7,23,11,1,45,61.9,73.1,15.0,,68.1,61.0,73.6,60.0,42,1,47,5,65,96,0,0,8,93,6,371,235,2.67,4.2,0.72,43
Isiah Pacheco,83747,HB,KC,6,87,22,5,33.3,129,0,387,0,5,22,286,85.3,10,24,16,0,43,87.3,78.0,84.5,,42.3,71.3,78.5,60.4,48,0,135,17,98,100,0,0,19,104,3,387,286,3.29,4.4,1.38,42
Derrick Henry,10679,HB,TEN,5,86,16,5,31.1,102,0,328,0,1,16,266,55.3,6,17,31,0,48,87.2,80.7,80.3,66.0,84.0,74.3,76.6,59.1,29,0,101,9,54,95,0,0,9,95,2,328,266,3.09,3.8,1.87,38
Joe Mixon,11803,HB,CIN,5,84,11,1,6.7,22,1,328,1,2,11,205,32.7,8,20,7,0,40,87.0,65.5,0.0,,60.7,57.8,69.2,60.0,22,2,80,13,121,93,0,0,16,97,1,328,205,2.44,3.9,0.66,43
Dameon Pierce,83659,HB,HST,5,84,16,1,6.1,15,0,247,0,1,16,186,40.5,7,9,13,0,29,86.8,72.1,81.1,,84.6,72.5,68.4,60.0,15,0,84,9,69,92,0,0,12,93,1,247,186,2.21,2.9,1.22,55
Josh Jacobs,45953,HB,LV,5,82,9,1,10.2,24,0,235,0,6,9,168,29.3,2,13,23,0,56,87.3,68.4,82.2,60.0,49.9,77.7,65.5,58.7,24,0,193,23,99,101,0,0,29,105,2,235,168,2.05,2.9,1.95,17
Tony Pollard,27126,HB,DAL,5,81,6,4,27.9,95,0,340,0,1,6,223,19.3,6,19,9,2,51,39.0,65.4,83.7,,73.8,58.7,65.5,59.6,31,0,96,19,105,93,0,0,21,100,2,340,223,2.75,4.2,0.91,29
Kyren Williams,97118,HB,LA,5,77,13,1,6.7,20,0,298,3,2,13,193,41.8,3,17,26,1,57,63.3,68.0,87.4,,64.1,42.8,78.6,58.6,20,0,109,13,168,83,0,0,23,90,5,298,193,2.51,3.9,0.65,19
D'Andre Swift,57212,HB,PHI,5,76,18,4,26.5,115,0,434,1,4,18,218,69.3,8,20,24,0,14,86.3,73.8,21.5,,24.8,58.0,81.6,55.9,43,1,75,15,95,96,0,0,17,91,2,434,218,2.87,5.7,0.79,61
Rhamondre Stevenson,98689,HB,NE,5,68,9,0,0.0,0,0,188,1,3,9,122,26.9,2,9,19,0,37,85.6,67.6,84.8,,90.2,50.4,71.2,59.2,12,0,87,12,114,80,0,0,16,80,1,188,122,1.79,2.8,0.76,26
James Conner,11860,HB,ARZ,5,68,18,6,38.7,141,0,364,0,2,18,239,92.5,10,16,1,0,34,85.5,85.5,83.1,,90.9,58.1,86.0,66.6,35,0,30,8,71,88,0,0,9,76,2,364,239,3.51,5.4,0.42,33
Bijan Robinson,123126,HB,ATL,5,67,20,4,27.2,99,0,364,2,6,20,224,98.8,13,21,2,1,20,33.0,76.2,27.8,,29.1,69.1,83.1,39.7,38,1,146,21,128,85,0,0,24,88,0,364,224,3.34,5.4,1.14,45
Brian Robinson,57120,HB,WAS,5,67,14,4,29.5,80,0,271,1,3,14,187,62.4,8,20,32,1,19,55.9,70.1,86.1,,34.6,69.0,69.5,66.4,27,0,88,9,73,71,0,0,10,76,3,271,187,2.79,4.0,1.21,45
Kenneth Walker III,97199,HB,SEA,4,64,19,4,34.6,98,0,283,0,5,19,213,110.9,8,17,29,0,15,84.9,78.7,82.9,,66.9,67.8,77.6,60.2,36,0,73,8,55,71,0,0,8,72,5,283,213,3.33,4.4,1.33,44
Alexander Mattison,45817,HB,MIN,5,64,9,2,11.6,32,0,276,3,2,9,179,39.4,7,10,18,1,26,30.0,60.0,83.9,,58.6,44.1,66.2,59.7,17,0,76,14,110,70,0,0,19,78,0,276,179,2.8,4.3,0.69,38
AJ Dillon,57165,HB,GB,5,64,5,0,0.0,0,0,194,1,1,5,156,21.8,2,12,12,0,30,84.5,65.5,82.6,,50.8,51.9,69.2,60.0,14,0,25,3,86,72,0,0,6,67,1,194,156,2.44,3.0,0.29,33
Rachaad White,131633,HB,TB,4,63,13,0,0.0,0,0,206,0,6,13,143,56.7,4,12,30,1,29,55.6,71.0,83.5,,65.6,55.3,75.9,57.4,13,0,86,13,100,74,0,0,13,76,1,206,143,2.27,3.3,0.86,33
Najee Harris,57121,HB,PIT,5,63,14,6,47.4,117,0,247,1,3,14,204,81.0,6,12,25,0,19,53.1,62.6,82.2,,60.8,46.3,66.2,60.0,24,0,37,5,75,75,0,0,8,68,0,247,204,3.24,3.9,0.49,41
Tyler Allgeier,83639,HB,ATL,5,62,13,2,21.5,41,0,191,0,3,13,166,63.0,5,14,2,0,22,84.6,71.4,78.5,,85.5,73.0,67.8,59.1,22,0,32,6,46,69,0,0,9,68,2,191,166,2.68,3.1,0.7,38
James Cook,83666,HB,BUF,5,61,9,3,29.5,86,0,292,1,2,9,189,45.4,8,14,4,0,37,84.9,70.5,84.4,,19.9,56.1,79.5,59.7,36,0,140,14,101,69,0,0,17,75,1,292,189,3.1,4.8,1.39,15
