player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,MIA,12,11,0,17,0,,,7.9,,,0,0,,60.5,0,,,0,0,0.0,0,6,54.5,76,0,0,0,0,0,0,0.0,,0,0,,,2.4,,,0,0,,61.3,0,,50.0,2,0,0.0,0,4,36.4,164,5,2,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,11,15,0,24,0,,,3.5,,,0,0,,63.4,0,,,0,0,0.0,0,2,13.3,57,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,12.6,12.0,12.0,0,0,0.0,47.4,0,5,75.0,3,0,87.5,1,12,80.0,95,4,1,1,0,5,8,0.4,5.0
Jerry Hughes,5556,ED,HST,6,3,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,9,0,1,0,0,0,0,,,0,0,,,10.7,,,0,0,,60.5,0,,,0,0,0.0,0,3,100.0,28,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,8,4,0,4,0,,,3.7,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,25.0,27,0,1,0,0,0,0,0.0,,0,0,,,2.6,,,0,0,,63.5,0,,0.0,0,0,0.0,0,2,50.0,78,4,1,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,12,6,0,20,0,,,4.9,,,0,0,,61.9,0,,,0,0,0.0,0,3,50.0,61,0,0,0,0,0,0,0.0,,0,2,,,2.2,,,0,0,,66.2,1,,16.7,1,0,0.0,0,3,50.0,137,2,3,0,0,0,0,0.0,
Nick Bellore,6515,LB,WAS,3,3,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-3.5,100.0,100.0,1.5,1.5,0,0,0.0,79.4,0,2,0.0,0,0,79.2,2,3,100.0,3,1,1,2,0,-4,3,-1.3,-2.0
Stephon Gilmore,7016,CB,MIN,12,467,0,18,0,11.7,41.7,100.0,15.8,6.6,0,1,8.3,48.2,0,25,0.0,0,1,62.5,5,83,17.8,83,0,3,12,0,74,29,0.9,14.8,0,7,7.1,72.1,100.0,10.1,7.3,0,5,11.6,70.5,0,22,11.8,4,5,86.7,31,331,70.9,331,11,23,43,0,253,94,0.8,8.2
Bobby Wagner,7050,LB,WAS,13,382,0,32,1,1.3,50.0,76.0,33.7,16.8,0,0,0.0,65.7,0,13,0.0,0,0,58.3,3,111,29.1,146,3,5,6,0,21,12,0.2,7.0,0,2,5.1,73.7,84.4,14.6,10.8,0,1,5.3,54.8,0,32,6.7,1,1,98.8,14,217,56.8,257,8,12,19,0,161,120,0.8,11.5
Lavonte David,7060,LB,TB,12,440,0,30,0,10.3,42.9,77.3,19.7,8.4,0,1,14.3,40.6,0,30,0.0,0,1,68.2,3,68,15.5,88,1,1,7,0,51,24,0.9,17.0,0,7,3.5,88.7,84.7,6.9,6.1,0,2,3.8,66.4,1,49,17.8,8,2,100.0,47,337,76.6,398,14,30,53,1,444,283,1.4,9.4
Demario Davis,7079,LB,NO,11,398,0,20,0,-0.3,71.4,71.4,16.6,11.9,0,0,0.0,35.8,0,15,33.3,1,0,97.3,5,90,22.6,126,2,2,7,0,60,75,0.7,12.0,0,8,5.1,85.0,97.7,14.2,12.1,0,1,5.0,74.3,0,23,12.0,3,1,103.5,17,255,64.1,261,7,14,20,0,177,91,0.7,10.4
