player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Joe Burrow,28022,QB,CIN,12,76.9,416,446,8.2,2.7,5,26,5.5,67.7,302,0,172,5.6,497,18,180,7,55.6,91.3,90.5,68.6,7,5,529,6,17.4,107.4,6.0,30,18,0,18,30,9,1.7,3337,7.5
Geno Smith,7820,QB,SEA,12,77.7,403,436,7.8,2.83,10,23,4.8,68.8,300,1,189,4.2,496,13,167,29,71.3,82.0,81.6,61.6,3,12,542,8,21.2,88.9,8.1,40,20,2,18,13,12,2.2,3241,7.4
Bo Nix,97790,QB,DEN,13,74.8,397,434,8.4,3.01,12,15,3.2,63.8,277,0,147,6.7,493,20,143,10,90.8,74.5,72.1,71.4,4,8,525,7,12.9,87.9,3.9,19,35,1,20,17,9,1.7,2842,6.5
C.J. Stroud,129759,QB,HST,13,72.3,401,430,8.3,2.97,5,20,4.4,63.3,272,0,187,6.2,504,18,165,13,73.8,75.9,75.2,60.2,6,9,534,2,21.9,87.9,8.1,41,32,1,17,15,14,2.6,3117,7.2
Patrick Mahomes,11765,QB,KC,12,78.7,389,427,6.7,2.83,7,16,3.6,68.4,292,1,157,4.6,493,14,179,16,88.6,85.3,80.1,86.3,3,11,524,2,20.4,92.2,6.5,32,30,2,26,19,12,2.3,2979,7.0
Aaron Rodgers,2241,QB,NYJ,12,74.0,392,419,7.3,2.55,8,20,4.5,62.5,262,0,121,9.7,457,28,137,22,76.9,75.5,74.3,67.8,5,8,482,6,23.1,87.5,6.1,28,10,0,14,19,10,2.1,2627,6.3
Caleb Williams,144622,QB,CHI,12,72.0,368,411,8.5,2.99,9,16,3.5,61.6,253,1,168,4.5,496,12,138,6,90.2,67.3,63.8,78.7,4,5,544,8,29.2,86.1,9.9,49,35,3,27,14,13,2.4,2612,6.4
Matthew Stafford,4924,QB,LA,12,72.9,384,409,8.3,2.61,7,16,3.7,66.0,270,0,138,3.6,438,10,142,26,60.0,71.3,69.9,59.3,6,7,466,1,20.3,94.2,6.4,28,1,1,11,17,15,3.2,2983,7.3
Baker Mayfield,46518,QB,TB,12,78.7,389,407,6.5,2.68,8,15,3.5,70.8,288,0,112,5.9,465,18,170,30,45.9,76.5,74.8,66.9,5,11,491,3,25.0,101.3,6.0,28,27,1,4,25,18,3.7,3034,7.5
Kirk Cousins,7102,QB,ATL,12,75.7,367,399,8.0,2.55,10,10,2.3,67.4,269,0,139,3.2,426,9,142,2,40.2,72.8,70.8,67.0,5,13,459,1,16.5,90.8,5.4,23,2,4,13,17,21,4.6,3052,7.6
Lamar Jackson,46416,QB,BLT,13,77.1,345,379,9.3,3.2,11,17,4.2,67.0,254,0,159,4.5,435,12,169,3,43.6,91.7,90.4,81.6,8,3,468,4,11.9,116.3,4.4,19,34,4,11,29,7,1.5,3290,8.7
Jayden Daniels,97993,QB,WAS,13,79.2,336,362,7.8,2.94,8,14,3.6,69.6,252,1,149,5.3,447,14,154,32,65.0,87.9,83.1,81.4,1,6,475,1,19.5,99.4,6.5,29,54,1,16,15,8,1.7,2819,7.8
Sam Darnold,29048,QB,MIN,12,78.5,326,358,9.3,3.11,4,25,6.4,67.6,242,0,156,5.5,416,14,150,18,51.9,83.2,80.5,76.3,3,10,452,5,23.1,102.5,8.7,36,22,1,24,23,18,4.0,2952,8.2
Kyler Murray,38334,QB,ARZ,12,75.8,335,358,7.9,2.87,7,18,4.8,68.7,246,0,127,3.1,406,8,137,1,49.7,80.3,77.4,76.2,2,6,427,5,16.5,94.8,5.2,21,25,1,13,13,12,2.8,2603,7.3
Josh Allen,46601,QB,BUF,12,74.4,324,356,7.8,2.75,8,26,6.8,64.6,230,0,132,4.6,402,11,137,4,38.0,85.9,76.1,92.2,4,5,433,2,9.8,100.3,3.2,13,30,1,19,20,13,3.0,2691,7.6
Daniel Jones,39395,QB,NYG,10,77.7,309,341,7.5,2.71,5,7,1.9,63.3,216,0,145,10.0,389,24,110,21,80.1,72.0,67.5,79.0,3,7,418,5,20.0,79.4,7.5,29,16,4,20,8,9,2.2,2070,6.1
Jared Goff,10635,QB,DET,12,79.2,312,340,7.4,2.7,4,10,2.8,71.8,244,0,123,1.2,375,3,151,11,63.6,76.6,74.0,67.1,3,9,386,2,17.9,109.0,5.9,22,11,1,20,22,13,3.4,2982,8.8
Justin Herbert,28237,QB,LAC,12,74.4,313,336,9.2,2.93,6,22,6.1,63.4,213,0,134,8.6,394,20,119,27,38.1,86.9,85.4,65.9,4,1,422,0,23.9,98.2,8.1,32,22,2,11,13,11,2.6,2551,7.6
Brock Purdy,77672,QB,SF,11,73.5,306,324,9.1,3.1,6,14,4.0,65.7,213,0,145,5.3,390,12,144,28,50.6,79.0,73.4,84.9,2,8,414,1,15.2,94.8,5.6,22,39,2,8,13,13,3.1,2707,8.4
Jordan Love,40306,QB,GB,10,75.7,284,308,9.5,2.71,5,12,3.6,63.0,194,1,110,9.8,329,21,116,12,63.8,74.3,73.5,53.7,7,11,351,2,9.1,95.4,3.0,10,7,0,12,20,13,3.7,2518,8.2
