Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2005,"Air Force",55.5028,329,54.3293,329,110.001,30,112.249,35,98.4254,89,98.8542,83,13.3952,44
2005,Akron,67.0157,175,66.1926,162,105.552,74,105.96,111,97.8323,74,95.8611,44,10.0986,72
2005,Alabama,64.8017,262,62.7809,292,114.67,11,118.808,9,100.128,129,98.299,78,20.5094,18
2005,"Alabama A&M",73.6171,16,72.7905,10,92.3229,297,90.451,316,92.1159,9,102.938,169,-12.4868,278
2005,"Alabama St.",64.4283,272,61.8324,303,88.2958,322,87.0703,323,93.6061,24,102.828,165,-15.7576,301
2005,Albany,65.5288,236,65.0876,210,102.1,139,103.649,150,97.882,75,103.426,183,0.223332,161
2005,"Alcorn St.",70.5817,60,68.8688,58,80.0545,328,79.0041,328,97.7184,72,106.059,230,-27.055,327
2005,American,65.1893,253,63.912,256,101.032,175,101.781,187,99.3549,107,103.726,187,-1.94517,185
2005,"Appalachian St.",70.2102,69,67.1155,119,101.654,150,101.988,183,99.0574,104,103.83,190,-1.84167,182
2005,Arizona,70.3742,65,68.5534,75,112.088,15,116.744,10,98.1989,81,94.523,30,22.221,13
2005,"Arizona St.",70.6898,54,68.5734,73,107.185,56,111.083,48,101.475,169,100.764,123,10.3192,70
2005,Arkansas,67.4436,161,65.4212,199,105.262,81,106.205,108,93.5548,23,94.2272,29,11.9779,56
2005,"Arkansas Little Rock",65.1997,252,63.3176,279,99.6109,202,102.583,168,101.322,163,100.898,127,1.68535,146
2005,"Arkansas Pine Bluff",69.3226,94,66.6253,138,83.1386,326,83.8572,325,98.7438,98,106.827,240,-22.9699,322
2005,"Arkansas St.",70.9245,47,68.4152,78,104.774,93,105.803,115,103.478,224,105.462,225,0.340505,158
2005,Army,63.0035,301,61.4025,307,86.0115,323,88.5804,321,109.8,316,114.871,328,-26.2907,325
2005,Auburn,68.5742,116,67.5749,108,101.629,152,106.794,99,108.455,298,105.262,222,1.53149,149
2005,"Austin Peay",64.7412,263,64.4412,235,99.1664,212,99.8052,220,101.882,184,101.739,147,-1.93392,183
2005,"Ball St.",65.3272,244,65.7945,183,106.257,60,109.006,70,104.85,250,102.414,157,6.59185,96
2005,Baylor,65.4981,237,63.825,258,99.8788,198,103.547,151,111.212,322,111.057,300,-7.51014,236
2005,Belmont,68.3106,127,65.8733,177,101.218,164,98.7128,232,100.536,143,104.843,214,-6.13026,221
2005,"Bethune Cookman",69.2499,96,67.1695,116,92.0508,299,90.7164,313,98.5875,93,109.097,280,-18.3807,313
2005,Binghamton,64.5129,268,63.3818,274,95.9331,253,98.4937,234,98.2198,84,101.225,134,-2.731,193
2005,"Birmingham Southern",61.4616,316,59.7407,320,104.296,101,103.414,154,102.764,207,109.418,284,-6.00329,220
2005,"Boise St.",69.7795,84,69.1339,51,101.777,147,104.407,138,107.305,286,109.805,290,-5.39808,214
2005,"Boston College",65.5497,235,64.8046,226,109.417,35,114.257,23,97.487,67,95.9622,46,18.2953,25
2005,"Boston University",62.4612,308,61.9528,302,100.08,194,100.698,207,88.9204,2,93.8703,24,6.8274,92
2005,"Bowling Green",65.3223,245,65.0661,211,105.848,66,107.616,83,105.714,264,104.384,196,3.23154,133
2005,Bradley,69.9302,79,70.4327,33,99.906,197,102.363,172,101.746,178,98.6305,81,3.73208,126
2005,Brown,67.0489,174,67.7511,100,98.2365,228,99.0605,226,101.043,155,106.792,239,-7.73172,239
2005,Bucknell,63.3523,297,63.1494,281,100.257,193,102.242,176,92.7529,14,95.5521,41,6.68943,95
2005,Buffalo,69.0545,100,68.5941,72,104.987,88,107.379,87,99.5964,112,97.5119,68,9.86718,76
2005,Butler,57.8954,327,58.138,326,108.76,43,109.62,60,106.109,267,107.925,263,1.69556,145
2005,BYU,65.7569,229,65.441,197,96.4444,244,101.431,196,105.008,254,101.057,129,0.373329,157
2005,"Cal Poly",70.9596,45,71.2323,18,94.5716,271,96.7882,257,113.045,328,114.658,327,-17.8698,311
2005,"Cal St. Fullerton",69.5668,89,70.6193,27,105.402,77,106.472,104,101.504,170,101.946,152,4.52569,117
2005,"Cal St. Northridge",69.3968,90,68.4752,76,102.333,135,103.299,155,95.8863,45,96.7414,56,6.55799,99
2005,California,68.89,107,66.2449,158,97.6203,232,101.96,184,102.105,191,100.197,108,1.76358,144
2005,Campbell,69.6604,87,67.4463,110,88.7447,321,87.9183,322,109.221,305,111.375,305,-23.4569,323
2005,Canisius,69.0544,101,66.6256,137,100.76,182,99.7504,221,106.864,279,109.398,283,-9.64797,261
2005,Centenary,67.5773,153,66.0288,169,92.9253,289,93.4725,297,114.388,330,113.365,320,-19.8929,319
2005,"Central Connecticut",65.0744,257,63.6275,264,105.062,85,102.409,171,106.546,272,110.373,296,-7.96464,240
2005,"Central Michigan",69.9192,80,68.9166,57,94.2422,276,97.8515,241,109.239,307,105.562,226,-7.71011,238
2005,"Charleston Southern",63.3749,296,61.382,308,90.8648,310,90.3288,317,100.326,137,103.85,192,-13.5216,288
2005,Charlotte,70.9338,46,70.584,29,107.888,52,111.615,42,99.9011,121,99.4666,90,12.1485,54
2005,Chattanooga,70.0112,74,67.5722,109,99.5862,203,98.8619,229,96.9207,59,98.8274,82,0.0345526,165
2005,"Chicago St.",65.9432,220,65.4968,195,97.598,233,97.1375,253,106.859,278,105.225,221,-8.08707,241
2005,Cincinnati,68.8835,108,68.0483,89,109.333,36,112.469,33,93.2335,19,92.0383,14,20.4304,19
2005,Clemson,72.3803,27,69.7016,44,98.7126,221,105.589,117,95.6026,40,93.6672,21,11.9221,57
2005,"Cleveland St.",68.3099,128,68.1947,85,98.9864,216,100.582,208,105.506,261,104.835,213,-4.25297,204
2005,"Coastal Carolina",68.4846,120,67.6723,105,99.5667,204,99.3885,223,107.072,281,111.36,303,-11.9717,273
2005,Colgate,65.282,248,64.2464,240,98.594,224,99.94,217,104.051,235,108.527,272,-8.58673,248
2005,"College of Charleston",70.0626,72,67.4416,111,102.071,141,101.095,203,95.7943,43,100.972,128,0.123644,163
2005,Colorado,69.8381,81,69.4641,48,101.119,168,107.375,88,106.603,275,102.707,161,4.66859,113
2005,"Colorado St.",66.7212,188,66.6776,133,101.373,162,103.493,153,103.788,230,101.958,153,1.53454,148
2005,Columbia,66.8366,183,66.1216,166,96.1815,249,95.5063,272,98.1927,80,104.394,197,-8.88742,250
2005,Connecticut,71.1629,40,70.6012,28,108.676,44,112.132,38,93.9559,28,90.196,10,21.9364,15
2005,"Coppin St.",65.3749,242,64.0942,248,91.2612,305,92.8889,299,96.5918,54,101.595,143,-8.70576,249
2005,Cornell,62.7355,304,62.3055,297,100.92,178,101.799,186,104.378,244,108.659,274,-6.85979,227
2005,Creighton,64.3566,275,63.0775,285,110.2,29,114.301,22,100.346,138,99.9756,104,14.3258,39
2005,Dartmouth,61.4244,317,60.9531,312,93.1068,287,94.4628,286,104.19,237,107.174,244,-12.7109,282
2005,Davidson,67.1388,171,65.4019,200,105.041,86,107.831,78,101.362,167,103.223,178,4.60841,114
2005,Dayton,63.1003,299,63.0364,287,101.49,159,102.185,177,96.3173,51,97.4635,65,4.72157,111
2005,Delaware,68.6549,113,68.1963,84,94.2294,277,95.0782,278,98.7117,96,101.535,140,-6.45646,224
2005,"Delaware St.",60.6933,321,59.3029,322,101.208,165,102.275,175,101.303,160,107.222,245,-4.94719,209
2005,Denver,68.3603,124,66.5504,143,106.076,62,107.859,76,98.2086,82,99.8838,103,7.97561,87
2005,DePaul,63.0065,300,62.5404,295,108.251,47,111.814,41,101.307,162,100.52,117,11.2941,62
2005,Detroit,60.3491,324,59.6602,321,101.664,149,103.093,160,100.709,146,99.5004,91,3.59237,131
2005,Drake,67.6101,150,66.9995,125,101.409,161,105.309,121,104.889,251,102.839,166,2.4691,138
2005,Drexel,65.8825,222,64.9686,215,104.589,98,106.328,107,98.8633,101,100.702,122,5.62646,104
2005,Duke,70.2248,68,68.2591,81,110.991,21,115.723,13,92.5577,11,88.3172,2,27.4062,3
2005,Duquesne,66.6565,194,66.2197,161,99.8597,199,102.917,162,111.325,324,112.199,313,-9.28233,256
2005,"East Carolina",68.3226,126,66.2792,156,91.1021,307,97.3593,250,103.017,212,100.35,112,-2.99113,197
2005,"East Tennessee St.",74.4606,9,72.3467,13,99.8437,200,101.954,185,108.464,299,111.263,302,-9.30947,257
2005,"Eastern Illinois",66.4992,199,66.152,163,101.277,163,101.69,189,107.836,290,108.72,277,-7.02974,229
2005,"Eastern Kentucky",66.7751,186,66.1034,167,104.617,97,102.75,164,100.416,141,100.772,124,1.97786,143
2005,"Eastern Michigan",70.5829,59,70.1485,37,101.984,145,103.837,147,106.562,273,106.373,235,-2.53596,191
2005,"Eastern Washington",66.463,200,63.3217,278,92.3683,296,92.5049,303,101.174,158,102.336,156,-9.83133,262
2005,Elon,65.4568,241,62.6989,294,91.0951,308,92.0296,307,103.465,223,104.696,205,-12.6666,281
2005,Evansville,67.5361,156,66.5797,141,104.673,95,107.388,86,107.906,292,106.841,241,0.547456,152
2005,Fairfield,65.8074,226,63.2094,280,101.53,157,102.314,174,99.9468,123,103.026,172,-0.711447,175
2005,"Fairleigh Dickinson",69.6093,88,68.5668,74,104.917,91,102.664,166,100.73,147,105.183,220,-2.51961,190
2005,FIU,68.3642,123,66.5979,139,95.698,258,98.3583,235,101.507,171,102.022,154,-3.6633,201
2005,Florida,66.877,181,65.2499,207,113.119,12,116.391,11,94.0813,29,92.4612,16,23.9301,10
