player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,MIA,14,12,0,17,0,,,8.0,,,0,0,,60.8,0,,,0,0,0.0,0,7,58.3,88,0,0,0,0,0,0,0.0,,0,0,,,2.1,,,0,0,,61.3,0,,50.0,2,0,0.0,0,4,33.3,190,5,2,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,11,15,0,24,0,,,3.5,,,0,0,,63.4,0,,,0,0,0.0,0,2,13.3,57,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,12.6,12.0,12.0,0,0,0.0,47.4,0,5,75.0,3,0,87.5,1,12,80.0,95,4,1,1,0,5,8,0.4,5.0
Kareem Jackson,5545,S,BUF,1,29,0,4,1,,,80.0,,,0,0,,62.0,0,,0.0,0,0,0.0,0,4,13.8,5,0,0,0,0,0,0,0.0,,0,0,,,95.0,,,0,0,,63.8,0,,0.0,0,0,0.0,0,19,65.5,20,0,1,0,0,0,0,0.0,
Jerry Hughes,5556,ED,HST,6,3,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,9,0,1,0,0,0,0,,,0,0,,,10.7,,,0,0,,60.5,0,,,0,0,0.0,0,3,100.0,28,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,10,7,0,4,0,,,8.1,,,0,0,,62.7,0,,0.0,0,0,0.0,0,3,42.9,37,0,1,0,0,0,0,0.0,,0,0,,,1.9,,,0,0,,63.5,0,,0.0,0,0,0.0,0,2,28.6,104,4,1,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,14,6,0,20,0,,,3.7,,,0,0,,61.9,0,,,0,0,0.0,0,3,50.0,81,1,0,0,0,0,0,0.0,,0,2,,,1.7,,,0,0,,66.2,1,,16.7,1,0,0.0,0,3,50.0,172,4,3,0,0,0,0,0.0,
Nick Bellore,6515,LB,WAS,3,3,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-3.5,100.0,100.0,1.5,1.5,0,0,0.0,79.4,0,2,0.0,0,0,79.2,2,3,100.0,3,1,1,2,0,-4,3,-1.3,-2.0
Stephon Gilmore,7016,CB,MIN,12,467,0,18,0,11.7,41.7,100.0,15.8,6.6,0,1,8.3,48.2,0,25,0.0,0,1,62.5,5,83,17.8,83,0,3,12,0,74,29,0.9,14.8,0,7,7.1,72.1,100.0,10.1,7.3,0,5,11.6,70.5,0,22,11.8,4,5,86.7,31,331,70.9,331,11,23,43,0,253,94,0.8,8.2
Bobby Wagner,7050,LB,WAS,14,417,0,32,1,1.3,50.0,75.9,36.3,18.2,0,0,0.0,66.6,0,13,0.0,0,0,58.3,3,120,28.8,158,3,5,6,0,21,12,0.2,7.0,0,3,5.2,77.3,85.1,13.2,10.2,0,1,4.5,52.1,0,32,6.3,1,1,103.8,17,239,57.3,281,8,12,22,0,197,137,0.9,11.6
Lavonte David,7060,LB,TB,14,496,0,30,0,10.3,42.9,74.7,21.0,9.0,0,1,14.3,43.0,0,30,0.0,0,1,68.2,3,74,14.9,99,2,1,7,0,51,24,0.8,17.0,0,7,3.9,89.8,82.2,6.9,6.2,0,2,3.4,66.9,1,49,15.1,8,2,100.6,53,382,77.0,465,16,38,59,1,500,298,1.4,9.4
