player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Wyatt Teller,46131,G,CLV,10,0,8,71.3,100.0,165,50.6,165,69.8,0,100.0,326,326,67.9,100.0,131,40.2,131
John Simpson,41715,G,BLT,11,0,3,59.3,100.0,157,49.8,157,58.7,1,100.0,315,315,66.1,100.0,123,39.0,123
Darnell Wright,98480,T,CHI,11,0,6,66.8,100.0,113,36.0,113,63.5,3,100.0,314,314,60.2,100.0,161,51.3,161
Ethan Pocic,11813,C,CLV,10,0,8,69.4,100.0,161,51.8,161,71.3,1,100.0,311,311,73.5,100.0,123,39.5,123
Kevin Zeitler,7032,G,BLT,11,0,3,55.9,100.0,153,50.5,153,61.4,0,100.0,303,303,66.7,100.0,117,38.6,117
Penei Sewell,81788,T,DET,10,1,11,80.7,100.0,132,43.7,132,85.5,1,100.0,302,302,79.3,100.0,140,46.4,140
Jordan Mailata,66916,T,PHI,10,1,24,42.0,100.0,79,26.8,79,84.0,1,100.0,295,295,95.7,100.0,158,53.6,158
Jason Kelce,6343,C,PHI,10,0,24,78.1,100.0,79,26.8,79,86.8,0,100.0,295,295,82.4,100.0,158,53.6,158
Jake Matthews,8641,T,ATL,10,0,2,67.4,100.0,97,33.0,97,66.6,1,100.0,294,294,67.3,100.0,181,61.6,181
Chris Lindstrom,46692,G,ATL,10,0,2,65.1,100.0,97,33.0,97,85.0,1,100.0,294,294,89.6,100.0,181,61.6,181
Matthew Bergeron,99658,G,ATL,10,0,2,50.1,100.0,97,33.0,97,56.9,0,100.0,294,294,64.3,100.0,181,61.6,181
Drew Dalman,52270,C,ATL,10,1,2,74.0,100.0,97,33.0,97,89.6,1,100.0,294,294,88.7,100.0,181,61.6,181
Spencer Burford,81920,G,SF,10,0,28,65.5,100.0,91,31.2,91,63.3,2,100.0,292,292,58.5,100.0,154,52.7,154
Joel Bitonio,8670,G,CLV,9,0,8,55.8,100.0,145,49.8,145,58.6,1,100.0,291,291,71.7,100.0,120,41.2,120
Colton McKivitz,29314,T,SF,10,1,28,50.9,100.0,90,31.3,90,54.6,1,100.0,288,288,56.3,100.0,152,52.8,152
DJ Moore,48267,WR,CHI,11,0,6,68.9,100.0,99,35.1,99,69.3,0,99.6,282,283,62.0,100.0,151,53.5,151
Landon Dickerson,41712,G,PHI,10,2,24,65.9,100.0,76,27.0,76,72.3,4,100.0,281,281,74.1,100.0,148,52.7,148
Jared Goff,10635,QB,DET,10,0,11,60.2,100.0,132,47.1,132,60.3,0,93.6,280,299,60.3,99.3,138,49.3,139
Jake Brendel,11117,C,SF,10,0,28,57.4,100.0,86,30.9,86,63.0,0,100.0,278,278,62.0,100.0,147,52.9,147
Lane Johnson,7786,T,PHI,10,0,24,63.3,100.0,71,25.6,71,74.3,0,100.0,277,277,74.6,100.0,152,54.9,152
Kaleb McGary,46912,T,ATL,10,1,2,60.2,100.0,94,34.1,94,70.9,2,100.0,276,276,75.4,100.0,170,61.6,170
DeVonta Smith,61100,WR,PHI,10,0,24,57.5,100.0,71,25.7,71,51.8,0,100.0,276,276,67.5,100.0,158,57.2,158
Erik McCoy,37347,C,NO,10,1,20,84.3,100.0,108,39.4,108,90.0,1,100.0,274,274,85.7,100.0,133,48.5,133
Terence Steele,39461,T,DAL,10,0,9,58.7,100.0,121,44.5,121,59.2,0,100.0,272,272,64.3,100.0,110,40.4,110
Paris Johnson Jr.,129749,T,ARZ,11,2,1,47.0,100.0,114,42.1,114,45.9,3,100.0,271,271,46.2,100.0,124,45.8,124
Quenton Nelson,12954,G,IND,10,0,14,54.7,100.0,78,28.9,78,55.9,0,100.0,270,270,57.6,100.0,180,66.7,180
Hjalte Froholdt,44959,C,ARZ,11,0,1,63.3,100.0,113,41.9,113,60.6,0,100.0,270,270,66.2,100.0,124,45.9,124
A.J. Brown,48327,WR,PHI,10,0,24,58.9,100.0,69,25.7,69,51.7,0,100.0,268,268,61.6,100.0,150,56.0,150
Will Hernandez,46180,G,ARZ,11,0,1,61.4,100.0,114,42.7,114,61.5,0,100.0,267,267,60.3,100.0,120,44.9,120
O'Cyrus Torrence,102821,G,BUF,11,0,4,62.9,100.0,152,57.1,152,63.8,1,100.0,266,266,62.8,100.0,74,27.8,74
Shaq Mason,9564,G,HST,10,0,13,68.3,100.0,98,36.8,98,64.3,0,100.0,266,266,59.7,100.0,139,52.3,139
George Fant,11282,T,HST,10,0,13,59.6,100.0,98,36.8,98,56.5,0,100.0,266,266,59.6,100.0,139,52.3,139
Luke Fortner,42028,C,JAX,10,0,15,55.8,100.0,122,46.0,122,44.9,1,100.0,265,265,41.3,100.0,112,42.3,112
Alec Pierce,78038,WR,IND,10,0,14,72.9,100.0,76,28.8,76,56.8,0,100.0,264,264,65.6,100.0,178,67.4,178
Spencer Brown,42296,T,BUF,11,0,4,54.6,100.0,151,57.2,151,66.7,0,100.0,264,264,75.9,100.0,73,27.7,73
Cole Kmet,60995,TE,CHI,11,0,6,54.4,100.0,97,36.9,97,54.6,0,98.9,263,266,60.4,100.0,134,51.0,134
Cody Whitehair,10690,G,CHI,10,0,6,53.7,100.0,96,36.6,96,41.8,0,100.0,262,262,33.7,100.0,127,48.5,127
Anton Harrison,122929,T,JAX,10,1,15,40.3,100.0,121,46.2,121,56.0,2,100.0,262,262,72.2,100.0,110,42.0,110
Michael Pittman Jr.,29049,WR,IND,10,0,14,64.5,100.0,75,28.7,75,53.3,1,100.0,261,261,56.5,100.0,179,68.6,179
Will Fries,41530,G,IND,10,0,14,70.1,100.0,77,29.6,77,62.1,2,100.0,260,260,61.3,100.0,175,67.3,175
Andre James,47058,C,LV,11,0,23,62.3,100.0,118,45.6,118,70.0,0,100.0,259,259,73.1,100.0,92,35.5,92
Greg Van Roten,7746,G,LV,11,0,23,74.9,100.0,117,45.3,117,68.3,0,100.0,258,258,58.4,100.0,92,35.7,92
Dylan Parham,60953,G,LV,11,0,23,59.8,100.0,118,45.9,118,57.1,2,100.0,257,257,54.0,100.0,90,35.0,90
Austin Jackson,60816,T,MIA,10,0,17,45.3,100.0,73,28.6,73,53.7,2,100.0,255,255,61.4,100.0,147,57.6,147
Frank Ragnow,39137,C,DET,9,0,11,76.0,100.0,116,45.5,116,82.9,1,100.0,255,255,81.8,100.0,114,44.7,114
Brian O'Neill,46854,T,MIN,11,0,18,59.5,100.0,86,34.0,86,70.6,2,100.0,253,253,74.5,100.0,140,55.3,140
Ed Ingram,59819,G,MIN,11,0,18,72.2,100.0,86,34.0,86,59.6,1,100.0,253,253,53.4,100.0,140,55.3,140
C.J. Stroud,129759,QB,HST,10,0,13,60.5,99.0,97,38.5,98,60.2,0,94.7,252,266,60.0,100.0,139,55.2,139
Jedrick Wills Jr.,58467,T,CLV,8,0,8,66.9,100.0,124,49.6,124,54.5,1,100.0,250,250,41.1,100.0,102,40.8,102
Steve Avila,77319,G,LA,10,0,26,62.7,100.0,157,63.1,157,56.9,0,100.0,249,249,53.1,100.0,81,32.5,81
Coleman Shelton,39316,C,LA,10,0,26,60.1,100.0,155,62.8,155,66.0,1,100.0,247,247,75.6,100.0,81,32.8,81
Brock Purdy,77672,QB,SF,10,0,28,60.0,100.0,85,34.4,85,60.1,0,93.6,247,264,60.0,100.0,141,57.1,141
Dawand Jones,101550,T,CLV,9,0,8,36.2,100.0,121,49.0,121,48.5,1,100.0,247,247,62.0,100.0,102,41.3,102
Joshua Dobbs,11890,QB,MIN,11,0,18,60.5,90.2,110,44.5,122,60.6,0,84.3,247,293,60.5,92.8,128,51.8,138
Graham Glasgow,10729,G,DET,9,0,11,66.4,100.0,101,41.1,101,76.9,0,100.0,246,246,83.4,100.0,120,48.8,120
Lucas Patrick,11435,C,CHI,11,0,6,53.2,100.0,85,34.6,85,59.7,2,100.0,246,246,63.9,100.0,129,52.4,129
Mason Cole,45547,C,PIT,10,0,25,59.4,100.0,77,31.4,77,62.2,1,100.0,245,245,64.6,100.0,120,49.0,120
