player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Wyatt Teller,46131,G,CLV,12,0,8,73.0,100.0,188,50.5,188,73.8,0,100.0,372,372,72.3,100.0,149,40.1,149
Drew Dalman,52270,C,ATL,12,1,2,73.4,100.0,117,31.9,117,91.0,1,100.0,367,367,91.3,100.0,229,62.4,229
Chris Lindstrom,46692,G,ATL,12,0,2,69.1,100.0,117,31.9,117,90.6,1,100.0,367,367,91.9,100.0,229,62.4,229
Jake Matthews,8641,T,ATL,12,0,2,64.3,100.0,117,31.9,117,63.1,1,100.0,367,367,63.8,100.0,229,62.4,229
Matthew Bergeron,99658,G,ATL,12,0,2,51.0,100.0,117,31.9,117,64.2,0,100.0,367,367,73.4,100.0,229,62.4,229
Penei Sewell,81788,T,DET,12,1,11,86.5,100.0,158,43.8,158,91.4,1,100.0,361,361,88.6,100.0,167,46.3,167
Ethan Pocic,11813,C,CLV,12,0,8,67.8,100.0,184,51.5,184,70.9,1,100.0,357,357,72.7,100.0,141,39.5,141
John Simpson,41715,G,BLT,12,0,3,59.5,100.0,169,48.7,169,59.4,1,100.0,347,347,66.4,100.0,141,40.6,141
Colton McKivitz,29314,T,SF,12,1,28,47.2,100.0,104,30.4,104,55.5,1,100.0,342,342,59.9,100.0,185,54.1,185
Darnell Wright,98480,T,CHI,12,0,6,66.7,100.0,120,35.4,120,63.6,3,100.0,339,339,60.6,100.0,176,51.9,176
Erik McCoy,37347,C,NO,12,1,20,82.8,100.0,136,40.2,136,90.2,1,100.0,338,338,85.9,100.0,157,46.4,157
Jared Goff,10635,QB,DET,12,0,11,60.3,100.0,158,46.9,158,60.4,0,94.1,337,358,60.2,99.4,165,49.0,166
Joel Bitonio,8670,G,CLV,11,0,8,56.2,100.0,168,49.9,168,60.4,1,100.0,337,337,73.8,100.0,138,40.9,138
Kevin Zeitler,7032,G,BLT,12,0,3,56.5,100.0,166,49.4,166,61.9,0,100.0,336,336,66.9,100.0,135,40.2,135
Jason Kelce,6343,C,PHI,12,0,24,70.2,100.0,90,26.9,90,82.7,0,100.0,335,335,82.7,100.0,176,52.5,176
Jordan Mailata,66916,T,PHI,12,1,24,41.7,100.0,90,26.9,90,82.1,1,100.0,335,335,94.9,100.0,176,52.5,176
Jake Brendel,11117,C,SF,12,0,28,57.0,100.0,100,30.1,100,65.6,0,100.0,332,332,64.1,100.0,180,54.2,180
Paris Johnson Jr.,129749,T,ARZ,13,2,1,46.6,100.0,132,40.7,132,49.6,3,100.0,324,324,53.7,100.0,155,47.8,155
Hjalte Froholdt,44959,C,ARZ,13,0,1,64.9,100.0,131,40.6,131,61.1,0,100.0,323,323,65.1,100.0,155,48.0,155
Kaleb McGary,46912,T,ATL,12,1,2,64.0,100.0,106,32.8,106,74.1,2,100.0,323,323,76.2,100.0,201,62.2,201
Terence Steele,39461,T,DAL,12,0,9,59.0,100.0,137,42.4,137,60.2,0,100.0,323,323,65.4,100.0,137,42.4,137
Landon Dickerson,41712,G,PHI,12,2,24,63.9,100.0,87,27.1,87,70.2,4,100.0,321,321,71.7,100.0,166,51.7,166
Quenton Nelson,12954,G,IND,12,0,14,58.5,100.0,92,28.8,92,60.2,0,100.0,319,319,63.1,100.0,211,66.1,211
Austin Jackson,60816,T,MIA,12,0,17,54.5,100.0,95,29.9,95,63.2,2,100.0,318,318,68.9,100.0,184,57.9,184
Luke Fortner,42028,C,JAX,12,0,15,52.8,100.0,151,47.5,151,42.3,1,100.0,318,318,39.1,100.0,127,39.9,127
Spencer Burford,81920,G,SF,11,0,28,62.4,100.0,99,31.1,99,63.6,2,100.0,318,318,59.7,100.0,169,53.1,169
Will Hernandez,46180,G,ARZ,13,0,1,60.9,100.0,131,41.3,131,63.9,0,100.0,317,317,63.9,100.0,149,47.0,149
DeVonta Smith,61100,WR,PHI,12,0,24,55.2,100.0,82,26.0,82,53.8,0,100.0,315,315,66.9,100.0,176,55.9,176
Anton Harrison,122929,T,JAX,12,1,15,39.5,100.0,150,47.6,150,54.4,2,100.0,315,315,69.7,100.0,125,39.7,125
Alec Pierce,78038,WR,IND,12,0,14,72.0,100.0,90,29.0,90,63.3,0,100.0,310,310,69.2,100.0,207,66.8,207
George Fant,11282,T,HST,12,0,13,52.5,100.0,117,37.9,117,53.9,0,100.0,309,309,59.0,100.0,156,50.5,156
Will Fries,41530,G,IND,12,0,14,70.9,100.0,91,29.4,91,66.6,2,100.0,309,309,66.5,100.0,206,66.7,206
Shaq Mason,9564,G,HST,12,0,13,61.7,100.0,117,37.9,117,62.2,1,100.0,309,309,62.1,100.0,156,50.5,156
Steve Avila,77319,G,LA,12,0,26,61.1,100.0,185,60.3,185,56.4,0,100.0,307,307,51.9,100.0,108,35.2,108
Cesar Ruiz,59857,G,NO,11,0,20,47.7,100.0,132,43.1,132,47.4,0,100.0,306,306,51.4,100.0,135,44.1,135
Michael Pittman Jr.,29049,WR,IND,12,0,14,67.6,100.0,88,28.8,88,51.9,2,100.0,306,306,57.5,100.0,210,68.6,210
Graham Glasgow,10729,G,DET,11,0,11,69.6,100.0,127,41.6,127,77.7,0,100.0,305,305,80.5,100.0,147,48.2,147
Mason Cole,45547,C,PIT,12,0,25,62.7,100.0,91,29.8,91,64.3,1,100.0,305,305,65.6,100.0,158,51.8,158
Ryan Ramczyk,11787,T,NO,11,0,20,64.3,100.0,124,40.8,124,71.3,2,100.0,304,304,69.9,100.0,140,46.1,140
A.J. Brown,48327,WR,PHI,12,0,24,64.5,100.0,78,25.7,78,53.8,0,100.0,303,303,62.0,100.0,167,55.1,167
DJ Moore,48267,WR,CHI,12,0,6,69.3,100.0,106,35.0,106,69.6,0,99.7,303,304,62.4,100.0,165,54.5,165
Coleman Shelton,39316,C,LA,12,0,26,62.8,100.0,181,59.9,181,67.8,1,100.0,302,302,72.4,100.0,107,35.4,107
O'Cyrus Torrence,102821,G,BUF,12,0,4,62.5,100.0,169,56.0,169,61.6,1,100.0,302,302,56.1,100.0,89,29.5,89
Taylor Decker,10650,T,DET,10,0,11,57.0,100.0,128,42.5,128,66.1,1,100.0,301,301,70.4,100.0,144,47.8,144
Aaron Brewer,46014,C,TEN,12,0,31,80.2,100.0,124,41.3,124,80.3,2,100.0,300,300,74.4,100.0,149,49.7,149
David Andrews,9948,C,NE,12,0,19,83.5,100.0,145,48.3,145,81.8,0,100.0,300,300,78.8,100.0,114,38.0,114
Spencer Brown,42296,T,BUF,12,0,4,54.5,100.0,168,56.0,168,65.2,0,100.0,300,300,72.6,100.0,88,29.3,88
Brock Purdy,77672,QB,SF,12,0,28,60.0,100.0,99,33.2,99,60.1,0,93.7,298,318,60.0,100.0,174,58.4,174
Ben Powers,41482,G,DEN,12,0,10,49.4,100.0,113,38.3,113,56.9,1,100.0,295,295,62.0,100.0,135,45.8,135
Mike McGlinchey,46275,T,DEN,12,0,10,68.9,100.0,113,38.3,113,71.6,0,100.0,295,295,76.9,100.0,135,45.8,135
Frank Ragnow,39137,C,DET,11,0,11,80.0,100.0,133,45.1,133,85.3,1,100.0,295,295,82.2,100.0,135,45.8,135
Garett Bolles,11775,T,DEN,12,0,10,74.1,100.0,113,38.3,113,63.9,1,100.0,295,295,63.2,100.0,135,45.8,135
Quinn Meinerz,112915,G,DEN,12,0,10,78.0,100.0,113,38.3,113,86.1,0,100.0,295,295,85.3,100.0,135,45.8,135
Lloyd Cushenberry III,41924,C,DEN,12,0,10,64.2,100.0,112,38.1,112,70.7,0,100.0,294,294,73.4,100.0,135,45.9,135
Dawand Jones,101550,T,CLV,11,0,8,39.8,100.0,144,49.1,144,53.5,1,100.0,293,293,67.8,100.0,120,41.0,120
Isaac Seumalo,10713,G,PIT,12,0,25,51.6,100.0,91,31.2,91,65.1,0,100.0,292,292,75.8,100.0,148,50.7,148
C.J. Stroud,129759,QB,HST,12,0,13,60.5,99.1,115,39.7,116,60.2,0,94.2,290,308,60.0,100.0,156,53.8,156
Lane Johnson,7786,T,PHI,11,0,24,62.6,100.0,77,26.6,77,74.8,0,100.0,290,290,74.5,100.0,155,53.4,155
Josh Myers,59992,C,GB,12,0,12,68.2,100.0,110,38.3,110,61.1,1,100.0,287,287,57.8,100.0,148,51.6,148
Cole Kmet,60995,TE,CHI,12,0,6,56.8,100.0,104,36.6,104,56.9,0,99.0,284,287,61.8,100.0,145,51.1,145
Daniel Brunskill,34807,G,TEN,11,0,31,61.0,100.0,118,41.7,118,63.4,0,100.0,283,283,60.8,100.0,141,49.8,141
Andre James,47058,C,LV,12,0,23,63.2,100.0,127,45.0,127,71.0,0,100.0,282,282,76.7,100.0,104,36.9,104
D.J. Humphries,9457,T,ARZ,12,0,1,55.2,100.0,118,41.8,118,50.1,0,100.0,282,282,51.3,100.0,131,46.5,131
Greg Van Roten,7746,G,LV,12,0,23,73.0,100.0,126,44.8,126,69.3,0,100.0,281,281,62.6,100.0,104,37.0,104
Taylor Moton,11819,T,CAR,12,0,5,56.9,100.0,114,40.6,114,64.9,0,100.0,281,281,68.4,100.0,159,56.6,159
Connor McGovern,41714,G,BUF,12,0,4,42.2,100.0,165,58.7,165,48.0,1,100.0,281,281,62.3,100.0,81,28.8,81
Bradley Bozeman,27934,C,CAR,12,0,5,61.3,100.0,114,40.6,114,64.4,2,100.0,281,281,65.5,100.0,159,56.6,159
Ikem Ekwonu,98286,T,CAR,12,0,5,70.1,100.0,114,40.6,114,73.3,0,100.0,281,281,73.9,100.0,159,56.6,159
George Kittle,11901,TE,SF,12,0,28,62.2,100.0,85,30.2,85,79.8,0,99.6,281,282,76.2,99.4,159,56.6,160
Zach Tom,55443,T,GB,12,0,12,60.2,100.0,107,38.2,107,77.3,0,100.0,280,280,80.6,100.0,146,52.1,146
Dylan Parham,60953,G,LV,12,0,23,59.7,100.0,127,45.4,127,56.7,2,100.0,280,280,53.5,100.0,102,36.4,102
Sam LaPorta,101690,TE,DET,12,0,11,43.9,100.0,116,41.4,116,55.9,0,100.0,280,280,61.5,100.0,129,46.1,129
David Njoku,11784,TE,CLV,12,0,8,56.6,100.0,144,51.6,144,58.8,0,100.0,279,279,63.6,100.0,109,39.1,109
Luke Goedeke,77548,T,TB,12,0,30,74.2,100.0,106,38.1,106,73.4,1,100.0,278,278,67.9,100.0,137,49.3,137
Cody Mauch,66637,G,TB,12,1,30,50.9,100.0,106,38.1,106,40.0,3,100.0,278,278,39.3,100.0,137,49.3,137
Mitch Morse,9482,C,BUF,12,0,4,68.9,100.0,163,58.6,163,64.4,0,100.0,278,278,51.9,100.0,80,28.8,80
Robert Hainsey,59980,C,TB,12,0,30,49.6,100.0,106,38.1,106,53.9,1,100.0,278,278,59.0,100.0,137,49.3,137
Desmond Ridder,55086,QB,ATL,11,0,2,60.0,90.0,81,29.2,90,60.2,0,91.4,277,303,60.2,97.9,190,68.6,194
Dion Dawkins,11818,T,BUF,12,2,4,78.5,100.0,163,58.8,163,72.1,3,100.0,277,277,68.6,100.0,79,28.5,79
Tristan Wirfs,64818,T,TB,12,0,30,67.7,100.0,106,38.3,106,70.3,0,100.0,277,277,66.7,100.0,136,49.1,136
Jon Runyan,36661,G,GB,12,0,12,43.0,100.0,107,38.8,107,48.3,4,100.0,276,276,50.9,100.0,141,51.1,141
Amon-Ra St. Brown,84470,WR,DET,11,0,11,63.0,98.4,127,46.2,129,67.1,1,98.9,275,278,68.6,100.0,135,49.1,135
Trevor Lawrence,77632,QB,JAX,12,0,15,60.2,99.3,145,52.7,146,60.4,0,91.4,275,301,60.2,95.8,113,41.1,118
Brandon Scherff,9438,G,JAX,12,0,15,57.9,100.0,131,48.0,131,59.8,0,100.0,273,273,58.0,100.0,114,41.8,114
Trent Williams,5529,T,SF,10,1,28,67.6,100.0,90,33.0,90,83.8,3,100.0,273,273,83.7,100.0,150,54.9,150
Tua Tagovailoa,60326,QB,MIA,12,0,17,60.0,98.9,86,31.6,87,60.1,0,93.8,272,290,60.0,98.2,165,60.7,168
Aaron Banks,59983,G,SF,10,0,28,44.4,100.0,78,28.7,78,52.6,1,100.0,272,272,61.1,100.0,150,55.1,150
Rashawn Slater,59971,T,LAC,12,1,27,50.3,100.0,100,36.9,100,57.5,2,100.0,271,271,61.3,100.0,137,50.6,137
Lucas Patrick,11435,C,CHI,12,0,6,53.5,100.0,92,33.9,92,58.5,2,100.0,271,271,62.0,100.0,144,53.1,144
Zion Johnson,99681,G,LAC,12,0,27,61.8,100.0,100,36.9,100,56.0,1,100.0,271,271,50.1,100.0,137,50.6,137
Cade Otton,61071,TE,TB,12,0,30,49.0,100.0,104,38.4,104,51.8,0,100.0,271,271,47.3,100.0,133,49.1,133
Jamaree Salyer,81656,G,LAC,12,0,27,55.1,100.0,100,36.9,100,54.7,0,100.0,271,271,54.1,100.0,137,50.6,137
Trey Pipkins III,91462,T,LAC,12,0,27,35.2,100.0,100,36.9,100,51.0,0,100.0,271,271,69.0,100.0,137,50.6,137
Trey Smith,62960,G,KC,12,0,16,63.8,100.0,89,32.8,89,75.5,2,100.0,271,271,77.1,100.0,147,54.2,147
Tyler Higbee,10744,TE,LA,12,0,26,49.3,100.0,160,59.3,160,57.1,0,100.0,270,270,68.7,100.0,98,36.3,98
Joe Thuney,10712,G,KC,12,0,16,49.1,100.0,89,33.0,89,64.8,0,100.0,270,270,67.0,100.0,147,54.4,147
Marquise Brown,61568,WR,ARZ,13,0,1,75.8,100.0,114,42.2,114,48.8,0,99.3,270,272,60.3,100.0,125,46.3,125
Matthew Stafford,4924,QB,LA,11,0,26,60.0,100.0,166,61.7,166,60.0,0,98.5,269,273,60.0,100.0,95,35.3,95
Tyler Linderbaum,82291,C,BLT,10,0,3,69.5,100.0,130,48.5,130,75.7,2,100.0,268,268,72.2,100.0,113,42.2,113
Brian O'Neill,46854,T,MIN,12,0,18,58.9,100.0,91,34.0,91,73.1,2,100.0,268,268,78.4,100.0,149,55.6,149
Ed Ingram,59819,G,MIN,12,0,18,71.6,100.0,91,34.0,91,60.8,1,100.0,268,268,55.7,100.0,149,55.6,149
Alaric Jackson,40972,T,LA,11,0,26,52.1,100.0,154,57.9,154,53.7,1,100.0,266,266,65.0,100.0,98,36.8,98
Drake London,86519,WR,ATL,11,0,2,62.2,100.0,75,28.3,75,62.5,0,100.0,265,265,66.0,100.0,177,66.8,177
Cody Whitehair,10690,G,CHI,11,0,6,51.2,100.0,98,37.1,98,40.7,0,100.0,264,264,33.7,100.0,127,48.1,127
Lamar Jackson,46416,QB,BLT,12,0,3,60.2,78.2,129,48.9,165,60.2,0,79.3,264,333,60.0,88.7,118,44.7,133
Jawaan Taylor,41665,T,KC,12,0,16,53.4,100.0,87,33.0,87,46.1,2,100.0,264,264,53.3,100.0,143,54.2,143
Zay Flowers,97268,WR,BLT,12,1,3,51.2,95.0,114,43.2,120,63.3,1,97.1,264,272,63.3,100.0,123,46.6,123
Bryce Young,123943,QB,CAR,11,0,5,60.0,99.1,108,40.9,109,60.0,0,98.9,264,267,60.0,100.0,151,57.2,151
Creed Humphrey,59996,C,KC,12,0,16,78.4,100.0,87,33.0,87,80.8,1,100.0,264,264,76.8,100.0,144,54.5,144
Russell Wilson,7077,QB,DEN,12,0,10,60.0,100.0,113,43.0,113,60.0,0,89.5,263,294,60.0,94.8,128,48.7,135
Dak Prescott,10769,QB,DAL,12,0,9,60.3,98.4,123,46.8,125,60.3,0,92.3,263,285,60.2,97.6,120,45.6,123
Joshua Dobbs,11890,QB,MIN,12,0,18,60.5,90.6,115,43.9,127,60.6,0,85.1,262,308,60.5,93.2,137,52.3,147
Ben Bredeson,27305,G,NYG,11,0,21,32.5,100.0,100,38.2,100,44.6,1,100.0,262,262,66.6,100.0,132,50.4,132
Jordan Love,40306,QB,GB,12,0,12,60.0,100.0,108,41.4,108,60.0,0,92.2,261,283,60.0,97.9,143,54.8,146
Andrew Wylie,12333,T,WAS,13,0,32,77.5,100.0,82,31.5,82,66.5,0,100.0,260,260,60.0,100.0,161,61.9,161
Sam Cosmi,60114,G,WAS,13,0,32,69.6,100.0,81,31.3,81,75.7,0,100.0,259,259,71.4,100.0,161,62.2,161
Rob Havenstein,9490,T,LA,10,0,26,66.1,100.0,159,61.9,159,83.0,0,100.0,257,257,91.5,100.0,87,33.9,87
