player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,TB,13,75.2,540,579,7.6,2.32,9,29,4.7,65.8,381,0,118,6.2,602,25,182,30,86.5,78.5,78.0,44.8,1,5,638,2,15.3,88.9,3.0,18,3,3,26,17,14,2.2,3585,6.2
Justin Herbert,28237,QB,LAC,13,78.9,507,561,6.8,2.75,19,19,3.3,67.6,379,1,232,5.3,616,21,187,27,78.9,76.3,74.2,66.7,14,7,640,1,12.9,93.2,4.9,30,22,0,21,21,10,1.6,3702,6.6
Patrick Mahomes,11765,QB,KC,13,77.6,460,510,7.9,2.82,6,26,4.7,65.7,335,0,197,6.2,569,22,234,16,90.6,90.6,86.4,89.6,9,11,610,1,10.7,103.4,3.7,21,35,0,35,33,15,2.5,4161,8.2
Kirk Cousins,7102,QB,MIN,13,77.0,440,490,7.9,2.7,7,24,4.6,65.5,321,0,203,5.3,532,18,176,18,67.3,77.1,76.1,67.2,11,9,568,5,16.3,91.2,6.2,33,9,2,30,20,19,3.3,3357,6.9
Joe Burrow,28022,QB,CIN,13,77.2,435,473,7.6,2.52,19,20,3.9,68.1,322,0,143,4.2,534,14,183,7,77.2,88.4,85.9,73.9,5,9,573,3,24.5,102.4,6.6,35,24,0,14,27,10,1.7,3685,7.8
Josh Allen,46601,QB,BUF,13,75.9,432,470,9.1,2.82,12,34,6.9,63.8,300,0,181,8.5,546,28,206,4,62.1,90.6,81.5,93.0,2,11,572,2,15.5,95.5,5.1,28,47,1,23,26,24,4.2,3553,7.6
Trevor Lawrence,77632,QB,JAX,13,77.7,426,458,7.9,2.48,13,21,4.3,66.2,303,0,135,8.5,501,28,172,15,40.9,75.3,72.1,73.5,3,6,531,4,17.0,95.5,4.6,23,18,2,14,20,17,3.2,3208,7.0
Jared Goff,10635,QB,DET,13,77.7,404,444,7.9,2.69,10,13,2.8,65.3,290,0,147,7.6,476,24,174,11,71.4,67.6,66.4,58.8,5,7,506,1,12.9,97.9,4.0,19,12,1,24,22,21,4.2,3352,7.5
Derek Carr,8671,QB,LV,13,72.2,395,434,9.3,2.8,6,21,4.6,62.0,269,0,165,5.6,468,16,149,23,71.1,69.5,68.3,64.2,10,10,496,4,12.7,89.4,4.5,21,12,0,23,20,16,3.2,3117,7.2
Geno Smith,7820,QB,SEA,13,78.2,403,428,8.4,2.81,5,27,5.9,71.5,306,0,165,2.9,487,9,176,29,82.5,81.9,79.2,76.0,4,8,521,6,20.6,106.8,7.0,34,24,0,16,25,22,4.2,3433,8.0
Matt Ryan,4317,QB,IND,11,79.1,387,428,6.4,2.59,9,6,1.3,67.8,290,0,156,5.2,472,16,149,14,27.4,63.1,62.2,62.8,4,13,498,3,22.4,84.1,7.4,35,9,1,27,13,22,4.4,2883,6.7
Aaron Rodgers,2241,QB,GB,13,75.0,392,423,8.3,2.64,4,27,6.0,64.3,272,0,120,7.5,456,22,137,12,79.4,76.9,74.8,66.8,3,9,485,5,20.0,92.4,5.3,24,8,1,23,22,11,2.3,2864,6.8
Russell Wilson,7077,QB,DEN,12,74.1,352,394,9.5,2.91,14,18,4.3,60.4,238,0,161,8.8,460,23,123,10,80.3,65.7,65.2,61.6,2,6,495,4,26.7,85.1,9.3,43,23,1,25,11,12,2.4,2806,7.1
Kyler Murray,38334,QB,ARZ,11,77.0,357,390,7.2,2.61,9,9,2.2,66.4,259,0,120,5.8,443,16,128,1,47.9,67.1,63.4,71.8,2,7,473,1,20.8,87.2,5.6,25,25,3,19,14,18,3.8,2363,6.1
Jalen Hurts,40291,QB,PHI,13,79.4,354,388,8.2,2.88,9,16,3.9,68.0,264,0,145,6.0,457,17,159,24,69.3,88.6,83.7,84.6,2,3,486,4,22.1,108.3,7.0,32,36,0,23,22,8,1.6,3153,8.1
Daniel Jones,39395,QB,NYG,13,80.5,334,374,6.7,3.04,7,5,1.2,66.0,247,0,203,8.2,459,22,148,21,56.9,70.1,67.1,74.2,5,4,495,8,19.7,91.6,8.7,40,45,5,23,12,16,3.2,2539,6.8
Jacoby Brissett,10725,QB,CLV,12,74.6,339,369,9.5,2.9,5,18,4.5,64.0,236,1,137,6.7,416,17,140,8,59.4,82.2,75.2,91.2,4,6,448,4,17.5,88.9,5.8,24,23,3,18,12,14,3.1,2608,7.1
Davis Mills,52269,QB,HST,11,71.6,327,350,7.7,2.52,7,13,3.5,62.9,220,0,151,6.0,387,14,102,13,85.9,66.4,66.0,61.0,7,12,409,4,18.5,78.3,7.2,28,8,1,8,11,8,2.0,2319,6.6
Tua Tagovailoa,60326,QB,MIA,11,75.1,325,345,10.1,2.52,3,16,4.4,65.5,226,1,93,7.4,372,18,146,17,67.8,87.2,86.6,52.6,2,5,391,4,18.3,108.2,4.6,17,9,1,14,22,13,3.3,3004,8.7
Lamar Jackson,46416,QB,BLT,12,74.6,299,326,9.2,3.11,8,17,5.0,62.3,203,1,129,9.0,378,20,116,3,56.6,85.2,72.3,92.6,3,7,399,7,20.9,91.1,7.1,27,25,1,15,17,9,2.3,2242,6.9
Jimmy Garoppolo,8697,QB,SF,11,75.3,288,307,7.3,2.53,12,13,4.0,67.1,206,0,96,5.1,328,11,114,28,64.7,71.4,69.5,67.4,3,4,348,2,18.8,103.0,5.5,18,3,0,4,16,9,2.6,2436,7.9
Mac Jones,60323,QB,NE,10,76.4,284,305,7.4,2.72,4,13,4.1,68.2,208,0,104,4.1,348,9,96,19,84.3,63.5,64.0,58.3,0,8,363,4,25.0,85.7,7.5,26,17,1,16,7,12,3.3,2198,7.2
Matthew Stafford,4924,QB,LA,9,74.7,288,303,7.0,2.58,3,15,4.8,68.0,206,0,107,4.2,338,9,108,26,47.6,67.0,67.6,52.1,0,8,347,4,27.1,87.5,8.6,29,5,0,12,10,12,3.5,2092,6.9
