Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3886383847,theblinger85,960,23.94,QB Patrick Mahomes RB Aaron Jones RB Dalvin Cook WR Marvin Jones Jr. WR Richie James Jr. WR DK Metcalf TE Travis Kelce FLEX Christian Kirk BN James Conner BN Michael Thomas BN Geno Smith BN Tyler Allgeier BN Allen Lazard BN Donovan Peoples-Jones BN Juwan Johnson BN Jimmy Garoppolo BN Isaiah Hodgins BN Tank Dell BN Devin Duvernay BN Randall Cobb,,A.J. Brown,WR,8.33%,0
2,3886396346,DeepSeaMike,1020,21.4,QB Justin Fields RB Isiah Pacheco RB Christian McCaffrey WR Rashee Rice WR Skyy Moore WR Calvin Ridley TE George Kittle FLEX Derrick Henry BN DeAndre Hopkins BN Zay Flowers BN Samaje Perine BN Darnell Mooney BN Romeo Doubs BN Josh Downs BN Brock Purdy BN Chase Claypool BN Jerome Ford BN Luke Musgrave BN Chris Evans BN Myles Gaskin,,Jalen Hurts,QB,8.33%,0
3,3886399409,bubolz,1080,19.1,QB Matthew Stafford RB Rhamondre Stevenson RB D'Andre Swift WR Amon-Ra St. Brown WR Davante Adams WR Deebo Samuel TE Dawson Knox FLEX Brandon Aiyuk BN Chris Godwin BN Treylon Burks BN Quentin Johnston BN Brian Robinson Jr. BN De'Von Achane BN Kenneth Gainwell BN Jake Ferguson BN Leonard Fournette BN Ryan Tannehill BN Hunter Henry BN Mack Hollins BN Michael Wilson,,Kenneth Walker III,RB,8.33%,0
4,3886424367,BlountsAndBells,1020,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Tony Pollard WR Garrett Wilson WR Drake London WR Tyler Lockett TE Pat Freiermuth FLEX George Pickens BN Lamar Jackson BN Alvin Kamara BN Khalil Herbert BN Jamaal Williams BN Gerald Everett BN Jonathan Mingo BN Kenny Pickett BN Kareem Hunt BN Isaiah Likely BN Allen Robinson II BN Deuce Vaughn BN Kendrick Bourne,,Mike Williams,WR,8.33%,0
5,3886402881,Mr.Roboto2121,1080,14.8,QB Aaron Rodgers RB Jahmyr Gibbs RB Austin Ekeler WR Marquez Valdes-Scantling WR JuJu Smith-Schuster WR Zay Jones TE Darren Waller FLEX Saquon Barkley BN J.K. Dobbins BN Dameon Pierce BN Evan Engram BN Anthony Richardson BN Bryce Young BN Trey Lance BN DJ Chark Jr. BN Michael Gallup BN Rondale Moore BN Cordarrelle Patterson BN Tyler Conklin BN Zach Wilson,,Jerry Jeudy,BN,8.33%,0
6,3886393461,hlyght10,1140,13.4,QB Dak Prescott RB David Montgomery RB Cam Akers WR Tyreek Hill WR Chris Olave WR Tee Higgins TE T.J. Hockenson FLEX Christian Watson BN Brandin Cooks BN Damien Harris BN Derek Carr BN Jalin Hyatt BN Taysom Hill BN Alec Pierce BN Jeff Wilson Jr. BN Jaylen Warren BN Tank Bigsby BN Hayden Hurst BN Jayden Reed BN Evan Hull,,Keenan Allen,WR,8.33%,0
7,3886435646,Grant1012,1080,10.9,QB Justin Herbert RB Jerick McKinnon RB Josh Jacobs WR Justin Jefferson WR Michael Pittman Jr. WR Diontae Johnson TE Sam LaPorta FLEX Mark Andrews BN Rachaad White BN Zach Charbonnet BN Rashod Bateman BN Jordan Love BN C.J. Stroud BN Nico Collins BN Devin Singletary BN Hunter Renfrow BN John Metchie III BN Chuba Hubbard BN Cole Turner BN Latavius Murray,,Terry McLaurin,FLEX,8.33%,0
8,3886445993,Pick41,1140,1,QB Tua Tagovailoa RB Bijan Robinson RB Nick Chubb WR Kadarius Toney WR Amari Cooper WR DJ Moore TE Cole Kmet FLEX Jahan Dotson BN Courtland Sutton BN Alexander Mattison BN Russell Wilson BN Chig Okonkwo BN Raheem Mostert BN Michael Mayer BN Chase Brown BN Sam Howell BN Robert Woods BN Darius Slayton BN DeVante Parker BN Zack Moss,,Kyle Pitts,TE,8.33%,0
9,3886352831,DOLPHINSLAYER69,1200,0,QB Jalen Hurts RB Kenneth Walker III RB Elijah Mitchell WR A.J. Brown WR Mike Williams WR Jerry Jeudy TE Kyle Pitts FLEX Keenan Allen BN Terry McLaurin BN Daniel Jones BN Antonio Gibson BN Tyler Higbee BN Kendre Miller BN Wan'Dale Robinson BN Marvin Mims Jr. BN Van Jefferson BN Gus Edwards BN Parris Campbell BN Kyren Williams BN Rico Dowdle,,Daniel Jones,BN,8.33%,0
9,3886414231,Fozzil,1200,0,QB Joe Burrow RB Najee Harris RB Rashaad Penny WR Ja'Marr Chase WR Jaylen Waddle WR DeVonta Smith TE David Njoku FLEX Jaxon Smith-Njigba BN Deshaun Watson BN Jordan Addison BN Tyler Boyd BN K.J. Osborn BN Roschon Johnson BN Tyjae Spears BN Rashid Shaheed BN Trey McBride BN Irv Smith Jr. BN Pierre Strong Jr. BN Joshua Kelley BN Ty Chandler,,Elijah Mitchell,BN,8.33%,0
