Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880501306,screagle52,1080,33.120003,QB Jared Goff RB J.K. Dobbins RB Zach Charbonnet WR Amon-Ra St. Brown WR Stefon Diggs WR DJ Moore TE Kyle Pitts FLEX Jaxon Smith-Njigba BN Justin Fields BN Jahan Dotson BN Rashaad Penny BN Brian Robinson Jr. BN Rashid Shaheed BN Rondale Moore BN Jake Ferguson BN Chuba Hubbard BN Noah Fant BN Baker Mayfield BN DeVante Parker BN Zack Moss,,CeeDee Lamb,WR,8.33%,0
2,3880490563,Jtrain042,1080,29.94,QB Patrick Mahomes RB Isiah Pacheco RB Rachaad White WR CeeDee Lamb WR Christian Watson WR Keenan Allen TE Greg Dulcich FLEX Gabe Davis BN Daniel Jones BN James Cook BN Dalton Kincaid BN Tyler Higbee BN Kenneth Gainwell BN Hunter Renfrow BN Marvin Mims Jr. BN Brock Purdy BN Parris Campbell BN Deuce Vaughn BN Peyton Hendershot BN Cooper Rush,,Patrick Mahomes,QB,8.33%,20.54
3,3880509982,zekesabeast,1020,16.5,QB Trevor Lawrence RB Clyde Edwards-Helaire RB Nick Chubb WR Rashee Rice WR Kadarius Toney WR Deebo Samuel TE Evan Engram FLEX Derrick Henry BN Najee Harris BN Drake London BN D'Andre Swift BN Aaron Rodgers BN Damien Harris BN Cole Kmet BN Darnell Mooney BN DJ Chark Jr. BN Kendre Miller BN Joshua Palmer BN Isaiah Likely BN Joshua Dobbs,,Christian Watson,WR,8.33%,0
4,3880515265,bandrushton,1140,13.4,QB Lamar Jackson RB David Montgomery RB Kenneth Walker III WR Ja'Marr Chase WR DeVonta Smith WR Michael Thomas TE Dalton Schultz FLEX Dameon Pierce BN Tyler Boyd BN Dawson Knox BN Zay Jones BN Bryce Young BN Ezekiel Elliott BN C.J. Stroud BN Curtis Samuel BN Tank Dell BN Mack Hollins BN Ty Chandler BN Cole Turner BN Latavius Murray,,Keenan Allen,WR,8.33%,0
5,3880501253,hardcorehatred,1020,10.5,QB Justin Herbert RB Austin Ekeler RB Miles Sanders WR Richie James Jr. WR Garrett Wilson WR Mike Williams TE Sam LaPorta FLEX Tyler Lockett BN Brandin Cooks BN Zay Flowers BN Jakobi Meyers BN Antonio Gibson BN Alec Pierce BN Jaylen Warren BN Jonathan Mingo BN Mike Gesicki BN Kareem Hunt BN Jayden Reed BN Mac Jones BN Allen Robinson II,,Isiah Pacheco,BN,8.33%,9.4
6,3880509976,McFecal,1140,8,QB Jalen Hurts RB Jahmyr Gibbs RB Christian McCaffrey WR Brandon Aiyuk WR Jordan Addison WR Rashod Bateman TE George Kittle FLEX Aaron Jones BN Elijah Moore BN Geno Smith BN K.J. Osborn BN Elijah Mitchell BN Jalin Hyatt BN D'Onta Foreman BN Devin Singletary BN Tank Bigsby BN Khalil Shakir BN John Metchie III BN Zach Ertz BN Cade Otton,,Rachaad White,RB,8.33%,0
7,3880490573,DeepSeaMike,1140,6.8,QB Joe Burrow RB Travis Etienne Jr. RB Dalvin Cook WR Marquez Valdes-Scantling WR Tyreek Hill WR Tee Higgins TE Taysom Hill FLEX Calvin Ridley BN Jerry Jeudy BN Mike Evans BN Cam Akers BN Treylon Burks BN AJ Dillon BN Tyjae Spears BN Matthew Stafford BN Gerald Everett BN Irv Smith Jr. BN Ryan Tannehill BN Chris Evans BN Puka Nacua,,Gabe Davis,FLEX,8.33%,0
8,3880515284,RG3Hail,1020,5.4,QB Deshaun Watson RB Jerick McKinnon RB Jonathan Taylor WR Marvin Jones Jr. WR Justyn Ross WR Cooper Kupp TE Mark Andrews FLEX Tony Pollard BN Amari Cooper BN Diontae Johnson BN David Njoku BN Courtland Sutton BN Alexander Mattison BN De'Von Achane BN Roschon Johnson BN Wan'Dale Robinson BN Michael Gallup BN Mecole Hardman Jr. BN Sam Howell BN Michael Wilson,,Daniel Jones,BN,8.33%,0
9,3880515264,mikeyman1234,1020,0.4,QB Dak Prescott RB Saquon Barkley RB Joe Mixon WR Skyy Moore WR Chris Godwin WR Jameson Williams TE Travis Kelce FLEX T.J. Hockenson BN Dallas Goedert BN JuJu Smith-Schuster BN Anthony Richardson BN Russell Wilson BN Raheem Mostert BN Donovan Peoples-Jones BN Chase Brown BN Jerome Ford BN Darius Slayton BN Zamir White BN Evan Hull BN Randall Cobb,,James Cook,RB,8.33%,0
10,3880490644,benjamin64,1200,0,QB Kirk Cousins RB Rhamondre Stevenson RB Javonte Williams WR A.J. Brown WR Davante Adams WR DK Metcalf TE Chig Okonkwo FLEX DeAndre Hopkins BN Alvin Kamara BN Quentin Johnston BN Jamaal Williams BN Adam Thielen BN Jordan Love BN Michael Mayer BN Josh Downs BN Trey McBride BN Desmond Ridder BN Luke Musgrave BN Joshua Kelley BN Nick Mullens,,Greg Dulcich,BN,8.33%,0
10,3880509917,joshyanks84,1200,0,QB Tua Tagovailoa RB Breece Hall RB James Conner WR Justin Jefferson WR Jaylen Waddle WR Chris Olave TE Darren Waller FLEX Terry McLaurin BN Khalil Herbert BN Samaje Perine BN Tyler Allgeier BN Derek Carr BN Romeo Doubs BN Jimmy Garoppolo BN Isaiah Hodgins BN Hayden Hurst BN Tyler Conklin BN Van Jefferson BN Robert Woods BN Deon Jackson,,Dalton Kincaid,TE,8.33%,0
10,3880509986,DoctorBoss,1200,0,QB Josh Allen RB Bijan Robinson RB Josh Jacobs WR Christian Kirk WR Michael Pittman Jr. WR George Pickens TE Pat Freiermuth FLEX Marquise Brown BN Odell Beckham Jr. BN Kyler Murray BN Allen Lazard BN Jeff Wilson Jr. BN Juwan Johnson BN Nico Collins BN Kenny Pickett BN Cordarrelle Patterson BN Gus Edwards BN Hunter Henry BN Calvin Austin III BN Anthony McFarland Jr.,,Tyler Higbee,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Peyton Hendershot,BN,8.33%,0
,,,,,,,Cooper Rush,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Jerry Jeudy,FLEX,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Mike Evans,BN,8.33%,0
,,,,,,,Cam Akers,RB,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Gerald Everett,TE,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,DeAndre Hopkins,FLEX,8.33%,0
