Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3888198988,fheimes,1080,30.7,QB Justin Herbert RB Rhamondre Stevenson RB Miles Sanders WR Amon-Ra St. Brown WR Rashee Rice WR Davante Adams TE George Kittle FLEX Javonte Williams BN Courtland Sutton BN Rashaad Penny BN Samaje Perine BN Dalton Schultz BN Bryce Young BN Donovan Peoples-Jones BN C.J. Stroud BN Tyjae Spears BN Rashid Shaheed BN Hayden Hurst BN Terrace Marshall Jr. BN Evan Hull,,Jonathan Taylor,FLEX,8.33%,0
2,3888208393,MLay25,1080,27.42,QB Jared Goff RB David Montgomery RB Bijan Robinson WR Garrett Wilson WR Brandon Aiyuk WR Mike Evans TE Mark Andrews FLEX Treylon Burks BN Joe Burrow BN James Cook BN Jakobi Meyers BN Antonio Gibson BN Adam Thielen BN D'Onta Foreman BN Alec Pierce BN Juwan Johnson BN Tank Dell BN Kyren Williams BN Mack Hollins BN Salvon Ahmed,,CeeDee Lamb,WR,8.33%,0
3,3888217655,tow2nd2none,960,24.34,QB Patrick Mahomes RB Jerick McKinnon RB Cam Akers WR Marvin Jones Jr. WR Christian Watson WR Keenan Allen TE Travis Kelce FLEX Zay Flowers BN Khalil Herbert BN Alexander Mattison BN De'Von Achane BN Jalin Hyatt BN Jordan Love BN Khalil Shakir BN Chase Claypool BN Jayden Reed BN Deuce Vaughn BN Luke Musgrave BN Joshua Kelley BN Malik Heath,,Tony Pollard,RB,8.33%,0
4,3888217887,goaly500,1080,16.9,QB Dak Prescott RB Jahmyr Gibbs RB J.K. Dobbins WR Stefon Diggs WR Jaylen Waddle WR Mike Williams TE Sam LaPorta FLEX Drake London BN Tua Tagovailoa BN Brandin Cooks BN Greg Dulcich BN Raheem Mostert BN Ezekiel Elliott BN Michael Gallup BN Jake Ferguson BN Mecole Hardman Jr. BN Chuba Hubbard BN Jerome Ford BN DeVante Parker BN Tutu Atwell,,Najee Harris,RB,8.33%,0
5,3888208385,nkow,1080,11,QB Justin Fields RB Isiah Pacheco RB Austin Ekeler WR Richie James Jr. WR Deebo Samuel WR DeAndre Hopkins TE Evan Engram FLEX Saquon Barkley BN Tyler Lockett BN Geno Smith BN Allen Lazard BN Tyler Boyd BN K.J. Osborn BN Zay Jones BN Michael Mayer BN Wan'Dale Robinson BN Devin Singletary BN Parris Campbell BN Greg Dortch BN Devin Duvernay,,Amari Cooper,WR,8.33%,0
6,3888194124,BETFORZ,1020,8.400001,QB Jalen Hurts RB Dameon Pierce RB James Conner WR Marquez Valdes-Scantling WR Justyn Ross WR Tyreek Hill TE Kyle Pitts FLEX DK Metcalf BN Darren Waller BN Daniel Jones BN Jahan Dotson BN Quentin Johnston BN Jamaal Williams BN Roschon Johnson BN Kenneth Gainwell BN Josh Downs BN Kareem Hunt BN Van Jefferson BN Ty Chandler BN Calvin Austin III,,Dalvin Cook,BN,8.33%,0
7,3888217675,Luvhugo1138,1140,3.9,QB Kirk Cousins RB Clyde Edwards-Helaire RB Christian McCaffrey WR Chris Olave WR Tee Higgins WR Christian Kirk TE T.J. Hockenson FLEX Terry McLaurin BN Jordan Addison BN Zach Charbonnet BN Michael Thomas BN Kyler Murray BN Derek Carr BN Tank Bigsby BN Isaiah Hodgins BN Irv Smith Jr. BN John Metchie III BN Noah Fant BN Robert Woods BN Zack Moss,,Michael Pittman Jr.,BN,8.33%,0
8,3888208399,fortherecordhomer,1140,1,QB Trevor Lawrence RB Nick Chubb RB D'Andre Swift WR Kadarius Toney WR Calvin Ridley WR DJ Moore TE Tyler Higbee FLEX Joe Mixon BN Alvin Kamara BN AJ Dillon BN Russell Wilson BN Romeo Doubs BN DJ Chark Jr. BN Gerald Everett BN Curtis Samuel BN Israel Abanikanda BN Zach Ertz BN Ryan Tannehill BN Darius Slayton BN Michael Wilson,,Chris Godwin,WR,8.33%,0
9,3888208400,DeepSeaMike,1140,0.4,QB Lamar Jackson RB Breece Hall RB Travis Etienne Jr. WR Skyy Moore WR Cooper Kupp WR A.J. Brown TE Dallas Goedert FLEX Gabe Davis BN Odell Beckham Jr. BN Damien Harris BN Tyler Allgeier BN Elijah Mitchell BN Dawson Knox BN Jaylen Warren BN Matthew Stafford BN Nico Collins BN Isaiah Likely BN Puka Nacua BN Myles Gaskin BN Randall Cobb,,Deshaun Watson,QB,8.33%,0
10,3888199010,BpGopackGo,1200,0,QB Josh Allen RB Kenneth Walker III RB Aaron Jones WR Justin Jefferson WR DeVonta Smith WR Jerry Jeudy TE Pat Freiermuth FLEX Rachaad White BN Aaron Rodgers BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Cole Kmet BN Darnell Mooney BN Joshua Palmer BN Sam Howell BN Tyler Conklin BN Mac Jones BN Zamir White BN Deon Jackson BN Noah Brown,,David Njoku,TE,8.33%,0
