Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3869984049,Maka96,1020,33.120003,QB Jared Goff RB Jonathan Taylor RB Nick Chubb WR Amon-Ra St. Brown WR Jaxon Smith-Njigba WR Jordan Addison TE Kyle Pitts FLEX Travis Etienne Jr. BN Deshaun Watson BN Brian Robinson Jr. BN Adam Thielen BN Jalin Hyatt BN Roschon Johnson BN Taysom Hill BN C.J. Stroud BN Kenneth Gainwell BN Kareem Hunt BN Tank Dell BN Kylen Granson BN Michael Wilson,,Justin Jefferson,WR,8.33%,0
2,3869991753,ajp71088,1020,27.7,QB Lamar Jackson RB Tony Pollard RB Rhamondre Stevenson WR Josh Reynolds WR Marquez Valdes-Scantling WR Stefon Diggs TE Sam LaPorta FLEX Drake London BN Dalvin Cook BN Chris Godwin BN Marquise Brown BN Treylon Burks BN Quentin Johnston BN Rashaad Penny BN Juwan Johnson BN Kendre Miller BN Jonathan Mingo BN Desmond Ridder BN Ryan Tannehill BN Darius Slayton,,Jaylen Waddle,WR,8.33%,0
3,3869983629,Manship320,1020,23.140001,QB Patrick Mahomes RB Aaron Jones RB James Conner WR Richie James Jr. WR Kadarius Toney WR Tyreek Hill TE Darren Waller FLEX Evan Engram BN Josh Allen BN Alvin Kamara BN Odell Beckham Jr. BN D'Onta Foreman BN Nico Collins BN Rondale Moore BN Isaiah Hodgins BN Cordarrelle Patterson BN Parris Campbell BN Zach Ertz BN DeVante Parker BN Mack Hollins,,Breece Hall,RB,8.33%,0
4,3870000390,endstarr,1080,15.2,QB Dak Prescott RB David Montgomery RB James Cook WR Marvin Jones Jr. WR CeeDee Lamb WR Garrett Wilson TE Dawson Knox FLEX Amari Cooper BN Jerry Jeudy BN Diontae Johnson BN Tua Tagovailoa BN Brandin Cooks BN Samaje Perine BN Jeff Wilson Jr. BN Tyler Higbee BN Jake Ferguson BN Michael Carter BN Chuba Hubbard BN Jayden Reed BN Jerome Ford,,Tee Higgins,WR,8.33%,0
5,3869991563,arbobuck,1020,11.6,QB Bryce Young RB Derrick Henry RB D'Andre Swift WR Rashee Rice WR Christian Kirk WR Terry McLaurin TE Travis Kelce FLEX Mark Andrews BN Mike Evans BN Zach Charbonnet BN Jameson Williams BN Khalil Herbert BN Elijah Moore BN De'Von Achane BN Matthew Stafford BN Michael Mayer BN John Metchie III BN Robert Woods BN Chase Edmonds BN Kenny McIntosh,,Kenneth Walker III,RB,8.33%,0
6,3870009566,zesty181818,1140,9.4,QB Justin Herbert RB Isiah Pacheco RB J.K. Dobbins WR Cooper Kupp WR Davante Adams WR DK Metcalf TE Greg Dulcich FLEX Mike Williams BN Daniel Jones BN Alexander Mattison BN JuJu Smith-Schuster BN Antonio Gibson BN Gerald Everett BN Josh Downs BN Curtis Samuel BN Hayden Hurst BN Trey McBride BN Marvin Mims Jr. BN Sam Howell BN Kyren Williams,,George Kittle,TE,8.33%,0
7,3870000374,Lars1,1140,8,QB Anthony Richardson RB Jahmyr Gibbs RB Bijan Robinson WR DeVonta Smith WR Christian Watson WR Michael Pittman Jr. TE Dalton Schultz FLEX Brandon Aiyuk BN Javonte Williams BN Jordan Love BN Donovan Peoples-Jones BN Dalton Kincaid BN Trey Lance BN Michael Gallup BN Tank Bigsby BN Deuce Vaughn BN Cade Otton BN Chris Evans BN Calvin Austin III BN A.T. Perry,,Dameon Pierce,FLEX,8.33%,0
8,3870009403,DeepSeaMike,1140,3.9,QB Joe Burrow RB Clyde Edwards-Helaire RB Josh Jacobs WR Ja'Marr Chase WR Calvin Ridley WR DJ Moore TE Isaiah Likely FLEX Cam Akers BN Gabe Davis BN Courtland Sutton BN AJ Dillon BN Tyler Allgeier BN Russell Wilson BN Tyler Boyd BN Derek Carr BN Rashid Shaheed BN Jaylen Warren BN Tyler Conklin BN Luke Musgrave BN Adam Trautman,,David Njoku,BN,8.33%,0
9,3869983833,adrie10,1080,2,QB Jalen Hurts RB Jerick McKinnon RB Austin Ekeler WR Deebo Samuel WR DeAndre Hopkins WR Michael Thomas TE Dallas Goedert FLEX Najee Harris BN Miles Sanders BN Rashod Bateman BN Aaron Rodgers BN Darnell Mooney BN Kenny Pickett BN Leonard Fournette BN Khalil Shakir BN Mecole Hardman Jr. BN Irv Smith Jr. BN Van Jefferson BN Gus Edwards BN Logan Thomas,,Kirk Cousins,QB,8.33%,0
10,3870000248,norcalwin,1140,0.4,QB Geno Smith RB Christian McCaffrey RB Rachaad White WR Skyy Moore WR Chris Olave WR Keenan Allen TE T.J. Hockenson FLEX Tyler Lockett BN Jamaal Williams BN Jakobi Meyers BN Chig Okonkwo BN Raheem Mostert BN Tyjae Spears BN Joshua Palmer BN Jimmy Garoppolo BN Chase Brown BN Brock Purdy BN Baker Mayfield BN Hunter Henry BN Greg Dortch,,Kyler Murray,BN,8.33%,0
