Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3869902914,Your_Babys_Daddy,1020,27.34,QB Patrick Mahomes RB Austin Ekeler RB Dalvin Cook WR Marquez Valdes-Scantling WR DK Metcalf WR DeAndre Hopkins TE George Kittle FLEX Drake London BN D'Andre Swift BN Jameson Williams BN Allen Lazard BN K.J. Osborn BN Raheem Mostert BN Jake Ferguson BN Cordarrelle Patterson BN Gus Edwards BN Zach Ertz BN Ryan Tannehill BN Chris Evans BN Trey Sermon,,Tyreek Hill,WR,8.33%,0
2,3869902529,Pvenez21,1080,22.3,QB Joe Burrow RB David Montgomery RB Aaron Jones WR Tyreek Hill WR Chris Olave WR Tee Higgins TE Sam LaPorta FLEX Marquise Brown BN Jordan Addison BN Khalil Herbert BN Samaje Perine BN Tyler Boyd BN Elijah Mitchell BN Juwan Johnson BN Jonathan Mingo BN Mac Jones BN Allen Robinson II BN Ty Chandler BN Ke'Shawn Vaughn BN Michael Wilson,,Chris Olave,WR,8.33%,0
3,3869928605,olliejg3,1080,21,QB Jalen Hurts RB Isiah Pacheco RB Cam Akers WR Rashee Rice WR Ja'Marr Chase WR Calvin Ridley TE Gerald Everett FLEX Christian Watson BN Mike Evans BN Quentin Johnston BN Alexander Mattison BN Bryce Young BN Tyjae Spears BN Nico Collins BN Tank Bigsby BN Mike Gesicki BN Chase Brown BN Hayden Hurst BN Sam Howell BN Durham Smythe,,Tee Higgins,WR,8.33%,0
4,3869928718,Pookie-Bear,1140,19.1,QB Trevor Lawrence RB Rhamondre Stevenson RB Travis Etienne Jr. WR Amon-Ra St. Brown WR CeeDee Lamb WR Gabe Davis TE David Njoku FLEX Alvin Kamara BN Michael Thomas BN Anthony Richardson BN Cole Kmet BN Chig Okonkwo BN Zay Jones BN Jalin Hyatt BN Joshua Palmer BN Kenny Pickett BN Zamir White BN Joshua Kelley BN DeVante Parker BN Deon Jackson,,Joe Burrow,QB,8.33%,0
5,3869929154,robocop,1020,18.92,QB Jared Goff RB Clyde Edwards-Helaire RB Tony Pollard WR Kadarius Toney WR Stefon Diggs WR Christian Kirk TE Dallas Goedert FLEX Miles Sanders BN Justin Fields BN Rachaad White BN Joe Mixon BN Odell Beckham Jr. BN Roschon Johnson BN DJ Chark Jr. BN Devin Singletary BN Rondale Moore BN Jimmy Garoppolo BN Parris Campbell BN Cade Otton BN Adam Trautman,,Aaron Jones,RB,8.33%,0
6,3869929150,Rumgood,1140,8,QB Aaron Rodgers RB Jahmyr Gibbs RB Kenneth Walker III WR Cooper Kupp WR Garrett Wilson WR DJ Moore TE Tyler Higbee FLEX Brandin Cooks BN James Cook BN Rashaad Penny BN Jaylen Warren BN Matthew Stafford BN Mecole Hardman Jr. BN Tyquan Thornton BN Chase Claypool BN Zach Evans BN Tyler Conklin BN Deuce Vaughn BN Mack Hollins BN Demarcus Robinson,,David Montgomery,RB,8.33%,13.4
7,3869919044,HCBuzzards,1020,2,QB Dak Prescott RB Jerick McKinnon RB Saquon Barkley WR Amari Cooper WR Jerry Jeudy WR Chris Godwin TE Darren Waller FLEX Nick Chubb BN Daniel Jones BN Kirk Cousins BN Brian Robinson Jr. BN Derek Carr BN Adam Thielen BN Dalton Kincaid BN Taysom Hill BN Rashid Shaheed BN Curtis Samuel BN Kareem Hunt BN Leonard Fournette BN John Metchie III,,Marquise Brown,FLEX,8.33%,0
8,3869910072,ItsMookie,1140,1.6,QB Tua Tagovailoa RB Christian McCaffrey RB Jonathan Taylor WR Justyn Ross WR Jaylen Waddle WR Terry McLaurin TE Dawson Knox FLEX Breece Hall BN Michael Pittman Jr. BN Tyler Lockett BN Treylon Burks BN Elijah Moore BN Geno Smith BN Jakobi Meyers BN Greg Dulcich BN Kendre Miller BN Kenneth Gainwell BN Trey McBride BN Brock Purdy BN Noah Fant,,Jordan Addison,BN,8.33%,0
8,3869928339,scarps00,1140,1.6,QB Deshaun Watson RB Derrick Henry RB Josh Jacobs WR Richie James Jr. WR Justin Jefferson WR Brandon Aiyuk TE T.J. Hockenson FLEX Evan Engram BN James Conner BN Courtland Sutton BN Pat Freiermuth BN Russell Wilson BN D'Onta Foreman BN Donovan Peoples-Jones BN Trey Lance BN Isaiah Hodgins BN Irv Smith Jr. BN Robert Woods BN Evan Hull BN Latavius Murray,,Khalil Herbert,BN,8.33%,0
10,3869928771,andrewledbetter55,1140,0.4,QB Josh Allen RB Bijan Robinson RB Najee Harris WR Skyy Moore WR George Pickens WR Rashod Bateman TE Mark Andrews FLEX Javonte Williams BN Kyler Murray BN Dalton Schultz BN Darnell Mooney BN Jordan Love BN Romeo Doubs BN Alec Pierce BN Hunter Renfrow BN Chuba Hubbard BN Baker Mayfield BN Luke Musgrave BN Darius Slayton BN Chase Edmonds,,Samaje Perine,BN,8.33%,0
