Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3886263547,carpark03,900,32.54,QB Patrick Mahomes RB Isiah Pacheco RB Jonathan Taylor WR Justyn Ross WR Kadarius Toney WR DK Metcalf TE Travis Kelce FLEX Christian Watson BN Chris Godwin BN Pat Freiermuth BN Alexander Mattison BN Roschon Johnson BN DJ Chark Jr. BN Tyjae Spears BN Rashid Shaheed BN Nico Collins BN Kenny Pickett BN Gus Edwards BN Greg Dortch BN Keaontay Ingram,,Bijan Robinson,RB,8.33%,0
2,3886269083,lazarowrites,1080,28,QB Anthony Richardson RB Samaje Perine RB Tyler Allgeier WR Amon-Ra St. Brown WR Stefon Diggs WR DeVonta Smith TE Sam LaPorta FLEX Mike Williams BN Jerry Jeudy BN Jaxon Smith-Njigba BN George Pickens BN Jahan Dotson BN Quentin Johnston BN Kenneth Gainwell BN Jimmy Garoppolo BN Hayden Hurst BN Baker Mayfield BN Deon Jackson BN Ty Chandler BN Trey Palmer,,Davante Adams,WR,8.33%,0
3,3886286215,DeepSeaMike,1080,20.2,QB Trevor Lawrence RB David Montgomery RB J.K. Dobbins WR Marquez Valdes-Scantling WR Justin Jefferson WR Jaylen Waddle TE T.J. Hockenson FLEX Calvin Ridley BN Brandin Cooks BN Zach Charbonnet BN Kirk Cousins BN Damien Harris BN Jaylen Warren BN Gerald Everett BN Joshua Palmer BN Josh Downs BN Jayden Reed BN Mac Jones BN Kyren Williams BN Myles Gaskin,,Josh Allen,QB,8.33%,0
4,3886268959,syrck,1140,14.02,QB Jared Goff RB Tony Pollard RB Rhamondre Stevenson WR A.J. Brown WR Diontae Johnson WR Courtland Sutton TE Dalton Schultz FLEX James Conner BN Justin Fields BN Daniel Jones BN James Cook BN Odell Beckham Jr. BN D'Onta Foreman BN Jordan Love BN Romeo Doubs BN Alec Pierce BN Curtis Samuel BN Chuba Hubbard BN Noah Fant BN Cade Otton,,Breece Hall,RB,8.33%,0
5,3886276721,candygirl1,1080,13.6,QB Joe Burrow RB Jerick McKinnon RB Derrick Henry WR Rashee Rice WR Ja'Marr Chase WR Tee Higgins TE Dallas Goedert FLEX Najee Harris BN Mike Evans BN Khalil Herbert BN Elijah Moore BN Jakobi Meyers BN Tyler Boyd BN C.J. Stroud BN Isaiah Hodgins BN Chase Brown BN Mecole Hardman Jr. BN Irv Smith Jr. BN DeVante Parker BN Mack Hollins,,Christian Kirk,WR,8.33%,0
6,3886286500,tmac1023,1140,12,QB Lamar Jackson RB Dameon Pierce RB Cam Akers WR Josh Reynolds WR Tyreek Hill WR Drake London TE Mark Andrews FLEX Marquise Brown BN Tua Tagovailoa BN Jordan Addison BN Jamaal Williams BN De'Von Achane BN Darnell Mooney BN Chig Okonkwo BN Raheem Mostert BN Rondale Moore BN Trey McBride BN John Metchie III BN Jerome Ford BN Michael Wilson,,Terry McLaurin,WR,8.33%,0
7,3886276950,mshaw1105,1020,8,QB Justin Herbert RB Jahmyr Gibbs RB Austin Ekeler WR Garrett Wilson WR DeAndre Hopkins WR Michael Pittman Jr. TE Evan Engram FLEX Dalvin Cook BN Jameson Williams BN Rashaad Penny BN Zay Flowers BN AJ Dillon BN Bryce Young BN Taysom Hill BN Jeff Wilson Jr. BN Ezekiel Elliott BN Wan'Dale Robinson BN Jonathan Mingo BN Kareem Hunt BN Isaiah Likely,,Kyle Pitts,TE,8.33%,0
8,3886263172,willie-mays-hayes,1140,3.9,QB Dak Prescott RB Clyde Edwards-Helaire RB Kenneth Walker III WR Cooper Kupp WR CeeDee Lamb WR Deebo Samuel TE George Kittle FLEX DJ Moore BN Miles Sanders BN Javonte Williams BN Rashod Bateman BN Russell Wilson BN Greg Dulcich BN Tyler Higbee BN Matthew Stafford BN Tank Bigsby BN Tank Dell BN Joshua Kelley BN Jalen Tolbert BN Brandon Johnson,,Skyy Moore,FLEX,8.33%,0.4
9,3886276834,dlw2261,1080,3.4,QB Geno Smith RB Saquon Barkley RB Nick Chubb WR Marvin Jones Jr. WR Richie James Jr. WR Brandon Aiyuk TE Juwan Johnson FLEX Aaron Jones BN Tyler Lockett BN Treylon Burks BN Joe Mixon BN Michael Thomas BN Derek Carr BN Michael Mayer BN Brock Purdy BN Deuce Vaughn BN Luke Musgrave BN Chris Evans BN Puka Nacua BN A.T. Perry,,K.J. Osborn,BN,8.33%,0
10,3886263134,CWenCT,1140,0.4,QB Josh Allen RB Bijan Robinson RB Breece Hall WR Skyy Moore WR Davante Adams WR Christian Kirk TE Kyle Pitts FLEX Terry McLaurin BN K.J. Osborn BN Antonio Gibson BN Dawson Knox BN Zay Jones BN Kendre Miller BN Devin Singletary BN Jake Ferguson BN Marvin Mims Jr. BN Sam Howell BN Desmond Ridder BN Zamir White BN Deonte Harty,,Antonio Gibson,BN,8.33%,0
11,3886263316,Jennleo27,1200,0,QB Aaron Rodgers RB Christian McCaffrey RB Alvin Kamara WR Chris Olave WR Keenan Allen WR Allen Lazard TE Darren Waller FLEX David Njoku BN Brian Robinson Jr. BN Kyler Murray BN Jalin Hyatt BN Dalton Kincaid BN Michael Gallup BN Chase Claypool BN Tyler Conklin BN Robert Woods BN Parris Campbell BN Allen Robinson II BN Braxton Berrios BN Devin Duvernay,,Dawson Knox,BN,8.33%,0
