Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3890404167,jhurm0001,1020,33.84,QB Patrick Mahomes RB Isiah Pacheco RB Clyde Edwards-Helaire WR Cooper Kupp WR DeAndre Hopkins WR Christian Kirk TE George Kittle FLEX Miles Sanders BN Chris Godwin BN Odell Beckham Jr. BN Tyler Allgeier BN Tyler Boyd BN De'Von Achane BN Bryce Young BN Tyler Higbee BN Isaiah Hodgins BN Hayden Hurst BN Mecole Hardman Jr. BN Latavius Murray BN Randall Cobb,,Ja'Marr Chase,WR,8.33%,0
2,3890407678,Cubsfan826,1080,20.1,QB Deshaun Watson RB Saquon Barkley RB Travis Etienne Jr. WR Amon-Ra St. Brown WR Kadarius Toney WR Drake London TE Dalton Schultz FLEX Joe Mixon BN Jahan Dotson BN Courtland Sutton BN Rashod Bateman BN Alec Pierce BN Trey Lance BN Juwan Johnson BN Ezekiel Elliott BN Curtis Samuel BN Sam Howell BN Robert Woods BN Darius Slayton BN Joshua Kelley,,Jaylen Waddle,WR,8.33%,0
3,3890385063,skaleski,1080,15.820001,QB Jared Goff RB Derrick Henry RB Dalvin Cook WR Marvin Jones Jr. WR Ja'Marr Chase WR Jaylen Waddle TE Dawson Knox FLEX Mike Williams BN Christian Watson BN Cam Akers BN Javonte Williams BN Russell Wilson BN Antonio Gibson BN Jordan Love BN Kenneth Gainwell BN Nico Collins BN Isaiah Likely BN Desmond Ridder BN Luke Musgrave BN Chris Evans,,Derrick Henry,RB,8.33%,0
4,3890395628,dtimmons23,1080,14.8,QB Trevor Lawrence RB Jahmyr Gibbs RB Josh Jacobs WR Marquez Valdes-Scantling WR Justin Jefferson WR Jerry Jeudy TE Darren Waller FLEX Brandin Cooks BN Dak Prescott BN Khalil Herbert BN JuJu Smith-Schuster BN Cole Kmet BN Roschon Johnson BN Jaylen Warren BN Wan'Dale Robinson BN Hunter Renfrow BN Cordarrelle Patterson BN Hunter Henry BN Logan Thomas BN Zack Moss,,Mike Williams,FLEX,8.33%,0
5,3890395579,dsam16,1140,13.4,QB Daniel Jones RB David Montgomery RB Bijan Robinson WR Garrett Wilson WR DJ Moore WR Brandon Aiyuk TE Mark Andrews FLEX Tyler Lockett BN Mike Evans BN Rashaad Penny BN Aaron Rodgers BN Damien Harris BN Zay Jones BN Jalin Hyatt BN Devin Singletary BN Josh Downs BN Tyler Conklin BN Baker Mayfield BN Ty Chandler BN Trey Palmer,,Christian Watson,WR,8.33%,0
6,3890407827,dillonjm25,1140,11.6,QB Lamar Jackson RB Breece Hall RB Aaron Jones WR Rashee Rice WR Stefon Diggs WR Calvin Ridley TE Evan Engram FLEX Terry McLaurin BN David Njoku BN Alvin Kamara BN Kyler Murray BN Derek Carr BN Adam Thielen BN Rondale Moore BN Mike Gesicki BN Chuba Hubbard BN Gus Edwards BN Zach Ertz BN Zamir White BN Deon Jackson,,Dalvin Cook,BN,8.33%,0
7,3890404206,DeepSeaMike,1140,6.5,QB Justin Herbert RB Tony Pollard RB Dameon Pierce WR Justin Watson WR A.J. Brown WR Keenan Allen TE Pat Freiermuth FLEX Jaxon Smith-Njigba BN Gabe Davis BN Jordan Addison BN AJ Dillon BN Gerald Everett BN Michael Gallup BN Kenny Pickett BN Tank Bigsby BN Jayden Reed BN Kyren Williams BN Justice Hill BN Salvon Ahmed BN Myles Gaskin,,Cam Akers,RB,8.33%,0
8,3890407835,Bulldog2205,1080,6.1,QB Josh Allen RB Christian McCaffrey RB James Cook WR DK Metcalf WR Michael Pittman Jr. WR Michael Thomas TE Noah Gray FLEX T.J. Hockenson BN Jameson Williams BN Elijah Moore BN Geno Smith BN Elijah Mitchell BN Chig Okonkwo BN D'Onta Foreman BN Raheem Mostert BN DJ Chark Jr. BN Parris Campbell BN Jerome Ford BN Tank Dell BN Joshua Dobbs,,Javonte Williams,BN,8.33%,0
9,3890395493,peteymacwor,1080,3.6,QB Joe Burrow RB Jerick McKinnon RB Jonathan Taylor WR Justyn Ross WR Tyreek Hill WR Davante Adams TE Dallas Goedert FLEX Tee Higgins BN Najee Harris BN Tua Tagovailoa BN Zach Charbonnet BN Quentin Johnston BN Jakobi Meyers BN Darnell Mooney BN Jeff Wilson Jr. BN Michael Mayer BN Jimmy Garoppolo BN Irv Smith Jr. BN Deuce Vaughn BN Chase Edmonds,,Jared Goff,QB,8.33%,14.02
10,3890395634,Campofiorito,1080,2,QB Jalen Hurts RB Austin Ekeler RB D'Andre Swift WR Richie James Jr. WR Skyy Moore WR Amari Cooper TE Jake Ferguson FLEX George Pickens BN Zay Flowers BN Brian Robinson Jr. BN Samaje Perine BN Jamaal Williams BN Jonathan Mingo BN Marvin Mims Jr. BN Mac Jones BN Ryan Tannehill BN Cade Otton BN Evan Hull BN Adam Trautman BN Rico Dowdle,,Russell Wilson,BN,8.33%,0
