Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865999738,James1532,1080,32.5,QB Deshaun Watson RB David Montgomery RB Tony Pollard WR Amon-Ra St. Brown WR Amari Cooper WR DeAndre Hopkins TE David Njoku FLEX Terry McLaurin BN Brandon Aiyuk BN Elijah Moore BN Tyler Allgeier BN Jakobi Meyers BN Chig Okonkwo BN Alec Pierce BN Jaylen Warren BN Jerome Ford BN Corey Davis BN Ryan Tannehill BN Kyren Williams BN Michael Wilson,,Stefon Diggs,WR,8.33%,0
2,3865992735,rancorkeeper240,1020,23.34,QB Patrick Mahomes RB Kenneth Walker III RB Dalvin Cook WR Marvin Jones Jr. WR Kadarius Toney WR Justin Jefferson TE Mark Andrews FLEX Christian Kirk BN Michael Pittman Jr. BN Zach Charbonnet BN Khalil Herbert BN Samaje Perine BN K.J. Osborn BN Greg Dulcich BN Tyjae Spears BN Matthew Stafford BN Jimmy Garoppolo BN Cordarrelle Patterson BN Zack Kuntz BN Parker Washington,,Josh Allen,QB,8.33%,0
3,3865992981,Plumber2324,1020,22.42,QB Jared Goff RB Jahmyr Gibbs RB Aaron Jones WR Skyy Moore WR Ja'Marr Chase WR Christian Watson TE Dallas Goedert FLEX Cam Akers BN Jalen Hurts BN Evan Engram BN De'Von Achane BN Darnell Mooney BN D'Onta Foreman BN Roschon Johnson BN Rondale Moore BN Hunter Renfrow BN Gus Edwards BN Tank Dell BN Darius Slayton BN Dre Miller,,Breece Hall,RB,8.33%,0
4,3865992775,MCore88,1140,11.6,QB Geno Smith RB Najee Harris RB James Conner WR Rashee Rice WR Tyreek Hill WR Davante Adams TE Darren Waller FLEX DK Metcalf BN Tyler Lockett BN Odell Beckham Jr. BN Jamaal Williams BN Antonio Gibson BN Adam Thielen BN C.J. Stroud BN Kenneth Gainwell BN Michael Mayer BN Mac Jones BN Noah Fant BN DeVante Parker BN Mack Hollins,,Josh Jacobs,RB,8.33%,0
5,3865992740,DrApplesauce,1140,9.4,QB Justin Fields RB Isiah Pacheco RB Derrick Henry WR Cooper Kupp WR DeVonta Smith WR Mike Evans TE T.J. Hockenson FLEX Marquise Brown BN Treylon Burks BN Rashaad Penny BN AJ Dillon BN Kyler Murray BN Taysom Hill BN DJ Chark Jr. BN Devin Singletary BN Tank Bigsby BN Jake Ferguson BN John Metchie III BN Chase Claypool BN Ty Chandler,,Deebo Samuel,WR,8.33%,0
6,3866009024,dapurcell,1140,8.9,QB Joe Burrow RB Christian McCaffrey RB Dameon Pierce WR Jaylen Waddle WR Tee Higgins WR Jordan Addison TE Sam LaPorta FLEX Alexander Mattison BN Tua Tagovailoa BN Tyler Boyd BN Zay Jones BN Kendre Miller BN Gerald Everett BN Joshua Palmer BN Chase Brown BN Marvin Mims Jr. BN Chuba Hubbard BN Brock Purdy BN Hunter Henry BN Latavius Murray,,Miles Sanders,FLEX,8.33%,0
7,3865983714,bjjball44,1080,8.8,QB Josh Allen RB Jerick McKinnon RB Breece Hall WR Marquez Valdes-Scantling WR Stefon Diggs WR Deebo Samuel TE Dalton Schultz FLEX Josh Jacobs BN Miles Sanders BN J.K. Dobbins BN Gabe Davis BN Kirk Cousins BN Damien Harris BN Dawson Knox BN Rashid Shaheed BN Michael Gallup BN Curtis Samuel BN Khalil Shakir BN Trey McBride BN Baker Mayfield,,J.K. Dobbins,BN,8.33%,0
8,3865999699,nickr4100,900,5.5,QB Trevor Lawrence RB Clyde Edwards-Helaire RB Bijan Robinson WR Justyn Ross WR CeeDee Lamb WR Brandin Cooks TE George Kittle FLEX Travis Etienne Jr. BN Dak Prescott BN Joe Mixon BN Pat Freiermuth BN Jameson Williams BN Zay Flowers BN Bryce Young BN Romeo Doubs BN Kareem Hunt BN Leonard Fournette BN Irv Smith Jr. BN Allen Robinson II BN Joshua Kelley,,Gabe Davis,WR,8.33%,0
9,3865992717,it-is-what-it-iz,1140,1.6,QB Lamar Jackson RB Nick Chubb RB Rhamondre Stevenson WR Richie James Jr. WR A.J. Brown WR Drake London TE Kyle Pitts FLEX Chris Godwin BN Javonte Williams BN Rashod Bateman BN Allen Lazard BN Cole Kmet BN Donovan Peoples-Jones BN Nico Collins BN Tyquan Thornton BN Isaiah Likely BN Van Jefferson BN Desmond Ridder BN Zamir White BN Greg Dortch,,Kirk Cousins,BN,8.33%,0
10,3865992809,GoalLineStand,1200,0,QB Justin Herbert RB Jonathan Taylor RB Austin Ekeler WR Jerry Jeudy WR Jaxon Smith-Njigba WR Quentin Johnston TE Juwan Johnson FLEX Saquon Barkley BN Daniel Jones BN Alvin Kamara BN JuJu Smith-Schuster BN Anthony Richardson BN Jalin Hyatt BN Raheem Mostert BN Mike Gesicki BN Isaiah Hodgins BN Hayden Hurst BN Tyler Conklin BN Robert Woods BN Cade Otton,,Damien Harris,BN,8.33%,0
10,3866008732,pennypenny12,1200,0,QB Derek Carr RB Rachaad White RB Deuce Vaughn WR Chris Olave WR Calvin Ridley WR DJ Moore TE Dalton Kincaid FLEX George Pickens BN Jahan Dotson BN Michael Thomas BN Jordan Love BN Tyler Higbee BN Kenny Pickett BN Josh Downs BN Jayden Reed BN Luke Musgrave BN Deon Jackson BN Kyle Philips BN Calvin Austin III BN A.T. Perry,,Dalton Schultz,TE,8.33%,0
10,3866008976,DeepSeaMike,1140,0,QB Aaron Rodgers RB D'Andre Swift RB James Cook WR Garrett Wilson WR Mike Williams WR Keenan Allen TE Travis Kelce FLEX Diontae Johnson BN Courtland Sutton BN Brian Robinson Jr. BN Russell Wilson BN Elijah Mitchell BN Jeff Wilson Jr. BN Ezekiel Elliott BN Jonathan Mingo BN Mecole Hardman Jr. BN Sam Howell BN Parris Campbell BN Zach Ertz BN Puka Nacua,,Dawson Knox,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Tyquan Thornton,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Dalvin Cook,RB,8.33%,0
,,,,,,,Michael Pittman Jr.,WR,8.33%,0
,,,,,,,Kadarius Toney,FLEX,8.33%,1
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Khalil Herbert,BN,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Zack Kuntz,BN,8.33%,0
,,,,,,,Parker Washington,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,Isiah Pacheco,RB,8.33%,9.4
,,,,,,,Mike Evans,WR,8.33%,0
,,,,,,,Marquise Brown,FLEX,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,James Conner,RB,8.33%,0
,,,,,,,Odell Beckham Jr.,BN,8.33%,0
,,,,,,,Geno Smith,QB,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Jonathan Taylor,FLEX,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Jaxon Smith-Njigba,WR,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Quentin Johnston,WR,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Juwan Johnson,TE,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Cam Akers,FLEX,8.33%,0
,,,,,,,Evan Engram,BN,8.33%,0
,,,,,,,Jared Goff,BN,8.33%,14.02
,,,,,,,Skyy Moore,WR,8.33%,0.4
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
