Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3874820634,KCchiefsfan77,900,48.120003,QB Jared Goff RB David Montgomery RB Rhamondre Stevenson WR Amon-Ra St. Brown WR Justyn Ross WR CeeDee Lamb TE David Njoku FLEX J.K. Dobbins BN Justin Fields BN Brandin Cooks BN Jameson Williams BN Khalil Herbert BN Darnell Mooney BN Zay Jones BN Alec Pierce BN C.J. Stroud BN Gerald Everett BN John Metchie III BN Mack Hollins BN Kylen Granson,,Garrett Wilson,WR,8.33%,0
2,3874811571,saltera,960,28.04,QB Patrick Mahomes RB Jonathan Taylor RB Miles Sanders WR Justin Watson WR Kadarius Toney WR DK Metcalf TE Travis Kelce FLEX Drake London BN D'Andre Swift BN Brandon Aiyuk BN Treylon Burks BN James Conner BN Tyler Allgeier BN Jakobi Meyers BN Jaylen Warren BN Brock Purdy BN Chase Claypool BN Tank Dell BN Daniel Bellinger BN Ty Chandler,,Chris Olave,WR,8.33%,0
3,3874830329,coraldo,1020,24.2,QB Justin Herbert RB Isiah Pacheco RB Jahmyr Gibbs WR Marquez Valdes-Scantling WR Stefon Diggs WR A.J. Brown TE Dallas Goedert FLEX Breece Hall BN Deebo Samuel BN Tua Tagovailoa BN Quentin Johnston BN Russell Wilson BN Tyler Boyd BN De'Von Achane BN Dawson Knox BN D'Onta Foreman BN DJ Chark Jr. BN Devin Singletary BN Cordarrelle Patterson BN Calvin Austin III,,DJ Moore,WR,8.33%,0
4,3874830140,jrgordon28,1140,11.6,QB Daniel Jones RB Christian McCaffrey RB Najee Harris WR Rashee Rice WR Jaylen Waddle WR Jerry Jeudy TE Evan Engram FLEX Keenan Allen BN Dameon Pierce BN Jahan Dotson BN AJ Dillon BN Kyler Murray BN Jordan Love BN Romeo Doubs BN Tyjae Spears BN Joshua Palmer BN Josh Downs BN Jake Ferguson BN Zack Moss BN Michael Wilson,,George Kittle,TE,8.33%,0
5,3874830144,ptrckptrsnWhoDey,1140,8.9,QB Geno Smith RB James Robinson RB Eric Gray WR Jalin Hyatt WR Wan'Dale Robinson WR Parris Campbell TE Sam LaPorta FLEX Darren Waller BN Pat Freiermuth BN Dalton Schultz BN Tyler Higbee BN Michael Mayer BN Tyler Conklin BN Noah Fant BN Jelani Woods BN Luke Musgrave BN Darius Slayton BN Cade Otton BN Sterling Shepard BN Matt Breida,,Trevor Lawrence,QB,8.33%,0
6,3874829919,buttrush57,1140,3.9,QB Josh Allen RB Clyde Edwards-Helaire RB Derrick Henry WR Justin Jefferson WR Mike Williams WR Mike Evans TE Kyle Pitts FLEX Aaron Jones BN James Cook BN Michael Thomas BN Aaron Rodgers BN Jamaal Williams BN K.J. Osborn BN Donovan Peoples-Jones BN Ezekiel Elliott BN Kenneth Gainwell BN Curtis Samuel BN Baker Mayfield BN Hunter Henry BN Luke Schoonmaker,,Rachaad White,RB,8.33%,0
7,3874808255,mikeyg89,1080,2,QB Jalen Hurts RB Jerick McKinnon RB Kenneth Walker III WR Ja'Marr Chase WR Christian Kirk WR Chris Godwin TE Mark Andrews FLEX Cam Akers BN Deshaun Watson BN Odell Beckham Jr. BN Rashaad Penny BN JuJu Smith-Schuster BN Greg Dulcich BN Rondale Moore BN Mike Gesicki BN Kareem Hunt BN Trey McBride BN Marvin Mims Jr. BN Gus Edwards BN Kenyan Drake,,Joe Mixon,RB,8.33%,0
8,3874830148,ThestanDAman,1140,1.8,QB Lamar Jackson RB Bijan Robinson RB Nick Chubb WR Marvin Jones Jr. WR Marquise Brown WR Diontae Johnson TE Cole Kmet FLEX Josh Jacobs BN Gabe Davis BN Courtland Sutton BN Rashod Bateman BN Anthony Richardson BN Chig Okonkwo BN Adam Thielen BN Jeff Wilson Jr. BN Jimmy Garoppolo BN Isaiah Hodgins BN Zamir White BN Kyren Williams BN Cole Turner,,Zay Flowers,FLEX,8.33%,0
9,3874808052,pickle1177,1140,1.6,QB Trevor Lawrence RB Rachaad White RB Joe Mixon WR Richie James Jr. WR Garrett Wilson WR Chris Olave TE George Kittle FLEX DJ Moore BN Zay Flowers BN Elijah Moore BN Dalton Kincaid BN Kendre Miller BN Jonathan Mingo BN Chuba Hubbard BN Jayden Reed BN Van Jefferson BN Desmond Ridder BN Chris Evans BN Evan Hull BN Deon Jackson,,Elijah Moore,BN,8.33%,0
10,3874820780,Houston23,1140,0.4,QB Bryce Young RB Austin Ekeler RB Saquon Barkley WR Skyy Moore WR Tee Higgins WR Amari Cooper TE Zach Ertz FLEX Christian Watson BN Michael Pittman Jr. BN George Pickens BN Javonte Williams BN Brian Robinson Jr. BN Allen Lazard BN Elijah Mitchell BN Roschon Johnson BN Matthew Stafford BN Nico Collins BN Kenny Pickett BN Jerome Ford BN Logan Thomas,,Dalton Kincaid,BN,8.33%,0
