Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3893344686,bigtek93,840,58.84,QB Patrick Mahomes RB Isiah Pacheco RB Deuce Vaughn WR Rashee Rice WR Marquez Valdes-Scantling WR Justyn Ross TE Sam LaPorta FLEX Dallas Goedert BN Tyler Boyd BN Dawson Knox BN Juwan Johnson BN C.J. Stroud BN Michael Gallup BN Joshua Palmer BN Josh Downs BN Van Jefferson BN Noah Fant BN Luke Schoonmaker BN Robert Tonyan BN Trey Palmer,,A.J. Brown,WR,8.33%,0
2,3893344729,beastwood87,1020,22.5,QB Dak Prescott RB Saquon Barkley RB Dameon Pierce WR Amon-Ra St. Brown WR Marvin Jones Jr. WR Richie James Jr. TE Chig Okonkwo FLEX Amari Cooper BN Joe Mixon BN Diontae Johnson BN James Conner BN Javonte Williams BN Elijah Moore BN Kyler Murray BN Bryce Young BN Ezekiel Elliott BN Kenny Pickett BN Jake Ferguson BN Hayden Hurst BN Robert Woods,,Nick Chubb,RB,8.33%,0
3,3893352345,cannotwin,1080,22.02,QB Jared Goff RB Jahmyr Gibbs RB Najee Harris WR Odell Beckham Jr. WR Adam Thielen WR Rondale Moore TE Mark Andrews FLEX Miles Sanders BN Jalen Hurts BN Dalvin Cook BN D'Andre Swift BN Darren Waller BN Aaron Rodgers BN Jordan Love BN Raheem Mostert BN Curtis Samuel BN Hunter Renfrow BN Tank Dell BN Cade Otton BN Michael Wilson,,Breece Hall,RB,8.33%,0
4,3893336964,DeepSeaMike,1080,19.9,QB Lamar Jackson RB David Montgomery RB Nick Chubb WR Justin Watson WR A.J. Brown WR DK Metcalf TE Evan Engram FLEX Breece Hall BN Brandon Aiyuk BN Jordan Addison BN AJ Dillon BN Antonio Gibson BN Jaylen Warren BN Jonathan Mingo BN Brock Purdy BN Isaiah Likely BN Darius Slayton BN DeVante Parker BN Justice Hill BN Salvon Ahmed,,DK Metcalf,WR,8.33%,0
5,3893352333,jaycrain86,1080,7.1,QB Josh Allen RB Tony Pollard RB Kenneth Walker III WR Kadarius Toney WR Tyreek Hill WR Mike Williams TE Noah Gray FLEX Gabe Davis BN Zay Flowers BN Khalil Herbert BN Jamaal Williams BN Roschon Johnson BN Dalton Kincaid BN Romeo Doubs BN Trey Lance BN Rashid Shaheed BN Trey McBride BN Parris Campbell BN Ryan Tannehill BN Deon Jackson,,Lamar Jackson,QB,8.33%,0
6,3893352245,king_girth,1140,3.9,QB Justin Herbert RB Clyde Edwards-Helaire RB Christian McCaffrey WR Jaylen Waddle WR Chris Olave WR Jerry Jeudy TE Kyle Pitts FLEX Jaxon Smith-Njigba BN Tyler Lockett BN Quentin Johnston BN Rashaad Penny BN Damien Harris BN Geno Smith BN Samaje Perine BN Taysom Hill BN Kendre Miller BN Khalil Shakir BN Irv Smith Jr. BN John Metchie III BN Kyren Williams,,Brandon Aiyuk,WR,8.33%,0
7,3893352311,ccb410,1080,2.4,QB Anthony Richardson RB Jerick McKinnon RB Jonathan Taylor WR Skyy Moore WR Ja'Marr Chase WR DeVonta Smith TE George Kittle FLEX Tee Higgins BN DeAndre Hopkins BN Christian Watson BN Marquise Brown BN K.J. Osborn BN Elijah Mitchell BN Devin Singletary BN Mike Gesicki BN Jayden Reed BN Mac Jones BN Will Levis BN Hunter Henry BN Ty Chandler,,David Montgomery,BN,8.33%,13.4
8,3893336966,topdawg235,1200,0,QB Daniel Jones RB Bijan Robinson RB Rhamondre Stevenson WR Davante Adams WR Calvin Ridley WR Michael Pittman Jr. TE Gerald Everett FLEX Aaron Jones BN Chris Godwin BN Courtland Sutton BN Russell Wilson BN De'Von Achane BN Jalin Hyatt BN DJ Chark Jr. BN Nico Collins BN Isaiah Hodgins BN Mecole Hardman Jr. BN Tyler Conklin BN Baker Mayfield BN Evan Hull,,Evan Engram,TE,8.33%,0
8,3893344964,pdresfan,1200,0,QB Deshaun Watson RB Austin Ekeler RB Cam Akers WR Garrett Wilson WR Deebo Samuel WR Keenan Allen TE Dalton Schultz FLEX Christian Kirk BN Mike Evans BN James Cook BN Zach Charbonnet BN Kirk Cousins BN Tyler Allgeier BN Jakobi Meyers BN D'Onta Foreman BN Greg Dulcich BN Donovan Peoples-Jones BN Michael Mayer BN Brian Hoyer BN Joshua Dobbs,,Jordan Addison,FLEX,8.33%,0
8,3893362066,missinbullets,1200,0,QB Joe Burrow RB Rachaad White RB Alexander Mattison WR Stefon Diggs WR CeeDee Lamb WR DJ Moore TE David Njoku FLEX George Pickens BN Brian Robinson Jr. BN Allen Lazard BN Zay Jones BN Alec Pierce BN Tyler Higbee BN Tyjae Spears BN Sam Howell BN Chuba Hubbard BN Jerome Ford BN Joshua Kelley BN Puka Nacua BN Randall Cobb,,AJ Dillon,BN,8.33%,0
