Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3890030758,Praisley,960,37.64,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Najee Harris WR Rashee Rice WR Richie James Jr. WR Brandon Aiyuk TE Dawson Knox FLEX Dalvin Cook BN Jalen Hurts BN Joe Burrow BN D'Andre Swift BN Odell Beckham Jr. BN Zay Jones BN Adam Thielen BN Ezekiel Elliott BN Zach Ertz BN Allen Robinson II BN Zack Moss BN Latavius Murray BN Jimmy Graham,,Cooper Kupp,WR,8.33%,0
2,3890030814,yournodaisys11,900,31,QB Trevor Lawrence RB Jerick McKinnon RB James Cook WR Amon-Ra St. Brown WR Kadarius Toney WR CeeDee Lamb TE Sam LaPorta FLEX Deebo Samuel BN DJ Moore BN Dallas Goedert BN Alvin Kamara BN Jameson Williams BN Dalton Schultz BN D'Onta Foreman BN Roschon Johnson BN Joshua Palmer BN Desmond Ridder BN Mac Jones BN Cade Otton BN Randall Cobb,,Stefon Diggs,WR,8.33%,0
3,3890025993,bballmoney100,1020,22.02,QB Jared Goff RB Jahmyr Gibbs RB Khalil Herbert WR A.J. Brown WR Davante Adams WR Mike Williams TE Kyle Pitts FLEX Jahan Dotson BN Zay Flowers BN Raheem Mostert BN Jaylen Warren BN Kenny Pickett BN Kareem Hunt BN Jake Ferguson BN Trey McBride BN Sam Howell BN Tank Dell BN Evan Hull BN Puka Nacua BN Michael Wilson,,Josh Allen,QB,8.33%,0
4,3890030832,imjustslow,1080,15,QB Bryce Young RB David Montgomery RB Travis Etienne Jr. WR Justyn Ross WR Tyreek Hill WR Calvin Ridley TE George Kittle FLEX Drake London BN Cam Akers BN Marquise Brown BN Joe Mixon BN Pat Freiermuth BN Rashod Bateman BN De'Von Achane BN Matthew Stafford BN Isaiah Hodgins BN Chuba Hubbard BN Noah Fant BN Parris Campbell BN Sam Darnold,,DeAndre Hopkins,WR,8.33%,0
5,3890039366,DeepSeaMike,1080,12.6,QB Kirk Cousins RB Christian McCaffrey RB Breece Hall WR Justin Watson WR DeVonta Smith WR Diontae Johnson TE Noah Gray FLEX Mark Andrews BN Javonte Williams BN Jordan Addison BN Zach Charbonnet BN Elijah Moore BN Tyler Boyd BN Tyjae Spears BN Gerald Everett BN Brock Purdy BN Jayden Reed BN Mack Hollins BN Kendrick Bourne BN Ty Chandler,,Aaron Jones,RB,8.33%,0
6,3890025793,Toppodogg,1140,9.4,QB Lamar Jackson RB Isiah Pacheco RB Josh Jacobs WR Ja'Marr Chase WR Jerry Jeudy WR Christian Kirk TE T.J. Hockenson FLEX Jamaal Williams BN Russell Wilson BN Allen Lazard BN Antonio Gibson BN Greg Dulcich BN Donovan Peoples-Jones BN Nico Collins BN Wan'Dale Robinson BN Jerome Ford BN DeVante Parker BN Greg Dortch BN Chris Evans BN Deon Jackson,,Jaxon Smith-Njigba,FLEX,8.33%,0
7,3890025621,papawhoad,1140,6.8,QB Josh Allen RB Aaron Jones RB Rachaad White WR Marquez Valdes-Scantling WR Cooper Kupp WR Stefon Diggs TE Evan Engram FLEX DeAndre Hopkins BN Jaxon Smith-Njigba BN Aaron Rodgers BN Anthony Richardson BN Jalin Hyatt BN Jordan Love BN Alec Pierce BN Jeff Wilson Jr. BN Tyler Higbee BN Kendre Miller BN Chase Brown BN Tyler Conklin BN Darius Slayton,,Rachaad White,RB,8.33%,0
8,3890039381,prestonclark1992,1140,0.4,QB Justin Fields RB Austin Ekeler RB Derrick Henry WR Skyy Moore WR DK Metcalf WR George Pickens TE Cole Kmet FLEX Mike Evans BN Michael Thomas BN Alexander Mattison BN Geno Smith BN Samaje Perine BN Juwan Johnson BN DJ Chark Jr. BN Michael Gallup BN Jonathan Mingo BN Josh Downs BN Irv Smith Jr. BN Zamir White BN Joshua Kelley,,Evan Engram,TE,8.33%,0
9,3890039401,lionsfan48,1200,0,QB Justin Herbert RB Jonathan Taylor RB Saquon Barkley WR Keenan Allen WR Tyler Lockett WR Gabe Davis TE Chig Okonkwo FLEX Tony Pollard BN Courtland Sutton BN AJ Dillon BN Brian Robinson Jr. BN Jakobi Meyers BN Dalton Kincaid BN C.J. Stroud BN Rondale Moore BN Curtis Samuel BN Hunter Renfrow BN John Metchie III BN Robert Woods BN Trey Palmer,,Aaron Rodgers,BN,8.33%,0
9,3890046620,SimonHunter,1200,0,QB Tua Tagovailoa RB J.K. Dobbins RB Dameon Pierce WR Justin Jefferson WR Jaylen Waddle WR Chris Olave TE Darren Waller FLEX Michael Pittman Jr. BN Daniel Jones BN Rashaad Penny BN Romeo Doubs BN Taysom Hill BN Kenneth Gainwell BN Cordarrelle Patterson BN Marvin Mims Jr. BN Chase Claypool BN Baker Mayfield BN Deuce Vaughn BN Luke Musgrave BN Kyren Williams,,Anthony Richardson,BN,8.33%,0
9,3890046786,MilwaukeeBaller,1200,0,QB Deshaun Watson RB Bijan Robinson RB Rhamondre Stevenson WR Garrett Wilson WR Amari Cooper WR Terry McLaurin TE David Njoku FLEX Miles Sanders BN Chris Godwin BN Treylon Burks BN Damien Harris BN Elijah Mitchell BN Derek Carr BN Rashid Shaheed BN Isaiah Likely BN Van Jefferson BN Gus Edwards BN Cedric Tillman BN Ryan Tannehill BN Hunter Henry,,Jalin Hyatt,BN,8.33%,0
9,3890030777,H8Z2LOSE,1140,0,QB Dak Prescott RB Nick Chubb RB Kenneth Walker III WR Tee Higgins WR Christian Watson WR Brandin Cooks TE Travis Kelce FLEX James Conner BN Quentin Johnston BN JuJu Smith-Schuster BN Tyler Allgeier BN Kyler Murray BN K.J. Osborn BN Darnell Mooney BN Michael Mayer BN Devin Singletary BN Tank Bigsby BN Jimmy Garoppolo BN Hayden Hurst BN Joshua Dobbs,,Jordan Love,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Isiah Pacheco,RB,8.33%,9.4
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Nico Collins,FLEX,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,Jahan Dotson,FLEX,8.33%,0
,,,,,,,Zay Flowers,BN,8.33%,0
,,,,,,,Khalil Herbert,RB,8.33%,0
,,,,,,,Jared Goff,QB,8.33%,14.02
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Jalen Hurts,BN,8.33%,0
,,,,,,,Joe Burrow,BN,8.33%,0
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,Dalvin Cook,FLEX,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Odell Beckham Jr.,WR,8.33%,0
,,,,,,,Dawson Knox,TE,8.33%,0
,,,,,,,Zay Jones,WR,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Allen Robinson II,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Latavius Murray,BN,8.33%,0
,,,,,,,Jimmy Graham,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Dak Prescott,QB,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,James Conner,FLEX,8.33%,0
,,,,,,,Quentin Johnston,BN,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Joshua Dobbs,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,19.1
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,DJ Moore,FLEX,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,James Cook,RB,8.33%,0
,,,,,,,Alvin Kamara,RB,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Dalton Schultz,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Randall Cobb,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,David Montgomery,BN,8.33%,13.4
,,,,,,,Cam Akers,FLEX,8.33%,0
,,,,,,,Marquise Brown,BN,8.33%,0
,,,,,,,Joe Mixon,RB,8.33%,0
,,,,,,,Pat Freiermuth,BN,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Matthew Stafford,QB,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Sam Darnold,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Jordan Addison,WR,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Tyler Boyd,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Kendrick Bourne,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Noah Gray,BN,8.33%,6.1
,,,,,,,Justin Watson,BN,8.33%,6.5
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Mike Evans,WR,8.33%,0
,,,,,,,Michael Thomas,BN,8.33%,0
,,,,,,,Alexander Mattison,FLEX,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Cole Kmet,TE,8.33%,0
,,,,,,,Juwan Johnson,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Joshua Kelley,BN,8.33%,0
,,,,,,,Jonathan Taylor,FLEX,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Gabe Davis,WR,8.33%,0
,,,,,,,Courtland Sutton,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Trey Palmer,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Michael Pittman Jr.,FLEX,8.33%,0
,,,,,,,J.K. Dobbins,RB,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
