Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3888350236,DeepSeaMike,1080,32.5,QB Geno Smith RB David Montgomery RB Nick Chubb WR Amon-Ra St. Brown WR Deebo Samuel WR Mike Williams TE George Kittle FLEX Brandon Aiyuk BN Tyler Lockett BN Zach Charbonnet BN Samaje Perine BN Tyjae Spears BN Michael Gallup BN Brock Purdy BN Mac Jones BN Hunter Henry BN DeVante Parker BN Deonte Harty BN Myles Gaskin BN Rico Dowdle,,Cooper Kupp,WR,8.33%,0
2,3888350396,capanther,1020,24.44,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Josh Jacobs WR Justin Jefferson WR Drake London WR Mike Evans TE Darren Waller FLEX Dalvin Cook BN Rachaad White BN Treylon Burks BN Kyler Murray BN Elijah Mitchell BN Darnell Mooney BN Greg Dulcich BN Tyler Higbee BN Jonathan Mingo BN Tank Bigsby BN Jimmy Garoppolo BN Leonard Fournette BN John Metchie III,,CeeDee Lamb,WR,8.33%,0
3,3888343446,PhilRSchultz,1020,21,QB Justin Herbert RB Isiah Pacheco RB Dameon Pierce WR Rashee Rice WR A.J. Brown WR Davante Adams TE Evan Engram FLEX DK Metcalf BN Javonte Williams BN Odell Beckham Jr. BN Tyler Boyd BN Antonio Gibson BN Derek Carr BN Matthew Stafford BN Joshua Palmer BN Mike Gesicki BN Kareem Hunt BN Tyler Conklin BN Tank Dell BN Zack Moss,,Rhamondre Stevenson,RB,8.33%,0
4,3888333282,Muskbean,960,18.4,QB Justin Fields RB Jahmyr Gibbs RB Jerick McKinnon WR Marquez Valdes-Scantling WR Richie James Jr. WR Stefon Diggs TE T.J. Hockenson FLEX Jonathan Taylor BN Tony Pollard BN Miles Sanders BN Jordan Addison BN Elijah Moore BN Anthony Richardson BN De'Von Achane BN Donovan Peoples-Jones BN Alec Pierce BN Michael Mayer BN Sam Howell BN Noah Fant BN Joshua Dobbs,,Trevor Lawrence,QB,8.33%,0
5,3888324185,bk1mmel,1140,14.02,QB Jared Goff RB Breece Hall RB Aaron Jones WR Ja'Marr Chase WR DeVonta Smith WR Tee Higgins TE Kyle Pitts FLEX Alvin Kamara BN Daniel Jones BN Khalil Herbert BN Allen Lazard BN K.J. Osborn BN Juwan Johnson BN Irv Smith Jr. BN Jayden Reed BN Parris Campbell BN Darius Slayton BN Tutu Atwell BN Evan Hull BN Puka Nacua,,Dak Prescott,BN,8.33%,0
6,3888350151,StreetfameThaKing,1140,8.9,QB Kirk Cousins RB Bijan Robinson RB Najee Harris WR Calvin Ridley WR DJ Moore WR Jerry Jeudy TE Sam LaPorta FLEX George Pickens BN James Conner BN Quentin Johnston BN Gerald Everett BN Kenny Pickett BN Hunter Renfrow BN Van Jefferson BN Desmond Ridder BN Deuce Vaughn BN Mack Hollins BN Deon Jackson BN Calvin Austin III BN Randall Cobb,,Joe Mixon,RB,8.33%,0
7,3888333235,Bowlmaster,1140,1.8,QB Jalen Hurts RB Austin Ekeler RB Cam Akers WR Marvin Jones Jr. WR DeAndre Hopkins WR Michael Pittman Jr. TE Mark Andrews FLEX Chris Godwin BN AJ Dillon BN Brian Robinson Jr. BN Russell Wilson BN Dalton Schultz BN Bryce Young BN Taysom Hill BN Kendre Miller BN Nico Collins BN Rondale Moore BN Isaiah Hodgins BN Chase Claypool BN Allen Robinson II,,Diontae Johnson,WR,8.33%,0
8,3888324127,Ally41,1080,1.6,QB Trevor Lawrence RB Rhamondre Stevenson RB Joe Mixon WR Justyn Ross WR Cooper Kupp WR CeeDee Lamb TE Cole Kmet FLEX Diontae Johnson BN Dak Prescott BN Brandin Cooks BN Jameson Williams BN Jamaal Williams BN Dawson Knox BN Chig Okonkwo BN Zay Jones BN Raheem Mostert BN Jeff Wilson Jr. BN Chase Brown BN Joshua Kelley BN Michael Wilson,,Brandin Cooks,FLEX,8.33%,0
9,3888324281,httr084574,1080,1,QB Deshaun Watson RB Derrick Henry RB D'Andre Swift WR Kadarius Toney WR Amari Cooper WR Keenan Allen TE Travis Kelce FLEX Terry McLaurin BN James Cook BN Rashod Bateman BN Adam Thielen BN Ezekiel Elliott BN C.J. Stroud BN Josh Downs BN Jake Ferguson BN Khalil Shakir BN Gus Edwards BN Ryan Tannehill BN Chase Edmonds BN Dyami Brown,,Jameson Williams,BN,8.33%,0
10,3888324168,keysoftheraw,1140,0.4,QB Josh Allen RB Christian McCaffrey RB Kenneth Walker III WR Skyy Moore WR Chris Olave WR Christian Kirk TE Dalton Kincaid FLEX J.K. Dobbins BN Marquise Brown BN Gabe Davis BN Jalin Hyatt BN Jordan Love BN Romeo Doubs BN Rashid Shaheed BN Kenneth Gainwell BN Trey McBride BN Isaiah Likely BN Luke Musgrave BN Kyren Williams BN Ty Chandler,,Jamaal Williams,BN,8.33%,0
