Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3878065435,DeepSeaMike,1020,46.520004,QB Jared Goff RB David Montgomery RB Breece Hall WR Amon-Ra St. Brown WR Garrett Wilson WR Keenan Allen TE Dalton Schultz FLEX Rhamondre Stevenson BN Diontae Johnson BN Javonte Williams BN Aaron Rodgers BN Damien Harris BN Jakobi Meyers BN Elijah Mitchell BN Juwan Johnson BN C.J. Stroud BN Joshua Palmer BN Tyler Conklin BN Robert Woods BN Randall Cobb,,Ja'Marr Chase,WR,8.33%,0
2,3878071884,lewisnieves,1020,29.94,QB Patrick Mahomes RB Isiah Pacheco RB Najee Harris WR A.J. Brown WR Deebo Samuel WR Tyler Lockett TE George Kittle FLEX Kyle Pitts BN Jameson Williams BN Jamaal Williams BN Antonio Gibson BN Darnell Mooney BN Jordan Love BN Roschon Johnson BN Bryce Young BN Curtis Samuel BN Trey McBride BN Zamir White BN DeVante Parker BN Colt McCoy,,Derrick Henry,RB,8.33%,0
3,3878065431,chiefskingdom1120,780,27.500002,QB Joe Burrow RB Clyde Edwards-Helaire RB Jerick McKinnon WR Rashee Rice WR Marquez Valdes-Scantling WR Richie James Jr. TE Darren Waller FLEX Justyn Ross BN Tyreek Hill BN Saquon Barkley BN Christian Kirk BN Mike Evans BN Evan Engram BN Brandin Cooks BN Jimmy Garoppolo BN Kareem Hunt BN Hunter Renfrow BN Mecole Hardman Jr. BN Desmond Ridder BN Will Dissly,,Tee Higgins,WR,8.33%,0
4,3878071891,gkatz92481,1140,8.9,QB Lamar Jackson RB Austin Ekeler RB Josh Jacobs WR Drake London WR Chris Godwin WR George Pickens TE Sam LaPorta FLEX Rachaad White BN David Njoku BN Odell Beckham Jr. BN Anthony Richardson BN Kendre Miller BN Michael Mayer BN Josh Downs BN Van Jefferson BN Mike White BN Deon Jackson BN Zack Moss BN Ty Chandler BN Trey Palmer,,T.J. Hockenson,TE,8.33%,0
5,3878050845,cwsims,1140,8,QB Kirk Cousins RB Jahmyr Gibbs RB Jonathan Taylor WR Stefon Diggs WR Chris Olave WR Jahan Dotson TE Dalton Kincaid FLEX Miles Sanders BN Jordan Addison BN Alvin Kamara BN Jonathan Mingo BN Kenny Pickett BN Tank Bigsby BN Chase Brown BN Irv Smith Jr. BN Jayden Reed BN Mac Jones BN Gus Edwards BN Deuce Vaughn BN Michael Wilson,,Michael Pittman Jr.,WR,8.33%,0
6,3878071939,curdog06,1080,1,QB Jalen Hurts RB Travis Etienne Jr. RB D'Andre Swift WR Kadarius Toney WR Courtland Sutton WR JuJu Smith-Schuster TE Travis Kelce FLEX James Conner BN Justin Herbert BN Tyler Boyd BN Zay Jones BN Taysom Hill BN DJ Chark Jr. BN Ezekiel Elliott BN Michael Gallup BN Cordarrelle Patterson BN Ryan Tannehill BN Darius Slayton BN Isaiah McKenzie BN Calvin Austin III,,Dameon Pierce,FLEX,8.33%,0
7,3878050781,Milo53,1200,0,QB Trevor Lawrence RB Christian McCaffrey RB Aaron Jones WR DeVonta Smith WR Calvin Ridley WR Michael Thomas TE Dallas Goedert FLEX Zay Flowers BN Brian Robinson Jr. BN Tyjae Spears BN Jaylen Warren BN Nico Collins BN Gerald Everett BN Marvin Mims Jr. BN Sam Howell BN Allen Robinson II BN Tank Dell BN Hunter Henry BN Luke Musgrave BN Sam Darnold,,Dak Prescott,QB,8.33%,0
7,3878054800,skyhoke,1200,0,QB Daniel Jones RB Rashaad Penny RB D'Onta Foreman WR Davante Adams WR CeeDee Lamb WR Amari Cooper TE Pat Freiermuth FLEX DJ Moore BN Jerry Jeudy BN Jaxon Smith-Njigba BN Brandon Aiyuk BN Marquise Brown BN Kyler Murray BN Cole Kmet BN Dawson Knox BN Jalin Hyatt BN Chuba Hubbard BN Brock Purdy BN Chris Evans BN Evan Hull,,Joe Mixon,RB,8.33%,0
7,3878071910,rich8394,1200,0,QB Deshaun Watson RB Tony Pollard RB Kenneth Walker III WR Cooper Kupp WR Christian Watson WR Elijah Moore TE Mark Andrews FLEX Zach Charbonnet BN Khalil Herbert BN Alexander Mattison BN Russell Wilson BN Allen Lazard BN Greg Dulcich BN Donovan Peoples-Jones BN Rashid Shaheed BN John Metchie III BN Isaiah Likely BN Cedric Tillman BN Jerome Ford BN Lil'Jordan Humphrey,,Quentin Johnston,BN,8.33%,0
7,3878071912,JSo18,1200,0,QB Tua Tagovailoa RB Bijan Robinson RB Nick Chubb WR DK Metcalf WR Mike Williams WR Terry McLaurin TE Jake Ferguson FLEX J.K. Dobbins BN Treylon Burks BN James Cook BN Geno Smith BN Tyler Allgeier BN K.J. Osborn BN Derek Carr BN Adam Thielen BN Noah Fant BN Jelani Woods BN Baker Mayfield BN Cade Otton BN Puka Nacua,,AJ Dillon,BN,8.33%,0
7,3878050778,bsaul,1140,0,QB Dak Prescott RB Derrick Henry RB Dameon Pierce WR Ja'Marr Chase WR Tee Higgins WR Michael Pittman Jr. TE T.J. Hockenson FLEX Joe Mixon BN Quentin Johnston BN AJ Dillon BN Samaje Perine BN De'Von Achane BN Alec Pierce BN Matthew Stafford BN Rondale Moore BN Mike Gesicki BN Isaiah Hodgins BN Hayden Hurst BN Kyle Trask BN Blaine Gabbert,,Samaje Perine,BN,8.33%,0
7,3878071878,ScrotisMcOtis,0,0,,,De'Von Achane,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Kyle Trask,BN,8.33%,0
,,,,,,,Blaine Gabbert,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Michael Thomas,FLEX,8.33%,0
,,,,,,,Zay Flowers,WR,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Allen Robinson II,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Sam Darnold,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Jonathan Taylor,RB,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Miles Sanders,BN,8.33%,0
,,,,,,,Jahan Dotson,WR,8.33%,0
,,,,,,,Jordan Addison,FLEX,8.33%,0
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
