Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3889747460,tinderella,1020,33.120003,QB Jared Goff RB Rhamondre Stevenson RB Alexander Mattison WR Amon-Ra St. Brown WR Davante Adams WR Amari Cooper TE David Njoku FLEX Jerry Jeudy BN Chris Godwin BN Deshaun Watson BN Jameson Williams BN AJ Dillon BN Allen Lazard BN Dawson Knox BN Greg Dulcich BN Kendre Miller BN Mecole Hardman Jr. BN Chuba Hubbard BN Jayden Reed BN Chris Evans,,CeeDee Lamb,WR,8.33%,0
2,3889747104,DeepSeaMike,960,28.5,QB Aaron Rodgers RB Clyde Edwards-Helaire RB Tony Pollard WR Josh Reynolds WR Justin Watson WR A.J. Brown TE Noah Gray FLEX DK Metcalf BN Mike Williams BN Tyler Lockett BN Brandin Cooks BN Jahan Dotson BN Zach Charbonnet BN Alvin Kamara BN Damien Harris BN Geno Smith BN Gerald Everett BN Jerome Ford BN Luke Musgrave BN Salvon Ahmed,,Saquon Barkley,RB,8.33%,0
3,3889725158,Striker15,1080,22.8,QB Lamar Jackson RB David Montgomery RB Isiah Pacheco WR Odell Beckham Jr. WR Elijah Moore WR Jakobi Meyers TE Cole Kmet FLEX Austin Ekeler BN Breece Hall BN J.K. Dobbins BN Khalil Herbert BN K.J. Osborn BN Derek Carr BN Joshua Palmer BN Hayden Hurst BN John Metchie III BN Chase Claypool BN DeVante Parker BN Kendrick Bourne BN Randall Cobb,,Travis Etienne Jr.,RB,8.33%,0
4,3889742033,AlanDavidCook23,1020,22.34,QB Patrick Mahomes RB Bijan Robinson RB Joe Mixon WR Marvin Jones Jr. WR Deebo Samuel WR Michael Pittman Jr. TE Kyle Pitts FLEX George Pickens BN Dak Prescott BN Gabe Davis BN Tyler Boyd BN Juwan Johnson BN Ezekiel Elliott BN Jaylen Warren BN Matthew Stafford BN Isaiah Hodgins BN Leonard Fournette BN Desmond Ridder BN Noah Fant BN Zach Ertz,,Najee Harris,FLEX,8.33%,0
5,3889747511,rmcgee2313,960,20.400002,QB Jalen Hurts RB Jerick McKinnon RB D'Andre Swift WR Rashee Rice WR Marquez Valdes-Scantling WR Tee Higgins TE Travis Kelce FLEX DJ Moore BN Drake London BN Dallas Goedert BN Michael Thomas BN Antonio Gibson BN Chase Brown BN Irv Smith Jr. BN Isaiah Likely BN Ryan Tannehill BN Zamir White BN Evan Hull BN Deon Jackson BN Myles Gaskin,,Keenan Allen,WR,8.33%,0
6,3889725162,baseballer21,1020,16.9,QB Justin Herbert RB Jahmyr Gibbs RB Aaron Jones WR Ja'Marr Chase WR Chris Olave WR Marquise Brown TE Sam LaPorta FLEX Cam Akers BN Jordan Addison BN Pat Freiermuth BN Rashaad Penny BN Jamaal Williams BN Kyler Murray BN Elijah Mitchell BN DJ Chark Jr. BN C.J. Stroud BN Rashid Shaheed BN Curtis Samuel BN Kareem Hunt BN Baker Mayfield,,Trevor Lawrence,QB,8.33%,0
7,3889747506,meven37,1080,10.8,QB Joe Burrow RB Christian McCaffrey RB Josh Jacobs WR Richie James Jr. WR Treylon Burks WR Diontae Johnson TE Blake Bell FLEX Mark Andrews BN Rachaad White BN Courtland Sutton BN Jordan Love BN Donovan Peoples-Jones BN Dalton Kincaid BN Kenneth Gainwell BN Nico Collins BN Jimmy Garoppolo BN Marvin Mims Jr. BN Tyler Conklin BN Joshua Kelley BN Mack Hollins,,Mike Evans,WR,8.33%,0
8,3889725112,LocaBYTE,1080,2.6,QB Josh Allen RB Jonathan Taylor RB Dalvin Cook WR Justyn Ross WR Kadarius Toney WR Justin Jefferson TE Dalton Schultz FLEX Cooper Kupp BN Christian Kirk BN Dameon Pierce BN James Conner BN Adam Thielen BN Taysom Hill BN Rondale Moore BN Jake Ferguson BN Cordarrelle Patterson BN Brock Purdy BN Mac Jones BN Deuce Vaughn BN Ihmir Smith-Marsette,,Evan Engram,TE,8.33%,0
9,3889725129,tomb777,1140,0.4,QB Justin Fields RB Nick Chubb RB James Cook WR Skyy Moore WR Garrett Wilson WR Jaxon Smith-Njigba TE Darren Waller FLEX Brandon Aiyuk BN JuJu Smith-Schuster BN Russell Wilson BN Darnell Mooney BN Raheem Mostert BN Tyler Higbee BN Jonathan Mingo BN Hunter Renfrow BN Tank Dell BN Zack Moss BN Ty Chandler BN Adam Trautman BN Rico Dowdle,,Quentin Johnston,BN,8.33%,0
10,3889724612,terrydez169,1200,0,QB Trevor Lawrence RB Saquon Barkley RB Travis Etienne Jr. WR CeeDee Lamb WR Keenan Allen WR Mike Evans TE Evan Engram FLEX Najee Harris BN Quentin Johnston BN Samaje Perine BN Anthony Richardson BN Chig Okonkwo BN D'Onta Foreman BN Romeo Doubs BN Alec Pierce BN Devin Singletary BN Sam Howell BN Robert Woods BN Parris Campbell BN Hunter Henry,,Samaje Perine,BN,8.33%,0
