Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3846320109,ScottitosBurritos,840,62.720005,QB Jared Goff RB David Montgomery RB Isiah Pacheco WR Amon-Ra St. Brown WR Marquez Valdes-Scantling WR A.J. Brown TE Greg Dulcich FLEX Najee Harris BN Jerry Jeudy BN Miles Sanders BN Diontae Johnson BN JuJu Smith-Schuster BN Donovan Peoples-Jones BN Taysom Hill BN Kenny Pickett BN Josh Downs BN Kareem Hunt BN Tyquan Thornton BN Mac Jones BN Pierre Strong Jr.,,Bijan Robinson,RB,8.33%,0
2,3846335391,jackdaeth88,1020,24.44,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Rashaad Penny WR DJ Moore WR DeAndre Hopkins WR George Pickens TE Travis Kelce FLEX Brandin Cooks BN Justin Fields BN Odell Beckham Jr. BN Jamaal Williams BN Cole Kmet BN Darnell Mooney BN Roschon Johnson BN Tyjae Spears BN Tank Bigsby BN Tim Patrick BN Deuce Vaughn BN Luke Musgrave BN Clayton Tune,,Nick Chubb,RB,8.33%,0
3,3846319215,DeepSeaMike,1140,11.6,QB Joe Burrow RB Derrick Henry RB James Cook WR Rashee Rice WR Ja'Marr Chase WR Tee Higgins TE Dalton Kincaid FLEX Brandon Aiyuk BN Gabe Davis BN Daniel Jones BN Quentin Johnston BN Tyler Allgeier BN D'Onta Foreman BN Kendre Miller BN Irv Smith Jr. BN Isaiah Likely BN DeVante Parker BN Evan Hull BN C.J. Uzomah BN Latavius Murray,,Josh Jacobs,FLEX,8.33%,0
4,3846320042,JohnCarlYall,1140,8.9,QB Lamar Jackson RB Breece Hall RB J.K. Dobbins WR Davante Adams WR Garrett Wilson WR Jaxon Smith-Njigba TE Sam LaPorta FLEX Rashod Bateman BN Zay Flowers BN Aaron Rodgers BN Alexander Mattison BN Damien Harris BN DJ Chark Jr. BN Jonathan Mingo BN Mike Gesicki BN Mecole Hardman Jr. BN Chuba Hubbard BN Tyler Conklin BN Robert Woods BN Joshua Kelley,,Deebo Samuel,WR,8.33%,0
5,3846351409,Sugiecookie,1080,8.4,QB Jalen Hurts RB Jahmyr Gibbs RB Joe Mixon WR Skyy Moore WR Cooper Kupp WR Christian Watson TE Kyle Pitts FLEX Dallas Goedert BN Khalil Herbert BN Elijah Moore BN Jakobi Meyers BN Derek Carr BN Jordan Love BN Rashid Shaheed BN Michael Mayer BN Chase Brown BN Tank Dell BN Darius Slayton BN Deon Jackson BN Zack Moss,,Dalvin Cook,BN,8.33%,0
6,3846320081,jspana,1140,6.5,QB Dak Prescott RB Austin Ekeler RB Tony Pollard WR Justin Watson WR Amari Cooper WR Drake London TE Mark Andrews FLEX Tyler Lockett BN Rachaad White BN Alvin Kamara BN Samaje Perine BN Kyler Murray BN Trey Lance BN Nico Collins BN Rondale Moore BN Jake Ferguson BN Khalil Shakir BN Marvin Mims Jr. BN Jayden Reed BN Greg Dortch,,D'Andre Swift,BN,8.33%,0
7,3846330227,DreamPlacebo,1080,3.8,QB Justin Herbert RB Jerick McKinnon RB Christian McCaffrey WR Marvin Jones Jr. WR Chris Olave WR DK Metcalf TE Darren Waller FLEX Mike Williams BN Mike Evans BN Courtland Sutton BN Geno Smith BN Antonio Gibson BN Jeff Wilson Jr. BN Juwan Johnson BN Jaylen Warren BN Devin Singletary BN Joshua Palmer BN Jimmy Garoppolo BN Hunter Renfrow BN Noah Fant,,Chris Godwin,WR,8.33%,0
8,3846318803,drod.75,1140,1.6,QB Deshaun Watson RB Saquon Barkley RB Kenneth Walker III WR Richie James Jr. WR CeeDee Lamb WR Keenan Allen TE T.J. Hockenson FLEX Cam Akers BN Treylon Burks BN David Njoku BN AJ Dillon BN Tyler Boyd BN Chig Okonkwo BN Adam Thielen BN Jalin Hyatt BN Kenneth Gainwell BN Brock Purdy BN Ryan Tannehill BN Bailey Zappe BN Ty Chandler,,Evan Engram,TE,8.33%,0
8,3846344954,csllstar9,1140,1.6,QB Josh Allen RB Aaron Jones RB James Conner WR Justyn Ross WR Justin Jefferson WR DeVonta Smith TE Trey McBride FLEX Christian Kirk BN Jordan Addison BN Kirk Cousins BN Brian Robinson Jr. BN K.J. Osborn BN Elijah Mitchell BN Zay Jones BN Bryce Young BN Raheem Mostert BN Curtis Samuel BN Cordarrelle Patterson BN Sam Howell BN Zach Ertz,,Jameson Williams,WR,8.33%,0
10,3846330543,gregslango,1080,1,QB Tua Tagovailoa RB Rhamondre Stevenson RB Travis Etienne Jr. WR Kadarius Toney WR Stefon Diggs WR Jaylen Waddle TE George Kittle FLEX Marquise Brown BN Jahan Dotson BN Zach Charbonnet BN Pat Freiermuth BN Dalton Schultz BN Ezekiel Elliott BN C.J. Stroud BN Michael Gallup BN Leonard Fournette BN Van Jefferson BN Gus Edwards BN Baker Mayfield BN Noah Brown,,Russell Wilson,QB,8.33%,0
