Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3845987451,DeepSeaMike,960,58.120003,QB Jared Goff RB David Montgomery RB D'Andre Swift WR Amon-Ra St. Brown WR Rashee Rice WR Stefon Diggs TE Dawson Knox FLEX Keenan Allen BN Justin Herbert BN Brandon Aiyuk BN James Cook BN Elijah Moore BN Gerald Everett BN Devin Singletary BN Brock Purdy BN Parris Campbell BN Hunter Henry BN Deonte Harty BN Evan Hull BN Latavius Murray,,Tyreek Hill,WR,8.33%,0
2,3845993010,Jflevi1,960,29.84,QB Patrick Mahomes RB Najee Harris RB Dalvin Cook WR Skyy Moore WR DK Metcalf WR Mike Williams TE Sam LaPorta FLEX Travis Kelce BN Michael Pittman Jr. BN Jordan Addison BN Rashaad Penny BN De'Von Achane BN Jalin Hyatt BN Roschon Johnson BN Rashid Shaheed BN Jimmy Garoppolo BN Hunter Renfrow BN Cordarrelle Patterson BN Desmond Ridder BN Logan Thomas,,Jaylen Waddle,WR,8.33%,0
3,3845988166,pari11,1080,9.6,QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson WR Justyn Ross WR Davante Adams WR Christian Kirk TE Evan Engram FLEX Tyler Lockett BN Daniel Jones BN Zay Flowers BN JuJu Smith-Schuster BN Antonio Gibson BN Darnell Mooney BN Kendre Miller BN Tyjae Spears BN Michael Gallup BN Chase Brown BN Tyler Conklin BN Noah Fant BN Darius Slayton,,T.J. Hockenson,TE,8.33%,0
4,3845979035,fbross5160,1140,9.4,QB Aaron Rodgers RB Isiah Pacheco RB Austin Ekeler WR Christian Watson WR George Pickens WR Mike Evans TE Mark Andrews FLEX Derrick Henry BN Joe Mixon BN Odell Beckham Jr. BN Cole Kmet BN Derek Carr BN Zay Jones BN Taysom Hill BN Trey Lance BN Jeff Wilson Jr. BN C.J. Stroud BN Robert Woods BN Deuce Vaughn BN KaVontae Turpin,,DJ Moore,FLEX,8.33%,0
5,3846002825,difante,1140,6.8,QB Joe Burrow RB Cam Akers RB Javonte Williams WR Marquez Valdes-Scantling WR Ja'Marr Chase WR Tee Higgins TE Darren Waller FLEX Amari Cooper BN DeAndre Hopkins BN Treylon Burks BN Damien Harris BN Anthony Richardson BN Chig Okonkwo BN Kenneth Gainwell BN Tyquan Thornton BN Chuba Hubbard BN Chase Claypool BN Jelani Woods BN Ryan Tannehill BN Nick Westbrook-Ikhine,,Jerry Jeudy,WR,8.33%,0
6,3845978948,Mabs9900,1140,3.9,QB Tua Tagovailoa RB Clyde Edwards-Helaire RB Dameon Pierce WR Tyreek Hill WR Jaylen Waddle WR DJ Moore TE T.J. Hockenson FLEX Jerry Jeudy BN Rachaad White BN Samaje Perine BN Kyler Murray BN Greg Dulcich BN Raheem Mostert BN Nico Collins BN Tank Bigsby BN Zach Evans BN Van Jefferson BN Zamir White BN Mack Hollins BN Matt Breida,,Dameon Pierce,RB,8.33%,0
7,3846002777,jones2923,1080,3.6,QB Justin Fields RB Jerick McKinnon RB Jonathan Taylor WR Richie James Jr. WR A.J. Brown WR CeeDee Lamb TE Michael Mayer FLEX Deebo Samuel BN Miles Sanders BN Dak Prescott BN Brandin Cooks BN Zach Charbonnet BN AJ Dillon BN Donovan Peoples-Jones BN Romeo Doubs BN Josh Downs BN Mike Gesicki BN Hayden Hurst BN Ty Chandler BN Chris Moore,,Rachaad White,RB,8.33%,0
8,3845979114,DeboYoMoney,1020,1,QB Jalen Hurts RB Kenneth Walker III RB Rhamondre Stevenson WR Kadarius Toney WR Cooper Kupp WR Marquise Brown TE Dallas Goedert FLEX Jahan Dotson BN Jameson Williams BN Dalton Schultz BN Elijah Mitchell BN Rondale Moore BN Curtis Samuel BN Isaiah Hodgins BN Leonard Fournette BN Trey McBride BN Sam Howell BN Gus Edwards BN Quez Watkins BN Boston Scott,,Tua Tagovailoa,QB,8.33%,0
9,3845987982,hoehne2,1200,0,QB Lamar Jackson RB Christian McCaffrey RB Aaron Jones WR Chris Olave WR Terry McLaurin WR Courtland Sutton TE Kyle Pitts FLEX Alvin Kamara BN Khalil Herbert BN Geno Smith BN Jamaal Williams BN Adam Thielen BN D'Onta Foreman BN Tyler Higbee BN Joshua Palmer BN John Metchie III BN Mac Jones BN Luke Musgrave BN DeVante Parker BN Greg Dortch,,Samaje Perine,BN,8.33%,0
9,3845988008,liebh007,1200,0,QB Kirk Cousins RB J.K. Dobbins RB James Conner WR Justin Jefferson WR DeVonta Smith WR Calvin Ridley TE Dalton Kincaid FLEX Drake London BN Alexander Mattison BN Brian Robinson Jr. BN Russell Wilson BN Jordan Love BN Juwan Johnson BN Jonathan Mingo BN Jake Ferguson BN Irv Smith Jr. BN Marvin Mims Jr. BN Jayden Reed BN Baker Mayfield BN Kenny McIntosh,,Kyler Murray,BN,8.33%,0
