Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3892719602,Jaxons_Jangle,960,36.239998,QB Patrick Mahomes RB Jahmyr Gibbs RB Christian McCaffrey WR Richie James Jr. WR Amari Cooper WR Christian Kirk TE Noah Gray FLEX George Kittle BN Dak Prescott BN James Conner BN Quentin Johnston BN Tyler Allgeier BN K.J. Osborn BN Chig Okonkwo BN Dalton Kincaid BN Jaylen Warren BN Jayden Reed BN Zach Ertz BN Deuce Vaughn BN Michael Wilson,,Bijan Robinson,RB,8.33%,0
2,3892702209,telawson322,1020,28.4,QB Kirk Cousins RB Elijah Mitchell RB Roschon Johnson WR Amon-Ra St. Brown WR Skyy Moore WR Tee Higgins TE Sam LaPorta FLEX Calvin Ridley BN Jerry Jeudy BN Christian Watson BN Tyler Lockett BN Gabe Davis BN Dawson Knox BN Ezekiel Elliott BN Nico Collins BN Chase Brown BN Khalil Shakir BN Jerome Ford BN Salvon Ahmed BN Joshua Dobbs,,Josh Allen,QB,8.33%,0
3,3892695105,calico_jack23,1080,22.8,QB Josh Allen RB David Montgomery RB Isiah Pacheco WR Keenan Allen WR Odell Beckham Jr. WR Zay Jones TE David Njoku FLEX Bijan Robinson BN Najee Harris BN Tua Tagovailoa BN Geno Smith BN Dalton Schultz BN Alec Pierce BN Kendre Miller BN Michael Gallup BN Curtis Samuel BN Van Jefferson BN Baker Mayfield BN Ty Chandler BN Jimmy Graham,,Najee Harris,RB,8.33%,0
4,3892695413,cashyobe,1140,14.02,QB Jared Goff RB Jonathan Taylor RB Saquon Barkley WR Cooper Kupp WR DJ Moore WR Chris Godwin TE Pat Freiermuth FLEX Nick Chubb BN Jahan Dotson BN Alvin Kamara BN Jamaal Williams BN Adam Thielen BN Bryce Young BN Hunter Renfrow BN Irv Smith Jr. BN Mac Jones BN Robert Woods BN Luke Musgrave BN Zack Moss BN Randall Cobb,,Keenan Allen,WR,8.33%,0
5,3892719638,Sparky1971,1080,13.6,QB Aaron Rodgers RB Jerick McKinnon RB Joe Mixon WR Rashee Rice WR Stefon Diggs WR Davante Adams TE Kyle Pitts FLEX Mike Williams BN George Pickens BN Javonte Williams BN Alexander Mattison BN Elijah Moore BN Allen Lazard BN D'Onta Foreman BN Taysom Hill BN Kenny Pickett BN Mecole Hardman Jr. BN Brock Purdy BN Gus Edwards BN Cade Otton,,Isiah Pacheco,BN,8.33%,9.4
6,3892702258,bradk12,1140,6.8,QB Trevor Lawrence RB Derrick Henry RB Travis Etienne Jr. WR Marquez Valdes-Scantling WR Garrett Wilson WR Michael Thomas TE Darren Waller FLEX Miles Sanders BN Zay Flowers BN Brian Robinson Jr. BN JuJu Smith-Schuster BN De'Von Achane BN Darnell Mooney BN Jordan Love BN Trey Lance BN C.J. Stroud BN Devin Singletary BN Tyler Conklin BN Noah Fant BN Tank Dell,,David Montgomery,FLEX,8.33%,13.4
7,3892711008,DeepSeaMike,1080,4.9,QB Lamar Jackson RB Clyde Edwards-Helaire RB Kenneth Walker III WR Kadarius Toney WR Justin Jefferson WR DeVonta Smith TE Jake Ferguson FLEX Terry McLaurin BN Dalvin Cook BN Dameon Pierce BN Jordan Addison BN Rashod Bateman BN AJ Dillon BN Tyjae Spears BN Sam Howell BN Isaiah Likely BN Hunter Henry BN DeVante Parker BN Justice Hill BN Dyami Brown,,Tua Tagovailoa,BN,8.33%,0
8,3892710889,Tpatirdi,1080,1.6,QB Joe Burrow RB Josh Jacobs RB D'Andre Swift WR Justyn Ross WR Ja'Marr Chase WR DeAndre Hopkins TE Dallas Goedert FLEX Evan Engram BN Daniel Jones BN Rashaad Penny BN Jalin Hyatt BN Michael Mayer BN Rondale Moore BN Mike Gesicki BN Kareem Hunt BN Isaiah Hodgins BN Chase Claypool BN Parris Campbell BN Darius Slayton BN Malik Willis,,David Njoku,TE,8.33%,0
9,3892702217,jfe3333,1200,0,QB Anthony Richardson RB Tony Pollard RB J.K. Dobbins WR CeeDee Lamb WR Deebo Samuel WR Michael Pittman Jr. TE Mark Andrews FLEX Marquise Brown BN Treylon Burks BN Diontae Johnson BN Damien Harris BN Samaje Perine BN Tyler Boyd BN Greg Dulcich BN Josh Downs BN Jimmy Garoppolo BN Hayden Hurst BN Chuba Hubbard BN Ryan Tannehill BN Chris Evans,,Odell Beckham Jr.,WR,8.33%,0
9,3892719633,Toothpick610,1200,0,QB Jalen Hurts RB Aaron Jones RB James Cook WR Tyreek Hill WR Chris Olave WR Mike Evans TE T.J. Hockenson FLEX Khalil Herbert BN Kyler Murray BN Derek Carr BN Raheem Mostert BN Romeo Doubs BN Jeff Wilson Jr. BN Juwan Johnson BN DJ Chark Jr. BN Kenneth Gainwell BN Joshua Palmer BN Cordarrelle Patterson BN Marvin Mims Jr. BN Mack Hollins,,Geno Smith,BN,8.33%,0
