Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3866628282,MotownMauler,1020,24.52,QB Jared Goff RB Derrick Henry RB Javonte Williams WR Richie James Jr. WR Tyreek Hill WR Mike Williams TE Sam LaPorta FLEX Mark Andrews BN T.J. Hockenson BN Chris Godwin BN Tua Tagovailoa BN Khalil Herbert BN Damien Harris BN Tyler Boyd BN Tyjae Spears BN Joshua Palmer BN Baker Mayfield BN Deuce Vaughn BN Deon Jackson BN Cole Beasley,,A.J. Brown,WR,8.33%,0
2,3866628278,Baldomire,1020,21.54,QB Patrick Mahomes RB Rhamondre Stevenson RB Rachaad White WR Kadarius Toney WR DK Metcalf WR Brandon Aiyuk TE Travis Kelce FLEX Alexander Mattison BN Dak Prescott BN Samaje Perine BN Kyler Murray BN Greg Dulcich BN Raheem Mostert BN Romeo Doubs BN Hunter Renfrow BN Isaiah Hodgins BN Mecole Hardman Jr. BN Tyler Conklin BN Darius Slayton BN Mack Hollins,,CeeDee Lamb,WR,8.33%,0
3,3866610991,sandej30,1020,21.4,QB Daniel Jones RB David Montgomery RB Jahmyr Gibbs WR A.J. Brown WR CeeDee Lamb WR Amari Cooper TE Chig Okonkwo FLEX Drake London BN Miles Sanders BN Treylon Burks BN Diontae Johnson BN Jameson Williams BN Anthony Richardson BN Jeff Wilson Jr. BN Tank Bigsby BN Hayden Hurst BN Cordarrelle Patterson BN Jelani Woods BN Luke Musgrave BN Michael Wilson,,Amari Cooper,WR,8.33%,0
4,3866628258,stegelj47,1080,21.1,QB Lamar Jackson RB Jerick McKinnon RB Dameon Pierce WR Amon-Ra St. Brown WR Cooper Kupp WR Christian Watson TE Kyle Pitts FLEX Marquise Brown BN Joe Mixon BN Pat Freiermuth BN AJ Dillon BN Derek Carr BN Taysom Hill BN Alec Pierce BN Kenneth Gainwell BN Marvin Mims Jr. BN Isaiah Likely BN Jerome Ford BN Kyle Trask BN Aidan O'Connell,,Jahmyr Gibbs,RB,8.33%,8
5,3866638201,DeepSeaMike,1080,13.200001,QB Josh Allen RB Najee Harris RB James Cook WR Rashee Rice WR Justyn Ross WR Stefon Diggs TE Dawson Knox FLEX Garrett Wilson BN Terry McLaurin BN Tyler Lockett BN Zach Charbonnet BN Zay Flowers BN Elijah Mitchell BN Antonio Gibson BN Dalton Kincaid BN Devin Singletary BN Michael Gallup BN Mac Jones BN Noah Fant BN Parris Campbell,,Drake London,FLEX,8.33%,0
6,3866628240,blauretti,1140,9.4,QB Justin Herbert RB Isiah Pacheco RB Breece Hall WR Justin Jefferson WR Jaylen Waddle WR Chris Olave TE Dallas Goedert FLEX James Conner BN Courtland Sutton BN JuJu Smith-Schuster BN De'Von Achane BN Darnell Mooney BN Juwan Johnson BN Ezekiel Elliott BN Kenny Pickett BN Desmond Ridder BN Robert Woods BN Corey Davis BN Hunter Henry BN Chris Evans,,Miles Sanders,RB,8.33%,0
7,3866620138,jaysicko,1080,8.6,QB Geno Smith RB Austin Ekeler RB Tony Pollard WR Marquez Valdes-Scantling WR Marvin Jones Jr. WR Jerry Jeudy TE George Kittle FLEX Josh Jacobs BN Michael Pittman Jr. BN Jaxon Smith-Njigba BN Brandin Cooks BN David Njoku BN Russell Wilson BN D'Onta Foreman BN DJ Chark Jr. BN Curtis Samuel BN Cedric Tillman BN Tank Dell BN Ryan Tannehill BN Ty Chandler,,David Montgomery,BN,8.33%,13.4
8,3866637990,TD507,1080,3.9,QB Justin Fields RB Clyde Edwards-Helaire RB Aaron Jones WR Davante Adams WR DeAndre Hopkins WR Jordan Addison TE Dalton Schultz FLEX Michael Thomas BN Kirk Cousins BN Jakobi Meyers BN K.J. Osborn BN Jordan Love BN Rondale Moore BN Leonard Fournette BN Michael Carter BN Chuba Hubbard BN Brock Purdy BN James Robinson BN Will Dissly BN Latavius Murray,,Treylon Burks,BN,8.33%,0
9,3866628275,TNT6,1140,0.4,QB Joe Burrow RB Kenneth Walker III RB J.K. Dobbins WR Skyy Moore WR Ja'Marr Chase WR Tee Higgins TE Mike Gesicki FLEX Calvin Ridley BN Gabe Davis BN Rashod Bateman BN Brian Robinson Jr. BN Allen Lazard BN Adam Thielen BN Jaylen Warren BN Jake Ferguson BN Chase Brown BN Trey McBride BN Sam Howell BN Jayden Reed BN Gus Edwards,,Diontae Johnson,BN,8.33%,0
10,3866610992,deacsoft,1200,0,QB Jalen Hurts RB Bijan Robinson RB Travis Etienne Jr. WR DJ Moore WR George Pickens WR Jahan Dotson TE Cole Kmet FLEX D'Andre Swift BN Elijah Moore BN Tyler Allgeier BN Jamaal Williams BN Bryce Young BN Michael Mayer BN Nico Collins BN Jonathan Mingo BN Chase Claypool BN Zamir White BN Cade Otton BN Quez Watkins BN Olamide Zaccheaus,,Daniel Jones,BN,8.33%,0
