Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3849479569,kuba13,960,46.32,QB Jared Goff RB Josh Jacobs RB Alvin Kamara WR Amon-Ra St. Brown WR Rashee Rice WR Justyn Ross TE Darren Waller FLEX CeeDee Lamb BN Jerry Jeudy BN Chris Godwin BN Dak Prescott BN Samaje Perine BN Adam Thielen BN Greg Dulcich BN Raheem Mostert BN Ezekiel Elliott BN Tyjae Spears BN Chase Brown BN Terrace Marshall Jr. BN Pierre Strong Jr.,,Travis Kelce,TE,8.33%,0
2,3849479524,volsaw,900,37.840004,QB Patrick Mahomes RB David Montgomery RB Clyde Edwards-Helaire WR DK Metcalf WR Christian Kirk WR Odell Beckham Jr. TE Travis Kelce FLEX Dameon Pierce BN Deshaun Watson BN Cam Akers BN Elijah Mitchell BN DJ Chark Jr. BN Nico Collins BN Gerald Everett BN Rondale Moore BN Curtis Samuel BN Kareem Hunt BN John Metchie III BN Baker Mayfield BN Logan Thomas,,Patrick Mahomes,QB,8.33%,20.54
3,3849498117,twill95gt,1140,9.4,QB Anthony Richardson RB Isiah Pacheco RB Nick Chubb WR Garrett Wilson WR Amari Cooper WR DJ Moore TE Kyle Pitts FLEX J.K. Dobbins BN Diontae Johnson BN Rashaad Penny BN Matthew Stafford BN Devin Singletary BN Josh Downs BN Jimmy Garoppolo BN Hayden Hurst BN Irv Smith Jr. BN Van Jefferson BN Jelani Woods BN Parris Campbell BN Jerome Ford,,DK Metcalf,WR,8.33%,0
4,3849507500,Nb-skiller369,1140,8,QB Trevor Lawrence RB Jahmyr Gibbs RB Austin Ekeler WR Jaylen Waddle WR Christian Watson WR Jordan Addison TE Pat Freiermuth FLEX Joe Mixon BN Courtland Sutton BN Michael Thomas BN Derek Carr BN Zay Jones BN D'Onta Foreman BN Bryce Young BN Juwan Johnson BN Joshua Palmer BN Hunter Renfrow BN Jake Ferguson BN Robert Woods BN Deon Jackson,,Christian Kirk,WR,8.33%,0
5,3849498153,Nerrej1,1140,6.8,QB Josh Allen RB Kenneth Walker III RB Miles Sanders WR Marquez Valdes-Scantling WR Justin Jefferson WR Calvin Ridley TE Tyler Higbee FLEX Dalvin Cook BN Marquise Brown BN Rachaad White BN Aaron Rodgers BN Allen Lazard BN Donovan Peoples-Jones BN Trey Lance BN Jeff Wilson Jr. BN Michael Gallup BN Cordarrelle Patterson BN Jacoby Brissett BN Hunter Henry BN DeVante Parker,,Dameon Pierce,RB,8.33%,0
6,3849488691,Noles27,1080,2,QB Justin Fields RB Jerick McKinnon RB Bijan Robinson WR Chris Olave WR Keenan Allen WR Jaxon Smith-Njigba TE Michael Mayer FLEX Aaron Jones BN Tyler Lockett BN Quentin Johnston BN Jameson Williams BN Geno Smith BN Kendre Miller BN Tank Bigsby BN Mecole Hardman Jr. BN Isaiah Likely BN Jayden Reed BN Luke Musgrave BN Darnell Washington BN Mack Hollins,,Deshaun Watson,BN,8.33%,0
7,3849506971,DeepSeaMike,1140,1.6,QB Justin Herbert RB James Conner RB Javonte Williams WR Richie James Jr. WR Ja'Marr Chase WR DeVonta Smith TE Dalton Kincaid FLEX Tee Higgins BN Mike Williams BN Zay Flowers BN AJ Dillon BN Tyler Allgeier BN Jamaal Williams BN K.J. Osborn BN C.J. Stroud BN Tank Dell BN Zamir White BN Cade Otton BN Robert Tonyan BN Ty Chandler,,David Montgomery,FLEX,8.33%,13.4
8,3849479567,jon.axton,1140,0.4,QB Lamar Jackson RB Travis Etienne Jr. RB D'Andre Swift WR Skyy Moore WR Stefon Diggs WR Davante Adams TE David Njoku FLEX Brandon Aiyuk BN George Pickens BN Zach Charbonnet BN Rashod Bateman BN Antonio Gibson BN Chig Okonkwo BN Jordan Love BN Alec Pierce BN Michael Carter BN Marvin Mims Jr. BN Chuba Hubbard BN Noah Fant BN DeeJay Dallas,,Cam Akers,RB,8.33%,0
9,3849507690,Disidoro21,1200,0,QB Joe Burrow RB Derrick Henry RB James Cook WR A.J. Brown WR Deebo Samuel WR JuJu Smith-Schuster TE George Kittle FLEX Khalil Herbert BN Kirk Cousins BN Brian Robinson Jr. BN Dawson Knox BN Romeo Doubs BN Taysom Hill BN Brock Purdy BN Chase Claypool BN Gus Edwards BN Deuce Vaughn BN Ryan Tannehill BN Joshua Kelley BN Melvin Gordon III,,Odell Beckham Jr.,WR,8.33%,0
9,3849488486,Saint_Patrick_1968,1140,0,QB Jalen Hurts RB Christian McCaffrey RB Alexander Mattison WR Brandin Cooks WR Elijah Moore WR Jakobi Meyers TE Mark Andrews FLEX T.J. Hockenson BN Dallas Goedert BN Tua Tagovailoa BN Damien Harris BN Tyler Boyd BN Darnell Mooney BN Rashid Shaheed BN Jaylen Warren BN Tyler Conklin BN Mac Jones BN Mike White BN Zonovan Knight BN Kyle Juszczyk,,Elijah Mitchell,BN,8.33%,0
9,3849498152,benstephens201,1140,0,QB Daniel Jones RB Tony Pollard RB Rhamondre Stevenson WR Tyreek Hill WR Terry McLaurin WR Gabe Davis TE Evan Engram FLEX Najee Harris BN Jahan Dotson BN Kyler Murray BN Dalton Schultz BN De'Von Achane BN Jalin Hyatt BN Roschon Johnson BN Jonathan Mingo BN Isaiah Hodgins BN Leonard Fournette BN Khalil Shakir BN Trey McBride BN Davis Mills,,DJ Chark Jr.,BN,8.33%,0
9,3849507692,Jay49ers,0,0,,,Nico Collins,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,Logan Thomas,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,George Pickens,FLEX,8.33%,0
,,,,,,,David Njoku,TE,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Michael Carter,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,DeeJay Dallas,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,19.1
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Chris Godwin,FLEX,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Dak Prescott,QB,8.33%,0
,,,,,,,Alvin Kamara,RB,8.33%,0
,,,,,,,Jared Goff,BN,8.33%,14.02
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Terrace Marshall Jr.,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Pierre Strong Jr.,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,T.J. Hockenson,FLEX,8.33%,0
,,,,,,,Dallas Goedert,BN,8.33%,0
,,,,,,,Tua Tagovailoa,BN,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Elijah Moore,WR,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Tyler Boyd,WR,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
