Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3861824656,big_empty,900,35.02,QB Jared Goff RB Isiah Pacheco RB Travis Etienne Jr. WR Rashee Rice WR A.J. Brown WR CeeDee Lamb TE George Kittle FLEX Najee Harris BN Drake London BN Dalvin Cook BN Geno Smith BN Allen Lazard BN Gerald Everett BN Michael Gallup BN Kareem Hunt BN Leonard Fournette BN Chase Claypool BN Noah Fant BN DeVante Parker BN Greg Dortch,,Christian McCaffrey,RB,8.33%,0
2,3861834224,DeepSeaMike,1080,27.04,QB Patrick Mahomes RB Breece Hall RB Javonte Williams WR Justin Watson WR Justin Jefferson WR Mike Williams TE Jake Ferguson FLEX Keenan Allen BN Brandin Cooks BN Rashaad Penny BN Khalil Herbert BN Brian Robinson Jr. BN Tyler Boyd BN Darnell Mooney BN Raheem Mostert BN Brock Purdy BN Isaiah Likely BN Jayden Reed BN Parris Campbell BN Hunter Henry,,DeVonta Smith,WR,8.33%,0
3,3861835809,slusser,1020,22.7,QB C.J. Stroud RB Jerick McKinnon RB Cam Akers WR Amon-Ra St. Brown WR Richie James Jr. WR Garrett Wilson TE Dalton Schultz FLEX Amari Cooper BN Joe Mixon BN Jahan Dotson BN James Cook BN Zach Charbonnet BN Michael Thomas BN Tyler Higbee BN Irv Smith Jr. BN Tyquan Thornton BN John Metchie III BN Sam Howell BN Chris Evans BN Logan Thomas,,Tee Higgins,WR,8.33%,0
4,3861815739,jasonpk123,1080,22.3,QB Aaron Rodgers RB David Montgomery RB Saquon Barkley WR Mike Evans WR Gabe Davis WR Odell Beckham Jr. TE Sam LaPorta FLEX Nick Chubb BN T.J. Hockenson BN Aaron Jones BN Quentin Johnston BN Jalin Hyatt BN Donovan Peoples-Jones BN Michael Mayer BN Kenny Pickett BN Van Jefferson BN Robert Woods BN Allen Robinson II BN Darius Slayton BN Randall Cobb,,Kenneth Walker III,RB,8.33%,0
5,3861824685,grambyroll36,1140,8,QB Justin Herbert RB Jahmyr Gibbs RB Austin Ekeler WR Davante Adams WR Jerry Jeudy WR Chris Godwin TE Dallas Goedert FLEX J.K. Dobbins BN Elijah Moore BN Jakobi Meyers BN Jeff Wilson Jr. BN DJ Chark Jr. BN Ezekiel Elliott BN Matthew Stafford BN Nico Collins BN Jimmy Garoppolo BN Mecole Hardman Jr. BN Zach Ertz BN Luke Musgrave BN Calvin Austin III,,DeAndre Hopkins,WR,8.33%,0
6,3861824728,maffs2,960,7.2999997,QB Jalen Hurts RB Clyde Edwards-Helaire RB Bijan Robinson WR Marvin Jones Jr. WR Justyn Ross WR Deebo Samuel TE Kyle Pitts FLEX Josh Jacobs BN Jaxon Smith-Njigba BN Deshaun Watson BN Darren Waller BN Treylon Burks BN Jameson Williams BN AJ Dillon BN Chig Okonkwo BN Bryce Young BN Taysom Hill BN Trey Lance BN Chase Edmonds BN A.T. Perry,,Michael Pittman Jr.,BN,8.33%,0
7,3861835790,Helland15,1140,6.8,QB Dak Prescott RB Miles Sanders RB D'Andre Swift WR Marquez Valdes-Scantling WR Ja'Marr Chase WR DK Metcalf TE Evan Engram FLEX Calvin Ridley BN Terry McLaurin BN Daniel Jones BN Pat Freiermuth BN Alexander Mattison BN Adam Thielen BN Alec Pierce BN Mike Gesicki BN Isaiah Hodgins BN Cordarrelle Patterson BN Michael Carter BN Chuba Hubbard BN Ryan Tannehill,,Marquise Brown,FLEX,8.33%,0
8,3861805435,ice422,1140,1,QB Josh Allen RB Derrick Henry RB Alvin Kamara WR Kadarius Toney WR Tyreek Hill WR DJ Moore TE Dalton Kincaid FLEX Christian Watson BN George Pickens BN Anthony Richardson BN Elijah Mitchell BN De'Von Achane BN Roschon Johnson BN Juwan Johnson BN Kendre Miller BN Rashid Shaheed BN Josh Downs BN Khalil Shakir BN Cade Otton BN Jauan Jennings,,Courtland Sutton,BN,8.33%,0
9,3861824670,CoachDitkaSausage,1080,0.4,QB Joe Burrow RB Rhamondre Stevenson RB James Conner WR Skyy Moore WR Chris Olave WR Christian Kirk TE Travis Kelce FLEX Jordan Addison BN Samaje Perine BN Tyler Allgeier BN Jamaal Williams BN Kyler Murray BN Derek Carr BN Dawson Knox BN Rondale Moore BN Curtis Samuel BN Hunter Renfrow BN Baker Mayfield BN Zamir White BN Matt Breida,,Kirk Cousins,QB,8.33%,0
10,3861804817,JustRaze,1200,0,QB Kirk Cousins RB Christian McCaffrey RB Kenneth Walker III WR DeVonta Smith WR Tee Higgins WR DeAndre Hopkins TE Greg Dulcich FLEX Michael Pittman Jr. BN Marquise Brown BN Courtland Sutton BN JuJu Smith-Schuster BN Russell Wilson BN K.J. Osborn BN Antonio Gibson BN D'Onta Foreman BN Tyler Conklin BN Mac Jones BN Gus Edwards BN Jelani Woods BN Adam Trautman,,JuJu Smith-Schuster,BN,8.33%,0
10,3861805301,NothingToSee,1200,0,QB Lamar Jackson RB Tony Pollard RB Damien Harris WR Stefon Diggs WR Brandon Aiyuk WR Tyler Lockett TE Mark Andrews FLEX Rashod Bateman BN Trevor Lawrence BN Zay Flowers BN Zay Jones BN Tyjae Spears BN Kenneth Gainwell BN Jaylen Warren BN Hayden Hurst BN Marvin Mims Jr. BN Jerome Ford BN Deuce Vaughn BN Jamal Agnew BN Michael Wilson,,Russell Wilson,BN,8.33%,0
10,3861805430,huntpat23,1200,0,QB Justin Fields RB Jonathan Taylor RB Dameon Pierce WR Cooper Kupp WR Jaylen Waddle WR Diontae Johnson TE David Njoku FLEX Rachaad White BN Tua Tagovailoa BN Cole Kmet BN Jordan Love BN Romeo Doubs BN Devin Singletary BN Jonathan Mingo BN Tank Bigsby BN Trey McBride BN Cedric Tillman BN Tank Dell BN Puka Nacua BN Ty Chandler,,K.J. Osborn,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Greg Dulcich,TE,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Jelani Woods,BN,8.33%,0
,,,,,,,Adam Trautman,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Trevor Lawrence,BN,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Zay Flowers,FLEX,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Jaylen Warren,RB,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Jamal Agnew,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Jonathan Taylor,RB,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Rachaad White,FLEX,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Tua Tagovailoa,BN,8.33%,0
,,,,,,,David Njoku,TE,8.33%,0
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
