Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880528668,DeepSeaMike,840,46.940002,QB Patrick Mahomes RB David Montgomery RB Isiah Pacheco WR Richie James Jr. WR Justyn Ross WR Skyy Moore TE David Njoku FLEX Tyreek Hill BN DeVonta Smith BN Mike Williams BN Dameon Pierce BN James Cook BN K.J. Osborn BN Chig Okonkwo BN Juwan Johnson BN Jaylen Warren BN Ryan Tannehill BN Joshua Kelley BN Chris Evans BN Deonte Harty,,Cooper Kupp,WR,8.33%,0
2,3880552730,bkirk6801,1020,34.120003,QB Jared Goff RB Travis Etienne Jr. RB J.K. Dobbins WR Amon-Ra St. Brown WR Kadarius Toney WR A.J. Brown TE Taysom Hill FLEX DK Metcalf BN Marquise Brown BN James Conner BN Javonte Williams BN Michael Thomas BN JuJu Smith-Schuster BN Tyler Allgeier BN Kyler Murray BN Kenneth Gainwell BN Michael Mayer BN Tyler Conklin BN Desmond Ridder BN Baker Mayfield,,Breece Hall,RB,8.33%,0
3,3880552774,raiders85,1140,11.6,QB Lamar Jackson RB Christian McCaffrey RB Najee Harris WR Rashee Rice WR Chris Olave WR Drake London TE Greg Dulcich FLEX Cam Akers BN Deshaun Watson BN Jordan Addison BN Rashaad Penny BN Derek Carr BN Dalton Kincaid BN Ezekiel Elliott BN Michael Gallup BN John Metchie III BN Chuba Hubbard BN Zach Ertz BN Allen Robinson II BN Ty Chandler,,Tee Higgins,WR,8.33%,0
4,3880536956,ManBaerPig,1080,10.9,QB Josh Allen RB Jerick McKinnon RB Kenneth Walker III WR Justin Jefferson WR Calvin Ridley WR Mike Evans TE Sam LaPorta FLEX Aaron Jones BN Kirk Cousins BN Alvin Kamara BN Odell Beckham Jr. BN Dalton Schultz BN Dawson Knox BN D'Onta Foreman BN Bryce Young BN Alec Pierce BN Rondale Moore BN Joshua Palmer BN Jerome Ford BN Randall Cobb,,Mark Andrews,TE,8.33%,0
5,3880546622,BigGreenBean,1140,8,QB Tua Tagovailoa RB Jahmyr Gibbs RB Jonathan Taylor WR Stefon Diggs WR Amari Cooper WR Brandon Aiyuk TE Evan Engram FLEX Nick Chubb BN Jahan Dotson BN Zach Charbonnet BN Damien Harris BN Jalin Hyatt BN Rashid Shaheed BN Nico Collins BN Curtis Samuel BN Mike Gesicki BN Brock Purdy BN Isaiah Likely BN Deon Jackson BN Cole Turner,,Trevor Lawrence,QB,8.33%,0
6,3880552567,tpanthers159,1140,6.8,QB Daniel Jones RB Saquon Barkley RB Tony Pollard WR Marquez Valdes-Scantling WR DeAndre Hopkins WR Jaxon Smith-Njigba TE Darren Waller FLEX Chris Godwin BN Tyler Lockett BN Geno Smith BN Brian Robinson Jr. BN Darnell Mooney BN DJ Chark Jr. BN Wan'Dale Robinson BN Josh Downs BN Marvin Mims Jr. BN Jayden Reed BN Noah Fant BN Hunter Henry BN Kyren Williams,,Treylon Burks,BN,8.33%,0
7,3880546624,larrysantiagoIJ,1140,3.9,QB Justin Herbert RB Clyde Edwards-Helaire RB Austin Ekeler WR Garrett Wilson WR Keenan Allen WR George Pickens TE T.J. Hockenson FLEX Rachaad White BN Courtland Sutton BN Rashod Bateman BN Samaje Perine BN Antonio Gibson BN Donovan Peoples-Jones BN Tyjae Spears BN Gerald Everett BN Kenny Pickett BN Van Jefferson BN Zamir White BN Mack Hollins BN Michael Wilson,,Brandin Cooks,WR,8.33%,0
8,3880552746,dustyrodes,1140,1.8,QB Jalen Hurts RB D'Andre Swift RB AJ Dillon WR Marvin Jones Jr. WR CeeDee Lamb WR Christian Watson TE Dallas Goedert FLEX Tyler Boyd BN Joe Burrow BN Dak Prescott BN Jordan Love BN Romeo Doubs BN Jake Ferguson BN Chase Brown BN Mecole Hardman Jr. BN Irv Smith Jr. BN Luke Musgrave BN Olamide Zaccheaus BN Durham Smythe BN Mike Boone,,Quentin Johnston,FLEX,8.33%,0
9,3880536991,tonysrizz09,1200,0,QB Aaron Rodgers RB Derrick Henry RB Josh Jacobs WR Ja'Marr Chase WR DJ Moore WR Jerry Jeudy TE George Kittle FLEX Christian Kirk BN Khalil Herbert BN Russell Wilson BN Allen Lazard BN Raheem Mostert BN C.J. Stroud BN Isaiah Hodgins BN Hayden Hurst BN Robert Woods BN Deuce Vaughn BN Tank Dell BN Cade Otton BN Calvin Austin III,,Jameson Williams,BN,8.33%,0
9,3880528633,J_Ruff22,1140,0,QB Trevor Lawrence RB Breece Hall RB Alexander Mattison WR Cooper Kupp WR Tee Higgins WR Treylon Burks TE Mark Andrews FLEX Brandin Cooks BN Quentin Johnston BN Jameson Williams BN Zay Jones BN Jeff Wilson Jr. BN Tyler Higbee BN Matthew Stafford BN Devin Singletary BN Tank Bigsby BN Trey McBride BN Gus Edwards BN Darius Slayton BN Tutu Atwell,,Alexander Mattison,RB,8.33%,0
