Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865329638,michaelsatchmo,780,40.52,QB Jared Goff RB Isiah Pacheco RB Clyde Edwards-Helaire WR Rashee Rice WR Justyn Ross WR Ja'Marr Chase TE Michael Mayer FLEX Chris Olave BN DeVonta Smith BN Justin Herbert BN Christian Kirk BN Dalvin Cook BN Javonte Williams BN James Cook BN Jameson Williams BN Gerald Everett BN Jonathan Mingo BN Leonard Fournette BN Van Jefferson BN Joshua Kelley,,Stefon Diggs,WR,8.33%,0
2,3865329621,coveredcalls85,1140,20.54,QB Patrick Mahomes RB Miles Sanders RB James Conner WR A.J. Brown WR Amari Cooper WR Jerry Jeudy TE Tyler Higbee FLEX George Pickens BN Khalil Herbert BN Jamaal Williams BN K.J. Osborn BN De'Von Achane BN Bryce Young BN DJ Chark Jr. BN Matthew Stafford BN Jake Ferguson BN Hayden Hurst BN Mecole Hardman Jr. BN Allen Robinson II BN Tutu Atwell,,CeeDee Lamb,WR,8.33%,0
3,3865320767,terevdfs1188,1140,19.1,QB Aaron Rodgers RB Jonathan Taylor RB Breece Hall WR Amon-Ra St. Brown WR Garrett Wilson WR Brandin Cooks TE Dallas Goedert FLEX Rhamondre Stevenson BN Alexander Mattison BN Russell Wilson BN Dawson Knox BN Adam Thielen BN Taysom Hill BN Trey Lance BN Nico Collins BN Tank Bigsby BN John Metchie III BN Jayden Reed BN Gus Edwards BN Kyle Trask,,Travis Etienne Jr.,RB,8.33%,0
4,3865336779,colz1621,1020,14.8,QB Deshaun Watson RB Jahmyr Gibbs RB Bijan Robinson WR Marquez Valdes-Scantling WR Chris Godwin WR Gabe Davis TE Kyle Pitts FLEX Nick Chubb BN Joe Mixon BN Kirk Cousins BN Dalton Schultz BN Allen Lazard BN Chig Okonkwo BN Donovan Peoples-Jones BN Kareem Hunt BN Khalil Shakir BN Chase Claypool BN Robert Woods BN Deuce Vaughn BN Greg Dortch,,DeAndre Hopkins,WR,8.33%,0
5,3865320857,CJBBall023,960,13.5,QB Justin Fields RB Jerick McKinnon RB Austin Ekeler WR Richie James Jr. WR Kadarius Toney WR Deebo Samuel TE Sam LaPorta FLEX Saquon Barkley BN Michael Pittman Jr. BN Tyler Lockett BN Diontae Johnson BN Geno Smith BN Cole Kmet BN Darnell Mooney BN D'Onta Foreman BN Juwan Johnson BN Joshua Palmer BN Parris Campbell BN Baker Mayfield BN Chris Evans,,George Kittle,TE,8.33%,0
6,3865309972,DeepSeaMike,1140,13.4,QB Dak Prescott RB David Montgomery RB Travis Etienne Jr. WR Stefon Diggs WR CeeDee Lamb WR DeAndre Hopkins TE George Kittle FLEX Brandon Aiyuk BN Rashod Bateman BN Antonio Gibson BN Jordan Love BN Raheem Mostert BN Romeo Doubs BN Tyjae Spears BN Chuba Hubbard BN Brock Purdy BN Zach Ertz BN Ryan Tannehill BN Luke Musgrave BN Puka Nacua,,Brandon Aiyuk,FLEX,8.33%,0
7,3865329687,mrmisch85,1080,4.8,QB Lamar Jackson RB J.K. Dobbins RB D'Andre Swift WR Kalif Raymond WR Marvin Jones Jr. WR Cooper Kupp TE Mark Andrews FLEX Christian Watson BN Terry McLaurin BN Courtland Sutton BN Rashaad Penny BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Elijah Mitchell BN Kenneth Gainwell BN Curtis Samuel BN Sam Howell BN Mac Jones BN Noah Fant BN DeVante Parker,,David Montgomery,RB,8.33%,13.4
8,3865336732,jonnybets-48,1140,0.4,QB Jalen Hurts RB Cam Akers RB Rachaad White WR Skyy Moore WR Tyreek Hill WR DK Metcalf TE Darren Waller FLEX DJ Moore BN Tua Tagovailoa BN David Njoku BN Alec Pierce BN Ezekiel Elliott BN Jaylen Warren BN Isaiah Hodgins BN Desmond Ridder BN Zamir White BN Cade Otton BN Mack Hollins BN Ty Chandler BN Calvin Austin III,,Dak Prescott,QB,8.33%,0
9,3865310015,idiosyncratichabits,1200,0,QB Daniel Jones RB Christian McCaffrey RB Dameon Pierce WR Jaylen Waddle WR Tee Higgins WR Mike Williams TE Greg Dulcich FLEX Drake London BN Jordan Addison BN Alvin Kamara BN Damien Harris BN Anthony Richardson BN Jalin Hyatt BN Roschon Johnson BN Dalton Kincaid BN Wan'Dale Robinson BN Josh Downs BN Jelani Woods BN Jerome Ford BN Darius Slayton,,Rashod Bateman,BN,8.33%,0
9,3865320689,bridigidigi,1200,0,QB Joe Burrow RB Tony Pollard RB Josh Jacobs WR Davante Adams WR Jaxon Smith-Njigba WR Treylon Burks TE Pat Freiermuth FLEX Kenneth Walker III BN Jahan Dotson BN Zach Charbonnet BN Quentin Johnston BN Jakobi Meyers BN Rashid Shaheed BN Kenny Pickett BN Mike Gesicki BN Jimmy Garoppolo BN Hunter Renfrow BN Trey McBride BN Marvin Mims Jr. BN Tyler Conklin,,Antonio Gibson,BN,8.33%,0
