Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3893126597,dlhl2000,1020,32.440002,QB Patrick Mahomes RB Jahmyr Gibbs RB Clyde Edwards-Helaire WR DeAndre Hopkins WR Mike Evans WR Odell Beckham Jr. TE George Kittle FLEX Christian McCaffrey BN Dak Prescott BN Damien Harris BN JuJu Smith-Schuster BN Dalton Schultz BN Roschon Johnson BN Michael Mayer BN Tank Bigsby BN Isaiah Hodgins BN John Metchie III BN Darius Slayton BN Joshua Kelley BN DeVante Parker,,Ja'Marr Chase,WR,8.33%,0
2,3893126574,jburnett2,1080,25.900002,QB Tua Tagovailoa RB Breece Hall RB Kenneth Walker III WR Amon-Ra St. Brown WR Marquez Valdes-Scantling WR A.J. Brown TE Evan Engram FLEX DK Metcalf BN James Cook BN Aaron Rodgers BN Brian Robinson Jr. BN Cole Kmet BN Darnell Mooney BN Romeo Doubs BN Wan'Dale Robinson BN Sam Howell BN Chase Claypool BN Zach Ertz BN Evan Hull BN Zack Moss,,Jaylen Waddle,WR,8.33%,0
3,3893126385,Camhouser,1080,22.92,QB Jared Goff RB Travis Etienne Jr. RB Aaron Jones WR Ja'Marr Chase WR Jaylen Waddle WR DJ Moore TE Sam LaPorta FLEX Jaxon Smith-Njigba BN Rachaad White BN Jahan Dotson BN Pat Freiermuth BN Geno Smith BN Mecole Hardman Jr. BN Chuba Hubbard BN Van Jefferson BN Noah Fant BN Tank Dell BN Ryan Tannehill BN Deon Jackson BN Calvin Austin III,,Travis Etienne Jr.,RB,8.33%,0
4,3893135950,indeefan6624,1080,13.799999,QB Russell Wilson RB David Montgomery RB Javonte Williams WR Skyy Moore WR CeeDee Lamb WR Deebo Samuel TE Greg Dulcich FLEX Calvin Ridley BN Keenan Allen BN Alexander Mattison BN Antonio Gibson BN Raheem Mostert BN Kendre Miller BN Kenny Pickett BN Curtis Samuel BN Jake Ferguson BN Hayden Hurst BN Desmond Ridder BN Robert Woods BN Cole Turner,,DJ Moore,WR,8.33%,0
5,3893148738,lugus830,1080,13.200001,QB Justin Fields RB Jonathan Taylor RB Bijan Robinson WR Rashee Rice WR Justyn Ross WR Chris Olave TE Kyle Pitts FLEX Najee Harris BN Brandon Aiyuk BN Courtland Sutton BN Samaje Perine BN Anthony Richardson BN Adam Thielen BN Jalin Hyatt BN Bryce Young BN Taysom Hill BN Alec Pierce BN Gerald Everett BN Mike Gesicki BN Zamir White,,Aaron Jones,RB,8.33%,0
6,3893140433,DeepSeaMike,1080,12.6,QB Josh Allen RB Josh Jacobs RB Dalvin Cook WR Justin Watson WR Stefon Diggs WR Amari Cooper TE Noah Gray FLEX Jerry Jeudy BN Diontae Johnson BN Gabe Davis BN Zay Flowers BN Elijah Moore BN Tyler Allgeier BN Dalton Kincaid BN Juwan Johnson BN Jaylen Warren BN Matthew Stafford BN Kyren Williams BN Justice Hill BN Salvon Ahmed,,Jaxon Smith-Njigba,BN,8.33%,0
7,3893148672,polishpiranha,1140,9.4,QB Daniel Jones RB Isiah Pacheco RB J.K. Dobbins WR Tyreek Hill WR Davante Adams WR Tee Higgins TE David Njoku FLEX Mike Williams BN Dameon Pierce BN Chris Godwin BN Brandin Cooks BN De'Von Achane BN Zay Jones BN Rondale Moore BN Jimmy Garoppolo BN Brock Purdy BN Isaiah Likely BN Gus Edwards BN Logan Thomas BN Kylen Granson,,Rachaad White,BN,8.33%,0
8,3893136103,kamanie1,1080,3.6,QB Derek Carr RB Jerick McKinnon RB Nick Chubb WR Richie James Jr. WR Tyler Lockett WR Jordan Addison TE T.J. Hockenson FLEX Derrick Henry BN Miles Sanders BN Michael Thomas BN Quentin Johnston BN Elijah Mitchell BN Joshua Palmer BN Hunter Renfrow BN Irv Smith Jr. BN Jayden Reed BN Tyler Conklin BN Parris Campbell BN Baker Mayfield BN Deuce Vaughn,,Jahan Dotson,FLEX,8.33%,0
9,3893140517,mdh1219,1140,1.8,QB Deshaun Watson RB Tony Pollard RB D'Andre Swift WR Marvin Jones Jr. WR Garrett Wilson WR Drake London TE Mark Andrews FLEX Michael Pittman Jr. BN George Pickens BN Joe Mixon BN Khalil Herbert BN Jordan Love BN Jeff Wilson Jr. BN DJ Chark Jr. BN C.J. Stroud BN Nico Collins BN Josh Downs BN Marvin Mims Jr. BN Luke Musgrave BN Puka Nacua,,Pat Freiermuth,TE,8.33%,0
10,3893140516,burninggreen,1080,1,QB Lamar Jackson RB Austin Ekeler RB Rhamondre Stevenson WR Kadarius Toney WR Christian Kirk WR Terry McLaurin TE Dallas Goedert FLEX Marquise Brown BN Jameson Williams BN Rashod Bateman BN AJ Dillon BN Kyler Murray BN Tyler Boyd BN Chig Okonkwo BN D'Onta Foreman BN Ezekiel Elliott BN Chase Brown BN Mac Jones BN Allen Robinson II BN Luke Schoonmaker,,Jared Goff,BN,8.33%,14.02
