Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3845684418,devinlamon,960,36.24,QB Patrick Mahomes RB Najee Harris RB Miles Sanders WR Marquez Valdes-Scantling WR Stefon Diggs WR DeAndre Hopkins TE Sam LaPorta FLEX Evan Engram BN Courtland Sutton BN Odell Beckham Jr. BN Aaron Rodgers BN Dalton Schultz BN Raheem Mostert BN Donovan Peoples-Jones BN Alec Pierce BN Joshua Palmer BN Jimmy Garoppolo BN Kareem Hunt BN Zack Moss BN Nick Westbrook-Ikhine,,Travis Kelce,TE,8.33%,0
2,3845692357,MGBlaze,1020,31.7,QB Kirk Cousins RB Breece Hall RB Rhamondre Stevenson WR Amon-Ra St. Brown WR Rashee Rice WR Kadarius Toney TE Kyle Pitts FLEX Tyreek Hill BN Dameon Pierce BN Brandon Aiyuk BN Anthony Richardson BN Adam Thielen BN DJ Chark Jr. BN Kendre Miller BN Jaylen Warren BN Mike Gesicki BN Mac Jones BN Zach Ertz BN Deuce Vaughn BN Deon Jackson,,Jonathan Taylor,RB,8.33%,0
3,3845669932,youngpick15,1080,23.42,QB Jared Goff RB Isiah Pacheco RB Christian McCaffrey WR Christian Watson WR Drake London WR Chris Godwin TE Mark Andrews FLEX Derrick Henry BN Jordan Addison BN Zay Flowers BN Russell Wilson BN Jalin Hyatt BN Greg Dulcich BN Bryce Young BN Trey Lance BN Michael Mayer BN Tank Bigsby BN Jayden Reed BN Van Jefferson BN Ty Chandler,,Tony Pollard,RB,8.33%,0
4,3845674377,kdough0420,1080,17.3,QB Justin Fields RB David Montgomery RB Clyde Edwards-Helaire WR Justin Jefferson WR DeVonta Smith WR Marquise Brown TE George Kittle FLEX Josh Jacobs BN Rachaad White BN Khalil Herbert BN Allen Lazard BN Juwan Johnson BN Gerald Everett BN Michael Gallup BN Kenny Pickett BN Isaiah Hodgins BN Mecole Hardman Jr. BN Baker Mayfield BN Darius Slayton BN Quez Watkins,,DJ Moore,WR,8.33%,0
5,3845700625,justin.shemaria,1140,8,QB Tua Tagovailoa RB Jahmyr Gibbs RB Bijan Robinson WR Garrett Wilson WR DK Metcalf WR Diontae Johnson TE Darren Waller FLEX Pat Freiermuth BN Daniel Jones BN Rashaad Penny BN Alexander Mattison BN K.J. Osborn BN Tyjae Spears BN Rashid Shaheed BN Jonathan Mingo BN Michael Carter BN Brock Purdy BN Jelani Woods BN Parris Campbell BN Zamir White,,Terry McLaurin,WR,8.33%,0
6,3845685860,moneynowplease,1020,4,QB Justin Herbert RB Jerick McKinnon RB Austin Ekeler WR Justyn Ross WR Skyy Moore WR Calvin Ridley TE Tyler Higbee FLEX Mike Williams BN Keenan Allen BN Javonte Williams BN Alvin Kamara BN Michael Thomas BN Derek Carr BN Zay Jones BN Curtis Samuel BN Tyler Conklin BN Jerome Ford BN Hunter Henry BN Pierre Strong Jr. BN DeVante Parker,,Michael Pittman Jr.,WR,8.33%,0
7,3845669930,Stitchcasam,1020,1.6,QB Deshaun Watson RB Jonathan Taylor RB Tony Pollard WR Richie James Jr. WR DJ Moore WR Terry McLaurin TE Travis Kelce FLEX Michael Pittman Jr. BN J.K. Dobbins BN Jameson Williams BN JuJu Smith-Schuster BN Kyler Murray BN Darnell Mooney BN Nico Collins BN Chase Brown BN Khalil Shakir BN Trey McBride BN Marvin Mims Jr. BN Gus Edwards BN Colt McCoy,,J.K. Dobbins,FLEX,8.33%,0
8,3845674122,mikecent,1200,0,QB Lamar Jackson RB Nick Chubb RB Cam Akers WR Davante Adams WR Deebo Samuel WR George Pickens TE Chig Okonkwo FLEX Jahan Dotson BN Trevor Lawrence BN Brian Robinson Jr. BN Jakobi Meyers BN Antonio Gibson BN Roschon Johnson BN Ezekiel Elliott BN C.J. Stroud BN Irv Smith Jr. BN Tyquan Thornton BN Desmond Ridder BN Greg Dortch BN Logan Thomas,,Deshaun Watson,QB,8.33%,0
8,3845676154,DeepSeaMike,1200,0,QB Josh Allen RB Aaron Jones RB James Cook WR Cooper Kupp WR Tee Higgins WR Christian Kirk TE Dawson Knox FLEX Jaxon Smith-Njigba BN Gabe Davis BN Quentin Johnston BN Rashod Bateman BN Geno Smith BN Tyler Allgeier BN De'Von Achane BN Kenneth Gainwell BN Isaiah Likely BN Noah Fant BN Luke Musgrave BN Evan Hull BN Latavius Murray,,Jameson Williams,BN,8.33%,0
8,3845691835,billski5754,1200,0,QB Jalen Hurts RB Travis Etienne Jr. RB Joe Mixon WR A.J. Brown WR Tyler Lockett WR Brandin Cooks TE Dallas Goedert FLEX David Njoku BN AJ Dillon BN Tyler Boyd BN D'Onta Foreman BN Romeo Doubs BN Matthew Stafford BN Devin Singletary BN Hunter Renfrow BN Chuba Hubbard BN Robert Woods BN Corey Davis BN Terrace Marshall Jr. BN Cole Beasley,,JuJu Smith-Schuster,BN,8.33%,0
8,3845701428,chubs4cubs,1200,0,QB Joe Burrow RB D'Andre Swift RB Zach Charbonnet WR Ja'Marr Chase WR Jaylen Waddle WR Chris Olave TE T.J. Hockenson FLEX Mike Evans BN Treylon Burks BN Damien Harris BN Elijah Moore BN Samaje Perine BN Elijah Mitchell BN Jeff Wilson Jr. BN Jake Ferguson BN Hayden Hurst BN Cordarrelle Patterson BN Sam Howell BN Gardner Minshew II BN Ke'Shawn Vaughn,,Kyler Murray,BN,8.33%,0
8,3845676414,Silverbackpunch,1140,0,QB Dak Prescott RB Saquon Barkley RB Kenneth Walker III WR CeeDee Lamb WR Amari Cooper WR Jerry Jeudy TE Cole Kmet FLEX Dalvin Cook BN James Conner BN Jamaal Williams BN Jordan Love BN Dalton Kincaid BN Taysom Hill BN Rondale Moore BN Josh Downs BN Leonard Fournette BN John Metchie III BN Chase Claypool BN Allen Robinson II BN Ryan Tannehill,,Darnell Mooney,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Colt McCoy,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,Isiah Pacheco,BN,8.33%,9.4
,,,,,,,Jordan Addison,FLEX,8.33%,0
,,,,,,,Zay Flowers,BN,8.33%,0
,,,,,,,Jared Goff,QB,8.33%,14.02
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Trevor Lawrence,BN,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Cam Akers,RB,8.33%,0
,,,,,,,Jahan Dotson,FLEX,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Chig Okonkwo,TE,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Tyquan Thornton,BN,8.33%,0
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Logan Thomas,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,David Montgomery,FLEX,8.33%,13.4
,,,,,,,Marquise Brown,WR,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Khalil Herbert,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Juwan Johnson,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Mecole Hardman Jr.,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Quez Watkins,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Josh Allen,QB,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Jaxon Smith-Njigba,BN,8.33%,0
,,,,,,,Gabe Davis,FLEX,8.33%,0
,,,,,,,James Cook,RB,8.33%,0
,,,,,,,Quentin Johnston,BN,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Dawson Knox,TE,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Latavius Murray,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Dak Prescott,QB,8.33%,0
,,,,,,,James Conner,FLEX,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Allen Robinson II,BN,8.33%,0
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Miles Sanders,RB,8.33%,0
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,Courtland Sutton,WR,8.33%,0
,,,,,,,Odell Beckham Jr.,FLEX,8.33%,0
,,,,,,,Aaron Rodgers,BN,8.33%,0
,,,,,,,Dalton Schultz,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Nick Westbrook-Ikhine,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Alvin Kamara,RB,8.33%,0
,,,,,,,Michael Thomas,BN,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Tyler Higbee,TE,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Pierre Strong Jr.,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Joe Mixon,RB,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,David Njoku,FLEX,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Tyler Boyd,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Corey Davis,BN,8.33%,0
,,,,,,,Terrace Marshall Jr.,BN,8.33%,0
,,,,,,,Cole Beasley,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,19.1
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,Dameon Pierce,FLEX,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,Pat Freiermuth,BN,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Alexander Mattison,FLEX,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Michael Carter,BN,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Jelani Woods,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Mike Evans,FLEX,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Samaje Perine,RB,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Gardner Minshew II,BN,8.33%,0
,,,,,,,Ke'Shawn Vaughn,BN,8.33%,0
