Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3876072351,TheRedZone83,900,41.739998,QB Patrick Mahomes RB Jahmyr Gibbs RB Aaron Jones WR Rashee Rice WR Richie James Jr. WR George Pickens TE Travis Kelce FLEX Jahan Dotson BN Alvin Kamara BN Pat Freiermuth BN Quentin Johnston BN AJ Dillon BN Juwan Johnson BN Ezekiel Elliott BN Kendre Miller BN Desmond Ridder BN Cedric Tillman BN Allen Robinson II BN Kyren Williams BN Latavius Murray,,Justin Jefferson,WR,8.33%,0
2,3876072448,Purplefrog,1020,33.120003,QB Jared Goff RB Miles Sanders RB Dameon Pierce WR Amon-Ra St. Brown WR Cooper Kupp WR Mike Williams TE Chig Okonkwo FLEX Drake London BN Keenan Allen BN Javonte Williams BN Jameson Williams BN Anthony Richardson BN Antonio Gibson BN Alec Pierce BN Jeff Wilson Jr. BN Gerald Everett BN Robert Woods BN Baker Mayfield BN Deon Jackson BN Cole Turner,,Jaylen Waddle,WR,8.33%,0
3,3876072494,Lou77Vegas,1020,23.9,QB Jalen Hurts RB David Montgomery RB Dalvin Cook WR Justyn Ross WR A.J. Brown WR Deebo Samuel TE Sam LaPorta FLEX Amari Cooper BN T.J. Hockenson BN Diontae Johnson BN Brian Robinson Jr. BN Dalton Schultz BN Jordan Love BN C.J. Stroud BN Jaylen Warren BN Devin Singletary BN Jonathan Mingo BN Curtis Samuel BN Cordarrelle Patterson BN Brock Purdy,,DeVonta Smith,WR,8.33%,0
4,3876072389,sjc10,1140,9.4,QB Joe Burrow RB Isiah Pacheco RB Christian McCaffrey WR Brandon Aiyuk WR Brandin Cooks WR Allen Lazard TE Mark Andrews FLEX Tyler Allgeier BN Greg Dulcich BN Bryce Young BN Michael Gallup BN Rondale Moore BN Joshua Palmer BN Mike Gesicki BN Hunter Renfrow BN Deuce Vaughn BN Darius Slayton BN Zamir White BN Quez Watkins BN Randall Cobb,,Kenneth Walker III,RB,8.33%,0
5,3876062632,Override79,1080,8.6,QB Lamar Jackson RB Saquon Barkley RB Joe Mixon WR Marquez Valdes-Scantling WR Marvin Jones Jr. WR Stefon Diggs TE Luke Musgrave FLEX Chris Godwin BN James Conner BN Michael Thomas BN Zay Flowers BN Jamaal Williams BN Zay Jones BN Matthew Stafford BN Marvin Mims Jr. BN Chase Claypool BN Mac Jones BN Cade Otton BN Kayshon Boutte BN Puka Nacua,,D'Andre Swift,RB,8.33%,0
6,3876062643,jfholmer,1080,4.3,QB Josh Allen RB Clyde Edwards-Helaire RB Najee Harris WR Skyy Moore WR Chris Olave WR Jerry Jeudy TE Dallas Goedert FLEX Jaxon Smith-Njigba BN J.K. Dobbins BN Odell Beckham Jr. BN JuJu Smith-Schuster BN Tyler Boyd BN Dawson Knox BN Donovan Peoples-Jones BN Kenneth Gainwell BN Kenny Pickett BN John Metchie III BN Noah Fant BN Mack Hollins BN Nelson Agholor,,Darren Waller,TE,8.33%,0
7,3876054988,AJ041517,1140,2,QB Tua Tagovailoa RB Jerick McKinnon RB Breece Hall WR Tyreek Hill WR Davante Adams WR Tee Higgins TE George Kittle FLEX Travis Etienne Jr. BN Evan Engram BN Jordan Addison BN Jakobi Meyers BN Kyler Murray BN Elijah Mitchell BN De'Von Achane BN DJ Chark Jr. BN Jimmy Garoppolo BN Hayden Hurst BN Jayden Reed BN Jerome Ford BN Tutu Atwell,,Gabe Davis,FLEX,8.33%,0
8,3876054979,chief89167,1140,1,QB Dak Prescott RB Bijan Robinson RB Nick Chubb WR Kadarius Toney WR DK Metcalf WR DJ Moore TE Michael Mayer FLEX Christian Watson BN Terry McLaurin BN Cam Akers BN Marquise Brown BN Kirk Cousins BN Damien Harris BN Geno Smith BN K.J. Osborn BN D'Onta Foreman BN Irv Smith Jr. BN Sam Howell BN Chuba Hubbard BN Zach Ertz,,Daniel Jones,QB,8.33%,0
9,3876046341,DeepSeaMike,1200,0,QB Daniel Jones RB Kenneth Walker III RB D'Andre Swift WR Justin Jefferson WR Jaylen Waddle WR DeVonta Smith TE Darren Waller FLEX Gabe Davis BN Courtland Sutton BN Zach Charbonnet BN Rashaad Penny BN Samaje Perine BN Russell Wilson BN Tyjae Spears BN Wan'Dale Robinson BN Jake Ferguson BN Parris Campbell BN Hunter Henry BN Joshua Kelley BN Chris Evans,,Courtland Sutton,BN,8.33%,0
9,3876055038,hansolocup,1200,0,QB Justin Fields RB Jonathan Taylor RB Rachaad White WR CeeDee Lamb WR Garrett Wilson WR Christian Kirk TE Kyle Pitts FLEX Treylon Burks BN Khalil Herbert BN Aaron Rodgers BN Cole Kmet BN Darnell Mooney BN Taysom Hill BN Tank Bigsby BN Isaiah Hodgins BN Mecole Hardman Jr. BN Isaiah Likely BN Gus Edwards BN Evan Hull BN Jalen Tolbert,,Zach Charbonnet,BN,8.33%,0
9,3876072499,JoeCullen92,1200,0,QB Justin Herbert RB Austin Ekeler RB Tony Pollard WR Tyler Lockett WR Mike Evans WR Rashod Bateman TE Tyler Higbee FLEX Josh Jacobs BN Trevor Lawrence BN Elijah Moore BN Jalin Hyatt BN Roschon Johnson BN Romeo Doubs BN Nico Collins BN Josh Downs BN Tyler Conklin BN DeVante Parker BN Ty Chandler BN Calvin Austin III BN Michael Wilson,,Rashaad Penny,BN,8.33%,0
