Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3868213580,JokeyJK,840,43.54,QB Patrick Mahomes RB David Montgomery RB Jahmyr Gibbs WR Justyn Ross WR Christian Watson WR Chris Godwin TE Travis Kelce FLEX Darren Waller BN Zach Charbonnet BN Michael Thomas BN Odell Beckham Jr. BN Allen Lazard BN Derek Carr BN Jordan Love BN Donovan Peoples-Jones BN Kareem Hunt BN Isaiah Hodgins BN Cordarrelle Patterson BN Deon Jackson BN Austin Hooper,,CeeDee Lamb,WR,8.33%,0
2,3868213568,Nicholas.anderson19,960,26.72,QB Jared Goff RB Jerick McKinnon RB Saquon Barkley WR Marvin Jones Jr. WR CeeDee Lamb WR DJ Moore TE Sam LaPorta FLEX Jerry Jeudy BN Michael Pittman Jr. BN James Conner BN Javonte Williams BN Khalil Herbert BN Geno Smith BN DJ Chark Jr. BN Jimmy Garoppolo BN Trey McBride BN Van Jefferson BN Deuce Vaughn BN Ryan Tannehill BN Durham Smythe,,Saquon Barkley,RB,8.33%,0
3,3868228612,pburnett785,1140,19.1,QB Lamar Jackson RB Tony Pollard RB Rhamondre Stevenson WR Amon-Ra St. Brown WR Drake London WR Jaxon Smith-Njigba TE Kyle Pitts FLEX Gabe Davis BN Dak Prescott BN Jakobi Meyers BN Antonio Gibson BN Jaylen Warren BN Devin Singletary BN Michael Gallup BN Jonathan Mingo BN Jake Ferguson BN John Metchie III BN Hunter Henry BN Darius Slayton BN Kyren Williams,,DJ Moore,WR,8.33%,0
4,3868228585,WolverineFan121356,1020,15,QB Aaron Rodgers RB Austin Ekeler RB Najee Harris WR Josh Reynolds WR Kalif Raymond WR Davante Adams TE Cole Kmet FLEX Deebo Samuel BN George Pickens BN Cam Akers BN Alvin Kamara BN Jameson Williams BN Anthony Richardson BN Dawson Knox BN Taysom Hill BN Rashid Shaheed BN Kenny Pickett BN Mike Gesicki BN Isaiah Likely BN Zamir White,,Jerry Jeudy,WR,8.33%,0
5,3868238001,thepin04,1080,12.6,QB Justin Fields RB Derrick Henry RB D'Andre Swift WR Rashee Rice WR Kadarius Toney WR Justin Jefferson TE Dallas Goedert FLEX Calvin Ridley BN Terry McLaurin BN David Njoku BN Brian Robinson Jr. BN Kyler Murray BN Zay Jones BN C.J. Stroud BN Kenneth Gainwell BN Rondale Moore BN Khalil Shakir BN Jelani Woods BN Ty Chandler BN Melvin Gordon III,,Michael Pittman Jr.,BN,8.33%,0
6,3868238055,poochizzle25,1080,9.799999,QB Josh Allen RB Isiah Pacheco RB Aaron Jones WR Skyy Moore WR Stefon Diggs WR DK Metcalf TE George Kittle FLEX DeAndre Hopkins BN Marquise Brown BN Damien Harris BN JuJu Smith-Schuster BN Raheem Mostert BN Jeff Wilson Jr. BN Juwan Johnson BN Curtis Samuel BN Mecole Hardman Jr. BN Mac Jones BN Zach Ertz BN Calvin Austin III BN Latavius Murray,,James Conner,RB,8.33%,0
7,3868238048,mageist,1140,6.8,QB Tua Tagovailoa RB Breece Hall RB J.K. Dobbins WR Marquez Valdes-Scantling WR Tyreek Hill WR Jaylen Waddle TE Mark Andrews FLEX Brandon Aiyuk BN Rashod Bateman BN Elijah Moore BN Samaje Perine BN De'Von Achane BN Marvin Mims Jr. BN Brock Purdy BN Jayden Reed BN Gus Edwards BN Jerome Ford BN Corey Davis BN Cade Otton BN Michael Wilson,,Javonte Williams,FLEX,8.33%,0
8,3868213629,bertminatti,1080,3.9,QB Deshaun Watson RB Clyde Edwards-Helaire RB Kenneth Walker III WR Cooper Kupp WR Garrett Wilson WR Mike Williams TE Pat Freiermuth FLEX Miles Sanders BN Keenan Allen BN Dameon Pierce BN Courtland Sutton BN Dalton Schultz BN Adam Thielen BN Bryce Young BN Tyler Higbee BN Matthew Stafford BN Leonard Fournette BN Hayden Hurst BN Chuba Hubbard BN Zach Evans,,Khalil Herbert,BN,8.33%,0
9,3868237982,Dmerkel1980,1140,1.6,QB Russell Wilson RB Jonathan Taylor RB Bijan Robinson WR Richie James Jr. WR Treylon Burks WR Brandin Cooks TE T.J. Hockenson FLEX Nick Chubb BN Josh Jacobs BN Jordan Addison BN Alexander Mattison BN Tyler Boyd BN Darnell Mooney BN Greg Dulcich BN Tyjae Spears BN Nico Collins BN Desmond Ridder BN Robert Woods BN Tank Dell BN Mack Hollins,,Jared Goff,BN,8.33%,14.02
10,3868228595,wilutouchme,1200,0,QB Joe Burrow RB Dalvin Cook RB Rachaad White WR Ja'Marr Chase WR Tee Higgins WR Christian Kirk TE Evan Engram FLEX Rashaad Penny BN Trevor Lawrence BN Jamaal Williams BN D'Onta Foreman BN Roschon Johnson BN Romeo Doubs BN Alec Pierce BN Kendre Miller BN Joshua Palmer BN Hunter Renfrow BN Chase Brown BN Irv Smith Jr. BN Baker Mayfield,,Geno Smith,QB,8.33%,0
10,3868228611,DeepSeaMike,1200,0,QB Jalen Hurts RB Travis Etienne Jr. RB James Cook WR A.J. Brown WR Amari Cooper WR Tyler Lockett TE Dalton Kincaid FLEX Diontae Johnson BN Daniel Jones BN Zay Flowers BN Tyler Allgeier BN K.J. Osborn BN Elijah Mitchell BN Jalin Hyatt BN Ezekiel Elliott BN Tyler Conklin BN Noah Fant BN Parris Campbell BN Joshua Kelley BN Daniel Bellinger,,DJ Chark Jr.,BN,8.33%,0
10,3868238224,Stwilley,1200,0,QB Justin Herbert RB Christian McCaffrey RB Joe Mixon WR Chris Olave WR DeVonta Smith WR Mike Evans TE Chig Okonkwo FLEX Jahan Dotson BN Kirk Cousins BN Quentin Johnston BN AJ Dillon BN Michael Mayer BN Gerald Everett BN Tank Bigsby BN Sam Howell BN Luke Musgrave BN DeVante Parker BN Chris Evans BN Evan Hull BN Puka Nacua,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Sam LaPorta,TE,8.33%,8.9
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Durham Smythe,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,David Montgomery,RB,8.33%,13.4
,,,,,,,Darren Waller,FLEX,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
,,,,,,,Odell Beckham Jr.,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Austin Hooper,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Mike Williams,FLEX,8.33%,0
,,,,,,,Miles Sanders,BN,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,Courtland Sutton,BN,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Dalton Schultz,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Zach Evans,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Cam Akers,FLEX,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Aaron Rodgers,BN,8.33%,0
,,,,,,,Anthony Richardson,QB,8.33%,0
,,,,,,,Cole Kmet,TE,8.33%,0
,,,,,,,Dawson Knox,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,12
,,,,,,,Kalif Raymond,BN,8.33%,3
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Trevor Lawrence,BN,8.33%,0
,,,,,,,Dalvin Cook,RB,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Jamaal Williams,FLEX,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,James Cook,RB,8.33%,0
