Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3888102383,MasMacho,900,57.920006,QB Jared Goff RB Clyde Edwards-Helaire RB Travis Etienne Jr. WR Amon-Ra St. Brown WR Josh Reynolds WR Davante Adams TE Sam LaPorta FLEX Jerry Jeudy BN Tyler Lockett BN Mike Evans BN Joe Mixon BN Gabe Davis BN Rashaad Penny BN Geno Smith BN Tyler Allgeier BN Taysom Hill BN Rashid Shaheed BN Michael Gallup BN Noah Fant BN Ty Chandler,,Christian McCaffrey,RB,8.33%,0
2,3888108993,ABvikes,1020,32.14,QB Patrick Mahomes RB J.K. Dobbins RB Dameon Pierce WR Rashee Rice WR Deebo Samuel WR Christian Watson TE Travis Kelce FLEX Michael Pittman Jr. BN Khalil Herbert BN AJ Dillon BN Elijah Moore BN Allen Lazard BN K.J. Osborn BN Alec Pierce BN Ezekiel Elliott BN Mike Gesicki BN Isaiah Likely BN Ryan Tannehill BN Mack Hollins BN Joshua Dobbs,,Jaylen Waddle,WR,8.33%,0
3,3888109207,DeepSeaMike,1020,23.199999,QB Jalen Hurts RB David Montgomery RB Isiah Pacheco WR Skyy Moore WR A.J. Brown WR DeVonta Smith TE Gerald Everett FLEX Breece Hall BN Mike Williams BN Chris Godwin BN Zach Charbonnet BN Damien Harris BN Jamaal Williams BN Darnell Mooney BN Tyler Conklin BN Mac Jones BN Hunter Henry BN DeVante Parker BN Myles Gaskin BN Rico Dowdle,,Chris Olave,WR,8.33%,0
4,3888102199,multidave,1080,10,QB Josh Allen RB Jahmyr Gibbs RB Jerick McKinnon WR Tyreek Hill WR Treylon Burks WR Jahan Dotson TE Kyle Pitts FLEX Aaron Jones BN Rachaad White BN Rashod Bateman BN D'Onta Foreman BN C.J. Stroud BN Nico Collins BN Khalil Shakir BN Sam Howell BN Van Jefferson BN Luke Musgrave BN Logan Thomas BN Deon Jackson BN Puka Nacua,,Najee Harris,RB,8.33%,0
5,3888095572,Fieldking,1080,8.400001,QB Lamar Jackson RB Austin Ekeler RB Derrick Henry WR Marquez Valdes-Scantling WR Justyn Ross WR DJ Moore TE Dallas Goedert FLEX Jaxon Smith-Njigba BN Diontae Johnson BN Jordan Addison BN Odell Beckham Jr. BN Samaje Perine BN Chig Okonkwo BN Jalin Hyatt BN Jaylen Warren BN Michael Mayer BN Jimmy Garoppolo BN Parris Campbell BN Clayton Tune BN Dorian Thompson-Robinson,,George Kittle,TE,8.33%,0
6,3888109198,Mattd202020,1140,1.6,QB Justin Herbert RB Josh Jacobs RB Javonte Williams WR Richie James Jr. WR Ja'Marr Chase WR Tee Higgins TE Darren Waller FLEX Courtland Sutton BN Daniel Jones BN Quentin Johnston BN Elijah Mitchell BN Bryce Young BN Raheem Mostert BN Wan'Dale Robinson BN Joshua Palmer BN Isaiah Hodgins BN Hayden Hurst BN Irv Smith Jr. BN Marvin Mims Jr. BN Evan Hull,,Christian Kirk,WR,8.33%,0
7,3888095553,Jaysick88,1140,1,QB Dak Prescott RB Jonathan Taylor RB Bijan Robinson WR Kadarius Toney WR Garrett Wilson WR Amari Cooper TE Mark Andrews FLEX Drake London BN Brandin Cooks BN James Cook BN Zay Jones BN DJ Chark Jr. BN Tyler Higbee BN Kenneth Gainwell BN Tank Bigsby BN Chuba Hubbard BN Jayden Reed BN Desmond Ridder BN Tutu Atwell BN Albert Okwuegbunam,,Terry McLaurin,FLEX,8.33%,0
8,3888095534,jwnorman,1200,0,QB Deshaun Watson RB Christian McCaffrey RB Najee Harris WR Jaylen Waddle WR Chris Olave WR Christian Kirk TE George Kittle FLEX Terry McLaurin BN Marquise Brown BN Anthony Richardson BN Jakobi Meyers BN De'Von Achane BN Roschon Johnson BN Dalton Kincaid BN Kendre Miller BN Devin Singletary BN Rondale Moore BN Zach Ertz BN Gardner Minshew II BN Mitch Trubisky,,Deshaun Watson,QB,8.33%,0
8,3888102410,Supremekingcr9,1200,0,QB Justin Fields RB Nick Chubb RB Dalvin Cook WR CeeDee Lamb WR Keenan Allen WR Brandon Aiyuk TE Dalton Schultz FLEX Cam Akers BN Kirk Cousins BN Alexander Mattison BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Kyler Murray BN Cole Kmet BN Curtis Samuel BN Hunter Renfrow BN Mecole Hardman Jr. BN Brock Purdy BN Chase Claypool BN Deuce Vaughn,,Marquise Brown,BN,8.33%,0
8,3888117112,benhendricks3,1200,0,QB Trevor Lawrence RB Miles Sanders RB D'Andre Swift WR Justin Jefferson WR DK Metcalf WR Calvin Ridley TE Evan Engram FLEX George Pickens BN Pat Freiermuth BN Jordan Love BN Greg Dulcich BN Romeo Doubs BN Jonathan Mingo BN Kenny Pickett BN Gus Edwards BN Robert Woods BN Tank Dell BN Zamir White BN Kyren Williams BN Zack Moss,,Anthony Richardson,BN,8.33%,0
