Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3882302869,bobffmedic,960,50.520004,QB Jared Goff RB Isiah Pacheco RB Jahmyr Gibbs WR Amon-Ra St. Brown WR CeeDee Lamb WR Amari Cooper TE T.J. Hockenson FLEX Miles Sanders BN Kirk Cousins BN Alexander Mattison BN Dalton Schultz BN K.J. Osborn BN Greg Dulcich BN DJ Chark Jr. BN Kendre Miller BN Tank Bigsby BN Sam Howell BN Van Jefferson BN Mac Jones BN Calvin Austin III,,Bijan Robinson,RB,8.33%,0
2,3882273976,neppelj,1020,21.54,QB Patrick Mahomes RB Christian McCaffrey RB Josh Jacobs WR Kadarius Toney WR Christian Kirk WR Michael Pittman Jr. TE Darren Waller FLEX Rachaad White BN Alvin Kamara BN Jameson Williams BN JuJu Smith-Schuster BN Jakobi Meyers BN Dawson Knox BN Bryce Young BN Mecole Hardman Jr. BN Marvin Mims Jr. BN Baker Mayfield BN Deon Jackson BN Puka Nacua BN Zack Moss,,Chris Olave,WR,8.33%,0
3,3882283241,DeepSeaMike,1080,15,QB Aaron Rodgers RB David Montgomery RB Nick Chubb WR Justyn Ross WR Garrett Wilson WR Deebo Samuel TE George Kittle FLEX Jerry Jeudy BN Tyler Lockett BN Joe Mixon BN Geno Smith BN Allen Lazard BN Ezekiel Elliott BN Tyjae Spears BN Joshua Palmer BN Jake Ferguson BN Parris Campbell BN Jerome Ford BN Darius Slayton BN Joshua Kelley,,Mike Williams,WR,8.33%,0
4,3882274213,FFjunky82,1080,11.6,QB Josh Allen RB Kenneth Walker III RB James Conner WR Rashee Rice WR Justin Jefferson WR Calvin Ridley TE Kyle Pitts FLEX George Pickens BN Quentin Johnston BN Damien Harris BN Kyler Murray BN Antonio Gibson BN Raheem Mostert BN Jaylen Warren BN Michael Mayer BN Rondale Moore BN Leonard Fournette BN Khalil Shakir BN Tyler Conklin BN Ryan Tannehill,,Justin Herbert,QB,8.33%,0
5,3882284195,Jindy_Rig,1140,8.9,QB Deshaun Watson RB Tony Pollard RB Elijah Mitchell WR Stefon Diggs WR Christian Watson WR Brandon Aiyuk TE Sam LaPorta FLEX Mark Andrews BN Jordan Addison BN David Njoku BN Elijah Moore BN Anthony Richardson BN Roschon Johnson BN Alec Pierce BN Josh Downs BN Brock Purdy BN Tank Dell BN Kyren Williams BN Ty Chandler BN Rico Dowdle,,Dalvin Cook,BN,8.33%,0
6,3882262339,colinbedr,1080,6.8,QB Dak Prescott RB Derrick Henry RB Dameon Pierce WR Marquez Valdes-Scantling WR Tee Higgins WR DeAndre Hopkins TE Travis Kelce FLEX Chris Godwin BN Tua Tagovailoa BN Zach Charbonnet BN Michael Thomas BN Rashaad Penny BN Russell Wilson BN Darnell Mooney BN Mike Gesicki BN John Metchie III BN Cade Otton BN DeVante Parker BN Isaiah McKenzie BN Kendrick Bourne,,Jaxon Smith-Njigba,FLEX,8.33%,0
7,3882261962,jmegill,1020,5.5,QB Trevor Lawrence RB Clyde Edwards-Helaire RB Saquon Barkley WR Richie James Jr. WR Cooper Kupp WR Keenan Allen TE Evan Engram FLEX Travis Etienne Jr. BN Mike Evans BN Treylon Burks BN Daniel Jones BN Jahan Dotson BN Jamaal Williams BN Jeff Wilson Jr. BN Tyler Higbee BN Rashid Shaheed BN Kenneth Gainwell BN Matthew Stafford BN Kareem Hunt BN Robert Woods,,J.K. Dobbins,RB,8.33%,0
8,3882261852,KCMNM,1140,3,QB Justin Herbert RB Bijan Robinson RB Dalvin Cook WR Kalif Raymond WR Chris Olave WR Mike Williams TE Dalton Kincaid FLEX Jaxon Smith-Njigba BN J.K. Dobbins BN Gabe Davis BN D'Onta Foreman BN Jordan Love BN Romeo Doubs BN Gerald Everett BN Jonathan Mingo BN Chuba Hubbard BN Jayden Reed BN Deuce Vaughn BN Luke Musgrave BN Justice Hill,,Gabe Davis,WR,8.33%,0
9,3882272331,blakedaddy111,1080,2.2,QB Joe Burrow RB Jonathan Taylor RB Rhamondre Stevenson WR Marvin Jones Jr. WR Skyy Moore WR Ja'Marr Chase TE Taysom Hill FLEX DeVonta Smith BN Aaron Jones BN Cam Akers BN Brandin Cooks BN Derek Carr BN Zay Jones BN Adam Thielen BN Donovan Peoples-Jones BN Hunter Renfrow BN Irv Smith Jr. BN Zamir White BN Cole Turner BN Randall Cobb,,D'Onta Foreman,BN,8.33%,0
10,3882272253,Indycorona71,1140,2,QB Jalen Hurts RB Jerick McKinnon RB James Cook WR A.J. Brown WR DJ Moore WR Marquise Brown TE Dallas Goedert FLEX Khalil Herbert BN Justin Fields BN AJ Dillon BN Cole Kmet BN Jalin Hyatt BN Devin Singletary BN Isaiah Hodgins BN Chase Claypool BN Gus Edwards BN Kylen Granson BN Clayton Tune BN Joshua Dobbs BN Michael Wilson,,Jordan Love,BN,8.33%,0
11,3882282749,BBoyd2,1200,0,QB Lamar Jackson RB Breece Hall RB D'Andre Swift WR Tyreek Hill WR Jaylen Waddle WR Drake London TE Juwan Johnson FLEX Odell Beckham Jr. BN Rashod Bateman BN Zay Flowers BN Brian Robinson Jr. BN Samaje Perine BN De'Von Achane BN Michael Gallup BN Hayden Hurst BN Desmond Ridder BN Hunter Henry BN Deonte Harty BN Mack Hollins BN Evan Hull,,Dalton Kincaid,TE,8.33%,0
11,3882292776,bobscof311,1200,0,QB C.J. Stroud RB Austin Ekeler RB Najee Harris WR Davante Adams WR DK Metcalf WR Terry McLaurin TE Pat Freiermuth FLEX Diontae Johnson BN Javonte Williams BN Courtland Sutton BN Tyler Allgeier BN Tyler Boyd BN Chig Okonkwo BN Nico Collins BN Kenny Pickett BN Curtis Samuel BN Jimmy Garoppolo BN Noah Fant BN Allen Robinson II BN Chris Evans,,Romeo Doubs,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Kalif Raymond,BN,8.33%,3
,,,,,,,Justice Hill,BN,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Mike Evans,FLEX,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,Jahan Dotson,WR,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,Dak Prescott,BN,8.33%,0
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Michael Thomas,FLEX,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Isaiah McKenzie,BN,8.33%,0
,,,,,,,Kendrick Bourne,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
