Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865260199,steveidels,1080,28,QB Trevor Lawrence RB Rhamondre Stevenson RB Dameon Pierce WR Amon-Ra St. Brown WR A.J. Brown WR Jerry Jeudy TE Sam LaPorta FLEX Evan Engram BN Brandin Cooks BN Zach Charbonnet BN Jakobi Meyers BN Bryce Young BN Devin Singletary BN Michael Gallup BN Kenny Pickett BN Tyquan Thornton BN John Metchie III BN Marvin Mims Jr. BN Chris Evans BN Deon Jackson,,Tyreek Hill,WR,8.33%,0
2,3865235961,fanduel-loser,1080,27.42,QB Jared Goff RB David Montgomery RB Jonathan Taylor WR Mike Williams WR George Pickens WR Gabe Davis TE Pat Freiermuth FLEX Nick Chubb BN Derrick Henry BN Zay Flowers BN Dalton Schultz BN Donovan Peoples-Jones BN Alec Pierce BN C.J. Stroud BN Mike Gesicki BN Khalil Shakir BN Brock Purdy BN Isaiah Likely BN Terrace Marshall Jr. BN Zamir White,,Garrett Wilson,WR,8.33%,0
3,3865244842,HgChstLvr13,900,24.44,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Najee Harris WR Deebo Samuel WR Drake London WR Courtland Sutton TE Travis Kelce FLEX Cam Akers BN Daniel Jones BN David Njoku BN Alvin Kamara BN JuJu Smith-Schuster BN Dawson Knox BN Romeo Doubs BN Matthew Stafford BN Kareem Hunt BN Leonard Fournette BN Mecole Hardman Jr. BN Van Jefferson BN Myles Gaskin,,DK Metcalf,WR,8.33%,0
4,3865253653,sneakusbeakus,1140,11.6,QB Lamar Jackson RB Austin Ekeler RB Joe Mixon WR Rashee Rice WR Chris Olave WR Jaxon Smith-Njigba TE Darren Waller FLEX Jordan Addison BN Quentin Johnston BN Tyler Allgeier BN Anthony Richardson BN De'Von Achane BN Darnell Mooney BN Jalin Hyatt BN Juwan Johnson BN Michael Mayer BN Tank Dell BN Calvin Austin III BN Dorian Thompson-Robinson BN Latavius Murray,,DJ Moore,FLEX,8.33%,0
5,3865235875,hawkdog07,1080,11,QB Jordan Love RB Isiah Pacheco RB Saquon Barkley WR Richie James Jr. WR Cooper Kupp WR Christian Watson TE Mark Andrews FLEX Christian Kirk BN Tyler Lockett BN Mike Evans BN Treylon Burks BN AJ Dillon BN Kenneth Gainwell BN Jonathan Mingo BN Tank Bigsby BN Desmond Ridder BN Luke Musgrave BN Cade Otton BN Kyle Trask BN Ty Chandler,,D'Andre Swift,RB,8.33%,0
6,3865253869,HungryHungryHippies,1080,8.8,QB Joe Burrow RB Jerick McKinnon RB Christian McCaffrey WR Marquez Valdes-Scantling WR DeVonta Smith WR Tee Higgins TE T.J. Hockenson FLEX Dalvin Cook BN James Conner BN Jahan Dotson BN Kirk Cousins BN Rashaad Penny BN K.J. Osborn BN Roschon Johnson BN DJ Chark Jr. BN Tyler Conklin BN Noah Fant BN Robert Woods BN Puka Nacua BN A.T. Perry,,Diontae Johnson,BN,8.33%,0
7,3865244789,jamesheckman8,1140,8,QB Josh Allen RB Jahmyr Gibbs RB Kenneth Walker III WR Justin Jefferson WR Terry McLaurin WR Michael Thomas TE Dallas Goedert FLEX Rachaad White BN Dak Prescott BN Jamaal Williams BN Allen Lazard BN Derek Carr BN Greg Dulcich BN Taysom Hill BN Curtis Samuel BN Cordarrelle Patterson BN Chuba Hubbard BN Mac Jones BN Darius Slayton BN Michael Wilson,,Javonte Williams,RB,8.33%,0
8,3865235927,theotherguy,1080,2.6,QB Jalen Hurts RB Bijan Robinson RB Travis Etienne Jr. WR Justyn Ross WR Kadarius Toney WR Marquise Brown TE George Kittle FLEX Kyle Pitts BN Justin Fields BN James Cook BN Aaron Rodgers BN Cole Kmet BN Raheem Mostert BN Rondale Moore BN Josh Downs BN Hunter Renfrow BN Isaiah Hodgins BN Chase Brown BN Deuce Vaughn BN Zach Wilson,,Khalil Herbert,BN,8.33%,0
9,3865253878,myusernamr,1080,0.4,QB Kyler Murray RB Tony Pollard RB Breece Hall WR Skyy Moore WR Stefon Diggs WR DeAndre Hopkins TE Irv Smith Jr. FLEX Keenan Allen BN Michael Pittman Jr. BN Brandon Aiyuk BN Jameson Williams BN Rashod Bateman BN Antonio Gibson BN Zay Jones BN Kendre Miller BN Sam Howell BN Gus Edwards BN Baker Mayfield BN Zach Ertz BN Logan Thomas,,Geno Smith,QB,8.33%,0
10,3865235856,eridl88,1200,0,QB Geno Smith RB D'Andre Swift RB Javonte Williams WR Tyreek Hill WR Garrett Wilson WR DK Metcalf TE Tyler Higbee FLEX DJ Moore BN Diontae Johnson BN Khalil Herbert BN Samaje Perine BN Russell Wilson BN Adam Thielen BN Trey Lance BN Tyjae Spears BN Nico Collins BN Jake Ferguson BN Trey McBride BN Jerome Ford BN DeVante Parker,,Samaje Perine,BN,8.33%,0
