Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3859864623,ichibans,900,35.14,QB Patrick Mahomes RB Bijan Robinson RB Rhamondre Stevenson WR Rashee Rice WR Justyn Ross WR Kadarius Toney TE Dalton Schultz FLEX Skyy Moore BN Deebo Samuel BN Terry McLaurin BN Michael Pittman Jr. BN Dameon Pierce BN Rashaad Penny BN Cole Kmet BN C.J. Stroud BN Jake Ferguson BN Jerome Ford BN DeVante Parker BN Greg Dortch BN Mack Hollins,,Cooper Kupp,WR,8.33%,0
2,3859891573,StephCurryKB2430,960,30.42,QB Jared Goff RB David Montgomery RB Jonathan Taylor WR Kalif Raymond WR Tyreek Hill WR Christian Kirk TE Pat Freiermuth FLEX Diontae Johnson BN Josh Allen BN Tua Tagovailoa BN Alvin Kamara BN Darnell Mooney BN Dawson Knox BN Zay Jones BN Jalin Hyatt BN Raheem Mostert BN Leonard Fournette BN Cordarrelle Patterson BN Deuce Vaughn BN Darius Slayton,,Derrick Henry,RB,8.33%,0
3,3859891506,me2183,1140,19.1,QB Russell Wilson RB Nick Chubb RB James Conner WR Amon-Ra St. Brown WR DJ Moore WR DeAndre Hopkins TE Michael Mayer FLEX Jahan Dotson BN Courtland Sutton BN Khalil Herbert BN Kyler Murray BN Jordan Love BN Romeo Doubs BN DJ Chark Jr. BN Hayden Hurst BN Zamir White BN Cade Otton BN Chase Edmonds BN Evan Hull BN Melvin Gordon III,,Amari Cooper,WR,8.33%,0
4,3859864624,MackSmithTN,1080,9.4,QB Joe Burrow RB Isiah Pacheco RB Aaron Jones WR Stefon Diggs WR Davante Adams WR Treylon Burks TE Mark Andrews FLEX Kyle Pitts BN D'Andre Swift BN Jameson Williams BN Anthony Richardson BN Donovan Peoples-Jones BN Alec Pierce BN Trey Lance BN Tyjae Spears BN Michael Gallup BN Josh Downs BN Khalil Shakir BN Tyler Conklin BN Ryan Tannehill,,Drake London,WR,8.33%,0
5,3859864625,Stonesalltheway,1140,8.9,QB Trevor Lawrence RB Tony Pollard RB Cam Akers WR Justin Jefferson WR Calvin Ridley WR Mike Williams TE Sam LaPorta FLEX Christian Watson BN Evan Engram BN Elijah Moore BN Jamaal Williams BN Allen Lazard BN Elijah Mitchell BN Isaiah Hodgins BN Chase Brown BN Jayden Reed BN Mac Jones BN Hunter Henry BN Malik Davis BN Latavius Murray,,Deshaun Watson,QB,8.33%,0
6,3859871997,OKEvertonian,1140,8,QB Dak Prescott RB Jahmyr Gibbs RB Kenneth Walker III WR CeeDee Lamb WR Garrett Wilson WR Jerry Jeudy TE Chig Okonkwo FLEX J.K. Dobbins BN Gabe Davis BN Jordan Addison BN Aaron Rodgers BN Brian Robinson Jr. BN Tyler Allgeier BN K.J. Osborn BN Irv Smith Jr. BN Sam Howell BN Chase Claypool BN Isaiah Likely BN Gus Edwards BN Corey Davis,,Darren Waller,TE,8.33%,0
7,3859864547,gortyr,1140,6.8,QB Kirk Cousins RB Rachaad White RB Alexander Mattison WR Marquez Valdes-Scantling WR Ja'Marr Chase WR Chris Olave TE T.J. Hockenson FLEX Tee Higgins BN George Pickens BN Michael Thomas BN Derek Carr BN Roschon Johnson BN Kenneth Gainwell BN Kenny Pickett BN Tank Bigsby BN Tank Dell BN Luke Musgrave BN Tutu Atwell BN Calvin Austin III BN Michael Wilson,,Joe Mixon,RB,8.33%,0
8,3859880623,DeepSeaMike,1080,3.9,QB Jalen Hurts RB Clyde Edwards-Helaire RB Breece Hall WR DK Metcalf WR Mike Evans WR Quentin Johnston TE Travis Kelce FLEX Najee Harris BN Miles Sanders BN David Njoku BN Geno Smith BN Rashid Shaheed BN Jaylen Warren BN Nico Collins BN Jonathan Mingo BN Trey McBride BN Marvin Mims Jr. BN Chuba Hubbard BN Parris Campbell BN Pierre Strong Jr.,,Daniel Jones,BN,8.33%,0
9,3859891529,fstranzl,1080,3.6,QB Lamar Jackson RB Jerick McKinnon RB Saquon Barkley WR Richie James Jr. WR A.J. Brown WR Chris Godwin TE Dalton Kincaid FLEX Travis Etienne Jr. BN Dalvin Cook BN Tyler Lockett BN James Cook BN JuJu Smith-Schuster BN Adam Thielen BN Jeff Wilson Jr. BN Juwan Johnson BN Ezekiel Elliott BN Tyler Higbee BN Matthew Stafford BN Baker Mayfield BN Deon Jackson,,Javonte Williams,FLEX,8.33%,0
10,3859891551,rsmunma,1080,1.8,QB Justin Fields RB Christian McCaffrey RB Josh Jacobs WR Marvin Jones Jr. WR DeVonta Smith WR Brandon Aiyuk TE Dallas Goedert FLEX Marquise Brown BN Zach Charbonnet BN Odell Beckham Jr. BN Damien Harris BN Jakobi Meyers BN Antonio Gibson BN D'Onta Foreman BN Bryce Young BN Taysom Hill BN Joshua Palmer BN Curtis Samuel BN Kareem Hunt BN Michael Carter,,Rashod Bateman,BN,8.33%,0
11,3859864543,Silver_Back76,1200,0,QB Deshaun Watson RB Derrick Henry RB Joe Mixon WR Cooper Kupp WR Amari Cooper WR Drake London TE Darren Waller FLEX Javonte Williams BN Daniel Jones BN Rashod Bateman BN Tyler Boyd BN Greg Dulcich BN Kendre Miller BN Rondale Moore BN Mike Gesicki BN Tyquan Thornton BN John Metchie III BN Van Jefferson BN Desmond Ridder BN Ty Chandler,,Tyler Boyd,BN,8.33%,0
11,3859872165,wadeb09,1200,0,QB Justin Herbert RB Austin Ekeler RB AJ Dillon WR Jaylen Waddle WR Keenan Allen WR Jaxon Smith-Njigba TE George Kittle FLEX Brandin Cooks BN Zay Flowers BN Samaje Perine BN De'Von Achane BN Gerald Everett BN Devin Singletary BN Jimmy Garoppolo BN Hunter Renfrow BN Mecole Hardman Jr. BN Brock Purdy BN Noah Fant BN Robert Woods BN Allen Robinson II,,Greg Dulcich,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Tyquan Thornton,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,George Pickens,FLEX,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,Michael Thomas,BN,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Tutu Atwell,BN,8.33%,0
,,,,,,,Calvin Austin III,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Terry McLaurin,WR,8.33%,0
,,,,,,,Michael Pittman Jr.,WR,8.33%,0
,,,,,,,Dameon Pierce,FLEX,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Dalton Schultz,TE,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Greg Dortch,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Kyle Pitts,FLEX,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Isiah Pacheco,BN,8.33%,9.4
,,,,,,,Treylon Burks,WR,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
