Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880968571,shaneavery,900,48.420006,QB Jared Goff RB Isiah Pacheco RB Clyde Edwards-Helaire WR Amon-Ra St. Brown WR Garrett Wilson WR DJ Moore TE Dallas Goedert FLEX Jerick McKinnon BN Justin Herbert BN J.K. Dobbins BN Joe Mixon BN AJ Dillon BN Ezekiel Elliott BN Tyjae Spears BN Isaiah Hodgins BN Mecole Hardman Jr. BN Desmond Ridder BN Robert Woods BN Cade Otton BN Deon Jackson,,Cooper Kupp,WR,8.33%,0
2,3880951045,The_Librarian,1020,21.54,QB Patrick Mahomes RB Javonte Williams RB Damien Harris WR Kadarius Toney WR DK Metcalf WR DeAndre Hopkins TE Travis Kelce FLEX Drake London BN Kyle Pitts BN Tyler Lockett BN Geno Smith BN Samaje Perine BN Jakobi Meyers BN D'Onta Foreman BN Jeff Wilson Jr. BN DJ Chark Jr. BN Allen Robinson II BN Zamir White BN Chris Evans BN Michael Wilson,,Jalen Hurts,QB,8.33%,0
3,3880951007,ajtruck,1140,13.4,QB Lamar Jackson RB David Montgomery RB Tony Pollard WR A.J. Brown WR Christian Watson WR Gabe Davis TE Pat Freiermuth FLEX Aaron Jones BN Brandin Cooks BN Odell Beckham Jr. BN Darnell Mooney BN Raheem Mostert BN Juwan Johnson BN Kendre Miller BN Joshua Palmer BN Kenny Pickett BN Isaiah Likely BN DeVante Parker BN Keaontay Ingram BN Calvin Austin III,,Keenan Allen,WR,8.33%,0
4,3880965940,earsalad311,1080,11.6,QB Dak Prescott RB Bijan Robinson RB Travis Etienne Jr. WR Rashee Rice WR CeeDee Lamb WR Mike Williams TE David Njoku FLEX Jaxon Smith-Njigba BN Brandon Aiyuk BN Marquise Brown BN James Cook BN Jameson Williams BN Kyler Murray BN Roschon Johnson BN Irv Smith Jr. BN Brock Purdy BN Jerome Ford BN Hunter Henry BN Deonte Harty BN Isaiah Spiller,,Dameon Pierce,RB,8.33%,0
5,3880959902,USaki2meISaki2U,1020,10.7,QB Daniel Jones RB Rhamondre Stevenson RB Miles Sanders WR Marvin Jones Jr. WR Stefon Diggs WR Davante Adams TE Sam LaPorta FLEX Deebo Samuel BN Chris Godwin BN Alvin Kamara BN Aaron Rodgers BN Alexander Mattison BN Tyler Higbee BN Matthew Stafford BN Gerald Everett BN Rondale Moore BN Kareem Hunt BN Tank Dell BN Kyren Williams BN Sterling Shepard,,Darren Waller,TE,8.33%,0
6,3880982881,CPsDFS,1140,8,QB Tua Tagovailoa RB Jahmyr Gibbs RB Breece Hall WR Tyreek Hill WR Jaylen Waddle WR Quentin Johnston TE T.J. Hockenson FLEX Zach Charbonnet BN Rashod Bateman BN Zay Flowers BN Tyler Allgeier BN K.J. Osborn BN Donovan Peoples-Jones BN Taysom Hill BN Curtis Samuel BN Sam Howell BN Tyler Conklin BN Mac Jones BN Ty Chandler BN Randall Cobb,,Rachaad White,FLEX,8.33%,0
7,3880992346,lyght75,1140,6.8,QB Josh Allen RB Jonathan Taylor RB Austin Ekeler WR Marquez Valdes-Scantling WR Chris Olave WR Terry McLaurin TE Dawson Knox FLEX Michael Pittman Jr. BN George Pickens BN Anthony Richardson BN Jamaal Williams BN Antonio Gibson BN Jalin Hyatt BN Greg Dulcich BN Dalton Kincaid BN Alec Pierce BN Josh Downs BN Deuce Vaughn BN Evan Hull BN Albert Okwuegbunam,,James Conner,RB,8.33%,0
8,3880958994,LukeJS_35,1080,3.2,QB Joe Burrow RB Kenneth Walker III RB Khalil Herbert WR Richie James Jr. WR Justyn Ross WR Ja'Marr Chase TE Mark Andrews FLEX Tee Higgins BN Mike Evans BN Jordan Addison BN Brian Robinson Jr. BN De'Von Achane BN Zay Jones BN Bryce Young BN Kenneth Gainwell BN Wan'Dale Robinson BN Jonathan Mingo BN Tank Bigsby BN Hayden Hurst BN Puka Nacua,,Adam Thielen,BN,8.33%,0
9,3880972297,jockpostdt,1140,0.4,QB Justin Fields RB Christian McCaffrey RB Derrick Henry WR Skyy Moore WR DeVonta Smith WR Christian Kirk TE Dalton Schultz FLEX Cam Akers BN Courtland Sutton BN Elijah Moore BN JuJu Smith-Schuster BN Cole Kmet BN C.J. Stroud BN Michael Mayer BN Nico Collins BN Devin Singletary BN Jimmy Garoppolo BN Chase Brown BN Chase Claypool BN Isaiah McKenzie,,Jordan Love,BN,8.33%,0
10,3880942004,OKTAGON,1200,0,QB Jalen Hurts RB Dameon Pierce RB Rachaad White WR Cooper Kupp WR Keenan Allen WR Adam Thielen TE Darren Waller FLEX James Conner BN Jordan Love BN Romeo Doubs BN Jaylen Warren BN Hunter Renfrow BN Jake Ferguson BN Marvin Mims Jr. BN Parris Campbell BN Baker Mayfield BN Zach Ertz BN Joshua Kelley BN Zack Moss BN Ke'Shawn Vaughn,,Romeo Doubs,WR,8.33%,0
