Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3868049467,DeepSeaMike,1020,46.520004,QB Jared Goff RB David Montgomery RB Breece Hall WR Amon-Ra St. Brown WR Garrett Wilson WR Amari Cooper TE Gerald Everett FLEX Keenan Allen BN Justin Herbert BN Javonte Williams BN Khalil Herbert BN Brian Robinson Jr. BN Darnell Mooney BN Marvin Mims Jr. BN Jayden Reed BN Hunter Henry BN Luke Musgrave BN Darius Slayton BN Puka Nacua BN Calvin Austin III,,Ja'Marr Chase,WR,8.33%,0
2,3868023081,PiReZ,900,24.140001,QB Patrick Mahomes RB Jerick McKinnon RB Najee Harris WR Justyn Ross WR DK Metcalf WR Michael Pittman Jr. TE Travis Kelce FLEX Miles Sanders BN Justin Fields BN Courtland Sutton BN Jameson Williams BN Alexander Mattison BN AJ Dillon BN JuJu Smith-Schuster BN Chig Okonkwo BN Curtis Samuel BN John Metchie III BN Sam Howell BN Noah Fant BN Jerome Ford,,Nick Chubb,RB,8.33%,0
3,3868032216,TSLACalls,1020,18.7,QB Dak Prescott RB Jahmyr Gibbs RB Clyde Edwards-Helaire WR Marquez Valdes-Scantling WR Stefon Diggs WR Christian Watson TE George Kittle FLEX Derrick Henry BN Drake London BN Dallas Goedert BN Jakobi Meyers BN Adam Thielen BN Bryce Young BN Alec Pierce BN C.J. Stroud BN Jake Ferguson BN Chuba Hubbard BN Brock Purdy BN Deuce Vaughn BN Salvon Ahmed,,Tee Higgins,WR,8.33%,0
4,3868031863,prairiedog1972,960,12.2,QB Jalen Hurts RB Isiah Pacheco RB Josh Jacobs WR Marvin Jones Jr. WR Kadarius Toney WR A.J. Brown TE Kyle Pitts FLEX DJ Moore BN Gabe Davis BN Alvin Kamara BN Rashod Bateman BN Tyler Boyd BN Cole Kmet BN Michael Gallup BN Kareem Hunt BN Irv Smith Jr. BN Cordarrelle Patterson BN Ryan Tannehill BN DeVante Parker BN Randall Cobb,,Joe Burrow,QB,8.33%,0
5,3868038766,Apodbielski22,1080,11.6,QB Josh Allen RB Bijan Robinson RB James Conner WR Rashee Rice WR Deebo Samuel WR Tyler Lockett TE Pat Freiermuth FLEX Diontae Johnson BN Odell Beckham Jr. BN Allen Lazard BN Dawson Knox BN Greg Dulcich BN Raheem Mostert BN Trey Lance BN Kenny Pickett BN Leonard Fournette BN Gus Edwards BN Allen Robinson II BN Ty Chandler BN Kyle Allen,,Mike Williams,WR,8.33%,0
6,3868031887,marcussteele33,1140,8.9,QB Geno Smith RB Jonathan Taylor RB Tony Pollard WR Cooper Kupp WR Jaxon Smith-Njigba WR George Pickens TE Sam LaPorta FLEX Rhamondre Stevenson BN Jahan Dotson BN Quentin Johnston BN Anthony Richardson BN Jalin Hyatt BN Tyler Higbee BN Jaylen Warren BN Matthew Stafford BN Michael Mayer BN Josh Downs BN Hunter Renfrow BN Tutu Atwell BN Michael Wilson,,J.K. Dobbins,FLEX,8.33%,0
7,3868038963,thepaintrain8,1140,1.6,QB Daniel Jones RB Aaron Jones RB Joe Mixon WR Richie James Jr. WR Davante Adams WR CeeDee Lamb TE Mike Gesicki FLEX Jerry Jeudy BN Chris Godwin BN Brandin Cooks BN Zay Flowers BN Russell Wilson BN Antonio Gibson BN Jordan Love BN Romeo Doubs BN Jeff Wilson Jr. BN Trey McBride BN Tyler Conklin BN Zamir White BN Latavius Murray,,Dameon Pierce,RB,8.33%,0
8,3868022955,Jhan2020,1140,0.4,QB Joe Burrow RB Nick Chubb RB J.K. Dobbins WR Skyy Moore WR Ja'Marr Chase WR Tee Higgins TE Dalton Schultz FLEX Mike Williams BN Dameon Pierce BN Zach Charbonnet BN Elijah Moore BN Roschon Johnson BN Kenneth Gainwell BN Nico Collins BN Jonathan Mingo BN Isaiah Likely BN Desmond Ridder BN Tank Dell BN Mack Hollins BN Dre Miller,,Zach Charbonnet,BN,8.33%,0
9,3868031913,tboz525,1200,0,QB Lamar Jackson RB Kenneth Walker III RB Samaje Perine WR Justin Jefferson WR Marquise Brown WR Treylon Burks TE Mark Andrews FLEX T.J. Hockenson BN Jordan Addison BN Kirk Cousins BN Tyler Allgeier BN Elijah Mitchell BN DJ Chark Jr. BN Tank Bigsby BN Chase Brown BN Mecole Hardman Jr. BN Van Jefferson BN Mac Jones BN Robert Woods BN Joshua Kelley,,Elijah Moore,BN,8.33%,0
9,3868031914,cjbryant821,1200,0,QB Deshaun Watson RB Austin Ekeler RB Saquon Barkley WR DeAndre Hopkins WR Brandon Aiyuk WR Zay Jones TE Evan Engram FLEX Travis Etienne Jr. BN Dalvin Cook BN James Cook BN Aaron Rodgers BN Donovan Peoples-Jones BN Ezekiel Elliott BN Joshua Palmer BN Isaiah Hodgins BN Hayden Hurst BN Baker Mayfield BN Cade Otton BN Deon Jackson BN Jalen Tolbert,,Dalton Schultz,TE,8.33%,0
9,3868032254,Sparty-2020,1200,0,QB Tua Tagovailoa RB D'Andre Swift RB Rachaad White WR Tyreek Hill WR Jaylen Waddle WR DeVonta Smith TE Darren Waller FLEX Terry McLaurin BN Rashaad Penny BN Jamaal Williams BN Kyler Murray BN De'Von Achane BN D'Onta Foreman BN Taysom Hill BN Rashid Shaheed BN Rondale Moore BN Jimmy Garoppolo BN Zach Ertz BN Greg Dortch BN Mike White,,Skyy Moore,BN,8.33%,0.4
